Timestamp, Angle x, Angle y, Angle z, Marker
10,2.66717,-0.723105,-2.70789,0
50,2.65864,-0.772419,-2.7096,0
70,2.66065,-0.803632,-2.71642,0
90,2.63881,-0.753077,-2.70129,0
90,2.68823,-0.703069,-2.72086,0
110,2.72699,-0.691248,-2.74054,0
120,2.85135,-0.71334,-2.81225,0
140,2.93386,-0.726219,-2.86174,0
160,3.01224,-0.73188,-2.914,0
180,3.08635,-0.728322,-2.96405,0
220,-3.04573,-0.739161,-3.06902,0
240,-3.01685,-0.76264,-3.09307,0
240,-3.00872,-0.861068,-3.10738,0
260,-3.05452,-0.944697,-3.08592,0
260,-3.08218,-0.996653,-3.07212,0
270,-3.11085,-1.09714,-3.06449,0
300,-3.1361,-1.18182,-3.07087,0
350,-1.70297,-1.35081,2.04282,0
370,-1.57623,-1.35176,1.98299,0
390,-1.38191,-1.36075,1.85162,0
410,-1.15178,-1.33549,1.68849,0
430,-0.956679,-1.32487,1.56447,0
450,-0.829899,-1.31858,1.49864,0
470,-0.782627,-1.32991,1.47645,0
490,-0.799134,-1.33018,1.51753,0
510,-0.841199,-1.32448,1.58806,0
530,-0.813243,-1.31779,1.6205,0
540,-0.711225,-1.32924,1.58596,0
560,-0.623871,-1.35624,1.53322,0
580,-0.496369,-1.38822,1.42009,0
600,-0.41302,-1.40417,1.33406,0
620,-0.180907,-1.41361,1.12917,0
640,-0.128874,-1.4317,1.09715,0
660,0.045801,-1.46013,0.962154,0
680,0.204136,-1.49079,0.84132,0
700,0.518443,-1.51281,0.548119,0
720,1.18725,-1.51822,-0.100828,0
740,1.7597,-1.49285,-0.64881,0
760,2.05454,-1.45626,-0.929588,0
780,2.17937,-1.41155,-1.05478,0
800,2.22894,-1.3614,-1.10635,0
820,2.25918,-1.3215,-1.14427,0
840,2.29387,-1.28913,-1.19073,0
860,2.33013,-1.25681,-1.22688,0
880,2.41014,-1.2234,-1.29943,0
900,2.47405,-1.20821,-1.33527,0
920,2.47648,-1.17087,-1.31391,0
940,2.49099,-1.14256,-1.30014,0
960,2.48973,-1.10361,-1.2628,0
980,2.49371,-1.06395,-1.23501,0
