Timestamp, Angle x, Angle y, Angle z, Marker
50,-1.15337,-1.02244,1.81804,0
70,-1.15395,-1.02124,1.81892,0
90,-1.15436,-1.01956,1.82007,0
110,-1.15456,-1.01761,1.81999,0
130,-1.1559,-1.01503,1.82072,0
150,-1.15715,-1.01183,1.82143,0
150,-1.15948,-1.00901,1.82386,0
190,-1.16113,-1.0064,1.82634,0
210,-1.16305,-1.00435,1.82903,0
230,-1.16502,-1.0031,1.83151,0
250,-1.16621,-1.00272,1.83322,0
270,-1.16768,-1.00357,1.83526,0
290,-1.16855,-1.00416,1.83655,0
310,-1.1689,-1.00469,1.83714,0
330,-1.16943,-1.00495,1.83821,0
350,-1.17042,-1.00475,1.8397,0
370,-1.17193,-1.0044,1.84105,0
390,-1.17342,-1.00333,1.84189,0
410,-1.17587,-1.00163,1.84366,0
430,-1.17847,-0.999864,1.84672,0
450,-1.18074,-0.99814,1.84926,0
470,-1.18296,-0.996241,1.85062,0
490,-1.18444,-0.994162,1.85174,0
510,-1.18477,-0.992514,1.85282,0
530,-1.18503,-0.991075,1.85456,0
550,-1.18537,-0.990046,1.85596,0
570,-1.18551,-0.989348,1.85588,0
590,-1.18459,-0.987627,1.85524,0
610,-1.18222,-0.986133,1.85514,0
630,-1.17825,-0.984566,1.85457,0
650,-1.17533,-0.982562,1.85377,0
670,-1.17343,-0.981593,1.8515,0
690,-1.17124,-0.981603,1.84817,0
710,-1.16993,-0.981292,1.8466,0
730,-1.16829,-0.981228,1.8466,0
750,-1.16781,-0.982173,1.84697,0
770,-1.1691,-0.983449,1.84842,0
790,-1.17121,-0.983927,1.8499,0
810,-1.17416,-0.984553,1.8521,0
830,-1.17691,-0.984846,1.85396,0
850,-1.18104,-0.985489,1.85735,0
870,-1.18536,-0.986065,1.86038,0
890,-1.1894,-0.986872,1.86328,0
910,-1.19191,-0.987172,1.86547,0
930,-1.19597,-0.986787,1.86891,0
950,-1.19989,-0.987248,1.87289,0
970,-1.2036,-0.988699,1.8789,0
990,-1.20801,-0.990615,1.88427,0
1010,-1.2122,-0.992499,1.88846,0
1030,-1.21683,-0.993968,1.89159,0
1050,-1.21923,-0.995252,1.89472,0
1070,-1.22074,-0.997174,1.89651,0
1090,-1.21682,-0.998968,1.89688,0
1110,-1.2132,-1.00044,1.89607,0
1130,-1.21231,-1.00175,1.89648,0
1150,-1.21321,-1.00376,1.89725,0
1170,-1.21332,-1.0053,1.89721,0
1190,-1.21344,-1.00628,1.89733,0
1210,-1.2137,-1.00642,1.89747,0
1230,-1.21521,-1.00505,1.89857,0
1250,-1.21578,-1.00336,1.89891,0
1270,-1.21444,-1.00088,1.90012,0
1280,-1.21329,-0.998729,1.90274,0
1300,-1.21434,-0.997858,1.90742,0
1320,-1.21559,-0.998881,1.91181,0
1340,-1.21524,-1.00029,1.91573,0
1360,-1.21308,-1.00171,1.91783,0
1380,-1.21112,-1.00365,1.91814,0
1400,-1.20918,-1.00542,1.91696,0
1420,-1.20577,-1.0072,1.91376,0
1440,-1.20303,-1.00926,1.91194,0
1460,-1.20009,-1.01088,1.90969,0
1480,-1.19826,-1.01114,1.90917,0
1500,-1.19847,-1.01032,1.91052,0
1520,-1.20178,-1.00948,1.91449,0
1540,-1.20329,-1.00921,1.91777,0
1560,-1.20599,-1.00968,1.92118,0
1580,-1.20811,-1.01029,1.92227,0
1600,-1.20989,-1.00989,1.92448,0
1620,-1.21156,-1.00887,1.92866,0
1640,-1.21358,-1.00816,1.93429,0
1660,-1.21645,-1.00632,1.94159,0
1680,-1.21891,-1.00508,1.94737,0
1700,-1.22195,-1.00416,1.95216,0
1720,-1.22537,-1.00372,1.95698,0
1740,-1.22751,-1.00373,1.96142,0
1760,-1.22906,-1.00351,1.96463,0
1780,-1.23191,-1.00401,1.96943,0
1800,-1.23544,-1.00541,1.97417,0
1820,-1.23892,-1.00692,1.97826,0
1840,-1.24137,-1.00791,1.98118,0
1860,-1.2429,-1.00851,1.98397,0
1880,-1.24598,-1.00801,1.98789,0
1900,-1.24981,-1.00727,1.99267,0
1920,-1.25347,-1.00597,1.99666,0
1940,-1.25702,-1.00308,2.00065,0
1960,-1.25929,-1.0007,2.00415,0
1980,-1.25991,-0.99875,2.00634,0
2000,-1.26174,-0.996461,2.00932,0
2020,-1.26506,-0.993845,2.01217,0
2040,-1.26716,-0.99088,2.01317,0
2060,-1.26745,-0.987839,2.01188,0
2080,-1.26556,-0.985224,2.00834,0
2100,-1.26289,-0.983035,2.00399,0
2120,-1.25906,-0.980059,1.99878,0
2140,-1.25529,-0.97618,1.99316,0
2160,-1.25048,-0.971463,1.98659,0
2180,-1.24399,-0.965572,1.97865,0
2200,-1.23645,-0.959258,1.97121,0
2220,-1.2291,-0.952625,1.96504,0
2240,-1.22086,-0.945095,1.95832,0
2260,-1.21235,-0.936733,1.95057,0
2280,-1.20238,-0.927834,1.94146,0
2300,-1.18972,-0.917456,1.93085,0
2320,-1.17286,-0.905967,1.91756,0
2340,-1.15179,-0.893191,1.90266,0
2360,-1.12831,-0.876578,1.88743,0
2380,-1.10552,-0.857386,1.87392,0
2400,-1.08215,-0.83736,1.85972,0
2420,-1.05773,-0.81532,1.84215,0
2440,-1.03099,-0.788323,1.82115,0
2460,-1.0048,-0.756804,1.80205,0
2480,-0.982542,-0.722439,1.78662,0
2500,-0.963594,-0.682646,1.77089,0
2520,-0.946988,-0.636128,1.75639,0
2540,-0.928452,-0.588308,1.74335,0
2560,-0.912359,-0.539743,1.73111,0
2580,-0.907365,-0.489036,1.71995,0
2600,-0.911803,-0.43633,1.71048,0
2620,-0.922574,-0.381657,1.70298,0
2640,-0.93591,-0.326075,1.69729,0
2660,-0.948821,-0.269606,1.69416,0
2680,-0.961588,-0.213738,1.6959,0
2700,-0.972687,-0.161036,1.70164,0
2720,-0.981339,-0.111719,1.71051,0
2740,-0.986199,-0.0646692,1.72086,0
2760,-0.993121,-0.01936,1.73082,0
2780,-1.00474,0.0233541,1.73995,0
2800,-1.01955,0.0662931,1.75128,0
2820,-1.03413,0.111349,1.76667,0
2840,-1.04839,0.162705,1.78642,0
2860,-1.06064,0.22029,1.80588,0
2880,-1.07445,0.285883,1.82136,0
2900,-1.09882,0.344719,1.82889,0
2920,-1.13939,0.362046,1.80609,0
2940,-1.16641,0.311272,1.77413,0
2960,-1.1487,0.292924,1.76826,0
2980,-1.07686,0.30175,1.78497,0
