Timestamp, Rotation x, Rotation y, Rotation z, Marker
50,-2.6875,0.4375,2.5625,0
70,0.375,0.25,3.9375,0
90,1.8125,1,5.3125,0
110,-0.875,2.75,5.75,0
130,-1.4375,2.875,6.875,0
150,-1.4375,2.4375,7.125,0
150,-0.5,0,7.3125,0
190,1.4375,-0.75,7.0625,0
210,2,-0.3125,6.0625,0
230,1.125,-0.9375,4.6875,0
250,0.75,-1.75,2.8125,0
270,0.6875,-2.75,0.25,0
290,0.9375,-2.0625,-1.125,0
310,1.4375,0,-0.875,0
330,2.125,0.0625,-0.3125,0
350,1.4375,-0.875,0.8125,0
370,-0.5,-0.6875,1.25,0
390,-2.0625,-0.3125,2.125,0
410,-2.0625,-0.25,3.625,0
430,0.6875,-1.5625,5,0
450,-0.375,-1.875,5.4375,0
470,-3.5,-1.125,5.3125,0
490,-1.8125,0.5,5.625,0
510,1.75,0.4375,5.8125,0
530,3.5625,-0.5,5.8125,0
550,2.25,-0.4375,4.3125,0
570,-0.6875,0.75,2.1875,0
590,1.4375,2.625,2.25,0
610,7,2.75,4.25,0
630,10.75,4.1875,4.5,0
650,7.3125,4.5625,4.5625,0
670,0.5,4.75,0.5625,0
690,-1.8125,4.9375,-2.6875,0
710,1.375,3.625,-1.6875,0
730,5.375,1.3125,-0.8125,0
750,3.5625,0,-2.1875,0
770,0.375,-2.3125,-2.6875,0
790,-1.5,-1.1875,-0.8125,0
810,-2,-1.5625,-0.5,0
830,-2.6875,-2.5625,0.1875,0
850,-3.375,-4.3125,0.8125,0
870,-4.875,-5.1875,-0.4375,0
890,-4.625,-5.1875,-0.3125,0
910,-2.375,-3.5,1.875,0
930,-2.625,-4.25,2,0
950,-2.1875,-7.125,0.3125,0
970,3.625,-9.8125,0.1875,0
990,0.8125,-8.9375,-2.1875,0
1010,-1.5,-7.8125,-3,0
1030,-6.4375,-6.9375,-2.5,0
1050,0.875,-5.375,-2.625,0
1070,1.5625,-2.25,-3.5625,0
1090,11.625,-2.5,-4.5625,0
1110,7.125,-1.875,-3.625,0
1130,4.25,-1.75,-3.9375,0
1150,0.0625,-2.5625,-7.6875,0
1170,0.3125,-1,-5.9375,0
1190,0.6875,0.4375,-3.4375,0
1210,-0.25,0.75,-0.3125,0
1230,-1.3125,0,2.6875,0
1250,-0.9375,0.875,4.9375,0
1270,5.875,-0.5,7.875,0
1280,9,-1.5,9.5,0
1300,8.4375,-5.4375,6.4375,0
1320,7.0625,-6.625,1.4375,0
1340,10.1875,-7.1875,-1.125,0
1360,11.5,-3.9375,-2.8125,0
1380,9.375,2.875,-4,0
1400,4.125,2.25,-6.375,0
1420,2.375,2.625,-8.3125,0
1440,4.625,1.9375,-7.9375,0
1460,3.5625,2.75,-5.25,0
1480,3.4375,0.1875,-0.4375,0
1500,2.8125,-0.9375,3.25,0
1520,1,-3.75,3.875,0
1540,3.5625,-3.8125,3.8125,0
1560,1.1875,-2.875,2.875,0
1580,-3.5625,-1.6875,1.3125,0
1600,0.1875,-2.625,2,0
1620,4.6875,-6.5625,4.6875,0
1640,7.5,-7,7,0
1660,9.4375,-8,10.0625,0
1680,6.8125,-6.6875,7.5,0
1700,3.9375,-4.8125,4.3125,0
1720,2.6875,-5.4375,2.4375,0
1740,5.5,-5.75,0.9375,0
1760,2.8125,-5.375,0.5,0
1780,4.1875,-7.125,-0.4375,0
1800,2.375,-6.5,-2.125,0
1820,1.125,-5.8125,-2.9375,0
1840,0.4375,-5,-1.9375,0
1860,2.25,-4.3125,-0.5625,0
1880,1,-5.125,2.1875,0
1900,1.0625,-5.4375,4.1875,0
1920,-0.0625,-2.9375,6.75,0
1940,0,-2.75,8.25,0
1960,2.0625,-3.1875,7.125,0
1980,3.0625,-2.5625,7.0625,0
2000,2,-1.6875,8.125,0
2020,-1.5,-0.1875,8.5,0
2040,-2.5,2.625,8,0
2060,-3.1875,5.375,6.75,0
2080,-3.25,7.5,5.375,0
2100,-2.25,9.5625,3.8125,0
2120,-0.875,11.25,4.875,0
2140,-1.625,12.8125,6.75,0
2160,-1.8125,14.0625,8,0
2180,-0.125,16.5,10.6875,0
2200,3.75,17.0625,13.375,0
2220,7.1875,17.375,16.1875,0
2240,8.125,18.9375,18.6875,0
2260,5.5625,20.375,20.3125,0
2280,5.9375,22.125,21.0625,0
2300,10.5,26.8125,23.6875,0
2320,17.3125,34.8125,26.4375,0
2340,25.875,40.375,29.3125,0
2360,31.5,44.8125,36.875,0
2380,35.5625,47.9375,42.1875,0
2400,37.5625,54.125,43.375,0
2420,34.1875,65.625,45.6875,0
2440,33.3125,77.5,51.1875,0
2460,36.375,81.75,57.875,0
2480,35.9375,83.875,65.5625,0
2500,28.1875,96.625,76.4375,0
2520,22.9375,104.562,90,0
2540,31.375,105.438,92,0
2560,27.3125,107.75,93,0
2580,-1.25,112,97.9375,0
2600,-24.375,112,104.312,0
2620,-39.0625,111,112.25,0
2640,-43.5,107.5,117.875,0
2660,-40,100.562,124.5,0
2680,-36.1875,86.8125,131.312,0
2700,-30.1875,70.4375,131.062,0
2720,-22.1875,55.9375,127.75,0
2740,-12.25,47.75,125.562,0
2760,-19.5625,46.125,122,0
2780,-34.3125,43.1875,115.5,0
2800,-44.1875,36.625,119.688,0
2820,-45.3125,27.9375,131.125,0
2840,-48.6875,24.75,153,0
2860,-45.5625,32.9375,168.875,0
2880,-50.0625,51.25,183.25,0
2900,-75.1875,58.375,155.625,0
2920,-86.5,63.875,-1.8125,0
2940,-44.9375,19.875,-166.875,0
2960,98.6875,-12.9375,-35.3125,0
2980,198.062,-28.6875,49.125,0
3000,163.25,-26.375,32,0
3020,60.4375,-25.9375,24.875,0
3040,-42,-36.8125,3.5,0
3060,-108.688,-38.0625,-19.9375,0
3080,-132.5,-34.625,-13.4375,0
3100,-99.1875,-30.9375,3.5625,0
3120,-44,-47.5,12.25,0
3140,-4.1875,-56.8125,18.75,0
3160,-5.875,-47.0625,19.1875,0
3180,-28.0625,-37.9375,17.3125,0
3200,-38.9375,-39.25,22.875,0
3220,-49.3125,-40,36.0625,0
3240,-57.75,-34.625,41.75,0
3260,-61.6875,-27.25,41.375,0
3280,-58.1875,-24.25,36.3125,0
3290,-65.5625,-25.875,34.5,0
3310,-70.75,-32.625,40.75,0
3330,-67.1875,-40.1875,47.5,0
3350,-72.375,-47.3125,54.625,0
3370,-70.8125,-51.125,65,0
3390,-60.875,-51.125,76.0625,0
3410,-53.625,-30.6875,64.5625,0
3430,-22.625,9.625,20.875,0
3450,8.25,28,-15.6875,0
3470,60.625,22.875,-20.8125,0
