Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-1,-1,1,-1,-1,0,-1,3,0
5,-1,-1,-1,-2,-1,-1,0,1,0
10,-1,-1,-2,0,-2,-1,-1,0,0
15,-2,0,-1,-2,-1,0,0,-3,0
20,1,-1,-1,-2,-1,-1,-3,-3,0
25,-1,-2,0,0,-1,-1,-2,-1,0
30,1,-2,-1,-2,-2,-2,-2,-1,0
35,-2,0,0,-1,-1,0,0,-2,0
40,-1,0,-1,-1,-1,0,0,-1,0
45,-1,-1,-2,-1,-1,-2,-1,-1,0
50,0,0,-2,0,0,-1,0,-1,0
55,-1,-3,-2,-1,-2,0,-2,0,0
60,-2,0,-1,0,-1,-1,-1,-1,0
65,-1,-3,0,-1,-2,0,1,-1,0
70,-2,-2,1,-2,0,0,-1,-1,0
75,0,-3,-1,0,1,-1,-2,1,0
80,2,0,0,0,-1,-1,-2,55,0
85,-5,-2,-1,-2,0,-1,0,-35,0
90,0,1,-3,0,-2,-2,-2,3,0
95,-1,-3,1,-1,-2,-1,-1,3,0
100,0,-1,-1,-1,-1,-2,-1,4,0
105,0,0,-1,1,0,0,-3,9,0
110,-2,-1,0,-2,0,-1,-1,-1,0
115,-3,-1,-1,-2,-1,-1,-2,-4,0
120,-2,-2,-2,-1,0,-2,0,-18,0
125,0,-1,0,-4,-2,-1,-3,6,0
130,-2,-2,-1,0,-1,-2,-1,-11,0
135,-1,-2,-3,0,-3,-1,-3,3,0
140,-2,-2,0,0,-1,0,-1,0,0
145,-1,-1,-1,-1,-1,0,-1,-1,0
150,0,-1,-2,-1,-2,0,-3,-1,0
155,-1,-1,-3,-2,-1,0,-2,-2,0
160,0,0,-1,0,-1,-2,0,0,0
165,-2,-2,-1,0,-3,-2,-1,-2,0
170,-2,-1,0,-1,-1,1,0,-1,0
175,-2,1,-1,-2,-1,-2,0,9,0
180,-5,-3,-2,-2,-1,-1,0,-83,0
185,-2,-1,-1,-2,-2,0,-2,1,0
190,1,-2,-1,-1,-1,-2,-1,4,0
195,-1,-1,0,-1,-1,-2,-1,-1,0
200,0,-1,0,-2,-1,-2,-2,23,0
205,0,1,-1,-2,-1,-1,0,-1,0
210,-3,0,-4,-3,-1,-1,-1,-13,0
215,0,-2,-2,1,0,0,-1,3,0
220,0,0,-1,-1,-2,-1,-2,13,0
225,0,-1,-2,-1,-1,-1,0,-7,0
230,0,0,0,-1,0,-2,1,9,0
235,-1,-2,-1,-1,-2,0,0,-6,0
240,-1,-1,-2,-1,-1,0,0,9,0
245,0,-2,-1,0,0,0,-1,-1,0
250,-2,-1,-2,-2,1,-1,-1,-4,0
255,1,-1,0,-2,-1,-1,-1,22,0
260,-4,-3,-1,-2,-1,0,3,-67,0
265,-1,-2,-1,-1,-1,-1,-2,6,0
270,-1,0,0,1,0,-1,-1,4,0
275,-1,-2,-1,0,-1,-1,-1,3,0
280,1,-1,-1,0,0,-2,-3,29,0
285,-1,-1,-1,-1,-1,0,-3,-2,0
290,-2,-3,-1,-1,0,0,0,-12,0
295,-1,-1,-2,-1,-2,-2,0,-10,0
300,1,-2,-1,-1,-2,-3,0,16,0
305,-2,0,1,-2,0,-2,-3,-7,0
310,-2,-1,-2,-1,-3,-2,-3,7,0
315,-1,-3,0,-1,-1,0,0,-7,0
320,-1,-2,-3,-1,-1,-2,-2,12,0
325,-1,-1,-2,0,0,-1,0,2,0
330,-1,-1,0,-2,-1,-1,-1,1,0
335,-1,1,0,-1,-2,-2,1,-9,0
340,0,0,-2,-1,0,0,0,4,0
345,-1,-3,-2,-2,-1,-1,-1,-2,0
350,0,1,-1,-2,0,0,-3,4,0
355,-6,-2,-3,0,-1,0,1,-86,0
360,-1,0,-1,0,0,-1,-2,13,0
