C1,C2,C3,C4,C5,C6,C7,C8,Marker
-22,4,-3,-3,-2,-7,-8,0,NAN
0,-2,-3,-2,-2,7,24,2,NAN
-3,-19,-5,-3,-1,-4,-1,-2,NAN
-9,6,-1,-4,-5,-2,-35,-8,NAN
-1,-8,-4,-4,-6,1,46,-10,NAN
14,7,7,9,13,1,-59,19,NAN
-4,-5,3,7,7,0,-6,0,NAN
5,4,-3,-2,-4,-8,-17,-1,NAN
-2,-4,-3,-5,-7,-6,-7,-6,NAN
-15,-6,-6,-9,-14,-19,-53,-18,NAN
9,0,2,4,7,30,66,15,NAN
-9,-8,-2,-4,-3,-7,48,-11,NAN
5,-24,3,6,10,11,-24,19,NAN
9,26,3,2,0,-3,-1,-2,NAN
-26,-4,-2,-6,-6,-15,-41,-6,NAN
38,11,-4,-1,-5,-19,-62,-6,NAN
7,-3,-4,-4,-2,28,110,-2,NAN
-1,-9,-1,2,1,0,-13,1,NAN
-5,6,3,0,-3,-5,-6,-5,NAN
3,21,15,2,3,10,14,7,NAN
-14,-5,-19,-7,-6,-14,-50,-7,NAN
4,1,1,1,5,7,49,3,NAN
6,7,-6,-4,-7,-19,-42,-5,NAN
-7,-18,-4,-5,-4,9,32,16,NAN
0,-3,-1,0,-2,3,-2,0,NAN
0,5,2,2,2,4,-14,1,NAN
1,0,0,1,0,-10,-19,-2,NAN
4,-3,-2,-1,0,-1,4,-1,NAN
-8,2,4,1,0,-5,-4,-4,NAN
-1,-4,0,0,-1,0,-5,-6,NAN
-6,-5,-5,-2,-4,2,16,-3,NAN
-5,-4,-5,-3,-5,-2,-9,-3,NAN
8,4,2,3,5,3,26,7,NAN
-1,-5,-1,-1,-1,-5,3,-5,NAN
-4,-1,0,0,-1,-3,-28,-4,NAN
8,-9,2,2,4,7,3,18,NAN
-9,-6,-1,-1,-1,-4,13,-4,NAN
0,-1,6,4,5,8,45,2,NAN
7,4,-7,-6,-6,-15,-48,-14,NAN
-30,-6,-10,-16,-20,-22,-12,-25,NAN
15,3,7,10,16,41,36,31,NAN
0,2,-2,-1,-4,-14,-34,-1,NAN
-7,-3,5,4,6,8,5,-3,NAN
16,-4,1,0,0,-5,-7,-6,NAN
-8,-2,-5,-7,-10,-18,-41,-13,NAN
-4,-2,-4,-3,-2,-2,-7,-2,NAN
-1,6,2,3,6,28,50,10,NAN
7,2,2,3,7,25,78,16,NAN
0,-9,-4,-2,-4,-11,-12,-9,NAN
5,16,1,-1,0,-9,-35,-2,NAN
-12,-20,-7,-6,-6,-10,-28,-7,NAN
0,16,1,6,6,11,23,-6,NAN
6,5,-3,-5,1,-1,6,1,NAN
-35,-30,-6,-8,-16,-2,7,-13,NAN
12,11,3,1,3,-2,14,28,NAN
-3,-2,-1,-3,-2,-2,-11,1,NAN
-7,-5,-2,4,4,-4,-8,-3,NAN
17,17,2,0,5,8,13,7,NAN
-12,-18,-2,-1,-5,1,27,-9,NAN
-36,17,0,-1,-1,-3,-46,-12,NAN
36,1,-1,-3,-3,-10,5,9,NAN
-6,-1,-5,-2,-3,-6,-12,-2,NAN
5,4,-1,-1,-1,-3,15,-10,NAN
5,-9,-3,-1,0,-4,-32,5,NAN
-18,-8,-1,-1,-1,-4,-24,-7,NAN
3,1,-3,0,-1,-1,-7,1,NAN
-2,-10,-3,-3,3,8,59,9,NAN
2,-16,-6,-5,-8,2,5,7,NAN
-7,42,2,-4,-6,-12,-43,-15,NAN
-5,-24,-1,1,1,-5,-17,-12,NAN
-16,20,7,10,8,7,-12,5,NAN
51,10,5,3,9,13,65,8,NAN
-2,-20,-13,-15,-25,-27,-14,-10,NAN
-6,-4,-10,-3,2,23,30,19,NAN
2,18,0,-9,-13,-27,-91,-24,NAN
-12,-2,3,5,5,1,63,-1,NAN
-2,-19,1,2,2,-8,-20,-6,NAN
-1,-8,3,5,13,13,32,9,NAN
17,2,-6,-5,-11,-7,-30,3,NAN
-4,-9,-1,0,-3,-15,-35,-6,NAN
-5,7,-2,-3,-3,5,-10,-4,NAN
0,-3,-2,0,-2,-3,60,4,NAN
-1,-4,4,7,12,24,61,11,NAN
-3,-3,-4,-4,-6,-17,-31,-7,NAN
-11,-9,-1,1,1,0,-15,2,NAN
-40,9,1,-4,-5,-1,-26,-18,NAN
24,1,2,-2,0,6,38,-2,NAN
3,-1,0,0,-3,-7,-13,4,NAN
5,23,1,0,1,10,14,6,NAN
1,-8,1,3,4,14,65,12,NAN
-9,-2,-1,-6,-4,-13,-17,-7,NAN
-11,-6,-5,-6,-8,-11,-44,-13,NAN
16,6,3,4,5,9,9,12,NAN
7,-3,1,0,-1,-10,-40,-11,NAN
1,-5,-1,1,-2,-7,-16,6,NAN
3,1,-5,-9,-8,-8,-18,-13,NAN
-10,-11,-4,-4,-3,6,30,2,NAN
-1,-13,-2,0,-1,-1,-50,-20,NAN
22,12,0,2,1,-7,-9,6,NAN
-18,7,4,4,6,10,18,24,NAN
-8,-1,-1,-3,-5,-5,-25,-17,NAN
31,1,2,-1,0,0,19,6,NAN
-11,-17,-6,-4,-4,4,24,-8,NAN
-3,-2,-1,1,-1,1,-15,-7,NAN
17,3,3,2,4,7,35,21,NAN
-6,5,4,3,0,-7,-14,-14,NAN
2,-13,-5,-5,-4,5,15,7,NAN
-1,21,1,-5,-6,-7,-17,-1,NAN
11,-2,2,3,7,12,34,0,NAN
-21,5,-4,-6,-3,-4,19,-3,NAN
15,-15,-4,-3,-5,-10,-5,26,NAN
-6,-8,-4,0,1,2,-15,-14,NAN
-10,-11,1,2,1,1,-13,-19,NAN
6,0,-1,-3,-3,-5,6,7,NAN
-2,8,4,5,4,7,-26,-11,NAN
-2,-8,1,0,1,2,22,11,NAN
-3,-7,-8,-7,-9,-2,-3,-2,NAN
3,13,-2,-4,-5,-18,-51,-15,NAN
-12,-2,-3,-4,-2,-5,-17,-12,NAN
13,4,4,3,4,6,26,3,NAN
-15,-14,-3,0,0,-5,-27,-10,NAN
11,8,-3,-4,-6,7,43,3,NAN
-11,3,0,-1,-2,-8,-31,-7,NAN
-5,-7,-1,-1,1,2,-20,-1,NAN
-9,-6,-6,-5,-5,-10,24,-22,NAN
-1,0,2,3,1,1,-37,21,NAN
-17,1,3,3,5,8,25,-9,NAN
15,-3,-7,-8,-8,-19,-8,4,NAN
-40,-6,1,-1,1,14,9,3,NAN
50,2,-2,-5,-4,-9,-4,9,NAN
0,2,1,3,3,6,-12,2,NAN
0,2,1,3,2,0,-13,6,NAN
-5,10,-2,-3,-4,-4,-13,-8,NAN
-2,-7,3,6,9,20,78,34,NAN
-1,0,-3,0,1,2,12,1,NAN
-1,0,-1,-4,-4,-6,1,-8,NAN
7,-1,-1,-1,0,3,-13,4,NAN
-9,-3,-1,0,-1,-5,-41,-5,NAN
1,-2,-4,-5,-5,-9,-2,-1,NAN
-6,3,5,6,5,5,25,7,NAN
0,-7,-11,-10,-14,-17,-13,-8,NAN
-14,-6,-1,1,2,17,10,-3,NAN
-9,-3,1,0,1,10,26,14,NAN
3,11,1,0,-2,-7,10,4,NAN
11,5,6,8,8,7,1,15,NAN
-6,-3,-4,-7,-10,-13,-16,-12,NAN
3,1,3,1,1,-7,-13,-6,NAN
-4,-10,-7,-6,-6,2,-9,-6,NAN
13,6,-2,-3,-3,-9,-21,-2,NAN
2,9,6,3,4,9,19,8,NAN
-2,3,-10,-11,-12,-9,9,-11,NAN
