C1,C2,C3,C4,C5,C6,C7,C8,Marker
-3,-2,-2,1,2,0,0,1,NAN
-2,-3,-2,0,1,1,-1,-13,NAN
0,-1,-1,-1,-3,-3,-2,1,NAN
4,-2,0,0,0,-1,-2,12,NAN
-2,-2,-3,-1,0,-2,-3,-20,NAN
10,-1,-3,-4,-4,-1,-1,-44,NAN
-3,-2,-3,0,0,0,0,6,NAN
-4,-1,-2,-1,1,0,-2,-5,NAN
1,1,-1,-2,-3,-5,-2,7,NAN
-5,-1,-2,1,0,-1,-2,12,NAN
2,-1,0,-2,0,-2,1,13,NAN
0,-2,-1,-2,-3,-3,-1,-8,NAN
-12,-6,-1,-2,0,-2,-4,-23,NAN
0,2,-2,-5,-5,-4,0,45,NAN
-2,0,-1,0,1,2,-3,-15,NAN
-1,-2,-1,-1,0,-5,-3,6,NAN
0,0,-1,-2,-2,-1,0,13,NAN
-3,-2,1,-1,0,-1,0,19,NAN
-3,-1,-2,-2,-1,-3,-2,3,NAN
0,0,-2,-4,-4,-2,0,-5,NAN
-7,2,1,1,0,2,1,51,NAN
8,1,-1,0,-1,-2,-3,-29,NAN
-2,-1,-1,1,0,-1,0,6,NAN
-2,-1,-2,0,-1,0,1,7,NAN
1,-1,-1,-1,0,-2,0,18,NAN
-3,-1,-2,-1,2,0,1,0,NAN
-2,-1,-2,0,1,2,-1,-4,NAN
0,0,-2,-2,-1,-1,0,-4,NAN
-3,-4,0,0,-1,-1,2,0,NAN
-7,-1,-2,-2,-3,-2,-3,-20,NAN
1,-1,-3,-2,-3,-4,0,44,NAN
-3,-1,-1,1,2,0,1,-19,NAN
1,-2,-1,-2,0,1,-2,-7,NAN
5,0,-1,-3,-3,-2,1,12,NAN
-3,0,2,-1,-1,0,-2,0,NAN
1,-3,-1,-2,-1,-3,-3,16,NAN
7,0,-2,-1,1,0,-3,-28,NAN
-1,-1,2,1,1,0,-1,-1,NAN
4,0,-3,-3,-5,-3,-2,-24,NAN
-3,1,-1,-1,-1,-1,1,14,NAN
-10,-3,-2,-2,-3,-5,-7,-57,NAN
2,-1,0,1,1,3,0,6,NAN
-3,-2,-1,-1,2,0,-1,-11,NAN
0,-2,-1,-2,0,-2,-2,-2,NAN
-4,-2,-2,0,-2,-1,-3,19,NAN
-7,-3,-2,1,-1,-3,-2,9,NAN
-6,-3,-2,-2,-1,1,-2,-63,NAN
7,1,-2,-4,-7,-3,-1,14,NAN
0,1,0,0,0,0,1,27,NAN
-5,-2,-1,-1,0,-2,-1,-9,NAN
0,-1,-1,0,-1,0,0,33,NAN
-2,-2,0,0,1,1,0,-15,NAN
-5,-1,-2,-4,-5,-3,-3,-29,NAN
1,0,0,1,0,0,0,8,NAN
-4,0,-2,-2,-1,-4,-1,21,NAN
0,-3,-1,-2,-1,2,0,-14,NAN
9,-1,-1,-2,-2,-1,-2,-17,NAN
1,1,-1,-1,-3,-3,0,15,NAN
-5,-2,-1,0,0,-1,-2,-29,NAN
0,-1,-2,0,1,-1,0,-2,NAN
1,0,-2,-2,0,-1,5,31,NAN
3,-1,1,-3,-2,-2,-2,1,NAN
1,0,1,-1,-1,-1,-2,1,NAN
0,-3,0,0,-1,-1,-2,8,NAN
6,3,0,-4,-4,-3,1,5,NAN
-1,-2,-1,0,2,2,-1,-23,NAN
