C1,C2,C3,C4,C5,C6,C7,C8,Marker
-19,-10,2,0,-2,-1,-2,3,NAN
-15,-11,1,1,1,1,0,1,NAN
-20,-14,1,2,3,-3,2,2,NAN
-11,-8,2,0,1,7,-2,-1,NAN
0,-6,-3,-1,-7,-9,-10,5,NAN
1,-6,-6,-4,-2,0,28,-6,NAN
2,-4,-6,-1,1,4,16,7,NAN
1,-5,-9,-4,1,5,-35,-5,NAN
3,-4,-5,-2,-1,1,-2,-3,NAN
5,-3,-3,-2,-4,1,4,4,NAN
11,-2,-3,-1,-4,-2,-12,4,NAN
6,-5,-4,1,-1,1,19,2,NAN
9,-1,-2,0,8,-1,-24,-10,NAN
10,-1,-1,2,-1,0,4,7,NAN
4,-4,-3,-3,-1,-3,-21,-12,NAN
3,-2,-2,-1,-1,-4,10,0,NAN
6,0,-1,0,0,1,18,9,NAN
4,2,-2,-1,1,-1,-9,-7,NAN
6,0,-2,-2,-1,0,1,4,NAN
7,2,-1,0,-1,-2,2,-4,NAN
6,-1,-2,-3,-2,-3,-6,1,NAN
2,4,-1,-3,1,0,-12,-15,NAN
3,3,1,-5,-1,2,13,1,NAN
1,0,1,15,-1,-4,-20,-9,NAN
-2,2,1,-1,5,4,19,-1,NAN
-3,0,2,9,-1,-1,-13,5,NAN
-4,-2,-4,-5,-2,-7,-20,-4,NAN
-1,0,0,-10,1,3,6,4,NAN
2,-1,-2,-5,-1,4,-5,-6,NAN
1,-2,-1,11,-1,-5,17,9,NAN
4,0,-1,-5,-3,-4,0,1,NAN
4,-2,1,12,3,1,9,2,NAN
-1,-5,-5,-17,-12,-5,6,-3,NAN
0,-2,-2,-6,-5,-7,-26,-2,NAN
0,-3,-1,-2,-4,-2,6,-8,NAN
-1,-1,-1,-5,-1,-1,6,2,NAN
0,-2,0,3,6,-1,-8,-3,NAN
0,-1,-2,-1,2,4,5,1,NAN
-2,-1,-2,-2,2,2,5,4,NAN
-3,0,-2,-1,-2,-7,-4,-12,NAN
1,1,1,7,0,16,12,5,NAN
1,1,1,-1,-3,-3,2,-3,NAN
-3,-2,-2,3,-4,-4,-13,-2,NAN
-1,-2,-1,-4,0,0,-26,-4,NAN
-1,0,-1,-1,3,0,27,10,NAN
-1,0,0,-1,-1,-6,-2,2,NAN
-1,1,-2,-2,-1,4,-6,-12,NAN
-1,0,-2,-1,-9,-5,-2,0,NAN
1,0,-1,2,-2,-14,-13,-1,NAN
-4,-3,-2,3,9,3,-34,-11,NAN
1,-1,-2,0,0,5,31,4,NAN
-1,0,-2,-4,-4,-10,-31,-6,NAN
5,3,4,7,-2,18,42,7,NAN
-1,-2,-5,-1,-2,8,28,-5,NAN
-3,-1,-3,0,1,-11,-39,-8,NAN
-3,-5,-3,-4,-1,2,17,7,NAN
-1,-1,0,0,-6,-6,-14,-5,NAN
-2,-1,0,1,-8,-6,-16,-5,NAN
1,-1,0,0,19,4,2,4,NAN
0,-1,0,-2,2,8,17,6,NAN
-1,-3,-3,-3,-1,-4,3,9,NAN
-2,-2,0,-3,-5,1,9,-3,NAN
0,1,2,-1,-6,-5,-19,-3,NAN
1,1,2,1,-2,-2,2,11,NAN
-4,-2,-2,-4,4,6,-15,-12,NAN
-1,1,2,-1,-4,-10,5,0,NAN
-2,0,3,0,-5,-6,3,-4,NAN
-2,-2,-7,7,7,9,2,-13,NAN
-4,-3,-3,4,2,11,-16,-4,NAN
2,3,2,13,-7,-30,-4,-1,NAN
-3,-4,-6,-3,-3,9,7,5,NAN
0,-2,0,3,-5,-4,7,15,NAN
-4,-1,-2,2,-1,-4,-21,-25,NAN
1,-5,-4,-2,4,11,7,35,NAN
-6,-5,-4,-10,-4,-11,-19,-33,NAN
1,0,-4,-16,-3,1,1,-1,NAN
1,-2,-4,-20,0,0,-6,0,NAN
1,-3,0,-46,0,-5,-2,-7,NAN
4,2,3,-16,-6,-15,6,12,NAN
-4,-2,-3,-3,6,27,-15,-13,NAN
0,1,3,24,-2,-24,13,14,NAN
1,1,2,25,-18,-21,-5,-8,NAN
1,0,-2,9,16,35,30,26,NAN
-10,-3,0,1,4,0,-8,-38,NAN
4,5,4,4,-2,-8,-19,-13,NAN
0,0,1,9,-10,-25,35,40,NAN
-1,-4,-3,-10,10,26,3,48,NAN
0,3,3,4,-11,-25,-18,-37,NAN
-7,-5,-5,-8,2,-3,31,-5,NAN
-9,-3,-3,-3,3,22,-32,-37,NAN
1,-2,-1,5,-14,-21,3,14,NAN
3,-1,0,0,2,3,16,29,NAN
8,3,1,-2,-10,-12,-20,6,NAN
8,3,-1,5,8,-1,10,-22,NAN
-9,-1,1,7,5,-5,-2,-37,NAN
4,-5,-3,-9,-5,22,48,39,NAN
-18,-5,-2,-2,-3,-14,-81,-91,NAN
4,-1,-3,-2,2,21,22,58,NAN
-17,-9,-5,-4,-5,-14,-26,5,NAN
-14,-3,-1,-4,-10,-13,9,-47,NAN
3,-2,-1,-3,3,12,33,30,NAN
-1,0,-1,-3,1,-2,-24,-26,NAN
9,5,2,2,-3,-8,-4,-16,NAN
6,2,2,3,1,-20,0,20,NAN
-1,-4,-1,-5,-2,-1,13,11,NAN
-1,-1,0,0,2,1,-16,-13,NAN
6,3,1,1,1,-2,12,5,NAN
7,-1,-4,-4,-5,0,-48,-49,NAN
-14,-7,-6,-8,-2,13,10,97,NAN
-10,-7,-5,-5,-2,20,0,19,NAN
2,-1,1,5,-3,-21,-7,44,NAN
-3,-1,0,-1,7,33,-14,5,NAN
5,2,1,1,-2,-11,-5,-22,NAN
-1,-1,-2,2,0,-6,12,18,NAN
4,-1,-1,0,-6,3,6,-21,NAN
-8,0,0,3,1,-7,-10,-14,NAN
14,3,1,2,2,-4,5,-4,NAN
-9,-7,-5,-3,-2,3,17,9,NAN
0,1,-2,0,-1,5,-5,1,NAN
3,0,1,-1,-1,-16,2,20,NAN
5,1,0,0,1,2,12,28,NAN
-3,-1,-2,-3,3,24,33,-73,NAN
-5,-2,-2,2,-13,-28,-45,10,NAN
-6,-3,-3,-4,9,39,6,23,NAN
6,0,-1,-2,-3,8,-29,-16,NAN
-5,-4,-2,-3,-2,-10,-17,17,NAN
10,-1,-1,1,-2,-2,56,61,NAN
-12,-4,0,-1,-7,-13,4,-62,NAN
0,1,0,0,1,-12,-16,-34,NAN
3,2,0,0,1,0,-13,1,NAN
-4,-1,-1,-1,-2,-2,-5,-30,NAN
4,1,-1,0,-2,-14,-8,14,NAN
0,-2,-1,-1,-1,6,18,21,NAN
-4,0,0,1,-1,-11,-14,-27,NAN
-3,-1,-1,-2,0,13,2,-19,NAN
7,4,3,1,2,-2,12,26,NAN
-11,-1,-1,1,-3,-4,4,-70,NAN
24,3,-1,0,1,-8,-16,91,NAN
-38,-13,-7,-7,-3,8,5,-64,NAN
-2,-3,-1,-2,-4,-7,-25,53,NAN
-3,-1,0,-2,-2,-4,-5,10,NAN
0,0,0,-1,1,-2,8,-33,NAN
22,12,3,3,0,-2,8,21,NAN
-4,-5,-3,-2,-6,-4,23,-46,NAN
-20,-8,-3,-3,-3,0,-3,24,NAN
-8,0,0,-1,-1,-11,-1,-32,NAN
9,-1,-1,-3,0,10,-7,21,NAN
-4,-1,0,1,-2,-11,23,-74,NAN
28,7,3,1,3,0,-22,69,NAN
-43,-19,-10,-8,-4,12,-18,-33,NAN
-4,-1,-1,-2,-2,-6,-12,5,NAN
-9,0,-2,0,-1,-7,-12,-35,NAN
21,3,0,-1,-1,6,50,56,NAN
-3,2,2,2,1,-5,-20,-45,NAN
-8,-3,1,-1,0,-10,-39,33,NAN
-2,-6,-4,-6,-8,-5,-27,44,NAN
-5,-1,0,0,1,-2,14,-9,NAN
7,4,0,-3,-3,-2,-17,11,NAN
9,3,3,2,1,7,27,-2,NAN
2,-1,-2,0,1,-3,29,22,NAN
-16,-6,-3,-4,-5,-10,-63,-55,NAN
9,1,0,1,0,3,4,4,NAN
1,-2,-2,-1,-2,4,1,6,NAN
12,1,0,1,-1,0,0,35,NAN
-22,-4,-4,1,3,0,4,-86,NAN
-5,-9,-3,0,-5,-9,21,70,NAN
-3,0,0,-1,-1,3,-12,-6,NAN
-3,0,0,-2,0,15,-2,4,NAN
-2,1,0,0,-4,-2,9,-17,NAN
45,12,7,7,10,3,-1,92,NAN
-38,-20,-12,-11,-12,0,-4,-104,NAN
0,0,0,0,0,-9,-2,12,NAN
1,-3,-2,-3,-2,1,-44,29,NAN
8,2,0,0,-1,-6,18,70,NAN
14,4,1,1,2,-1,2,27,NAN
5,5,1,2,6,4,0,-22,NAN
-7,-9,-5,-5,-6,-6,5,55,NAN
-6,2,1,-1,0,2,10,-85,NAN
0,-2,-2,-2,-3,-5,-15,45,NAN
2,2,-2,-2,-2,-6,-39,-7,NAN
1,1,0,4,6,3,25,-3,NAN
-11,-3,-3,-6,-3,9,-9,-62,NAN
16,5,2,2,2,1,45,-30,NAN
-6,-7,-2,-1,-3,-17,1,16,NAN
-22,-4,-4,-6,-1,18,-31,-107,NAN
-5,-3,-2,-2,-1,0,8,15,NAN
30,7,0,-3,-6,-2,-40,11,NAN
-24,-13,-5,-2,-1,-1,0,-40,NAN
16,5,2,1,-1,-18,28,7,NAN
-24,-11,-7,-7,-6,31,-19,-12,NAN
-1,3,3,2,5,2,8,-11,NAN
22,2,-2,-2,-2,0,11,113,NAN
5,-2,-2,-3,-2,-5,4,33,NAN
-12,1,-1,-1,-3,-15,-19,-59,NAN
11,3,1,4,5,3,8,-3,NAN
-15,-4,-1,-3,-1,4,30,12,NAN
-4,1,1,1,-1,0,22,32,NAN
16,5,1,-1,0,-3,3,0,NAN
-37,-12,-5,-2,-4,-13,-73,-18,NAN
14,5,0,1,3,-1,23,14,NAN
-1,-1,0,-3,-1,3,5,2,NAN
6,-1,-1,-1,-3,-7,36,41,NAN
-33,-5,0,1,3,2,-19,-44,NAN
3,0,0,0,-1,-8,-21,-31,NAN
3,1,-3,-5,-6,12,-4,27,NAN
2,2,0,-2,-1,-2,-9,-71,NAN
-3,-3,-2,-3,-3,-6,5,-24,NAN
8,3,1,1,0,3,17,63,NAN
-3,-3,-1,-2,-1,-10,4,-2,NAN
1,-2,-1,-2,-3,6,0,-2,NAN
7,2,-2,-4,-5,-1,25,34,NAN
11,2,-1,-4,-3,4,-17,-64,NAN
-34,-10,-2,-3,-5,-12,-20,-13,NAN
7,4,1,-1,-1,-1,12,-40,NAN
-8,-8,-3,1,-2,-2,-12,48,NAN
-26,-7,-4,0,-6,-6,-12,-68,NAN
22,6,0,4,-1,1,3,56,NAN
2,2,1,3,-3,-3,14,-31,NAN
-33,-11,-7,-8,-8,-12,-11,-53,NAN
-1,-1,1,-1,-4,9,-8,-34,NAN
0,-3,-2,0,3,5,23,-16,NAN
-5,-5,-2,-1,4,-8,-17,21,NAN
23,8,1,3,11,8,36,76,NAN
1,-4,-1,-3,2,-6,0,-1,NAN
3,-1,-2,-7,2,3,-3,-9,NAN
6,1,-2,-3,-2,0,-1,6,NAN
7,4,2,1,3,3,32,15,NAN
-12,-2,-3,-1,2,-5,-33,-8,NAN
8,4,-1,2,4,2,-1,7,NAN
-16,-8,-4,-2,1,-18,-10,-39,NAN
27,6,1,2,6,5,9,-21,NAN
-14,-2,1,3,5,1,-8,-1,NAN
8,-3,-2,0,-2,-5,17,10,NAN
-3,2,2,4,1,3,-10,23,NAN
-1,-1,0,2,-2,-1,-11,-56,NAN
-3,-1,0,1,-3,3,19,34,NAN
3,0,0,0,-3,-12,3,20,NAN
2,-4,1,0,-4,5,-11,84,NAN
-2,-1,0,-3,-4,2,15,23,NAN
10,2,2,-1,0,-6,-14,-36,NAN
-11,0,1,-2,-2,2,9,-66,NAN
-10,-10,-4,-4,-7,-11,-3,58,NAN
6,4,4,1,1,0,13,8,NAN
-1,-3,-2,-3,-7,-11,-38,-35,NAN
-19,-4,-4,-1,-2,-1,-6,-90,NAN
2,1,1,0,1,5,17,70,NAN
-13,-7,-3,-1,-2,-2,-7,-108,NAN
4,-3,-4,-4,-6,-4,-13,62,NAN
8,4,3,4,3,6,-10,-29,NAN
-5,-3,-5,-4,-3,-6,-4,-64,NAN
-8,-4,-3,-3,-2,3,11,-12,NAN
-17,-4,-2,-1,-2,0,-30,-72,NAN
0,-1,-1,-1,-4,-5,-9,-4,NAN
4,4,1,0,3,17,-2,-18,NAN
5,-2,-4,-5,-8,-9,-40,73,NAN
21,4,0,1,1,6,46,114,NAN
-3,-5,-5,-5,-5,-5,4,85,NAN
5,5,3,3,5,-3,-19,-87,NAN
8,3,2,1,-1,5,12,-3,NAN
14,-1,-3,-3,-4,1,7,111,NAN
-17,-3,2,-1,0,-3,-26,-92,NAN
-12,-5,-2,-2,-1,-2,1,41,NAN
19,6,1,1,1,8,25,-31,NAN
-5,-5,-2,-1,1,-3,-12,40,NAN
26,4,0,0,0,1,15,84,NAN
-28,-8,-3,-3,-3,5,-7,23,NAN
16,4,0,1,1,2,-9,35,NAN
-8,1,1,2,3,2,39,-59,NAN
3,-3,-1,-2,-3,0,-5,66,NAN
4,1,0,-2,-2,-7,6,-59,NAN
-5,-3,-2,-3,-1,-8,-5,24,NAN
5,3,-1,0,0,3,9,-1,NAN
-3,0,-2,-4,-3,-1,-13,-4,NAN
17,4,1,-2,-1,-5,-11,52,NAN
-25,-6,-1,0,0,-3,4,-2,NAN
1,-3,-1,-4,-3,-3,10,23,NAN
-15,-1,-1,0,0,4,3,-89,NAN
10,1,-1,-1,-2,-7,3,41,NAN
-7,-4,-1,-1,2,-3,-37,-25,NAN
14,3,0,0,0,-1,12,63,NAN
-15,-7,-3,-2,-4,-9,-22,-6,NAN
10,1,1,0,3,5,31,-39,NAN
-5,-5,-2,-3,-5,-7,-13,45,NAN
1,2,1,1,3,3,24,-50,NAN
3,0,1,2,2,5,3,34,NAN
-3,-1,-3,-1,-1,-5,-9,-48,NAN
-3,-1,-1,-2,0,3,20,-6,NAN
-13,-4,0,-3,-3,-4,-30,-50,NAN
10,2,-2,0,-1,-1,-12,25,NAN
-8,-4,-2,-2,-1,3,33,-6,NAN
1,0,0,0,-1,-1,-4,-4,NAN
5,1,-2,-2,0,2,13,-17,NAN
2,-3,-1,1,-1,-6,-71,35,NAN
-8,-5,-4,-3,-3,-5,-2,34,NAN
