C1,C2,C3,C4,C5,C6,C7,C8,Marker
-2,-3,2,4,-1,-2,-3,-1,NAN
0,-2,-2,3,0,-3,-4,-3,NAN
-1,0,2,0,3,0,2,-3,NAN
-2,0,0,1,0,0,0,-2,NAN
-1,0,-1,3,2,13,13,0,NAN
0,1,-1,0,-2,-24,-30,-2,NAN
0,0,0,-3,-3,-5,-5,-2,NAN
1,1,0,-3,-1,1,2,2,NAN
0,1,2,5,2,3,2,-1,NAN
-1,-1,-2,-5,-3,10,18,5,NAN
-1,-2,-4,-2,1,-15,-14,-3,NAN
-1,1,4,-2,1,10,4,0,NAN
0,-1,4,3,0,8,8,1,NAN
0,-2,-2,5,-2,1,-4,-2,NAN
0,2,2,3,3,-11,-21,-1,NAN
-1,1,0,1,-1,1,-5,-2,NAN
-1,0,0,-1,2,2,10,1,NAN
-2,-2,1,-2,-3,-5,0,-3,NAN
1,1,-1,3,-3,11,1,-1,NAN
-1,-1,-1,-8,3,2,0,-1,NAN
-1,-2,-3,-6,-4,0,-4,0,NAN
1,-3,-8,-6,-4,6,5,-2,NAN
-1,0,1,5,2,5,8,0,NAN
-1,-4,-4,-5,-11,-15,-7,-2,NAN
1,0,-1,6,6,-34,-18,-2,NAN
-1,-3,-5,-8,-12,-3,-4,-5,NAN
0,1,-1,0,3,1,-20,-1,NAN
-3,-3,-1,3,-8,-1,-3,-4,NAN
-2,-1,-1,-2,0,-2,7,-1,NAN
1,1,0,1,4,4,-3,-3,NAN
0,0,0,5,3,-21,5,4,NAN
1,-2,-3,-5,-9,-17,-10,-2,NAN
-1,0,1,0,0,9,7,1,NAN
-2,0,-1,5,5,-8,-18,-2,NAN
-1,1,0,-1,-3,0,4,0,NAN
-3,0,-2,-4,-4,2,6,1,NAN
1,-1,-5,-9,-6,11,7,-3,NAN
0,1,2,0,6,-8,-6,-2,NAN
1,0,3,6,-1,-3,3,0,NAN
-1,-3,0,-3,1,4,0,-1,NAN
0,0,-1,0,2,7,14,2,NAN
0,2,1,3,7,9,6,2,NAN
-3,-1,-1,3,-7,-12,-10,-6,NAN
0,0,0,0,6,25,19,-1,NAN
-2,-3,-1,-7,2,1,7,-1,NAN
0,-2,-1,-8,-9,29,18,-1,NAN
1,0,2,7,3,4,-13,-1,NAN
-1,1,2,4,2,-5,0,-2,NAN
0,-1,-2,-4,2,5,8,0,NAN
1,0,1,-3,-1,-26,-25,1,NAN
1,1,0,2,5,9,6,0,NAN
-1,0,0,2,2,0,-3,0,NAN
-1,-1,-3,-7,-4,4,11,1,NAN
-1,-2,4,5,-4,-18,-4,-2,NAN
-1,-1,0,0,2,-4,-4,0,NAN
2,-1,-3,-10,-2,-5,-5,-1,NAN
0,1,2,-2,-5,-32,-21,-1,NAN
-3,1,0,3,3,12,3,1,NAN
1,1,1,5,3,-4,-8,-1,NAN
1,0,2,-2,3,15,20,1,NAN
-2,-2,-3,2,-2,1,0,-2,NAN
0,0,1,-2,-1,-1,-2,-1,NAN
1,0,-1,1,-4,3,-7,-1,NAN
0,0,1,-1,0,-4,-4,1,NAN
-1,-2,-3,-2,-2,8,7,-1,NAN
-1,-1,-2,0,4,18,18,1,NAN
-4,-2,-4,-2,-9,-28,-28,0,NAN
-1,1,-1,-1,4,-14,7,-2,NAN
-1,-1,-1,-6,0,29,25,1,NAN
1,0,0,2,4,-7,-13,1,NAN
0,-2,-4,-1,1,-17,-12,-3,NAN
-2,-4,-2,-6,-7,8,9,-1,NAN
-2,0,-1,3,0,18,16,2,NAN
-1,-1,-1,1,2,-22,-13,-2,NAN
-1,1,1,1,3,-3,-5,1,NAN
-2,-2,5,-2,1,2,7,-2,NAN
1,0,3,0,0,10,9,2,NAN
-1,-2,-3,-3,-3,4,7,-1,NAN
0,-3,-1,6,0,17,6,2,NAN
-1,-3,-5,-7,-7,-30,-21,-1,NAN
0,1,-1,2,3,-6,-6,-2,NAN
-1,0,-2,-2,1,11,7,2,NAN
0,-1,-4,-2,-2,3,1,-2,NAN
1,-1,2,-1,-7,-18,-9,0,NAN
0,-1,-1,-3,-1,21,6,-2,NAN
-2,-1,0,5,1,-13,-3,0,NAN
0,1,-1,-5,-9,-4,-11,-5,NAN
-2,-2,-2,-3,-4,-8,-3,2,NAN
-3,-2,0,2,5,1,-2,-1,NAN
0,-3,-4,-2,-2,18,4,-3,NAN
-1,0,-6,-1,-4,33,66,5,NAN
-1,-2,-1,-10,1,16,7,-2,NAN
-1,0,0,5,-1,-22,-23,2,NAN
0,0,-1,2,-1,21,17,1,NAN
-3,-1,-3,-3,6,-1,-8,-10,NAN
-1,1,1,-4,-9,-11,-27,-5,NAN
0,-2,-1,-3,-2,-38,-1,4,NAN
-2,-1,0,1,4,18,3,-3,NAN
-1,1,2,2,3,-18,-32,-7,NAN
-1,0,-1,-1,-3,17,19,4,NAN
0,-1,-1,-3,-3,13,19,1,NAN
-1,-1,-2,0,-3,-12,-4,1,NAN
2,-1,-2,0,5,-6,-19,-1,NAN
-2,0,-1,0,-6,-12,-18,-3,NAN
-2,-3,-3,-5,-1,-8,-21,2,NAN
-2,-2,2,-2,-2,-9,-10,-1,NAN
-2,-1,1,-1,-9,-54,-41,-4,NAN
1,0,-2,-4,0,-7,0,-3,NAN
-3,-1,-2,4,2,8,9,-1,NAN
5,2,0,0,0,-23,-34,3,NAN
0,-3,0,2,0,8,-7,-2,NAN
0,-1,-2,-1,-2,-6,1,-1,NAN
-2,0,3,-2,-2,-24,-20,-1,NAN
-2,-1,1,7,7,8,0,-4,NAN
-2,-2,-1,-4,-4,-45,-56,-3,NAN
-1,0,0,-3,4,35,63,1,NAN
-2,-3,-4,-6,-3,-37,-51,-15,NAN
-1,0,3,0,-5,-14,28,12,NAN
0,0,-2,3,3,32,33,5,NAN
-2,-2,-4,-4,-6,-8,-31,-6,NAN
1,-2,-5,-11,-3,12,17,4,NAN
-2,0,-2,-3,-1,9,-10,-3,NAN
-1,2,1,2,-1,-28,-23,-5,NAN
0,-1,3,-1,3,1,-11,-7,NAN
-3,-2,-5,-11,-9,12,31,6,NAN
-2,-2,-3,-6,-6,-13,-9,-2,NAN
-1,1,3,4,2,-14,-21,0,NAN
0,-1,1,4,1,-1,-19,-1,NAN
2,0,-1,2,2,12,8,2,NAN
-3,-1,3,-2,-3,-6,-1,-2,NAN
-1,0,0,3,4,5,-4,-4,NAN
2,1,3,2,4,12,5,2,NAN
-3,-3,-3,-8,-7,-56,-59,-5,NAN
-2,-1,-3,3,-1,11,3,0,NAN
1,-1,2,3,-1,-18,-15,-2,NAN
-2,-2,-1,-4,-6,-14,-5,-3,NAN
0,0,-1,1,11,32,31,3,NAN
0,0,0,2,1,-13,-24,-6,NAN
-1,0,0,-1,0,19,19,5,NAN
0,0,-1,3,4,0,4,-3,NAN
0,1,3,7,-5,-17,-5,0,NAN
-1,-1,-4,-2,0,-4,0,0,NAN
-1,0,-2,-5,-2,6,3,1,NAN
-1,-2,-8,-7,-4,2,2,1,NAN
2,-2,2,-5,-3,21,18,5,NAN
-1,-1,-3,-2,-4,-18,-15,-1,NAN
-2,-4,-3,-2,-1,18,18,0,NAN
-1,1,1,-1,-1,-18,-12,0,NAN
-1,0,-6,-10,-8,-1,0,-3,NAN
-2,-1,-2,-4,-6,-8,0,-1,NAN
-1,-1,-6,5,8,43,23,4,NAN
-3,-1,5,-1,-8,-71,-43,-6,NAN
1,0,2,2,2,-15,0,-1,NAN
-1,0,-4,7,4,35,23,6,NAN
-1,-1,-1,-3,2,11,5,-2,NAN
2,1,-1,0,2,28,35,4,NAN
-2,0,4,-4,-10,-12,-9,-2,NAN
-1,-2,-5,-2,4,11,13,1,NAN
-2,-2,-2,-4,-3,1,3,1,NAN
-1,-2,2,0,-3,-4,-15,-1,NAN
0,-1,6,1,-5,-21,-19,-5,NAN
-1,-2,-5,-8,-1,11,10,3,NAN
0,1,-2,4,3,-20,-2,-3,NAN
0,-1,3,3,4,29,5,1,NAN
-2,1,-3,0,-6,2,5,2,NAN
-1,-2,-3,-4,-8,-59,-48,-5,NAN
