Timestamp, Rotation x, Rotation y, Rotation z, Marker
40,-0.5,-0.875,-0.875,0
60,0.3125,-1.375,-0.9375,0
80,-0.8125,-0.9375,-0.875,0
100,-1.25,-1.3125,0.25,0
120,-1.25,-1.1875,0.625,0
140,-0.5625,-1.5625,0.5625,0
160,0.1875,-0.75,0.1875,0
170,0.375,-0.75,0.625,0
180,-1.0625,-0.5625,1.1875,0
220,-1.3125,-0.1875,0,0
240,-0.0625,-1.0625,-0.875,0
260,-0.0625,-0.625,-0.3125,0
280,0.3125,-1.125,0.1875,0
300,0,-0.875,1.375,0
320,1,-0.75,0.25,0
340,0.3125,-1.5625,-1.25,0
360,0.625,-1.875,0.8125,0
380,-1.3125,-0.5,1.5625,0
400,-1.4375,-0.9375,-0.0625,0
420,-0.5,-1.4375,-0.5,0
440,-1.625,0.25,0.125,0
460,-0.0625,0.125,-1.1875,0
480,-0.8125,-0.0625,-0.375,0
500,-1.75,1.0625,0.4375,0
520,-0.6875,1.25,-1.6875,0
540,0.625,-0.3125,-1.9375,0
560,1.8125,0.1875,-0.375,0
580,1.625,0.6875,-1.9375,0
600,2.5625,-1.375,-2.25,0
620,-0.25,-1.75,0.125,0
640,-1.25,-2.125,0.9375,0
660,-1.75,-2,1.125,0
680,-0.1875,-1.0625,1.625,0
700,-0.0625,-1.0625,1.875,0
720,-0.1875,-0.375,1.125,0
740,0.375,-0.4375,1,0
760,0.125,-1,0.6875,0
780,-0.8125,-0.5625,-0.125,0
800,0.1875,-1.5625,-0.6875,0
820,-1.25,-0.8125,-0.1875,0
840,0.5625,-1.5625,-0.0625,0
860,-0.75,-1.1875,-0.0625,0
880,-1.4375,-1.1875,0.6875,0
900,-1.4375,-1.0625,0.3125,0
920,-2.4375,-1.4375,0.0625,0
940,-2.3125,-1.125,0.4375,0
960,-3,-1.0625,0.4375,0
980,-1.375,-1.5,0,0
1000,-1.9375,-1.625,0.0625,0
1020,-1.625,-1.625,0.1875,0
1040,-2,-1.75,0.125,0
1060,-1.4375,-1.375,0.625,0
1080,-1.25,-1.0625,-0.5625,0
1100,-1.5625,-2.4375,-1.375,0
1120,-0.9375,-1.8125,0.625,0
1140,0.125,-0.8125,1.8125,0
1160,1.25,0.3125,1.1875,0
1180,1.8125,0,-0.3125,0
1200,2.3125,-0.1875,-2,0
1220,3.1875,-0.625,-1.625,0
1240,1.4375,-0.5625,-0.625,0
1250,-0.9375,-1.0625,0.5,0
1270,1.25,1.4375,0.1875,0
1290,3.9375,-0.4375,-1.4375,0
1310,1.625,-0.8125,-0.8125,0
1330,1.125,-0.375,-0.9375,0
1350,0.0625,-1.125,-1.9375,0
1370,-0.8125,0,-0.5625,0
1390,-0.9375,-1.125,-0.375,0
1410,-1.4375,-0.3125,-0.625,0
1430,0.875,-0.9375,-0.0625,0
1450,-0.125,-1,-0.375,0
1470,-0.4375,-1.25,-0.4375,0
1490,-0.1875,-1.0625,-0.3125,0
1510,-0.1875,-0.125,0.75,0
1530,1.3125,-0.375,-0.375,0
1550,1.875,-1.75,-0.5,0
1570,-0.8125,0.4375,0.1875,0
1590,1.6875,-1.125,0.3125,0
1610,-0.9375,-1.8125,-0.5,0
1630,-1.4375,-1.5625,0.875,0
1650,-0.8125,-0.625,0.4375,0
1670,-0.125,-0.4375,0.375,0
1690,-1.125,-0.375,-0.1875,0
1710,0,-0.5,-0.75,0
1730,1.375,-0.8125,-0.4375,0
1750,-1.0625,-1.125,-0.0625,0
1770,-1.5,-1,0.8125,0
1790,-1.25,-0.6875,1.125,0
1810,-1.125,-0.5,1.0625,0
1830,-0.125,-0.4375,0.9375,0
1850,0.0625,-0.5625,0.25,0
1870,1.3125,-0.8125,-0.375,0
1890,1.0625,-1,-0.5625,0
1910,-0.125,-0.5,0.0625,0
1930,-0.8125,-0.625,0.1875,0
1950,-0.0625,-0.6875,0.0625,0
1970,0.1875,-0.75,0.5625,0
1990,-0.5,-0.625,1.375,0
2010,0.8125,0.75,1.0625,0
2030,-3.9375,2.5,0.9375,0
2050,3.4375,-1.9375,-1.5625,0
2070,-3,-0.375,-0.125,0
2090,0.0625,-0.9375,0.75,0
2110,-1.875,-1.375,0.5625,0
2130,0.0625,-1.0625,1,0
2150,-2.9375,-1.125,1.4375,0
2170,0,-1.625,0.8125,0
2190,-0.4375,-2.0625,2.25,0
2210,-1.125,-0.9375,2.125,0
2230,0.5625,-2.4375,0.3125,0
2250,-0.4375,-4.125,0.75,0
2270,-2.75,-0.375,2.25,0
2290,1.4375,-0.25,0.5,0
2310,-1.125,-2.125,-1.8125,0
2330,-0.3125,-1.375,0,0
2350,-0.3125,-1.1875,0.0625,0
2370,0.75,-1.3125,-0.375,0
2390,0.375,-0.4375,0.0625,0
2410,2.25,-1,-0.5,0
2430,0.75,-1.25,-1.5,0
2450,1.3125,-1.1875,-0.875,0
2470,1.75,-1.3125,-0.875,0
2490,1.5625,-1,-1.3125,0
2510,0.5,0.125,-1,0
2530,1.375,-0.4375,-1.3125,0
2550,0.375,-0.375,-1.75,0
2570,0.25,-0.875,-1.8125,0
2590,0.5625,-1,-1.25,0
2610,-0.3125,-0.9375,-0.25,0
2630,-1,-0.5,-0.125,0
2650,-0.4375,-0.75,0.0625,0
2670,-0.9375,-1.125,-0.1875,0
2690,-0.3125,-1.0625,-0.1875,0
2710,-0.625,-0.9375,-0.1875,0
2730,-1,-0.5625,-0.375,0
2750,-0.8125,-0.8125,-0.4375,0
2770,-0.6875,-1.1875,-0.0625,0
2790,-0.75,-0.625,0.75,0
2810,-0.6875,-1.5625,1,0
2830,-2.125,-0.9375,1,0
2850,-1.8125,-0.75,0.6875,0
2870,-1.0625,-1.3125,0.1875,0
