Timestamp, Acceleration x, Acceleration y, Acceleration z, Marker
40,-0.351562,-0.500488,0.733887,0
60,-0.347656,-0.51123,0.722656,0
80,-0.348633,-0.506348,0.730957,0
100,-0.349609,-0.491699,0.730957,0
120,-0.351074,-0.494141,0.723633,0
140,-0.351074,-0.515137,0.724609,0
160,-0.353516,-0.512695,0.71875,0
170,-0.347168,-0.503418,0.728027,0
180,-0.349121,-0.502441,0.732422,0
220,-0.357422,-0.506836,0.733887,0
240,-0.353027,-0.510254,0.722168,0
260,-0.350098,-0.506348,0.730469,0
280,-0.349609,-0.504883,0.727539,0
300,-0.353027,-0.5,0.728516,0
320,-0.361328,-0.506836,0.71875,0
340,-0.352051,-0.507324,0.725586,0
360,-0.346191,-0.496094,0.735352,0
380,-0.353516,-0.5,0.728027,0
400,-0.362305,-0.514648,0.726562,0
420,-0.341309,-0.498535,0.723145,0
440,-0.355469,-0.510742,0.726074,0
460,-0.358887,-0.516113,0.708984,0
480,-0.347168,-0.490234,0.731934,0
500,-0.352539,-0.509277,0.716309,0
520,-0.364746,-0.521484,0.714844,0
540,-0.353027,-0.495117,0.731445,0
560,-0.354492,-0.501953,0.720703,0
580,-0.355957,-0.51709,0.729004,0
600,-0.348633,-0.494141,0.729492,0
620,-0.343262,-0.481445,0.736816,0
640,-0.351074,-0.499512,0.73584,0
660,-0.349609,-0.51416,0.725098,0
680,-0.350586,-0.516113,0.721191,0
700,-0.351562,-0.509277,0.725586,0
720,-0.356445,-0.511719,0.724609,0
740,-0.355469,-0.504395,0.726562,0
760,-0.355957,-0.490723,0.730469,0
780,-0.360352,-0.510254,0.728027,0
800,-0.354492,-0.504883,0.718262,0
820,-0.347168,-0.501953,0.721191,0
840,-0.357422,-0.50293,0.721191,0
860,-0.34668,-0.496582,0.729492,0
880,-0.35791,-0.502441,0.730469,0
900,-0.353516,-0.506836,0.71582,0
920,-0.356445,-0.507324,0.729004,0
940,-0.349121,-0.503418,0.719727,0
960,-0.351562,-0.507812,0.728516,0
980,-0.356934,-0.505859,0.716309,0
1000,-0.347168,-0.505859,0.725586,0
1020,-0.351074,-0.501953,0.723145,0
1040,-0.351074,-0.506348,0.727051,0
1060,-0.349609,-0.501953,0.719727,0
1080,-0.364746,-0.529297,0.72168,0
1100,-0.351562,-0.50293,0.722168,0
1120,-0.338867,-0.507812,0.712891,0
1140,-0.354492,-0.513672,0.72168,0
1160,-0.354492,-0.51416,0.717285,0
1180,-0.363281,-0.513672,0.724609,0
1200,-0.352051,-0.513672,0.723633,0
1220,-0.349121,-0.510254,0.728027,0
1240,-0.345215,-0.496582,0.733887,0
1250,-0.348633,-0.485352,0.735352,0
1270,-0.354492,-0.520508,0.69873,0
1290,-0.361328,-0.521973,0.731934,0
1310,-0.338379,-0.489258,0.72998,0
1330,-0.36084,-0.515137,0.733398,0
1350,-0.351074,-0.509277,0.722168,0
1370,-0.348633,-0.496582,0.722656,0
1390,-0.347656,-0.500488,0.734863,0
1410,-0.357422,-0.507324,0.71875,0
1430,-0.348633,-0.50293,0.719727,0
1450,-0.346191,-0.497559,0.728516,0
1470,-0.353027,-0.511719,0.728516,0
1490,-0.352539,-0.509277,0.717285,0
1510,-0.349609,-0.503418,0.717285,0
1530,-0.36084,-0.513184,0.726074,0
1550,-0.342285,-0.497559,0.728516,0
1570,-0.351074,-0.513184,0.721191,0
1590,-0.354492,-0.501953,0.722168,0
1610,-0.348633,-0.5,0.73291,0
1630,-0.344727,-0.503906,0.721191,0
1650,-0.356934,-0.513672,0.729492,0
1670,-0.349121,-0.507324,0.720215,0
1690,-0.357422,-0.505859,0.725586,0
1710,-0.353027,-0.507324,0.725586,0
1730,-0.351562,-0.50293,0.729004,0
1750,-0.352539,-0.497559,0.730469,0
1770,-0.350098,-0.506348,0.720703,0
1790,-0.351074,-0.508301,0.723145,0
