C1,C2,C3,C4,C5,C6,C7,C8,Marker
-2,-3,-3,-3,-2,-2,-1,-2,NAN
-2,-2,0,0,-2,-1,-1,-1,NAN
0,0,-1,1,-4,-1,1,4,NAN
-1,-6,-1,-2,-3,0,1,2,NAN
-2,10,4,-1,-2,-1,-1,0,NAN
1,-7,-5,-1,0,-1,-1,3,NAN
0,9,4,0,-3,1,2,3,NAN
-2,0,0,-1,-3,-2,-1,2,NAN
1,-11,-5,-3,-2,-3,-3,0,NAN
0,7,1,-2,-2,0,-1,0,NAN
0,2,3,2,-1,-3,-1,1,NAN
1,0,-2,0,-5,-1,2,3,NAN
-4,-9,-4,-3,-3,0,-2,1,NAN
-1,6,-1,-1,-2,-1,-1,2,NAN
2,-3,-2,-2,-1,-2,2,4,NAN
-4,-2,-1,-2,-1,0,1,2,NAN
4,4,2,3,3,4,4,2,NAN
-1,0,0,-1,0,0,2,-1,NAN
-1,0,0,-3,0,0,-3,-1,NAN
1,-10,-9,-1,-1,1,-1,1,NAN
-1,-2,-4,1,-3,-2,-2,-2,NAN
0,3,5,0,-1,0,-1,-1,NAN
-2,-1,-1,-1,-2,0,-2,-1,NAN
-1,-2,0,0,-1,-1,-1,-2,NAN
-2,-9,-2,0,-2,0,-2,-2,NAN
2,7,2,1,-1,0,1,1,NAN
1,14,6,2,0,0,-1,-1,NAN
-4,-6,-3,-1,0,-3,1,-3,NAN
-3,-3,-2,-2,-3,-1,-1,-2,NAN
4,8,2,1,1,1,0,4,NAN
-3,-11,-6,-4,-2,-1,-2,-2,NAN
0,3,1,-2,0,-1,-2,-2,NAN
0,-1,-2,-1,1,-1,0,1,NAN
-3,-2,-5,-3,-3,-2,-1,-2,NAN
-2,-3,4,0,0,-2,-1,-1,NAN
-1,4,3,-2,-1,0,-1,-2,NAN
-4,-5,-5,-3,-2,-2,-2,-1,NAN
0,6,8,2,-1,0,0,1,NAN
-1,-1,-3,0,-1,-1,-1,-2,NAN
-3,-14,-7,-1,-2,-1,-1,-4,NAN
4,24,8,3,2,1,-1,1,NAN
-3,-11,-1,-1,-2,0,-1,-1,NAN
1,7,-2,0,0,1,-3,0,NAN
-2,-4,-4,-3,-2,-1,-2,-1,NAN
1,-3,-1,-3,-1,-1,-1,-2,NAN
-3,-10,-6,-2,-2,-2,-1,-4,NAN
-1,1,3,1,-1,-1,-1,-1,NAN
-2,1,0,-1,-1,-2,-2,-2,NAN
-4,-3,-5,-1,0,-2,0,0,NAN
0,-2,-6,-1,-1,0,-1,-2,NAN
-2,-12,-5,-1,-1,-2,-1,-1,NAN
1,15,7,2,-1,0,0,1,NAN
-1,0,-3,-1,-2,-1,-2,1,NAN
-2,-5,-3,0,-2,-2,-1,1,NAN
-3,-2,-2,-4,0,-2,-2,-2,NAN
-4,-11,-7,-3,-1,0,-1,-1,NAN
2,6,13,-1,1,0,-2,-1,NAN
0,-4,-2,-2,1,-1,0,-1,NAN
-1,-3,-1,2,-1,-1,0,-2,NAN
-2,-1,-1,-2,-3,-1,-1,-2,NAN
-1,-3,-5,1,-1,0,-2,-2,NAN
-1,1,-1,-4,-1,-2,-3,-1,NAN
-2,3,-3,-1,-1,-1,0,-1,NAN
0,-4,1,1,-2,-1,-2,-2,NAN
-2,1,-4,-3,-2,0,-2,-2,NAN
-1,-1,4,-1,-1,-1,-1,1,NAN
-2,-4,-7,-2,-1,0,-1,-1,NAN
-2,-7,-7,-2,-2,-2,-1,-1,NAN
