Timestamp, Angle x, Angle y, Angle z, Marker
40,-1.92593,-0.233784,-1.52892,0
60,-1.90428,-0.228565,-1.53013,0
80,-1.88613,-0.241195,-1.53025,0
100,-1.88531,-0.249705,-1.53249,0
120,-1.87129,-0.251266,-1.53796,0
170,-1.82991,-0.265908,-1.35354,0
220,-1.71671,-0.383328,-1.62627,0
230,-1.70261,-0.396159,-1.70105,0
250,-1.68227,-0.405775,-1.78383,0
270,-1.65275,-0.409785,-1.87101,0
290,-1.6156,-0.410051,-1.95679,0
310,-1.57171,-0.402655,-2.04607,0
310,-1.52625,-0.389447,-2.14162,0
310,-1.48128,-0.371571,-2.23866,0
350,-1.43757,-0.348258,-2.33587,0
370,-1.39836,-0.315756,-2.42718,0
390,-1.36773,-0.276235,-2.51181,0
410,-1.33785,-0.2344,-2.59081,0
430,-1.30651,-0.193549,-2.6631,0
450,-1.27522,-0.156642,-2.72767,0
470,-1.24907,-0.119996,-2.78681,0
490,-1.23577,-0.0831871,-2.84295,0
510,-1.22948,-0.0463118,-2.8895,0
530,-1.22023,-0.0159583,-2.92589,0
550,-1.21428,0.0146893,-2.95573,0
570,-1.20203,0.0466149,-2.97755,0
590,-1.18531,0.0740727,-2.98885,0
610,-1.16279,0.0978238,-2.99489,0
630,-1.13777,0.117955,-3.00083,0
650,-1.1114,0.134095,-3.00666,0
670,-1.08861,0.142655,-3.00921,0
690,-1.07021,0.141391,-3.00273,0
710,-1.05561,0.139262,-2.98767,0
730,-1.04618,0.139991,-2.96894,0
750,-1.03558,0.141244,-2.9524,0
770,-1.02339,0.146767,-2.93729,0
790,-1.01093,0.157886,-2.92098,0
810,-0.999939,0.173768,-2.90815,0
830,-0.991071,0.193334,-2.90213,0
850,-0.986097,0.218559,-2.90032,0
870,-0.982384,0.245829,-2.90048,0
890,-0.977693,0.271523,-2.89926,0
910,-0.972736,0.292911,-2.89761,0
930,-0.969473,0.311801,-2.90035,0
950,-0.9754,0.326559,-2.9108,0
970,-0.993359,0.33353,-2.92781,0
990,-1.01212,0.334119,-2.94428,0
1010,-1.01438,0.33255,-2.9513,0
1030,-1.00255,0.329379,-2.95051,0
1050,-0.990086,0.324821,-2.94853,0
1070,-0.984482,0.319785,-2.94895,0
1090,-0.985556,0.316157,-2.95313,0
1110,-0.989382,0.316343,-2.96089,0
1130,-0.990736,0.320586,-2.9704,0
1150,-0.989521,0.327601,-2.98123,0
1170,-0.987469,0.333321,-2.99138,0
1190,-0.985356,0.334369,-3.00343,0
1210,-0.980144,0.332505,-3.01464,0
1230,-0.969683,0.330871,-3.02309,0
1250,-0.958358,0.331117,-3.02953,0
1270,-0.951817,0.331218,-3.03288,0
1290,-0.952065,0.329719,-3.03607,0
1310,-0.955247,0.327093,-3.03742,0
1330,-0.959218,0.323888,-3.03661,0
1350,-0.963178,0.321482,-3.03534,0
1370,-0.965996,0.321958,-3.03414,0
1390,-0.967806,0.326305,-3.03299,0
1410,-0.969525,0.333724,-3.03131,0
1430,-0.971873,0.342334,-3.02992,0
1450,-0.975925,0.35027,-3.02873,0
1470,-0.979149,0.355775,-3.028,0
1490,-0.979339,0.359301,-3.02747,0
1510,-0.976353,0.361754,-3.02675,0
1530,-0.971738,0.363832,-3.02571,0
1550,-0.968679,0.36607,-3.02456,0
1570,-0.967548,0.367877,-3.0232,0
1590,-0.967516,0.369774,-3.02149,0
1610,-0.966141,0.372024,-3.01947,0
1630,-0.96365,0.375303,-3.01808,0
1650,-0.961325,0.378959,-3.0176,0
1670,-0.961011,0.381407,-3.01867,0
1690,-0.962473,0.382129,-3.0204,0
1710,-0.964062,0.381726,-3.02243,0
1730,-0.965086,0.380272,-3.02412,0
1750,-0.966035,0.378236,-3.02591,0
1770,-0.966177,0.375746,-3.02747,0
1790,-0.966234,0.373309,-3.02863,0
1810,-0.966628,0.371647,-3.02896,0
1830,-0.967409,0.37116,-3.02855,0
1850,-0.967907,0.371839,-3.02715,0
1870,-0.96797,0.372562,-3.02555,0
1890,-0.967924,0.373164,-3.02416,0
1910,-0.968082,0.372861,-3.02346,0
1930,-0.967486,0.371937,-3.02345,0
1950,-0.96641,0.371013,-3.02408,0
1970,-0.965611,0.370907,-3.02432,0
1990,-0.966575,0.37103,-3.02411,0
2010,-0.969218,0.370428,-3.02393,0
2030,-0.973522,0.369023,-3.02388,0
2050,-0.980245,0.36738,-3.02393,0
2070,-0.988038,0.36498,-3.02543,0
2090,-0.996839,0.361338,-3.02895,0
2110,-1.00414,0.356878,-3.0342,0
2130,-1.01016,0.351341,-3.04093,0
2150,-1.01467,0.34449,-3.04854,0
2170,-1.01895,0.335969,-3.05645,0
2180,-1.02172,0.325798,-3.0646,0
2200,-1.02225,0.314172,-3.07356,0
2220,-1.02181,0.301482,-3.08292,0
2240,-1.02101,0.287791,-3.09205,0
2260,-1.02106,0.27371,-3.10204,0
2280,-1.02148,0.259754,-3.11213,0
2300,-1.02253,0.244517,-3.12236,0
2320,-1.02637,0.227666,-3.13252,0
2340,-1.03132,0.209654,3.1407,0
2360,-1.03899,0.189816,3.13117,0
2380,-1.04767,0.165202,3.12261,0
2400,-1.0574,0.133111,3.11559,0
2420,-1.06753,0.0942377,3.11212,0
2440,-1.07723,0.0467272,3.11196,0
2460,-1.08671,-0.0111605,3.11296,0
2480,-1.09448,-0.0784602,3.1156,0
2500,-1.10623,-0.155676,3.12062,0
2520,-1.12371,-0.238136,3.1266,0
2540,-1.14674,-0.327127,3.13721,0
2560,-1.17553,-0.42018,-3.13157,0
2580,-1.21134,-0.513229,-3.11264,0
2600,-1.25289,-0.60279,-3.08678,0
2620,-1.3018,-0.687158,-3.05327,0
2640,-1.35734,-0.762854,-3.0132,0
2660,-1.41752,-0.829406,-2.97204,0
2680,-1.48487,-0.887679,-2.9209,0
2700,-1.55916,-0.936685,-2.85621,0
2720,-1.63365,-0.976559,-2.7908,0
2740,-1.70676,-1.00876,-2.72769,0
2760,-1.77213,-1.03189,-2.66971,0
2780,-1.83721,-1.04464,-2.61059,0
2800,-1.89203,-1.05167,-2.56581,0
2820,-1.93334,-1.05751,-2.53449,0
2840,-1.96706,-1.05811,-2.50998,0
2860,-1.99343,-1.05682,-2.49312,0
2880,-2.00913,-1.058,-2.4842,0
2900,-2.01933,-1.05884,-2.47497,0
2920,-2.02545,-1.05764,-2.47417,0
2940,-2.03432,-1.06033,-2.47312,0
2960,-2.04042,-1.06764,-2.4721,0
2980,-2.04987,-1.07346,-2.46684,0
3000,-2.0578,-1.0735,-2.46326,0
3020,-2.05622,-1.06697,-2.4678,0
3040,-2.05292,-1.05553,-2.47582,0
3060,-2.0536,-1.04329,-2.47772,0
3080,-2.05482,-1.02959,-2.47772,0
3100,-2.05193,-1.01677,-2.47982,0
3120,-2.04348,-1.01073,-2.48755,0
3140,-2.03599,-1.0075,-2.49765,0
3160,-2.03429,-1.00149,-2.50242,0
3180,-2.03095,-0.993961,-2.50545,0
3200,-2.02603,-0.989264,-2.50559,0
3220,-2.01893,-0.990546,-2.50627,0
3240,-2.01112,-0.993954,-2.50893,0
3260,-2.00466,-0.997595,-2.51336,0
3280,-1.99754,-0.999408,-2.51836,0
3300,-1.98706,-0.998167,-2.52433,0
3320,-1.97965,-0.9966,-2.52652,0
3340,-1.97525,-0.996081,-2.52463,0
3360,-1.97204,-0.996152,-2.52066,0
3380,-1.96779,-0.996168,-2.51794,0
3400,-1.9644,-0.993832,-2.51465,0
3420,-1.95896,-0.990696,-2.51483,0
3440,-1.95227,-0.987846,-2.51483,0
3460,-1.94569,-0.984028,-2.5152,0
3480,-1.94104,-0.980062,-2.51561,0
3500,-1.93594,-0.977221,-2.51552,0
3520,-1.92981,-0.974611,-2.51367,0
3540,-1.92502,-0.971641,-2.51055,0
3560,-1.92174,-0.96962,-2.50865,0
3580,-1.91895,-0.969398,-2.50733,0
3600,-1.91532,-0.970667,-2.50564,0
3620,-1.9157,-0.97212,-2.50218,0
3640,-1.91506,-0.974612,-2.5021,0
3660,-1.91382,-0.978802,-2.50418,0
3680,-1.91329,-0.983276,-2.50465,0
3700,-1.91348,-0.987449,-2.50467,0
3720,-1.91267,-0.992353,-2.50568,0
3740,-1.91203,-0.998228,-2.50712,0
3760,-1.91274,-1.00427,-2.50754,0
3780,-1.91347,-1.01064,-2.5091,0
3800,-1.91382,-1.01696,-2.51132,0
3820,-1.9149,-1.02276,-2.51261,0
3840,-1.91688,-1.02722,-2.51309,0
3860,-1.92017,-1.03058,-2.51273,0
3880,-1.92109,-1.0327,-2.51542,0
3900,-1.92008,-1.03346,-2.52,0
3920,-1.91904,-1.03332,-2.52464,0
3940,-1.91759,-1.03336,-2.53025,0
3960,-1.91355,-1.03278,-2.53889,0
