Timestamp, Rotation x, Rotation y, Rotation z, Marker
40,43.6875,-16.1875,-4,0
60,26,-7.6875,5.8125,0
80,27.4375,-2.75,-8.375,0
100,19.5,13.4375,-6.8125,0
120,15.8125,9.1875,4.25,0
170,15.8125,34.125,9.125,0
220,-24.8125,183.75,-17.25,0
230,-38.125,204.875,-22.25,0
250,-39.875,218.188,-6.3125,0
270,-23.8125,225.062,15,0
290,4.875,223.062,19.375,0
310,28.1875,236.062,23.125,0
310,29.875,255.562,23.3125,0
310,22.625,259.5,28.25,0
350,16,263.188,44.125,0
370,19.25,257.312,61.9375,0
390,21.6875,250.062,65.75,0
410,36,240,60.1875,0
430,45.375,223.188,56.9375,0
450,45.25,203.188,55.8125,0
470,42.3125,193.25,57.875,0
490,23.4375,185.812,48,0
510,17.1875,157.625,46,0
530,20.75,126,41.75,0
550,15.0625,108,45.4375,0
570,21,88.875,57.3125,0
590,34.1875,62.1875,66.75,0
610,64.4375,46.25,65.625,0
630,76.9375,39,46.625,0
650,78.9375,32.5625,30.3125,0
670,60.3125,17.4375,16.375,0
690,41.9375,-16.5625,5.75,0
710,35.9375,-38.3125,18.9375,0
730,26.0625,-41.375,36.1875,0
750,27.625,-34.75,34.4375,0
770,31.3125,-28.6875,36.375,0
790,30.3125,-24.4375,48.9375,0
810,29.625,-8.6875,55.125,0
830,27.8125,12.5,52.5,0
850,17.0625,29.625,55.6875,0
870,17.25,34.6875,54.5,0
890,18.125,30.125,53.75,0
910,17.4375,25.4375,47.5625,0
930,14.375,31.6875,34.9375,0
950,-4.9375,40.1875,9.9375,0
970,-27.375,39.625,-18.4375,0
990,-29.1875,30.375,-29.75,0
1010,2.4375,8.0625,-20.9375,0
1030,30.5,-10.3125,-14.5625,0
1050,25.25,-13.3125,-15.375,0
1070,6.5,-5.875,-17.4375,0
1090,-6.125,6.0625,-15.5625,0
1110,-8,19.9375,-10,0
1130,0.0625,30.25,-4.1875,0
1150,8.6875,34.625,-3.4375,0
1170,13.625,28.1875,-8.1875,0
1190,22.25,23.875,-19.6875,0
1210,35.75,16.625,-23.5625,0
1230,47.875,9.9375,-19.9375,0
1250,46.125,7.9375,-14.5625,0
1270,26.375,2.25,-9.875,0
1290,7,-0.375,-12.4375,0
1310,-5.375,-4.375,-11.0625,0
1330,-11.8125,-7.5,-6,0
1350,-12.5,-5,-1.625,0
1370,-11,-0.125,4.375,0
1390,-9,5.75,12.5625,0
1410,-9.4375,8.6875,18.9375,0
1430,-11.9375,10.3125,19.1875,0
1450,-15.5625,7.8125,15.4375,0
1470,-11.3125,4.5625,9.75,0
1490,-1.375,1.75,4.75,0
1510,7.4375,-0.9375,1.75,0
1530,11.375,-3.625,-0.5625,0
1550,7,-4.75,-2.0625,0
1570,1.5,-5.5,-1.5625,0
1590,-0.125,-6.375,-0.0625,0
1610,4.625,-5.625,2.9375,0
1630,9.6875,-2.5,5.75,0
1650,9.3125,1.625,6.75,0
1670,4.5625,4.3125,3.125,0
1690,-0.3125,3.5625,-1.75,0
1710,-0.8125,2.4375,-4.3125,0
1730,-0.1875,1.0625,-5.6875,0
1750,0.5625,0.4375,-7.375,0
1770,0.625,-1,-8.8125,0
1790,0.125,-1.75,-8.625,0
1810,-2.3125,-2.5625,-6.375,0
1830,-3.75,-2.75,-2.375,0
1850,-4.1875,-3.4375,0.6875,0
1870,-2.5625,-4,1.4375,0
1890,-1.125,-3.8125,0.6875,0
1910,0.0625,-4.0625,-1.5625,0
1930,3.25,-3.0625,-3.6875,0
1950,3.9375,-1.25,-4.1875,0
1970,2.0625,-0.625,-2.375,0
1990,-2.4375,-0.9375,-0.3125,0
2010,-7.625,-1.6875,-0.875,0
2030,-11.625,-2.9375,-3.625,0
2050,-16.9375,-4.5,-5.5,0
2070,-18.375,-2.875,-9.5625,0
2090,-18.1875,-1.1875,-16.8125,0
2110,-13.25,0.9375,-23.0625,0
2130,-8.0625,2.5,-28.0625,0
2150,-3.625,2.9375,-33,0
2170,-2.625,1.1875,-37,0
2180,0.875,0.3125,-40.5,0
2200,7.625,0.8125,-45.125,0
2220,10.0625,1.375,-46.375,0
2240,9.5,0.1875,-47.9375,0
2260,8.8125,1.5,-49.3125,0
2280,6.5625,2.625,-48.6875,0
2300,4.5625,2,-51.375,0
2320,-3.8125,-0.0625,-54.25,0
2340,-9.4375,-2.5625,-59.0625,0
2360,-16.0625,-7.875,-65.375,0
2380,-20.875,-17.125,-76.9375,0
2400,-24.6875,-28.5625,-90.75,0
2420,-29.4375,-45.4375,-101.75,0
2440,-28.5,-63.875,-118.75,0
2460,-28.1875,-79.125,-142.938,0
2480,-21,-94.6875,-164.875,0
2500,-31.8125,-111.375,-187.625,0
2520,-46.6875,-117.812,-202.062,0
2540,-57.75,-133.75,-218.062,0
2560,-67.5625,-140.875,-227.938,0
2580,-78.8125,-142.938,-228.438,0
2600,-79.8125,-144.5,-220.375,0
2620,-83.0625,-144.125,-208.812,0
2640,-83.5,-135.375,-189.625,0
2660,-88.625,-116.625,-171.938,0
2680,-82.4375,-115.75,-154.5,0
2700,-67.0625,-120.938,-135.188,0
2720,-61.25,-106.25,-116.812,0
2740,-59.1875,-91.0625,-101.625,0
2760,-51.125,-83.5625,-83,0
2780,-42.5625,-77.8125,-58.9375,0
2800,-46.25,-53.875,-41.875,0
2820,-40.5,-36.0625,-33.4375,0
2840,-36.0625,-31.5625,-17.125,0
2860,-35.375,-24.8125,-10.5625,0
2880,-22.75,-11.0625,-9.0625,0
2900,-5.6875,-9.125,-7.6875,0
2920,-14.875,0.8125,-0.0625,0
2940,-22.6875,1.6875,-6.0625,0
2960,-16.0625,4,-15.0625,0
2980,-13.375,-0.75,-12.75,0
3000,-14.0625,-6.875,-0.125,0
3020,-7.75,-3.5625,17.9375,0
3040,-8.5625,0.5,29.75,0
3060,-4.9375,-7.1875,27.8125,0
3080,-0.9375,-13.125,31.8125,0
3100,3.1875,-10.5625,30,0
3120,6.625,4.3125,21.125,0
3140,-3.875,6.5625,18.0625,0
3160,-7.125,-4,22.375,0
3180,2.75,-7.75,25.875,0
3200,13.8125,-7.0625,18.125,0
3220,20,-0.125,5.9375,0
3240,17.8125,8.125,-0.0625,0
3260,12.125,14.5625,-1.125,0
3280,10.75,12.1875,2.5625,0
3300,15.5625,6.25,10.25,0
3320,18.4375,2.4375,7.625,0
3340,17.6875,-1.75,2,0
3360,19.625,-5.5625,0.8125,0
3380,20.5,-3.375,2.6875,0
3400,18.75,-5.8125,8.0625,0
3420,16.1875,-4.25,12.9375,0
3440,19.25,-5.0625,12.9375,0
3460,18.3125,-4,13.75,0
3480,13.125,-2.9375,11,0
3500,13.9375,-4.3125,7.625,0
3520,21.8125,-5.375,5.1875,0
3540,21.8125,-5.75,5.1875,0
3560,15.5,-2.8125,4.875,0
3580,11.625,-2.625,1.4375,0
3600,14.4375,-0.8125,-5.25,0
3620,8.8125,-0.5625,-8.0625,0
3640,2.5625,5.1875,-8.375,0
3660,-0.25,7.5,-10.0625,0
3680,0.9375,5.625,-11.3125,0
3700,-0.0625,4.4375,-10.5625,0
3720,-0.75,6.125,-10.75,0
3740,-0.75,7,-13.1875,0
3760,-2.875,7.75,-15.25,0
3780,-5.25,9,-16.5,0
3800,-6.375,9.3125,-16.5,0
3820,-5.8125,7.4375,-14.75,0
3840,-6.0625,6.1875,-12.375,0
3860,-7.75,4.875,-9.5625,0
3880,-9.1875,6.3125,-4.3125,0
3900,-8.0625,7.25,0.375,0
3920,-7.5625,7.875,3.625,0
3940,-8.5,8.3125,4.25,0
3960,-10,11.5625,5.4375,0
3980,-8.9375,13,2.4375,0
4000,-8.3125,11.0625,-0.4375,0
4020,-9.4375,11.8125,-0.3125,0
4040,-8.9375,13.875,0.25,0
4060,-9.3125,15.5,-0.1875,0
4080,-5.625,10.1875,-0.5625,0
4100,-1,5.125,3.75,0
4120,0.625,5,4.625,0
4140,0.4375,7.75,4.0625,0
4160,-0.125,6.5625,4,0
4170,0.0625,2.875,5.0625,0
4190,0.9375,0.375,2.625,0
4210,0.4375,-0.5625,-0.375,0
4230,-0.25,-1.625,-3.25,0
4260,0.5,-3.25,-4.8125,0
4280,-5.625,10.1875,-0.5625,0
4300,1.9375,-1.1875,-5.8125,0
4320,3,1.6875,-7.4375,0
4340,3.25,2.5,-8.875,0
4360,2.4375,3.1875,-9.375,0
4380,1.4375,2.3125,-8.9375,0
4400,-0.3125,2.1875,-7.3125,0
4420,-1.125,1.375,-6.25,0
4440,-2.4375,0.75,-4.875,0
4460,-3.25,-0.0625,-2.6875,0
4480,-3.3125,-1.5,-0.25,0
4500,-3,-3,1,0
4520,-3.5,-2.1875,2,0
4540,-4.5,-1.0625,0.8125,0
4560,-4.9375,0.125,-0.1875,0
4580,-4.625,1.875,0.75,0
4600,-4.6875,3.625,1.1875,0
4620,-4.3125,2.875,1.125,0
4640,-3.4375,0.5625,-0.875,0
4660,-4.625,0.375,-4.4375,0
4680,-4.875,0.75,-5.3125,0
