C1,C2,C3,C4,C5,C6,C7,C8,Marker
2,2,2,2,2,-2,-2,0,NAN
-3,-4,-3,-2,1,-1,-3,-1,NAN
1,-1,-1,2,7,6,2,-1,NAN
-1,-2,-5,-10,-33,-26,-2,-2,NAN
0,0,2,4,11,-5,0,2,NAN
0,-1,-3,-4,-4,-2,3,0,NAN
0,0,-1,2,5,15,0,0,NAN
0,0,0,3,11,9,1,-1,NAN
0,2,-1,1,2,8,0,-2,NAN
0,-1,1,0,-2,-8,4,-1,NAN
-1,-2,0,3,10,21,-2,1,NAN
-2,-3,-2,-2,1,-21,-2,1,NAN
0,-3,0,-1,-5,0,5,-1,NAN
0,6,1,5,1,20,1,-1,NAN
1,2,1,-1,-5,-11,0,1,NAN
-1,-2,1,2,14,27,1,-1,NAN
-1,-2,-1,-5,-3,37,4,-1,NAN
-2,-4,-4,-6,-25,-73,-13,-3,NAN
-2,-1,-1,3,21,-32,-7,-1,NAN
0,-1,-2,-4,-25,-22,-1,0,NAN
-1,1,1,-1,-8,5,4,0,NAN
-1,-3,-2,-2,12,15,0,1,NAN
-1,-2,-4,-2,0,0,-2,-3,NAN
-1,-3,0,2,8,36,7,1,NAN
-1,-1,1,-3,-1,-1,-3,1,NAN
2,2,0,1,1,-4,3,1,NAN
-2,-1,0,1,-1,2,-1,0,NAN
1,-1,2,3,16,-4,-1,-1,NAN
-2,1,1,3,8,13,0,-2,NAN
1,-4,0,2,2,7,-3,-2,NAN
1,1,0,0,-4,-1,-2,-2,NAN
-2,-5,-3,-5,-5,-3,-3,-2,NAN
-2,-3,0,1,-1,-5,-5,-3,NAN
2,8,2,0,5,20,4,-1,NAN
0,-1,1,0,6,31,3,-1,NAN
-4,-5,-3,-8,-25,-25,1,0,NAN
1,1,0,-1,-1,-2,-3,-2,NAN
-3,-3,-1,2,7,7,-1,-1,NAN
0,0,0,-1,-1,-4,0,-1,NAN
-2,-2,-1,-3,9,0,-3,-1,NAN
-2,0,-1,-2,-17,-15,0,1,NAN
1,0,2,2,11,25,4,1,NAN
-1,-1,0,-1,-7,-10,0,-1,NAN
-2,-4,-2,0,-2,-3,0,1,NAN
0,-2,-1,2,2,0,-1,0,NAN
0,6,4,5,6,3,2,1,NAN
0,0,0,0,6,-19,-5,-2,NAN
1,-2,-2,-2,-5,30,3,0,NAN
-1,-2,0,0,5,3,1,0,NAN
-4,-4,-1,-2,-12,2,-3,-5,NAN
0,0,0,3,8,2,1,0,NAN
-1,-2,-2,-4,-11,-17,-6,-4,NAN
-1,-3,-1,0,2,-10,0,1,NAN
0,2,0,0,0,0,-1,1,NAN
0,0,0,-1,-6,-16,1,0,NAN
-1,-1,1,2,-1,11,0,-1,NAN
-1,-1,-2,-4,-12,-3,-6,-1,NAN
0,1,0,3,8,8,1,0,NAN
-1,-3,-3,-3,0,0,-1,-1,NAN
-1,1,1,3,12,12,3,2,NAN
-1,2,0,2,1,3,1,0,NAN
-1,-5,-3,3,8,21,3,0,NAN
0,-1,1,3,1,-2,0,1,NAN
0,-2,-4,-3,0,2,1,3,NAN
-1,-4,-3,-1,10,23,1,-1,NAN
0,-2,-3,-4,-13,-39,-5,0,NAN
-1,-2,-3,-1,-12,-12,-4,-1,NAN
0,-3,-2,-2,-10,2,-1,0,NAN
-3,-5,-4,-9,-15,-3,-2,-2,NAN
-2,1,0,3,11,10,-2,1,NAN
0,-2,-4,-6,-8,14,-1,0,NAN
-3,0,-2,0,2,-32,-3,0,NAN
0,0,2,2,2,2,1,0,NAN
-1,6,1,2,13,16,4,-2,NAN
-1,-3,-5,-8,0,4,-5,-3,NAN
-2,-4,0,-6,-34,-26,-3,-1,NAN
-2,-2,1,1,11,3,3,0,NAN
-1,-3,0,4,8,13,5,3,NAN
0,-1,-1,1,3,8,-1,1,NAN
0,-2,-2,-3,0,-11,-2,-1,NAN
-1,1,-2,-3,-7,0,1,2,NAN
-1,-1,-1,-1,1,5,2,0,NAN
0,-2,0,1,1,7,-2,-2,NAN
-2,-1,-1,3,-9,-8,-2,0,NAN
1,-2,-3,-3,11,4,1,1,NAN
-1,-3,0,-4,-8,-8,1,0,NAN
-1,-2,1,-4,-1,-11,-1,-2,NAN
