C1,C2,C3,C4,C5,C6,C7,C8,Marker
-4,-3,0,-2,-5,-7,-21,-7,NAN
-4,-15,3,5,-2,10,24,-1,NAN
8,23,-13,-5,-5,-1,-14,-4,NAN
-8,-8,4,-6,-6,-10,-35,-8,NAN
-1,-1,-5,-1,0,1,-10,0,NAN
1,3,-2,1,-1,3,15,2,NAN
-8,-13,-5,-3,-6,-8,0,-3,NAN
1,-1,-4,-4,-4,-7,1,-2,NAN
-4,-2,-4,0,0,3,-5,-5,NAN
2,0,2,1,3,2,-4,4,NAN
-4,-6,0,-2,-3,5,21,-4,NAN
1,2,-3,2,1,-17,-19,2,NAN
-3,-7,0,1,0,6,34,3,NAN
-3,1,-6,-7,-5,-2,-29,-8,NAN
-5,-6,-1,-3,-6,-11,-5,-9,NAN
0,-1,-2,4,8,25,35,8,NAN
13,5,5,1,-3,-12,8,-2,NAN
-16,-8,-5,-2,-1,-8,-10,-4,NAN
0,-1,5,-2,2,19,45,3,NAN
-5,-18,-3,-2,-4,-13,-23,-5,NAN
0,11,-6,0,1,-4,-10,1,NAN
4,-22,2,0,-4,-7,8,-6,NAN
-5,19,-7,-2,-4,-8,-43,-7,NAN
2,0,6,-1,-1,10,18,2,NAN
-5,3,1,-4,-4,0,-6,-3,NAN
-2,-5,-6,-4,-2,-6,-20,1,NAN
-5,-15,3,2,-2,-9,10,-3,NAN
8,18,4,8,11,21,20,9,NAN
-9,-11,0,-2,-2,5,-6,-6,NAN
4,12,-1,-5,-3,-7,-26,-7,NAN
7,-3,4,6,8,3,20,12,NAN
-3,1,-7,-1,-2,-5,0,-3,NAN
-1,-4,1,-2,-1,2,-26,-6,NAN
4,4,3,3,0,1,2,2,NAN
-2,1,-3,-2,-3,-14,-15,-4,NAN
1,1,1,3,2,-2,-13,4,NAN
-1,-1,1,1,3,15,34,2,NAN
0,-4,-1,0,-2,-12,-25,-2,NAN
-5,-1,-7,-7,-5,-5,-4,-6,NAN
-1,-1,-4,-1,0,-5,-15,-2,NAN
-5,-9,1,-1,-5,-16,-30,-5,NAN
3,2,0,-2,2,16,29,4,NAN
1,0,-2,-1,0,8,27,3,NAN
3,7,5,0,-2,1,11,4,NAN
-6,-5,-12,-3,-5,-13,0,-7,NAN
0,-3,-2,1,4,7,-12,2,NAN
-5,0,-4,-4,-2,0,3,-3,NAN
0,-8,-5,-7,-8,-8,-1,-6,NAN
