Timestamp, Angle x, Angle y, Angle z, Marker
40,-0.858725,0.386381,1.17755,0
60,-0.858667,0.386531,1.17768,0
80,-0.858667,0.386531,1.17768,0
100,-0.858777,0.386616,1.17765,0
120,-0.858777,0.386616,1.17765,0
120,-0.858777,0.386616,1.17765,0
170,-0.858712,0.386708,1.17761,0
170,-0.858604,0.387194,1.17778,0
190,-0.859023,0.387672,1.17784,0
210,-0.859506,0.388059,1.17794,0
230,-0.859506,0.388059,1.17794,0
250,-0.859368,0.388614,1.17825,0
270,-0.859325,0.389009,1.17846,0
290,-0.859486,0.389328,1.17854,0
310,-0.859486,0.389328,1.17854,0
330,-0.859602,0.389998,1.1785,0
350,-0.859649,0.390747,1.17858,0
370,-0.859928,0.391209,1.17881,0
390,-0.860219,0.391872,1.17879,0
410,-0.860219,0.391872,1.17879,0
430,-0.860154,0.391964,1.17874,0
450,-0.85991,0.392447,1.17892,0
470,-0.85928,0.392558,1.17896,0
490,-0.858842,0.39279,1.1792,0
510,-0.858842,0.39279,1.1792,0
530,-0.858778,0.392882,1.17916,0
550,-0.858887,0.392967,1.17913,0
570,-0.858823,0.393059,1.17909,0
590,-0.858971,0.393133,1.1791,0
610,-0.858906,0.393225,1.17905,0
630,-0.858918,0.392899,1.17899,0
650,-0.859038,0.392612,1.17857,0
670,-0.85872,0.392558,1.17839,0
690,-0.858255,0.392429,1.17821,0
710,-0.858255,0.392429,1.17821,0
730,-0.858255,0.392429,1.17821,0
750,-0.858152,0.392532,1.17814,0
770,-0.8583,0.392606,1.17814,0
790,-0.8583,0.392606,1.17814,0
810,-0.8583,0.392606,1.17814,0
830,-0.8583,0.392606,1.17814,0
840,-0.858236,0.392698,1.1781,0
860,-0.858236,0.392698,1.1781,0
880,-0.858345,0.392783,1.17808,0
900,-0.858281,0.392875,1.17804,0
920,-0.858288,0.392933,1.17821,0
940,-0.858288,0.392933,1.17821,0
960,-0.858288,0.392933,1.17821,0
980,-0.858288,0.392933,1.17821,0
