C1,C2,C3,C4,C5,C6,C7,C8,Marker
0,0,-1,0,0,-1,-4,-14,NAN
0,0,-2,0,0,-2,-2,-1,NAN
-4,-5,-1,-3,-2,-1,0,2,NAN
-4,-2,-2,0,0,-1,-2,-2,NAN
1,8,0,1,-2,-2,0,2,NAN
-9,16,0,-1,-1,0,-2,2,NAN
-13,-43,4,1,0,-2,0,-8,NAN
-11,-3,-7,-1,0,2,2,6,NAN
13,13,2,0,0,-2,0,7,NAN
-7,2,3,1,-2,-2,0,1,NAN
2,8,-2,-1,-2,-3,-7,-4,NAN
8,2,1,-1,0,5,18,-1,NAN
-2,11,-2,0,0,1,8,3,NAN
-1,16,0,-1,-2,-3,-9,0,NAN
-11,1,-2,0,-1,-4,-5,-1,NAN
8,0,-1,-1,0,-1,-3,4,NAN
-1,18,0,-3,-5,-1,4,2,NAN
-14,-67,-3,2,4,-1,-24,-7,NAN
-17,1,-3,0,2,3,15,3,NAN
-5,1,-1,-1,-6,-8,-38,1,NAN
12,18,-1,1,3,25,65,8,NAN
-8,-12,-2,-3,-2,-5,-8,0,NAN
1,5,-4,-2,-1,-8,-16,-1,NAN
6,7,2,0,0,-2,3,1,NAN
-1,-7,2,0,0,-6,-23,-3,NAN
4,10,-3,-1,-4,-11,-14,-3,NAN
3,20,-1,0,-2,-9,-15,-3,NAN
4,-25,-2,-2,0,3,5,3,NAN
31,15,-5,-2,0,2,-2,-2,NAN
-16,8,-2,-4,-4,-7,-5,5,NAN
-3,-9,-1,-1,0,2,-12,1,NAN
-1,5,0,-1,2,6,29,3,NAN
-10,-9,-2,0,3,8,27,-1,NAN
12,9,0,0,1,-1,-4,1,NAN
-14,-9,4,0,-2,-5,-14,-4,NAN
3,12,0,-2,0,2,5,-2,NAN
2,-4,-2,0,0,-4,-4,0,NAN
-5,2,-1,-1,0,-2,-5,0,NAN
3,3,1,2,1,-2,-9,-5,NAN
0,-3,0,0,0,-2,-3,-1,NAN
-8,-17,-4,-3,-1,-6,-15,-7,NAN
-47,6,0,-1,-2,2,8,-7,NAN
