C1,C2,C3,C4,C5,C6,C7,C8,Marker
-3,4,-1,-33,-7,-11,5,-26,NAN
-3,-9,-1,9,-1,-6,-10,-4,NAN
-3,-19,-4,33,-17,-13,-23,-46,NAN
8,26,1,-17,14,23,-29,30,NAN
-6,-5,-12,-13,-15,-18,-59,-26,NAN
-6,-2,6,4,-1,11,-40,8,NAN
-10,-5,1,-11,-4,-11,-17,21,NAN
4,-2,0,16,-10,-17,-54,-50,NAN
-5,-5,1,9,0,0,-48,23,NAN
-14,-12,-8,-24,-6,-11,-60,-13,NAN
12,-20,-7,3,-2,-2,-57,-13,NAN
10,25,10,13,6,28,-37,28,NAN
8,-16,-5,-7,0,0,-35,5,NAN
-4,-11,-3,64,8,-17,-36,0,NAN
-17,7,2,-91,-12,-9,22,-32,NAN
-1,-31,-11,8,2,-3,14,69,NAN
5,34,-2,-21,-7,-3,-26,-4,NAN
-7,-5,4,-7,3,10,12,-33,NAN
5,-8,3,27,7,5,8,2,NAN
3,4,0,-2,5,-16,-5,-1,NAN
-5,-2,2,12,-4,-4,-6,-12,NAN
-3,-5,-2,-12,-5,-8,0,34,NAN
1,12,3,17,13,16,13,5,NAN
-4,-6,-4,-13,-6,-1,34,-26,NAN
-3,-7,-1,14,-7,-9,-50,-8,NAN
5,5,-1,-11,2,14,26,27,NAN
2,5,-5,-10,-14,-21,16,-19,NAN
0,0,-3,-2,-11,-18,-18,-3,NAN
-3,-3,2,3,6,19,-19,-32,NAN
-4,-5,1,2,5,1,12,4,NAN
-1,-2,1,1,7,20,15,40,NAN
-11,-3,-1,0,7,25,25,4,NAN
1,-13,-2,0,-8,-18,13,-1,NAN
-7,9,-6,-7,-6,-6,-65,-29,NAN
-1,-8,-1,1,-3,-6,17,-24,NAN
14,8,0,-1,3,13,-26,5,NAN
2,0,-1,0,3,14,-1,65,NAN
-2,3,5,6,17,43,6,8,NAN
2,2,-6,-8,-18,-55,-29,-36,NAN
4,5,3,4,8,19,-7,71,NAN
-3,-3,-4,-7,-7,-12,-5,-17,NAN
-1,-8,-2,-3,0,1,16,0,NAN
4,4,0,0,6,12,29,-2,NAN
-2,0,-1,0,-2,-8,-5,-29,NAN
-3,-12,-1,0,-2,-24,-22,-6,NAN
-2,9,1,12,-8,-10,-7,19,NAN
2,-17,-8,-26,3,9,7,-21,NAN
7,25,1,-3,-10,-20,30,-11,NAN
0,4,-8,6,7,9,-19,-47,NAN
-3,-12,-2,-9,-4,-13,3,41,NAN
1,-7,3,17,6,15,3,25,NAN
-2,-5,-1,0,1,-2,-15,-3,NAN
-5,1,-3,-9,-9,-9,8,-15,NAN
-1,-8,0,4,1,0,46,-13,NAN
0,8,0,0,-6,-11,-6,-2,NAN
-4,0,0,-1,1,-7,-15,-14,NAN
-1,3,2,2,1,14,24,13,NAN
-3,-8,-3,-6,-3,-2,3,0,NAN
2,4,2,4,2,-14,20,7,NAN
-1,-7,-2,0,4,17,60,-16,NAN
3,-2,-5,-7,-19,-64,-18,12,NAN
4,-1,-2,-6,0,4,-18,-12,NAN
-6,4,1,1,1,14,-26,3,NAN
0,-4,-3,0,-3,1,-23,-3,NAN
-6,2,2,1,5,12,-9,18,NAN
-2,-2,-3,-4,-5,-3,-4,4,NAN
-2,4,0,4,0,0,-30,-5,NAN
-1,-18,-5,-4,-7,-11,-10,-5,NAN
-2,15,6,-2,5,15,-11,-1,NAN
6,3,3,-4,-8,-9,0,-14,NAN
-5,-12,-3,3,-1,6,-51,8,NAN
-5,-5,-3,-1,1,6,76,-1,NAN
-2,-2,-2,-3,1,6,-34,-12,NAN
-5,-13,-5,-5,-11,-23,7,-21,NAN
1,14,9,7,13,21,-5,-8,NAN
1,3,0,-3,-5,-7,-19,16,NAN
0,-9,-4,-2,-2,-2,-9,-1,NAN
-5,0,-2,-3,1,1,7,0,NAN
