Timestamp, Angle x, Angle y, Angle z, Marker
40,-0.624621,0.625762,1.99618,0
60,-0.618913,0.629334,1.99249,0
80,-0.607604,0.62919,1.99055,0
100,-0.595892,0.626847,1.98798,0
120,-0.58576,0.6237,1.98728,0
140,-0.578151,0.621408,1.98754,0
160,-0.574778,0.620443,1.98849,0
160,-0.574794,0.620227,1.99023,0
160,-0.57627,0.620705,1.99167,0
210,-0.576838,0.620927,1.99208,0
230,-0.578203,0.621911,1.99105,0
250,-0.57887,0.623573,1.98956,0
270,-0.57659,0.624224,1.98933,0
290,-0.571917,0.623429,1.98996,0
310,-0.567646,0.62316,1.99096,0
330,-0.564087,0.623114,1.99121,0
350,-0.560776,0.623084,1.99155,0
370,-0.558291,0.623017,1.99184,0
390,-0.556026,0.62274,1.99221,0
410,-0.553919,0.622339,1.99069,0
430,-0.550801,0.622122,1.98861,0
450,-0.548258,0.622597,1.98614,0
470,-0.547917,0.623673,1.98406,0
490,-0.54878,0.624398,1.98267,0
510,-0.550562,0.625732,1.98258,0
530,-0.553315,0.628228,1.98388,0
550,-0.558716,0.631602,1.9857,0
570,-0.565553,0.635517,1.98727,0
590,-0.571795,0.639559,1.988,0
610,-0.578331,0.642767,1.9869,0
630,-0.583837,0.645313,1.98458,0
650,-0.587041,0.645934,1.98204,0
670,-0.58795,0.645739,1.97973,0
690,-0.586442,0.644994,1.97708,0
710,-0.584841,0.644698,1.97445,0
730,-0.584094,0.644743,1.97177,0
750,-0.583866,0.644892,1.96974,0
770,-0.584873,0.645106,1.96739,0
790,-0.586388,0.646019,1.96472,0
810,-0.587487,0.647685,1.9632,0
830,-0.588381,0.650279,1.96173,0
850,-0.588453,0.653643,1.96048,0
870,-0.587657,0.65613,1.95957,0
890,-0.586826,0.65786,1.95926,0
910,-0.585783,0.658842,1.9594,0
930,-0.584348,0.659247,1.95985,0
950,-0.582642,0.658544,1.96007,0
970,-0.581628,0.65674,1.96037,0
990,-0.581524,0.655559,1.96008,0
1010,-0.580782,0.654449,1.95998,0
1030,-0.579474,0.652825,1.95997,0
1050,-0.578062,0.651092,1.96026,0
1070,-0.577203,0.649557,1.96064,0
1090,-0.576129,0.648216,1.96125,0
1110,-0.575765,0.64737,1.96103,0
1130,-0.576191,0.646189,1.96055,0
1150,-0.576065,0.645096,1.9608,0
1170,-0.57549,0.644266,1.96108,0
1190,-0.575333,0.643992,1.9607,0
1210,-0.575422,0.64368,1.95949,0
1230,-0.5747,0.643199,1.95872,0
1250,-0.573328,0.642949,1.95857,0
1260,-0.573658,0.642928,1.95826,0
1280,-0.574336,0.642787,1.95782,0
1300,-0.574737,0.642226,1.95832,0
1320,-0.573201,0.641491,1.9591,0
1340,-0.570553,0.640507,1.9604,0
1360,-0.567386,0.639596,1.96149,0
1380,-0.564025,0.639016,1.96289,0
1400,-0.560618,0.638976,1.96477,0
1420,-0.558125,0.639445,1.96684,0
1440,-0.557595,0.63983,1.96837,0
1460,-0.558814,0.640757,1.9695,0
1480,-0.560798,0.641691,1.97052,0
1500,-0.561714,0.64184,1.97098,0
1520,-0.561645,0.641709,1.97094,0
1540,-0.560694,0.641578,1.97081,0
1560,-0.559892,0.640869,1.97081,0
1580,-0.559772,0.640746,1.97082,0
1600,-0.560198,0.640156,1.97068,0
1620,-0.561133,0.63974,1.97008,0
1640,-0.56218,0.639922,1.96971,0
1660,-0.563943,0.641078,1.96965,0
1680,-0.566125,0.642359,1.9696,0
1700,-0.567738,0.643287,1.97008,0
1720,-0.569397,0.644021,1.97049,0
1740,-0.570822,0.644571,1.97112,0
1760,-0.572049,0.645948,1.97159,0
1780,-0.572984,0.647454,1.97183,0
1800,-0.574156,0.649019,1.97206,0
1820,-0.575379,0.649672,1.97207,0
1840,-0.577296,0.650377,1.97165,0
1860,-0.579609,0.651005,1.97096,0
1880,-0.581477,0.651593,1.97078,0
1900,-0.583118,0.652186,1.97082,0
1920,-0.585954,0.652499,1.97014,0
1940,-0.588795,0.652514,1.96995,0
