Timestamp, Rotation x, Rotation y, Rotation z, Marker
50,14.0625,-9.4375,7.8125,0
70,17.5625,-10.25,11.25,0
90,15.5625,-15.75,13.9375,0
110,14.0625,-22.4375,10.5,0
130,9.9375,-25.25,6.4375,0
140,5.1875,-22.6875,6.1875,0
140,13.3125,-20.9375,6.8125,0
180,16,-24.375,6.875,0
200,9.75,-30.4375,4.8125,0
220,7.6875,-37.25,8,0
240,7.125,-46.125,13.9375,0
260,-1.4375,-52.625,14.75,0
280,-12.875,-53.8125,14.0625,0
300,-7,-54.375,14.9375,0
320,6,-56.125,18.125,0
340,13.4375,-63.4375,23.75,0
360,7.25,-65.25,23.6875,0
380,1.0625,-66.375,25.25,0
400,-10,-70.5625,27,0
420,-18.875,-72.6875,25.9375,0
440,-22.125,-74.6875,23.875,0
460,-13.625,-76.5625,22.625,0
480,-1.875,-74.625,21.8125,0
500,2.0625,-71.3125,23.875,0
520,0.625,-70.375,24.9375,0
540,1,-67.5,23.75,0
560,3.375,-62.75,24.25,0
580,1.125,-58.5625,28.4375,0
600,-1.25,-55.5625,29.375,0
620,-8.6875,-53.4375,30.125,0
640,-12.3125,-49.125,29.875,0
660,-12.5,-45.5625,28.9375,0
680,-13.5,-43,28.375,0
700,-13.6875,-39.75,25.9375,0
720,-12.125,-34.875,21.625,0
740,-9.875,-28.5625,17.3125,0
760,-4.8125,-24.875,13.25,0
780,-3.8125,-19.0625,8.5625,0
800,-0.4375,-11.75,5.4375,0
820,5.25,-4.5625,0.0625,0
840,7.4375,-0.0625,-3.3125,0
860,5.875,5.875,-6.25,0
880,9.8125,12.5625,-10.3125,0
900,13.1875,16.6875,-15.875,0
920,12.6875,21.25,-21.25,0
940,11.1875,27.375,-26.0625,0
960,13.3125,33.125,-30,0
980,23.3125,38.6875,-36.9375,0
1000,29.25,43.1875,-41.25,0
1020,29.625,49.125,-44.0625,0
1040,30.6875,56.5625,-47.1875,0
1060,31.4375,62.25,-48.5,0
1080,33.3125,66.0625,-47.75,0
1100,40.9375,68.875,-48.6875,0
1120,40.8125,72.5625,-49.8125,0
1140,33.75,75.5,-50,0
1160,36.5625,76.9375,-52.6875,0
1180,40.125,75.4375,-56,0
1200,42.1875,74.8125,-55.75,0
1220,38.5,76.75,-52.3125,0
1240,33.8125,78.5625,-48.8125,0
1260,35.5,76.75,-47.625,0
1280,35.125,74.875,-43.75,0
1300,31.1875,74.375,-37.5,0
1320,23.75,71.6875,-30.625,0
1340,19.0625,67.75,-25.375,0
1360,16.375,62.0625,-22.3125,0
1380,12.875,55.75,-17.625,0
1400,11.375,50.6875,-14.0625,0
1420,11.1875,42.5,-10.1875,0
1440,9.3125,33.375,-6.5,0
1460,10.5625,25.25,-4.1875,0
1480,9.25,17,0.0625,0
1500,4.5,7.375,3.8125,0
1520,2.625,-1.875,6.25,0
1540,1.4375,-11.0625,8.3125,0
1560,-3,-20.125,12.125,0
1580,-6.5625,-28.375,13.9375,0
1600,-5.25,-37.25,15.3125,0
1620,-7,-45.25,18.3125,0
1640,-11.0625,-52.125,21.1875,0
1660,-13.5625,-58.125,23.75,0
1680,-14.3125,-63.8125,27,0
1700,-17.25,-67.875,30.6875,0
1720,-19.9375,-72.0625,33.75,0
1740,-22.5625,-74.875,36,0
1760,-24.4375,-77,37.6875,0
1780,-32.3125,-79.625,40.4375,0
1800,-32.1875,-78.375,39.625,0
1820,-24.8125,-79.6875,41.625,0
1840,-24.125,-81.8125,43.1875,0
1860,-26.875,-79.3125,41.25,0
1880,-23.3125,-76.1875,41.25,0
1900,-17.4375,-75.625,39.5625,0
1920,-7.4375,-74.75,38.4375,0
1940,-3.3125,-72.6875,39.875,0
1960,-7.3125,-71.3125,39.6875,0
1980,-10.125,-69.1875,39.375,0
2000,-12.5625,-67.25,39.4375,0
2020,-15.375,-65.5625,40.25,0
2040,-21,-62.625,41.375,0
2060,-23.0625,-58.375,40.875,0
2080,-22.125,-53.5,40.1875,0
2100,-16.5625,-47,37.625,0
2120,-13.0625,-42.125,34.6875,0
2140,-15.6875,-36.75,31.75,0
2160,-17.625,-30.0625,25.5625,0
2180,-15.0625,-20.5,16.0625,0
2200,-7.625,-10.625,8.0625,0
2220,2.125,-0.375,-1.6875,0
2240,12.375,7.875,-9.25,0
2260,14,17.8125,-18.0625,0
2280,21,29.4375,-30.25,0
2300,22.125,38.5625,-40.8125,0
2320,21.0625,49.75,-51.3125,0
2340,49.8125,68.0625,-67.3125,0
2360,60.875,78.9375,-68,0
2380,35.375,86.8125,-60.25,0
2400,31.875,88.6875,-73.0625,0
2410,45.625,88.4375,-89.5,0
2430,48.9375,86.375,-86.8125,0
2450,45.4375,82.9375,-85,0
2470,42.3125,82.6875,-85.125,0
2490,37,83.6875,-85.625,0
2510,25.1875,82.8125,-83.6875,0
2530,17.875,83.25,-76.375,0
2550,11.875,83.375,-63.8125,0
2570,3.0625,83.125,-52.625,0
2590,0.625,83.3125,-50.3125,0
2610,2.3125,84.375,-48.875,0
2630,2.375,82.125,-44.875,0
2650,1.8125,74.625,-39.375,0
2670,9.0625,67,-37.6875,0
2690,13.875,58.9375,-35.125,0
2710,15.3125,49.6875,-28.875,0
2730,13.8125,37.875,-21.75,0
2750,13.5,24.9375,-14.8125,0
2770,8.5625,12.875,-5.5625,0
2790,-3.4375,1.75,4.5625,0
2810,-10.625,-8.8125,13.0625,0
2830,-7.4375,-21.625,18.8125,0
2850,-2.375,-35.9375,25.5625,0
2870,-3.8125,-48.8125,34,0
2890,-4.25,-61.625,41.75,0
2910,-4.3125,-73.4375,48.5,0
2930,-11.625,-82.125,56.3125,0
2950,-16.75,-90.3125,62.375,0
2970,-11.25,-98.625,68.6875,0
2990,-9.375,-107.125,76.375,0
3010,-15.875,-113.188,84.4375,0
3030,-23.375,-117.938,89.375,0
3050,-28.625,-122.562,92.1875,0
3070,-31.75,-124.75,95.8125,0
3090,-30.9375,-125.062,98.5,0
3110,-28.5625,-124.938,100.625,0
3130,-27,-123.5,98.875,0
3150,-26.5625,-118.812,96.25,0
3170,-27.875,-111.938,95.125,0
3190,-32,-105.688,93.8125,0
3210,-31.625,-98.9375,92.625,0
3230,-26.875,-90.625,86.125,0
3250,-17.25,-83.4375,78.6875,0
3270,-16.4375,-78.125,74.3125,0
3290,-24.9375,-69.25,70.375,0
3310,-23.875,-60.3125,57.75,0
3330,-16.1875,-53.375,46.5625,0
3350,-15.25,-45.625,39.1875,0
3370,-14.6875,-37.3125,30.5625,0
3390,-12.6875,-27.875,15.4375,0
3410,-11.0625,-16.5,-1.125,0
3430,-8.1875,-6.375,-16,0
3450,-1,2.8125,-29.25,0
3470,4.375,14.0625,-41.6875,0
3490,9.25,29.625,-54.5625,0
3510,13.75,43.5,-66.5625,0
3530,18.5,55.125,-76.625,0
3550,21.5625,65.9375,-84.75,0
3570,22.125,76.5625,-92.1875,0
3590,23.5,85.375,-100.375,0
3610,24.1875,93.875,-106.688,0
3630,26,101.812,-110.875,0
3650,27.25,109.5,-113.938,0
3670,28.1875,114.125,-112.062,0
3690,29.125,118,-109.75,0
3710,32.3125,122.062,-109.188,0
3730,32.5,125.375,-106.438,0
3750,28,128,-99.75,0
3770,26.875,130.062,-94.0625,0
3790,25.1875,129.312,-86.3125,0
3810,25.4375,127.625,-79.5625,0
3830,24.1875,124.25,-71.1875,0
3850,23.3125,120.062,-62.8125,0
3870,28.3125,116.688,-57.6875,0
3890,27.0625,111.188,-50.3125,0
3910,20.0625,106,-40.125,0
3930,14.4375,101.875,-29.75,0
3950,11.4375,97,-19.9375,0
3970,6.25,89.6875,-11.9375,0
3990,4.75,77.8125,-5.25,0
4010,-3.5625,63.125,0.25,0
4030,-6.875,50.75,5.625,0
4050,-2.625,35.125,9.9375,0
4070,-3.6875,19,13.75,0
4090,-0.6875,1.3125,15.25,0
4110,1.25,-16.6875,16.0625,0
4130,0.5625,-33.875,18.5625,0
4150,-1.25,-50.5,22.375,0
4170,1.4375,-66.375,24.0625,0
4190,7.625,-80.9375,25.6875,0
4210,8.4375,-93.1875,30.3125,0
4230,7.8125,-104,37.1875,0
4250,3.625,-112.562,46.3125,0
4270,-1.6875,-119,55.1875,0
4290,-3.75,-125,60.75,0
4310,-3.75,-130.25,67.4375,0
4330,-8.6875,-134.375,76.3125,0
4350,-14.4375,-136.938,83.8125,0
4370,-17.25,-137.875,89.6875,0
4390,-19.25,-139.188,94.3125,0
4410,-24.5625,-139.688,99.625,0
