Timestamp, Rotation x, Rotation y, Rotation z, Marker
30,-1.1875,-0.1875,1,0
50,-2,-0.375,1.25,0
70,-2.9375,-0.8125,1.375,0
90,-2.8125,-0.75,1.4375,0
110,-2.5,-0.75,1.375,0
130,-2.6875,-0.4375,1.5,0
150,-2.6875,-0.25,1.5,0
170,-2.9375,-0.375,1.0625,0
170,-2.8125,0,0.625,0
210,-2.6875,0.125,0.125,0
230,-2.625,0.1875,0,0
250,-2.6875,0.0625,0.0625,0
270,-2.1875,0.5625,0.1875,0
290,-2.75,0.0625,0.3125,0
310,-3.5,0.3125,0.1875,0
330,-4.0625,0.3125,0.1875,0
350,-4.5,1.0625,0.6875,0
370,-5.375,0.8125,0.875,0
390,-6.6875,1,0.9375,0
410,-8.1875,1.3125,1.125,0
430,-10.6875,2.5,0.75,0
450,-13.4375,3.1875,1.0625,0
470,-14.125,3.6875,1.375,0
490,-13.5625,3.625,1.3125,0
510,-11.5,3.3125,1.375,0
530,-8.5625,2.4375,0.75,0
550,-5.375,1.5625,0.0625,0
570,-2.3125,0.875,-0.9375,0
590,0.8125,0.3125,-2.1875,0
600,3.1875,0.25,-3.1875,0
640,3.9375,0.125,-2.25,0
660,2.5,-0.375,-1.375,0
680,0.125,-0.6875,-0.1875,0
700,-2.0625,-1,0.875,0
720,-3.25,-1.3125,1.75,0
740,-4.1875,-1.5625,2.6875,0
760,-5.3125,-1.4375,3.25,0
780,-6,-1,3.75,0
800,-6.1875,-0.6875,3.8125,0
820,-6.0625,-0.6875,3.875,0
840,-5.9375,-0.5625,3.6875,0
860,-5.625,-0.5,3.4375,0
880,-5.1875,-0.4375,2.9375,0
900,-4.5625,-0.25,2.25,0
920,-4.125,-0.0625,1.4375,0
940,-3.3125,0.1875,0.875,0
960,-1.875,0.125,0.4375,0
980,-0.8125,-0.0625,0.125,0
1000,0.0625,-0.625,-0.1875,0
1020,-0.25,-0.5625,-0.4375,0
1030,-0.6875,0.0625,-0.375,0
1050,-1.1875,0.1875,-0.4375,0
1060,-1.625,-0.0625,-0.375,0
1080,-1.25,-0.375,-0.125,0
1080,-1.25,-0.3125,0.0625,0
1090,-0.875,-0.375,0.375,0
1110,-0.6875,-0.75,0.625,0
1130,-1.5,-1.125,0.5625,0
1150,-2.25,-1.375,0.75,0
1170,-1.5625,-1.5625,0.6875,0
1180,-0.0625,-1.8125,0.625,0
1200,1.3125,-1.8125,0.25,0
1220,3.25,-2.25,0.0625,0
1260,2,-1.5625,-0.6875,0
1280,1.625,-1.3125,-0.6875,0
1300,1.5625,-1.0625,-0.9375,0
1320,1.75,-1,-1.3125,0
1340,2.125,-0.8125,-1.375,0
1360,2.3125,-0.9375,-0.9375,0
1380,1.5,-0.8125,-0.5625,0
1400,0.75,-0.9375,-0.5,0
1420,0.75,-1.125,-0.3125,0
1440,0.625,-1.375,0.0625,0
1460,0.3125,-1.75,0.375,0
1480,0.75,-1.6875,0.0625,0
1500,3,-0.8125,-0.25,0
1520,4.9375,-0.6875,-0.8125,0
1540,3.1875,-1.125,-1.25,0
1560,0.9375,-1.0625,-1.1875,0
1580,-0.4375,-1,-0.75,0
1580,-0.5,-1.0625,0.0625,0
1600,0.375,-1.3125,0.5625,0
1620,0.25,-1.25,0.5,0
1640,-0.3125,-1.125,0.0625,0
1660,-0.75,-0.75,-0.125,0
1680,-0.4375,-0.625,-0.5,0
1700,-0.0625,-0.5625,-0.75,0
1720,0.0625,-0.5,-0.6875,0
1740,-0.6875,-0.625,-0.3125,0
1760,-1.5625,-0.625,0.0625,0
1780,-2.5,-0.75,0.6875,0
1800,-3,-0.625,1.4375,0
1820,-2.625,-0.6875,1.75,0
1880,-2.625,-1,1.5,0
1890,0.25,-1.5625,0.875,0
1910,-2,-2,0.6875,0
1930,-2.75,-2.8125,1.0625,0
1950,-3.5625,-3.25,1.3125,0
1970,-3,-2.5,0.875,0
1990,-0.5625,-0.1875,-1.125,0
2010,1.125,0.8125,-1.8125,0
2050,4.375,1.25,-2.5625,0
2070,3.5625,0.5,-2.25,0
2110,0.8125,-0.4375,-0.6875,0
2130,-1.125,-0.75,0,0
2150,-3.0625,-0.8125,0.5,0
2170,-3.75,-0.75,0.8125,0
2190,-3.8125,-0.4375,1.0625,0
2200,-3.3125,-0.0625,1.25,0
2240,-0.5625,0.375,-1,0
2250,10.9375,-3.3125,-10.3125,0
2280,46.9375,-11.9375,-38.5625,0
2300,48.8125,-35.6875,-55.4375,0
2320,38.25,-38.125,-85.125,0
2340,-12.125,-44.1875,-104.25,0
2360,-43.25,-51,-136.062,0
2380,-10,-62.3125,-170.875,0
2390,50.875,-62.6875,-191,0
2410,83.125,-72.9375,-208.938,0
2430,73.5625,-87.5,-239,0
2450,2.125,-86,-266.625,0
2470,-62.625,-76.25,-277.062,0
2490,-85.9375,-59.125,-284.562,0
2510,-92.8125,-39.3125,-281.5,0
2530,-103.875,-24.6875,-266,0
2550,-120.938,-7.8125,-245.125,0
2570,-124.062,4.6875,-220.688,0
2590,-123.062,12.1875,-197.5,0
2610,-112.875,21.5,-165.375,0
2630,-112.562,31,-136.625,0
2650,-109.312,39.75,-113.375,0
2670,-100.375,46.25,-92.5,0
2690,-82.0625,46.125,-64.75,0
2710,-61.3125,47.75,-40,0
2730,-56.1875,49.9375,-27.0625,0
2750,-50.125,50.5,-15.9375,0
2770,-48,53.375,-6.9375,0
2790,-41.375,56.875,0.375,0
2810,-37.1875,56.125,9.875,0
2830,-26.6875,54.3125,20.8125,0
2850,-22.6875,57.75,23.8125,0
2880,-21.25,53.75,42.25,0
2900,-31.4375,46,50.25,0
2920,-26.8125,45.125,49.3125,0
2940,-35.125,50.6875,53.1875,0
2960,-56.8125,57.6875,63.125,0
2980,-68.8125,69.75,85.3125,0
2990,-81.875,79.8125,95.5625,0
3010,-107.062,87,99.0625,0
3010,-146.188,81.375,88.3125,0
3030,-172.25,30.125,32.5,0
3050,-137,-61.3125,-22.125,0
3070,-89.5,-97.125,-22.25,0
3070,-53,-122.625,-10.125,0
3090,-64.9375,-129.75,-8.5625,0
3110,-84,-121.188,-9.9375,0
3120,-59.75,-112.75,-15.8125,0
3130,-11.4375,-106.062,-15.3125,0
3150,38,-96,-15.5625,0
3170,64.25,-79.6875,-11.6875,0
3170,91,-48.6875,5.4375,0
3190,80.5625,-37.1875,12.1875,0
3210,45.25,-39.6875,14.0625,0
3230,53.875,-41.9375,12.75,0
3230,51.3125,-51.375,8.25,0
3250,34.6875,-60,5.3125,0
3270,29,-61.4375,4,0
3270,10.5625,-58.5625,5.0625,0
3290,2.5,-52,6.3125,0
