Timestamp, Angle x, Angle y, Angle z, Marker
40,-1.32787,0.494286,-0.474224,0
50,-1.32787,0.494286,-0.474224,0
60,-1.32772,0.494336,-0.474187,0
80,-1.32772,0.494336,-0.474187,0
100,-1.32772,0.494336,-0.474187,0
120,-1.32772,0.494336,-0.474187,0
130,-1.32755,0.49434,-0.474147,0
130,-1.32772,0.494336,-0.474187,0
170,-1.32772,0.494336,-0.474187,0
190,-1.32755,0.49434,-0.474147,0
210,-1.32748,0.494278,-0.474044,0
230,-1.32748,0.494278,-0.474044,0
250,-1.32748,0.494278,-0.474044,0
270,-1.32748,0.494278,-0.474044,0
290,-1.32748,0.494278,-0.474044,0
310,-1.32748,0.494278,-0.474044,0
330,-1.32748,0.494278,-0.474044,0
350,-1.32748,0.494278,-0.474044,0
370,-1.32733,0.494328,-0.474007,0
390,-1.32733,0.494328,-0.474007,0
410,-1.32751,0.494857,-0.473921,0
430,-1.32788,0.495208,-0.473705,0
450,-1.32845,0.49572,-0.47343,0
470,-1.32927,0.496115,-0.473128,0
490,-1.32987,0.496184,-0.472978,0
510,-1.33002,0.496134,-0.473015,0
530,-1.33002,0.496134,-0.473015,0
550,-1.33002,0.496134,-0.473015,0
570,-1.33002,0.496134,-0.473015,0
590,-1.33011,0.496242,-0.473123,0
610,-1.33011,0.496242,-0.473123,0
630,-1.33011,0.496242,-0.473123,0
650,-1.33011,0.496242,-0.473123,0
670,-1.33011,0.496242,-0.473123,0
690,-1.33002,0.496134,-0.473015,0
710,-1.33002,0.496134,-0.473015,0
730,-1.33002,0.496134,-0.473015,0
750,-1.33002,0.496134,-0.473015,0
770,-1.33002,0.496134,-0.473015,0
790,-1.33002,0.496134,-0.473015,0
810,-1.32972,0.496234,-0.472941,0
830,-1.32883,0.496285,-0.472643,0
850,-1.32809,0.496774,-0.472259,0
870,-1.32809,0.496774,-0.472259,0
890,-1.32809,0.496774,-0.472259,0
910,-1.32842,0.496646,-0.472436,0
930,-1.32859,0.496641,-0.472477,0
950,-1.32859,0.496641,-0.472477,0
970,-1.32833,0.496538,-0.472329,0
990,-1.32833,0.496538,-0.472329,0
1010,-1.32833,0.496538,-0.472329,0
1030,-1.3285,0.496533,-0.472369,0
1050,-1.32913,0.496574,-0.472324,0
1070,-1.32973,0.496569,-0.472274,0
1090,-1.33003,0.496663,-0.472151,0
1110,-1.32994,0.496555,-0.472044,0
1130,-1.32994,0.496555,-0.472044,0
1150,-1.32977,0.49656,-0.472003,0
1170,-1.32977,0.49656,-0.472003,0
1190,-1.32979,0.496605,-0.472007,0
1210,-1.33013,0.496691,-0.471613,0
1230,-1.33098,0.496645,-0.471438,0
1250,-1.33191,0.496292,-0.471391,0
1270,-1.33263,0.495538,-0.471595,0
1290,-1.33294,0.495049,-0.472067,0
1310,-1.33232,0.494639,-0.472138,0
1330,-1.33232,0.494639,-0.472138,0
1350,-1.33273,0.494572,-0.472418,0
1370,-1.33322,0.494514,-0.472536,0
1390,-1.33353,0.494414,-0.472609,0
1410,-1.33353,0.494414,-0.472609,0
1430,-1.33353,0.494414,-0.472609,0
1450,-1.33351,0.494369,-0.472605,0
1470,-1.33368,0.494365,-0.472645,0
1490,-1.33353,0.494414,-0.472609,0
1510,-1.33353,0.494414,-0.472609,0
1530,-1.33351,0.494369,-0.472605,0
1550,-1.33353,0.494414,-0.472609,0
1570,-1.33353,0.494414,-0.472609,0
1590,-1.33353,0.494414,-0.472609,0
1610,-1.33353,0.494414,-0.472609,0
1630,-1.33353,0.494414,-0.472609,0
1650,-1.33353,0.494414,-0.472609,0
1670,-1.33353,0.494414,-0.472609,0
1690,-1.33336,0.494419,-0.472569,0
1710,-1.33306,0.495032,-0.472746,0
1730,-1.33229,0.495551,-0.472259,0
1750,-1.33258,0.496015,-0.472112,0
1770,-1.33406,0.496329,-0.472338,0
1790,-1.33577,0.496363,-0.47263,0
1810,-1.33788,0.496894,-0.472986,0
1830,-1.33878,0.497748,-0.473142,0
1850,-1.33852,0.498943,-0.473203,0
1870,-1.33624,0.499714,-0.473012,0
1890,-1.33381,0.500121,-0.472803,0
1910,-1.33135,0.500169,-0.47289,0
1940,-1.32767,0.498596,-0.47354,0
1960,-1.32625,0.497737,-0.473646,0
1980,-1.32559,0.497118,-0.473814,0
2000,-1.32522,0.496962,-0.473834,0
2020,-1.32531,0.49707,-0.473941,0
2040,-1.32531,0.49707,-0.473941,0
2060,-1.32514,0.497074,-0.473901,0
2080,-1.32508,0.497445,-0.473399,0
2100,-1.32508,0.497445,-0.473399,0
2120,-1.3251,0.497491,-0.473403,0
2140,-1.32396,0.497446,-0.473703,0
2160,-1.32316,0.497099,-0.474011,0
2180,-1.32236,0.496457,-0.474245,0
2200,-1.32187,0.495936,-0.474727,0
2220,-1.32154,0.495558,-0.47505,0
2240,-1.32133,0.49538,-0.475478,0
2260,-1.32123,0.495135,-0.475843,0
2280,-1.32123,0.495135,-0.475843,0
2300,-1.32097,0.495032,-0.475696,0
2320,-1.32098,0.495077,-0.4757,0
2340,-1.32098,0.495077,-0.4757,0
2360,-1.32097,0.495032,-0.475696,0
2380,-1.32098,0.495077,-0.4757,0
2400,-1.32098,0.495077,-0.4757,0
2420,-1.32149,0.495449,-0.475418,0
2430,-1.32212,0.4958,-0.475068,0
2450,-1.32286,0.496305,-0.47483,0
2470,-1.32315,0.496472,-0.474606,0
2490,-1.32298,0.496477,-0.474566,0
2510,-1.32306,0.496585,-0.474673,0
2530,-1.32306,0.496585,-0.474673,0
2550,-1.32306,0.496585,-0.474673,0
2570,-1.32305,0.496659,-0.474573,0
2590,-1.32307,0.496705,-0.474577,0
2610,-1.32305,0.496659,-0.474573,0
2630,-1.32314,0.496767,-0.47468,0
2650,-1.32296,0.496846,-0.474539,0
2670,-1.32223,0.49705,-0.474828,0
2690,-1.32136,0.496743,-0.475305,0
2710,-1.32032,0.496441,-0.475741,0
2730,-1.31955,0.495755,-0.476449,0
2750,-1.31911,0.495236,-0.477409,0
2770,-1.31827,0.494785,-0.478089,0
2790,-1.31687,0.494333,-0.47855,0
2810,-1.3153,0.494006,-0.478876,0
2830,-1.31416,0.493749,-0.479008,0
2850,-1.31433,0.493743,-0.479049,0
2870,-1.31442,0.493852,-0.479156,0
2890,-1.31384,0.493923,-0.478836,0
2910,-1.31257,0.49468,-0.47841,0
2930,-1.3107,0.495032,-0.478062,0
2950,-1.30902,0.495736,-0.477452,0
2970,-1.30814,0.496277,-0.477031,0
2990,-1.30795,0.496547,-0.476691,0
3010,-1.30841,0.496913,-0.475928,0
3030,-1.30893,0.49712,-0.475094,0
3050,-1.30866,0.4974,-0.474551,0
3070,-1.30688,0.497372,-0.474433,0
3090,-1.3042,0.497337,-0.474394,0
3110,-1.30237,0.496969,-0.474855,0
3130,-1.3023,0.496391,-0.475627,0
3150,-1.30326,0.496032,-0.476055,0
3170,-1.30507,0.49634,-0.475967,0
3190,-1.30675,0.497055,-0.475543,0
3210,-1.30795,0.49807,-0.47481,0
3230,-1.30896,0.498808,-0.474238,0
3250,-1.30958,0.499052,-0.473614,0
3270,-1.3103,0.49874,-0.473054,0
3290,-1.31107,0.498209,-0.472797,0
3310,-1.31201,0.4976,-0.472681,0
3330,-1.31287,0.497281,-0.472801,0
3350,-1.31441,0.497357,-0.473048,0
3370,-1.31565,0.497932,-0.473567,0
3390,-1.31627,0.498367,-0.473863,0
3410,-1.31635,0.498549,-0.47387,0
3430,-1.31618,0.498554,-0.473829,0
3450,-1.31678,0.498041,-0.474279,0
3470,-1.31744,0.497369,-0.474658,0
3490,-1.31818,0.496879,-0.475043,0
3510,-1.31912,0.496861,-0.475073,0
3550,-1.32035,0.497102,-0.474401,0
3570,-1.32081,0.496775,-0.47434,0
3590,-1.32106,0.496243,-0.474336,0
3610,-1.32099,0.495693,-0.474356,0
3630,-1.3207,0.495424,-0.47431,0
3650,-1.3196,0.495684,-0.474048,0
3670,-1.31834,0.495949,-0.473745,0
3690,-1.31691,0.496458,-0.473208,0
3710,-1.31529,0.496998,-0.472525,0
3730,-1.31416,0.497775,-0.472032,0
3750,-1.31371,0.498652,-0.471593,0
3770,-1.31398,0.499482,-0.471412,0
3790,-1.31438,0.499996,-0.471091,0
3810,-1.31496,0.500551,-0.470814,0
3830,-1.31573,0.500835,-0.470878,0
3850,-1.3158,0.500897,-0.470981,0
3870,-1.3158,0.500897,-0.470981,0
3890,-1.31568,0.500607,-0.471343,0
3910,-1.31574,0.500357,-0.471751,0
3930,-1.31586,0.49983,-0.472184,0
3950,-1.31644,0.499464,-0.472433,0
3970,-1.31714,0.499196,-0.472517,0
3990,-1.31792,0.499286,-0.472778,0
4010,-1.31823,0.49901,-0.472681,0
4030,-1.31824,0.498936,-0.472782,0
4050,-1.31824,0.498936,-0.472782,0
4070,-1.31824,0.498936,-0.472782,0
4110,-1.31824,0.498936,-0.472782,0
4130,-1.3176,0.49875,-0.472554,0
4150,-1.31698,0.49861,-0.47233,0
4170,-1.31644,0.498578,-0.472214,0
4190,-1.3159,0.49862,-0.471997,0
4210,-1.3159,0.49862,-0.471997,0
4230,-1.3159,0.49862,-0.471997,0
4250,-1.31551,0.498419,-0.472014,0
4270,-1.31482,0.498318,-0.471958,0
4290,-1.31399,0.498194,-0.471967,0
4310,-1.31239,0.498083,-0.471987,0
4330,-1.31044,0.497551,-0.472329,0
4350,-1.30864,0.497164,-0.472512,0
4370,-1.30759,0.496909,-0.472482,0
4390,-1.30816,0.497047,-0.472226,0
4410,-1.31021,0.497612,-0.472089,0
4420,-1.31298,0.498148,-0.471834,0
4440,-1.31634,0.498441,-0.471735,0
4460,-1.31906,0.498727,-0.471583,0
4480,-1.32145,0.499052,-0.471731,0
4500,-1.32309,0.49924,-0.472092,0
4520,-1.32405,0.499252,-0.472495,0
4540,-1.32433,0.498894,-0.473137,0
4560,-1.3243,0.498636,-0.473706,0
4580,-1.32413,0.498133,-0.474164,0
4600,-1.32414,0.498059,-0.474264,0
4620,-1.32414,0.498059,-0.474264,0
4640,-1.32422,0.497946,-0.474197,0
4660,-1.3246,0.497927,-0.474007,0
