Timestamp, Rotation x, Rotation y, Rotation z, Marker
40,-0.25,-0.0625,-0.0625,0
60,0.8125,-0.3125,0,0
80,0.75,-0.375,0.25,0
100,0.3125,-0.25,-0.125,0
120,-0.0625,-0.125,0.0625,0
140,0.3125,-0.375,0.375,0
160,0.625,-1.0625,0.5,0
170,1.0625,-0.6875,0.625,0
170,2.6875,-0.75,1.0625,0
220,4.5,-1,1.75,0
240,5.625,-1.375,2.25,0
260,8.75,-0.6875,2.5,0
280,10.875,-0.625,2.9375,0
300,13.25,0.5625,3.5625,0
320,16.5625,2,5.25,0
340,22.5,2.8125,7.3125,0
360,30.375,2.3125,8.1875,0
380,34.75,2.75,8.5625,0
400,40.9375,2.875,9.25,0
420,51.375,4.1875,10.0625,0
440,62.4375,3.9375,11,0
460,71.3125,3.4375,12.875,0
480,85.3125,4.9375,15.8125,0
500,109.875,10.9375,23.8125,0
520,148.438,11.0625,31.1875,0
540,186.188,1.25,23.25,0
560,177.688,-4,10.0625,0
580,137.812,-2.9375,2.8125,0
600,100.5,-2,2.25,0
620,51.9375,6,-0.25,0
640,-15.875,10.5625,-7.4375,0
660,-26.9375,9.125,-13.4375,0
680,36.3125,9.0625,7.25,0
700,42.25,10,-5.625,0
720,69.25,-8.5,22.5625,0
730,86.3125,-11.4375,34,0
750,55,-16.8125,11.875,0
770,14.875,-15.75,3.875,0
790,12.9375,-3.875,-16.1875,0
810,12,0.1875,-5.6875,0
830,18.5625,5.125,3.25,0
850,8.625,3.375,0.8125,0
870,-6.8125,0.25,-6.1875,0
890,-21,-3.125,-7.5625,0
910,-27.375,-2,-8,0
930,-26.625,-0.3125,-7.3125,0
950,-18.25,0.375,-4.9375,0
970,0.875,-0.3125,-2.125,0
990,22.1875,-1.875,-1.8125,0
1010,29.4375,3,0.625,0
1030,23.75,-4.25,2.5625,0
1040,-1.0625,5.5625,18.75,0
1060,-37.125,2.5,-11.875,0
1080,-15.625,1.6875,-1.8125,0
1100,2.375,5.625,0.125,0
1120,11.1875,-2.5,10,0
1140,0.8125,-2.4375,5.3125,0
1160,-18.875,-3.9375,0.9375,0
1180,-31.6875,-6.625,-0.5625,0
1200,-29,-2.8125,-3.125,0
1220,-16.3125,1.875,-2.75,0
1240,-9.375,2.6875,-2.8125,0
1260,-28.8125,-2.25,-2.75,0
1280,-65.6875,1.8125,-2,0
1300,-74.5,8.125,-1.6875,0
1320,-43.0625,7.25,-3.9375,0
1340,-27,1.375,-6.4375,0
1360,-44.3125,-1.8125,-7.5,0
1380,-75.5625,13,-6.25,0
1400,-77.5625,18.125,-12.0625,0
1420,-62.75,30.75,-17,0
1440,-79.5,44.875,-31.6875,0
1460,-134,57.25,-45.625,0
1480,-178.25,59.3125,-50.75,0
1500,-193.562,58.5625,-47.5,0
1520,-172.438,44.875,-44.1875,0
1540,-118.375,23.75,-39.6875,0
1560,-56.6875,17.5,-37,0
1580,-4.5625,17.375,-32.5625,0
1600,27.9375,25.4375,-28.625,0
1620,51.0625,42.9375,-28.5,0
1640,66.1875,61.375,-30.5,0
1660,79.375,85.1875,-32.875,0
1680,94.5,116.188,-42.375,0
1700,104.438,147.25,-61.875,0
1720,98.0625,169.312,-74.3125,0
1740,87.4375,184.938,-83.25,0
1760,85.625,194,-90.8125,0
1780,97.875,204.312,-94,0
1800,114.75,211.375,-91.8125,0
1820,121.188,213.625,-89.6875,0
1840,115.875,212.75,-84.375,0
1860,117.75,208.188,-79.375,0
1880,119.812,196.062,-69.3125,0
1900,108.312,183.688,-49.625,0
1920,85.1875,172.5,-29.0625,0
1940,56.5625,157.812,-3.75,0
