C1,C2,C3,C4,C5,C6,C7,C8,Marker
-3,-2,-1,3,3,3,5,-6,NAN
-4,-1,-1,1,0,0,2,-5,NAN
4,1,1,-1,0,1,2,-2,NAN
0,-1,0,1,0,1,2,-3,NAN
3,0,-1,-3,-3,-2,-1,1,NAN
-2,-3,2,0,0,2,-1,-2,NAN
1,0,-2,-4,-2,1,0,-6,NAN
-1,-1,-1,-2,-1,-2,-2,20,NAN
-1,-2,-2,-3,-3,-2,-7,3,NAN
0,-1,-1,0,-1,-1,1,-3,NAN
0,-2,-3,-2,-1,-2,1,-1,NAN
-2,-2,0,0,0,2,0,-10,NAN
0,-2,-1,-2,-4,-5,-8,3,NAN
-3,2,1,-2,0,-2,-4,1,NAN
0,0,1,-1,-1,0,-1,2,NAN
-1,1,-1,-1,0,2,-4,-7,NAN
1,0,0,-2,-2,-1,0,2,NAN
2,0,-2,-2,-1,-1,0,-5,NAN
-2,1,-1,1,0,-3,0,1,NAN
-2,-1,-1,0,0,-1,-1,-4,NAN
-2,-1,0,-2,1,2,2,-6,NAN
1,0,-1,0,-2,-1,-3,0,NAN
0,-2,0,0,1,0,-6,33,NAN
-3,-3,0,-2,-2,-1,-1,-5,NAN
-2,-3,-2,-1,-2,-3,-3,-3,NAN
0,0,1,-2,-1,-1,-7,-3,NAN
4,-1,-5,-3,-4,-7,9,3,NAN
-1,-1,-1,0,0,0,-2,-2,NAN
-2,-2,-1,0,0,1,2,4,NAN
-1,0,-1,1,0,0,-3,-6,NAN
1,-2,-2,-3,-1,2,-4,18,NAN
-1,-1,0,-1,0,-3,0,2,NAN
1,0,0,-2,-1,2,-3,-7,NAN
0,-4,-1,1,1,-2,12,1,NAN
0,-1,-1,-2,-2,0,-4,-17,NAN
-1,-1,-2,0,-2,-2,5,3,NAN
-3,-1,0,-1,0,-4,-4,-17,NAN
-2,0,0,-1,-1,0,-7,14,NAN
-4,0,0,-1,0,0,-5,-16,NAN
-1,-1,0,-1,0,-1,-2,-14,NAN
0,0,-1,-2,-1,-4,-2,8,NAN
-3,1,-1,-1,-1,1,-1,-7,NAN
-1,-1,-2,-1,0,-4,1,-6,NAN
-1,-1,-1,-1,0,1,-5,-1,NAN
-3,-3,-1,-2,2,-1,-1,1,NAN
-2,-2,-1,-2,-2,-4,-5,-1,NAN
1,0,0,2,1,4,9,5,NAN
-1,-3,-3,-4,-2,-1,-4,-1,NAN
-3,-2,0,0,0,-1,-2,-1,NAN
0,-1,0,-2,-1,5,8,-4,NAN
-2,-1,0,-1,-2,-6,-2,-8,NAN
1,-2,1,-2,0,1,-2,0,NAN
1,-1,-2,0,-3,-5,0,-1,NAN
-2,0,-1,0,-1,-1,-3,-11,NAN
-2,0,-1,-1,-2,0,2,-8,NAN
1,0,-2,-1,0,-1,-4,25,NAN
-1,0,0,-1,-1,-2,-5,8,NAN
-1,-2,-2,-2,-2,-2,-1,-5,NAN
-2,1,-1,1,1,0,-3,-2,NAN
2,-2,-4,-4,-7,-7,2,4,NAN
1,0,-4,-2,-3,2,3,-9,NAN
-2,-3,0,0,-1,-1,1,3,NAN
-4,0,3,1,-1,3,-3,-9,NAN
1,0,-2,-1,-1,-4,0,4,NAN
-2,1,0,-1,0,2,-1,1,NAN
2,-2,0,-2,-2,-3,0,-2,NAN
-4,-2,-3,-1,0,-3,-9,0,NAN
-4,0,1,0,2,1,0,-11,NAN
0,-1,-1,-2,0,0,3,3,NAN
-1,-1,-3,-1,-2,-2,-4,2,NAN
-2,-2,-1,0,0,1,3,-12,NAN
1,-1,-3,-5,-3,-4,0,18,NAN
2,-2,-1,-1,1,1,-9,27,NAN
-3,-1,0,0,0,0,-4,-5,NAN
1,0,-1,-3,0,-2,-2,1,NAN
0,0,0,0,-2,-2,-3,-15,NAN
-2,-1,0,-1,0,-1,2,-7,NAN
-1,1,-1,0,1,2,-7,-3,NAN
2,-4,-4,-5,-6,-5,3,12,NAN
-1,0,1,2,2,4,2,-6,NAN
-1,-2,-1,-2,-2,-1,-2,-8,NAN
-1,-1,-1,-2,-1,0,-3,-2,NAN
0,-1,-3,-3,-4,-4,0,0,NAN
-5,-1,1,1,1,0,-6,-6,NAN
-1,-1,-2,-1,0,1,0,-10,NAN
3,-1,-4,-4,-3,-3,4,23,NAN
-1,-1,1,-1,0,0,2,-1,NAN
1,-2,-1,-1,-1,-1,-2,-4,NAN
-3,0,-1,1,-1,-3,-7,-30,NAN
-1,-2,-1,0,0,-4,1,2,NAN
-1,0,-2,0,0,-3,-1,-4,NAN
-1,-1,-3,-2,-2,0,-4,2,NAN
-1,2,0,-1,-1,4,8,-5,NAN
-2,-2,-1,-1,-1,0,-4,-6,NAN
-3,-2,0,0,0,3,-6,-2,NAN
0,-1,1,0,-1,-2,0,-6,NAN
-1,-1,-2,1,-1,-3,-2,8,NAN
0,-2,-5,-3,-3,-2,3,0,NAN
-1,1,0,2,2,2,3,-2,NAN
-1,-2,-1,-3,-1,-1,3,-1,NAN
-2,0,0,1,-2,-4,-4,4,NAN
-2,-1,-1,1,-1,0,3,-5,NAN
-1,1,0,-2,0,-1,-4,-11,NAN
0,0,-1,-1,0,-2,-2,1,NAN
0,-2,-1,-2,-2,-2,-3,6,NAN
0,2,1,1,1,4,8,-8,NAN
-3,1,0,-3,-2,-3,-2,-23,NAN
2,-1,-3,-1,-2,-6,-2,19,NAN
