C1,C2,C3,C4,C5,C6,C7,C8,Marker
-2,0,5,6,-3,-19,-12,-2,NAN
0,-6,-15,-12,-32,-22,-3,5,NAN
-13,-3,-2,-14,0,-1,-5,-21,NAN
2,-1,-2,-2,0,-3,1,-7,NAN
-6,-3,3,4,9,12,3,7,NAN
-4,-1,7,6,8,7,2,4,NAN
8,6,5,6,0,0,-1,10,NAN
-2,0,3,4,1,0,1,-1,NAN
3,6,1,-10,-5,0,-1,-7,NAN
-6,-17,-12,-5,-8,-1,-2,-1,NAN
2,10,-2,-6,2,1,3,4,NAN
-4,-3,1,3,2,1,-9,-10,NAN
2,0,-3,3,-1,-1,2,3,NAN
4,7,3,1,3,1,1,4,NAN
-3,-9,-2,1,0,-2,-9,-20,NAN
4,1,2,-2,-2,-5,7,22,NAN
-4,-1,-5,-4,-2,0,-3,-16,NAN
-4,-5,-1,3,6,2,2,7,NAN
-6,-5,-6,3,-2,-2,-4,-12,NAN
0,3,2,0,-2,-2,-5,10,NAN
2,-2,3,-2,-2,3,4,4,NAN
1,5,-4,1,3,2,0,-5,NAN
6,0,0,2,0,2,5,12,NAN
4,0,-2,-3,-3,3,0,-7,NAN
-13,-5,-3,-1,-3,-3,2,-1,NAN
-3,2,2,-10,-3,-2,-10,-4,NAN
-8,-10,-4,11,0,-4,-3,-6,NAN
5,2,-5,-15,-6,0,1,-6,NAN
5,3,0,-2,-4,-2,4,8,NAN
5,9,6,1,2,1,1,-6,NAN
-14,-9,-3,1,-3,0,1,-8,NAN
2,-8,1,4,4,4,4,23,NAN
-12,-4,-2,0,-1,1,-1,-23,NAN
1,1,4,0,-2,-3,-1,4,NAN
2,2,0,-3,-3,1,2,-15,NAN
7,2,-4,-3,1,5,7,22,NAN
13,2,-1,-1,0,0,11,4,NAN
-12,-8,-6,-3,0,-4,-21,-24,NAN
-13,-6,-2,0,1,-1,-3,-18,NAN
6,1,0,1,-1,-5,-3,15,NAN
-3,0,-2,-1,1,1,3,0,NAN
19,7,1,-1,0,0,2,-11,NAN
-7,-5,-1,-1,-1,-2,3,16,NAN
3,-1,1,-2,-6,0,-9,-12,NAN
