C1,C2,C3,C4,C5,C6,C7,C8,Marker
-2,-1,-5,-1,0,-7,11,6,NAN
4,9,9,2,-2,-9,-2,-5,NAN
0,0,-1,-4,-4,30,11,8,NAN
-2,-5,-3,-4,-6,-13,-21,-5,NAN
-8,-22,-5,-1,1,-2,-1,-3,NAN
2,9,-5,-3,-5,-10,-9,-5,NAN
-3,-1,-3,0,-1,-16,-5,-1,NAN
-4,-3,-4,-2,-3,-4,11,-22,NAN
-5,0,1,2,0,8,-5,1,NAN
-10,-32,-7,-2,0,-7,-11,-3,NAN
4,30,9,0,-6,-2,-8,-6,NAN
-1,2,-1,0,1,2,-3,-2,NAN
5,6,2,1,3,1,0,1,NAN
0,-6,-5,0,4,12,3,15,NAN
-7,-20,-10,-6,-9,-18,-21,-10,NAN
-3,-12,0,-1,0,4,-2,7,NAN
4,16,0,0,-2,-18,-2,-3,NAN
-5,3,4,1,2,33,0,-11,NAN
-1,-10,-4,-1,3,-4,-8,-4,NAN
-18,-14,-3,-3,-1,1,7,-1,NAN
10,4,3,-4,-3,-4,-9,-5,NAN
0,1,-10,-1,-1,-13,-13,5,NAN
5,7,0,-2,-1,0,8,5,NAN
0,3,1,0,-1,-5,-10,-3,NAN
-12,-16,-2,1,3,7,1,-24,NAN
-1,2,-1,-1,-3,0,4,-1,NAN
0,-6,-1,-2,-1,9,1,5,NAN
2,2,-2,0,0,-4,2,2,NAN
1,-4,-2,-3,-1,0,-5,7,NAN
5,-5,3,2,4,-14,8,1,NAN
4,11,0,0,0,-5,4,1,NAN
-2,-4,0,0,-2,-7,-9,6,NAN
-3,-6,-3,-1,0,0,15,2,NAN
-7,2,3,0,-1,0,-6,-7,NAN
11,-1,-1,0,0,-7,-2,10,NAN
-1,-1,-1,-1,1,20,7,-6,NAN
0,-8,-1,-3,-4,-9,-10,-3,NAN
-3,4,1,-3,1,1,4,-5,NAN
-6,-4,2,1,2,-8,-4,-6,NAN
-5,-7,-4,-4,-6,3,4,22,NAN
11,1,2,1,-1,-12,-20,-17,NAN
8,19,0,-1,-2,-5,-4,1,NAN
-7,-6,-1,-3,-6,12,-11,-1,NAN
2,-1,-2,1,6,-16,10,-4,NAN
-11,-8,-5,0,0,18,1,-9,NAN
0,-5,3,0,-2,-13,-13,16,NAN
-2,-8,-6,-2,0,-2,2,0,NAN
-5,7,6,-2,-4,-7,-10,-15,NAN
-1,-5,-2,-2,5,4,21,11,NAN
5,7,-5,0,1,1,28,-7,NAN
-2,-3,1,0,3,11,1,3,NAN
-7,-8,-6,0,-2,0,13,4,NAN
15,8,2,-1,0,-10,-6,-7,NAN
-5,-10,-6,-4,0,20,2,0,NAN
0,-8,-3,-1,-5,-9,16,2,NAN
2,13,2,-1,-4,-9,-4,7,NAN
-6,-4,-3,-3,-1,19,-7,-8,NAN
-1,7,1,1,-1,-10,-3,2,NAN
-6,-5,0,-1,-1,-14,-22,-28,NAN
4,-4,-7,-3,-2,12,-8,-7,NAN
-16,-6,-3,-1,0,1,9,-2,NAN
9,-2,2,-1,-5,-15,-21,6,NAN
0,1,1,1,4,0,24,30,NAN
-6,-3,-3,-7,-15,-21,-22,-21,NAN
7,-2,-5,0,6,17,-10,1,NAN
-5,-16,-3,-1,0,4,16,11,NAN
0,13,0,-2,-2,-13,-13,-10,NAN
0,2,-1,0,4,7,-10,-4,NAN
-3,6,2,2,-2,-9,12,6,NAN
-10,-12,-5,-2,-1,6,-12,-19,NAN
0,1,0,0,2,0,3,-4,NAN
-1,-7,3,3,3,6,7,1,NAN
-4,5,-1,-2,-6,-18,-13,0,NAN
-1,-2,-11,-5,-1,11,10,-12,NAN
-8,-2,2,1,-1,3,5,-5,NAN
0,-6,-3,0,2,-9,-11,-5,NAN
0,3,1,-5,-7,12,3,10,NAN
-1,-2,3,-2,-7,-24,-25,-2,NAN
-3,-3,1,0,-1,16,6,5,NAN
0,2,-8,0,1,-11,12,-3,NAN
-3,4,3,3,3,5,-14,-9,NAN
2,5,1,-1,4,2,-9,1,NAN
-2,-14,-6,-4,-9,-4,-8,2,NAN
7,23,11,3,2,-8,-2,-1,NAN
-4,-5,0,-2,-2,-13,-1,-7,NAN
-5,0,2,1,-2,19,20,9,NAN
-1,-16,-5,-2,1,-7,-1,-1,NAN
2,4,-3,-2,-4,4,5,2,NAN
-6,-5,-3,0,-3,-8,-5,1,NAN
6,5,7,2,2,1,-2,3,NAN
2,3,-10,0,3,6,-3,0,NAN
-5,-16,-3,-4,-1,-6,-3,-1,NAN
-13,8,-2,-4,-10,9,0,-2,NAN
-3,-7,-4,0,1,-5,-12,-29,NAN
-4,-4,4,-1,0,6,-1,-2,NAN
4,2,-2,2,-1,-5,2,22,NAN
-3,3,0,1,5,-12,0,15,NAN
-6,9,5,0,1,26,12,4,NAN
0,-10,-4,-4,-4,-2,-10,-6,NAN
-4,11,8,-1,-1,4,-3,-34,NAN
6,1,-13,-2,-2,-26,-9,-4,NAN
-3,-5,-2,-2,-3,-15,0,-6,NAN
-4,-5,-1,-4,-5,12,-6,-7,NAN
3,-3,-2,0,1,8,0,8,NAN
6,-21,-5,-1,-1,-4,2,1,NAN
-2,24,3,-4,-1,-9,-13,-2,NAN
-3,2,0,-2,0,-11,-11,6,NAN
-4,-12,0,0,1,-17,-7,-5,NAN
-2,8,12,1,1,27,18,0,NAN
-1,-8,-14,0,1,-2,10,-3,NAN
-2,8,7,2,0,-4,-11,6,NAN
1,-3,-3,-1,0,14,0,0,NAN
-6,1,3,-2,2,-3,-5,-3,NAN
1,-17,-4,0,-2,-7,12,1,NAN
3,8,-1,-2,-3,-1,5,4,NAN
-4,-7,-1,-1,-2,-1,-6,-5,NAN
-2,-15,-4,-2,-1,2,-2,-3,NAN
7,17,6,-2,-2,9,-10,-2,NAN
1,3,-9,-1,1,-1,-5,-3,NAN
0,-8,-4,-4,1,3,-2,8,NAN
0,-4,0,1,-4,-8,6,7,NAN
16,-6,-2,-3,-1,1,2,36,NAN
0,9,6,1,1,9,-2,-8,NAN
0,-8,-2,1,5,11,14,9,NAN
-6,-13,-7,-2,0,-5,-10,-14,NAN
-4,29,-3,-1,-4,-5,-8,-5,NAN
-1,-3,5,0,0,-1,12,4,NAN
1,-5,-3,-3,-5,-10,-13,5,NAN
-2,-6,-1,-3,-4,7,-5,-7,NAN
-1,-16,-5,-2,-1,-9,-8,-5,NAN
-6,-28,-11,-3,-1,9,12,-6,NAN
3,37,12,2,-4,-14,4,-9,NAN
7,7,4,-1,3,-1,14,9,NAN
-10,-14,-4,-2,-3,19,-7,-13,NAN
-2,3,0,-3,-4,-21,-1,-4,NAN
9,-15,-2,-4,-1,13,1,-2,NAN
-2,7,-4,-2,-5,-24,-10,3,NAN
-2,-5,3,2,4,24,-2,-9,NAN
0,2,-2,-2,2,-9,-25,11,NAN
-11,-15,-6,-4,-7,2,-2,-11,NAN
6,12,2,-1,0,5,5,0,NAN
1,-3,-4,-5,-5,-17,3,10,NAN
2,5,5,-2,-5,0,0,0,NAN
-12,-7,-4,-1,2,-5,9,-4,NAN
23,14,7,1,-2,-10,-4,-1,NAN
-4,-21,-5,1,3,-5,8,17,NAN
-1,-2,-6,-2,-6,8,-1,1,NAN
2,27,3,-3,-1,-1,-5,1,NAN
-5,-5,0,-3,0,2,-7,-5,NAN
-1,-10,1,-3,-5,-11,-9,-10,NAN
6,6,0,3,1,-22,6,1,NAN
-7,-13,-6,-1,2,29,13,-3,NAN
-6,-20,-6,-4,-8,-7,-12,-7,NAN
0,28,1,-1,-2,-2,-23,17,NAN
-2,2,-1,0,1,0,19,-1,NAN
5,-1,-8,0,3,-13,-4,9,NAN
-6,2,1,1,0,11,31,10,NAN
-5,-12,0,-2,-5,-8,15,-9,NAN
1,3,2,-1,0,0,4,-8,NAN
-1,16,1,0,-1,-5,-15,0,NAN
-8,-6,0,0,-3,5,-1,0,NAN
15,-10,0,-1,-3,-9,6,-3,NAN
-1,15,5,1,3,7,-20,-3,NAN
2,-8,1,-1,-5,-12,-2,-8,NAN
0,0,-5,-3,-1,-1,4,11,NAN
-13,-31,-7,-2,-2,-11,-12,-13,NAN
3,29,-5,0,-5,-19,-12,-6,NAN
-6,-10,2,2,4,18,-8,-4,NAN
-5,4,0,1,0,19,-28,2,NAN
-6,-10,-1,-1,0,0,1,1,NAN
4,-11,-3,-3,-5,2,1,-28,NAN
-3,-4,-4,-1,-1,-13,-3,1,NAN
3,-5,1,2,8,-16,9,1,NAN
2,21,5,1,3,11,18,-5,NAN
-7,-4,-4,-3,-7,-11,-1,1,NAN
0,0,0,-2,2,19,17,8,NAN
-6,-8,-5,-5,-5,-6,-26,-15,NAN
-2,-1,-2,1,4,-1,4,2,NAN
-8,-4,2,-1,0,-3,11,1,NAN
28,-2,1,-2,-7,-4,-6,5,NAN
-7,-11,2,0,4,12,-4,-1,NAN
0,16,-1,0,-4,-13,-6,-10,NAN
4,2,-5,1,3,18,0,23,NAN
-8,-11,-1,-2,-1,-14,-3,-5,NAN
-3,0,-5,0,-1,-10,-2,2,NAN
5,6,3,1,-3,2,8,-10,NAN
-4,-16,-3,-1,3,4,8,0,NAN
-1,14,2,-1,-3,-7,-9,-2,NAN
8,8,4,0,0,6,22,0,NAN
-7,-7,1,-1,2,-8,-2,10,NAN
2,-6,-1,-2,-4,0,-5,6,NAN
-1,-2,-4,0,4,30,23,4,NAN
-3,-3,-4,-3,-3,-6,-13,-16,NAN
0,0,0,1,4,-4,0,4,NAN
0,-10,0,-4,-4,6,-10,-10,NAN
-10,6,-1,1,-4,-17,-2,8,NAN
13,10,1,-2,-3,0,-1,1,NAN
-7,-14,-5,-2,-1,-9,-8,-4,NAN
1,0,3,0,2,-15,4,-2,NAN
-21,-23,-11,-4,-2,15,-2,-13,NAN
18,21,2,-2,-4,-4,-3,1,NAN
0,15,-1,2,3,-1,-4,1,NAN
5,-9,-1,-3,-2,7,0,-5,NAN
-8,-27,-12,-1,1,-4,4,-15,NAN
3,26,6,2,-1,-13,17,9,NAN
1,-3,-3,-2,-3,13,-2,-1,NAN
-5,2,1,-2,-2,4,2,-2,NAN
-1,-1,4,2,1,-19,-15,-15,NAN
-9,-13,-6,-2,-2,2,-13,5,NAN
-5,-4,0,-3,-4,2,14,-6,NAN
10,3,-1,-3,1,13,-4,-5,NAN
1,5,0,0,-1,-8,-3,1,NAN
-6,-8,-3,-2,2,5,-2,8,NAN
-2,3,-2,0,-4,-11,-6,7,NAN
-5,-1,1,1,-1,3,-11,-9,NAN
3,-1,-1,-3,-3,3,28,10,NAN
-2,-2,1,0,1,-3,-12,-3,NAN
-2,-13,-5,-3,-4,2,1,3,NAN
-6,3,-4,1,3,-5,-8,0,NAN
2,11,6,-2,-8,0,-13,-2,NAN
-9,-3,-2,1,0,-34,15,-18,NAN
3,-5,-1,-3,0,42,0,-4,NAN
0,-12,-7,-2,0,-16,-8,1,NAN
-1,3,1,-2,0,22,-29,2,NAN
-2,-2,6,2,3,-2,-1,0,NAN
-1,-9,-4,-3,-2,-20,0,-4,NAN
1,13,3,0,-3,6,0,5,NAN
0,-14,-2,1,2,-8,10,2,NAN
-12,8,4,0,0,13,-4,0,NAN
20,9,3,5,9,6,23,10,NAN
-8,-3,-1,-2,-2,-1,-3,-16,NAN
6,6,0,-3,-4,-7,11,11,NAN
-7,-11,-7,-4,-4,4,18,-3,NAN
-9,-8,0,-1,-2,-15,-18,3,NAN
-2,2,-6,-4,-4,-5,4,-12,NAN
0,0,1,0,-3,-22,-10,6,NAN
1,-9,-4,-3,-1,29,4,-2,NAN
-5,5,2,0,1,3,-10,-7,NAN
-1,-7,-2,-3,-4,-13,9,2,NAN
-5,4,-2,2,10,19,-11,-7,NAN
-1,-8,-10,-8,-20,-24,-38,-16,NAN
2,5,6,1,-1,-3,1,-2,NAN
-5,-1,1,-1,0,7,-5,5,NAN
-2,-1,-1,-1,-1,1,0,0,NAN
