C1,C2,C3,C4,C5,C6,C7,C8,Marker
0,-2,3,-2,-1,-2,-6,-5,NAN
-1,-3,2,1,1,0,-3,-3,NAN
-2,0,-4,-1,-2,-2,-4,-5,NAN
-4,-1,-2,0,0,-1,-7,-7,NAN
-3,-3,-1,-3,-1,4,-7,-6,NAN
-3,-3,0,-5,-3,0,-3,-5,NAN
1,1,3,3,0,-2,0,-3,NAN
0,-1,2,2,-1,0,-4,-7,NAN
-1,-1,-3,-3,-1,-1,-8,-7,NAN
-1,0,-2,-1,-2,-2,-4,-5,NAN
-1,-1,-2,-8,-2,2,-6,-5,NAN
-3,-3,8,3,-2,-1,-10,-6,NAN
-1,-1,-3,3,0,-2,-2,-3,NAN
1,-1,-1,-1,-3,0,-2,0,NAN
1,0,-1,-2,-1,-2,3,1,NAN
-1,-1,-1,-2,-3,-1,-4,-2,NAN
-2,-1,-3,0,-2,-2,0,0,NAN
-4,-1,4,2,-1,-3,0,-2,NAN
-1,-2,-6,1,-1,0,-1,0,NAN
-3,-1,-3,-4,-2,-1,-4,-4,NAN
-1,-1,0,-1,-2,0,1,0,NAN
-2,-3,-4,0,0,-4,-3,-3,NAN
-3,-2,2,0,0,-1,0,-2,NAN
-1,-2,0,-3,-1,0,0,-2,NAN
-1,-1,-3,-3,-3,0,-2,-2,NAN
1,1,1,-1,0,-1,-3,0,NAN
-3,-1,-1,0,-3,0,0,-10,NAN
0,-1,-1,2,0,0,0,1,NAN
0,0,-1,0,-1,0,1,-3,NAN
0,1,0,0,6,-5,1,4,NAN
-2,-2,-1,-6,-16,1,0,-4,NAN
-2,1,0,-3,-4,-4,-3,0,NAN
-3,0,-2,-1,-3,-1,6,-3,NAN
0,-4,-1,-1,1,1,4,1,NAN
0,-2,0,0,4,-1,-4,-2,NAN
-2,-2,1,0,3,-2,-5,0,NAN
0,-2,0,-1,-2,-3,-2,-1,NAN
0,-1,-4,-3,-1,-2,2,-1,NAN
-1,-1,-1,-3,0,-2,-6,0,NAN
0,-3,-3,-2,-2,0,0,-6,NAN
0,-1,1,-1,2,0,-4,0,NAN
-2,1,-2,-1,-2,3,1,-2,NAN
-1,-2,-1,3,3,0,-4,1,NAN
-3,-2,1,-1,0,-1,-1,-1,NAN
-2,-2,-2,-2,-3,-4,-3,-4,NAN
-2,1,-1,-3,-4,-2,-3,-5,NAN
0,-2,-1,-1,3,1,-3,-2,NAN
-2,1,0,1,-1,0,-4,0,NAN
-1,-3,-1,-1,0,-5,1,-3,NAN
-3,-2,-2,-1,-3,-2,-1,-1,NAN
-2,0,-3,-6,-3,-2,-6,-5,NAN
1,-1,-1,-2,1,-1,-1,-3,NAN
