C1,C2,C3,C4,C5,C6,C7,C8,Marker
-1,-7,5,-13,-7,-13,-45,26,NAN
-8,-7,-3,-24,8,-9,-42,-16,NAN
2,12,1,-15,-3,-3,-26,18,NAN
-54,-29,-13,-22,-2,-2,-40,-53,NAN
82,21,11,-6,-9,-18,0,48,NAN
38,21,15,-3,2,4,-36,90,NAN
-18,-19,-10,-24,0,2,-39,-16,NAN
-11,-7,6,-7,-6,-12,-8,-2,NAN
-46,-22,-19,-11,-9,-3,3,-28,NAN
-11,-8,-6,-18,3,2,-41,-39,NAN
15,10,2,2,1,0,15,6,NAN
5,0,-3,-5,-1,1,-13,14,NAN
-13,-4,3,-1,9,8,-6,-25,NAN
0,5,2,-4,-4,-3,7,-5,NAN
-24,-9,-14,-3,-12,-5,-14,-16,NAN
17,-9,1,11,-6,-23,-1,6,NAN
28,35,10,-5,-2,0,-8,7,NAN
5,5,-3,-23,6,29,-27,9,NAN
-8,1,8,-9,-4,-12,-21,4,NAN
4,-10,-14,26,6,2,17,0,NAN
-26,-13,-7,-7,-7,-6,-2,-24,NAN
-14,-8,-6,-5,-7,-14,-2,-13,NAN
-14,-22,-1,-5,-5,-1,21,-27,NAN
6,7,2,-14,-13,-13,-1,15,NAN
-12,29,9,2,10,-41,-37,-18,NAN
-2,-42,-15,6,-20,21,45,-17,NAN
21,21,10,2,37,16,-22,46,NAN
7,6,2,-9,-5,10,45,5,NAN
-15,-5,-3,-16,-18,-25,46,-31,NAN
-4,-7,-16,15,-10,-20,-60,3,NAN
-13,-37,-8,9,-9,-12,70,19,NAN
36,31,14,-17,-3,1,-45,1,NAN
27,40,12,22,26,19,-23,58,NAN
-16,-6,1,-20,8,37,5,-3,NAN
-21,-13,-11,7,-7,-18,-3,-19,NAN
-28,-21,-11,1,-4,12,6,-6,NAN
-3,-6,-1,-14,-6,-14,-14,-7,NAN
14,1,2,-2,-26,-15,29,-4,NAN
-8,-1,3,31,35,12,-21,22,NAN
-31,-11,-4,-36,-1,-8,-9,-31,NAN
41,7,6,21,0,-4,-18,26,NAN
38,38,-2,22,-4,-7,9,-8,NAN
6,-13,0,-1,-13,5,22,6,NAN
5,5,-2,-4,-5,-49,-22,17,NAN
-41,-30,-5,-28,2,37,-10,-30,NAN
-30,-16,0,-41,-12,-5,31,-11,NAN
0,6,-3,33,30,-18,-64,-38,NAN
-4,-15,-3,-21,-7,-5,-10,-1,NAN
18,21,-2,2,6,28,38,54,NAN
12,-21,8,0,18,-8,-15,6,NAN
2,32,7,-2,-13,-2,14,-62,NAN
-10,-11,-6,-2,-1,15,0,6,NAN
-26,-24,-14,-12,-9,30,17,-30,NAN
-51,-14,2,-19,-15,-59,1,-25,NAN
-32,-14,-14,14,-2,40,27,-9,NAN
72,10,6,52,34,33,30,4,NAN
20,8,-3,4,-16,-19,-26,72,NAN
-11,-5,-1,2,-1,3,14,-23,NAN
-14,11,0,-16,-25,-26,-2,-13,NAN
-28,-10,-7,-2,-5,-2,26,-15,NAN
-19,-8,1,-13,-6,-18,10,-28,NAN
-1,0,-1,24,20,14,-22,-2,NAN
-26,-54,-6,-21,-17,-11,5,6,NAN
51,22,6,7,-9,3,-2,66,NAN
51,18,19,33,21,10,-3,3,NAN
5,30,1,-11,-19,-20,27,3,NAN
-4,2,-4,-13,-6,-9,20,-16,NAN
-39,-19,-8,-13,4,3,9,4,NAN
-32,-19,-7,-10,9,0,-10,-54,NAN
25,3,3,21,1,42,-38,8,NAN
44,28,3,19,8,-4,-13,45,NAN
-29,-21,-6,-15,-13,-19,-6,-30,NAN
-32,-10,-3,-14,-7,-3,-1,-19,NAN
-12,-9,-7,-15,3,-22,-32,-86,NAN
66,48,18,13,12,36,70,52,NAN
11,9,2,-18,-8,-11,-52,58,NAN
-78,-34,-9,-18,-6,-23,-15,-90,NAN
-37,-18,-9,4,7,-10,-17,-35,NAN
20,19,5,-19,7,64,-24,43,NAN
30,13,-4,7,-1,-32,12,26,NAN
73,37,12,3,0,3,-14,86,NAN
-27,0,-3,-17,4,10,11,-21,NAN
-50,-9,0,-9,-9,-37,-20,-71,NAN
-33,-5,-10,-31,-23,16,40,-24,NAN
-54,-28,-16,-26,-2,-18,-22,-107,NAN
42,5,0,63,59,40,-63,60,NAN
40,9,1,8,7,18,-3,66,NAN
8,7,11,-10,-2,1,-17,59,NAN
-56,-4,-8,-13,-22,-30,51,-44,NAN
