Timestamp, Rotation x, Rotation y, Rotation z, Marker
40,-7.3125,-2.125,-3.5,0
60,-5.9375,-0.25,-2.375,0
80,-4.3125,1.1875,-1.4375,0
100,-3.3125,2.25,-0.625,0
120,-1.9375,3.5,0.375,0
140,-0.1875,3.9375,1.8125,0
150,0.5,3.4375,3.375,0
150,0.1875,2.1875,4.8125,0
200,-1.1875,1,4.875,0
220,-2.4375,-0.0625,3.75,0
240,-2.0625,-0.4375,3.125,0
260,-0.8125,-1.1875,1.5625,0
280,0.0625,-1.375,0.625,0
300,0,-1.1875,0.8125,0
320,-0.9375,-0.4375,1.25,0
340,-1.0625,0,2.4375,0
360,-0.3125,0.125,2.5,0
380,0.8125,1.125,2.25,0
400,2.375,1.6875,2.1875,0
420,3.3125,2.1875,2.0625,0
440,4.25,2,1.6875,0
460,4.9375,1.625,1.0625,0
480,4.875,1.625,1.375,0
500,4.5,1.6875,1.4375,0
520,4.125,1.25,1.9375,0
540,3.5,0.9375,1.75,0
560,2.375,0.9375,2.0625,0
580,1.3125,1,1.6875,0
600,0.75,1.1875,1.1875,0
620,1.1875,1.25,1.0625,0
640,0.8125,1.375,1.0625,0
660,1.6875,1.125,0.75,0
680,2.625,0.6875,0.875,0
700,2.6875,0.5625,1.3125,0
710,3.0625,0.5,1.8125,0
730,3.9375,0.3125,2.25,0
750,3.125,0.25,2.3125,0
770,2.5625,0.5,2.5625,0
790,2.8125,1.4375,2.0625,0
810,3,2.0625,1.375,0
830,4.0625,1.9375,1.3125,0
850,2.9375,2.1875,1.8125,0
870,1.9375,2.125,1.5625,0
890,1.75,1.9375,0.4375,0
910,1.6875,1.9375,-0.0625,0
930,1.375,1.5625,-0.0625,0
950,2.125,1.5,-0.375,0
970,2.125,1,-0.375,0
990,1.5625,0.25,-0.0625,0
1010,0.8125,-0.1875,0,0
1030,1.0625,-0.375,0.375,0
1050,0.0625,-0.125,0.8125,0
1070,-0.125,0.1875,1.25,0
1090,-0.1875,0.4375,1.5,0
1110,-0.375,0.1875,1.375,0
1130,-0.375,0.0625,1.1875,0
1150,-0.25,-0.3125,0.875,0
1170,-0.1875,-0.4375,0.6875,0
1190,0,-0.5625,0.625,0
1210,0.625,-0.9375,0.5625,0
1230,1.375,-1.375,0.4375,0
1250,0.8125,-1.6875,0.5,0
1270,0.1875,-1.8125,0.875,0
1290,-0.1875,-1.8125,1.125,0
1310,-1,-1.875,1.125,0
1330,-1.4375,-1.9375,0.9375,0
1350,-1.5,-1.75,0.625,0
1370,-0.8125,-1.625,0.375,0
1390,-0.125,-1.6875,0.25,0
1410,-0.6875,-1.25,-0.1875,0
1430,0,-0.8125,-0.375,0
1450,0.5,-0.0625,-0.4375,0
1470,0.625,0.25,-0.1875,0
1490,-0.375,0.75,0.0625,0
1510,-0.4375,0.9375,0,0
1530,-0.375,0.625,-0.25,0
1550,-0.25,0.25,-0.5,0
1570,-0.375,0.0625,-0.625,0
1590,-0.3125,0.0625,-0.6875,0
1610,0.0625,-0.125,-0.9375,0
1630,-0.0625,-0.3125,-0.9375,0
1650,0.25,-0.4375,-0.8125,0
1670,0.625,-0.4375,-0.9375,0
1690,0.6875,-0.5625,-0.6875,0
1710,-0.125,-0.25,-0.0625,0
1730,-0.4375,0.0625,0.1875,0
1750,-0.75,0.125,0.25,0
1770,-0.6875,-0.1875,0,0
1790,-0.6875,-0.5625,-0.25,0
1810,-0.4375,-0.5,-0.1875,0
1830,-0.3125,-0.6875,-0.25,0
1850,-0.125,-0.5625,-0.0625,0
1870,-0.3125,-0.4375,-0.125,0
1890,-0.4375,-0.375,-0.0625,0
1910,-0.3125,-0.25,-0.0625,0
1930,-0.375,-0.375,0,0
1950,-0.375,-0.1875,0.125,0
1970,-0.375,0.125,0.0625,0
1990,-0.5,0.0625,-0.0625,0
2010,-0.5,0.0625,-0.0625,0
2030,0.125,-0.3125,-0.0625,0
2050,0.75,-0.4375,-0.125,0
2070,0,-0.5625,-0.375,0
2090,-0.1875,-0.4375,-0.5,0
2110,0.4375,-0.3125,-0.625,0
2130,0.375,-0.25,-0.625,0
2150,-0.1875,-0.25,-0.25,0
2170,-0.6875,-0.0625,-0.0625,0
2190,-0.4375,-0.1875,-0.0625,0
2210,0,-0.375,-0.0625,0
2230,0,-0.5625,0,0
2250,0.0625,-0.5625,-0.0625,0
2270,-0.0625,-0.625,-0.1875,0
2290,-0.0625,-0.5625,-0.125,0
2310,-0.3125,-0.625,-0.0625,0
2330,0,-0.625,0,0
2350,0.5,-0.6875,-0.1875,0
2370,0,-0.3125,-0.125,0
2390,0.5625,-0.25,-0.1875,0
2410,0.6875,-0.4375,-0.3125,0
2430,0.5625,-0.3125,-0.375,0
2450,0.75,-0.4375,-0.5625,0
2470,0.625,-0.4375,-0.625,0
2490,0.625,-0.4375,-0.5,0
2510,0.1875,-0.4375,-0.4375,0
2530,0.3125,-0.4375,-0.375,0
2550,0,-0.4375,-0.0625,0
2570,0.1875,-0.4375,0.0625,0
2590,0.375,-0.4375,-0.0625,0
2610,0.3125,-0.4375,0.125,0
2630,0.125,-0.25,0.1875,0
2650,0.4375,-0.3125,0.0625,0
2670,0.0625,-0.375,-0.0625,0
2690,0.375,-0.3125,-0.0625,0
2710,0.5625,-0.375,-0.0625,0
2730,0.875,-0.4375,0,0
2750,0.625,-0.5625,-0.0625,0
2770,0.375,-0.5,-0.4375,0
2790,0.6875,-0.4375,-0.5,0
2810,0.1875,-0.25,-0.375,0
2830,-0.125,-0.1875,-0.0625,0
2850,-0.375,-0.1875,-0.0625,0
2870,-0.4375,-0.375,-0.0625,0
2890,0.0625,-0.4375,-0.125,0
2910,0.3125,-0.5625,-0.3125,0
2930,-0.125,-0.4375,-0.5,0
2950,-0.1875,-0.5,-0.125,0
2970,-0.3125,-0.4375,-0.125,0
2990,-0.1875,-0.5,-0.0625,0
