C1,C2,C3,C4,C5,C6,C7,C8,Marker
1,2,3,1,-4,1,0,-2,NAN
-13,-5,-3,4,0,1,0,1,NAN
-3,1,0,-1,-3,-1,-1,-1,NAN
3,-3,-3,-3,-4,-2,-2,-1,NAN
-8,-4,0,2,0,-3,-1,-2,NAN
1,4,-3,-3,-1,0,1,-1,NAN
0,2,-5,-2,-4,-2,-1,2,NAN
-9,-1,11,-1,0,0,0,0,NAN
9,-1,1,0,-2,-1,0,1,NAN
0,-1,-2,-5,-2,-1,-3,1,NAN
-6,-1,3,4,0,-2,-3,1,NAN
5,3,-16,-13,-4,-1,-1,-3,NAN
-4,-6,7,8,-1,1,0,-3,NAN
-3,-2,5,-2,10,1,-2,-3,NAN
0,-3,-5,-3,-4,0,-1,-3,NAN
-1,0,1,4,2,0,-1,-5,NAN
0,-1,-6,-1,-3,0,-2,-3,NAN
-4,0,-1,-3,-7,-3,0,0,NAN
-6,-2,1,-3,1,-1,0,2,NAN
-2,-3,-13,4,3,-1,-1,-1,NAN
1,2,7,-2,1,-2,-3,2,NAN
4,3,1,-3,-2,0,1,-1,NAN
3,2,-1,3,0,-2,-1,-1,NAN
-5,-7,0,-2,-2,-1,-2,-1,NAN
-2,-1,-7,-4,1,0,-2,-1,NAN
7,-1,1,2,-4,-2,-3,0,NAN
0,5,-8,4,-2,1,-1,-1,NAN
2,-3,8,2,0,0,0,-3,NAN
-11,-3,-1,2,-4,1,0,0,NAN
7,4,2,-9,3,-2,-2,-1,NAN
-6,-8,-2,-6,-4,-1,1,-3,NAN
1,-2,-16,4,-1,-2,-1,-3,NAN
-1,-1,17,-4,-3,-1,0,-1,NAN
-3,-2,-3,-2,-1,0,0,-1,NAN
2,-1,0,-1,1,-3,-3,-1,NAN
-2,-2,0,-3,-1,-2,0,-1,NAN
5,-3,-7,4,2,2,-1,-3,NAN
-6,1,-3,-8,-6,-4,-1,0,NAN
2,1,11,3,-1,1,-2,-2,NAN
1,-5,-6,2,0,0,-2,-1,NAN
2,2,-4,2,1,-1,-2,1,NAN
-3,-2,4,2,-2,-1,0,0,NAN
1,2,-3,-1,0,0,-1,1,NAN
-2,-4,8,-1,0,0,1,0,NAN
0,1,-5,-4,-8,0,-1,0,NAN
-7,-3,-5,-2,0,-2,-3,-1,NAN
-1,-5,-4,0,1,-3,0,-2,NAN
0,0,-1,-2,0,-3,-2,-1,NAN
-4,-1,3,-6,-6,-2,-1,-2,NAN
0,4,-4,0,-4,1,-2,-1,NAN
0,0,2,1,2,1,-2,-3,NAN
-3,-3,-1,0,2,0,0,-3,NAN
-2,-3,-1,-6,1,-1,-1,0,NAN
4,-1,-1,8,1,0,2,0,NAN
-5,-3,-10,-5,0,0,0,-2,NAN
3,2,20,4,-3,-2,0,-2,NAN
-3,0,-6,-1,3,-2,-1,-1,NAN
4,1,4,0,-2,-1,-2,0,NAN
-3,-2,-8,-2,-2,-2,-3,-4,NAN
1,1,-9,-4,-2,0,-1,-2,NAN
-5,-2,0,1,-5,-1,0,-1,NAN
-5,-3,-9,-5,1,1,-1,0,NAN
2,1,22,16,1,-2,-2,1,NAN
1,0,-2,-6,0,0,-1,0,NAN
1,-8,-2,-5,-4,-3,-2,-3,NAN
-5,-7,-2,-3,-4,-1,-2,-4,NAN
-5,0,-9,-5,0,-2,1,-2,NAN
10,0,2,-1,1,-1,-1,1,NAN
0,1,-2,4,5,1,-1,1,NAN
1,0,0,1,-1,0,-1,0,NAN
-7,-7,-9,-12,-1,-1,0,1,NAN
-6,1,13,10,0,-1,0,-2,NAN
2,0,-5,-1,-4,-3,-1,-3,NAN
2,-2,1,-7,4,-1,-1,0,NAN
-3,2,-1,0,-3,1,-2,-2,NAN
5,1,-10,-2,-3,-2,-1,-1,NAN
-2,-1,-11,-3,2,0,-2,-2,NAN
-1,-2,13,5,-4,-2,-1,-2,NAN
3,0,0,-2,-1,-1,-1,-3,NAN
-6,-6,-4,-7,-1,1,-2,-3,NAN
0,0,-3,3,1,2,0,-1,NAN
-8,-8,4,0,0,1,-2,1,NAN
4,3,-3,-3,0,0,-1,1,NAN
-6,-1,-11,0,-3,-3,0,0,NAN
1,1,6,-7,0,-4,0,-2,NAN
-1,2,-6,5,-1,-1,-2,-3,NAN
-2,-2,-6,0,-4,-1,-1,-2,NAN
1,-2,7,-7,0,0,-2,0,NAN
-3,0,-1,6,0,0,1,-2,NAN
2,-1,-4,-4,-4,-2,1,-1,NAN
0,-2,-7,-2,-3,-2,-2,-1,NAN
0,2,-6,-3,-3,0,-1,-1,NAN
-3,-1,-1,-3,-2,2,-2,1,NAN
0,-1,-7,-9,0,0,-1,-2,NAN
4,5,8,12,2,-1,-1,0,NAN
-3,-8,-1,-1,-1,-1,1,0,NAN
-2,-1,7,-1,0,-2,-1,-4,NAN
-2,-3,-16,-4,-5,-1,0,-1,NAN
-4,-3,6,-6,-2,0,-2,-3,NAN
-3,4,-4,0,0,-2,-1,-1,NAN
1,-2,-2,0,0,-3,-1,1,NAN
-2,0,-1,0,2,-1,-1,-1,NAN
0,-2,-1,-2,2,-1,-1,0,NAN
-4,-5,-12,-7,-5,-3,-3,-4,NAN
1,1,8,6,-1,0,-2,0,NAN
-3,-2,3,2,-1,-1,-1,-1,NAN
-2,-2,0,-1,1,1,-1,-2,NAN
-5,-1,-7,-10,8,-1,-1,0,NAN
3,-1,-1,3,-2,-3,-1,-2,NAN
0,2,15,7,0,-1,0,-2,NAN
0,-5,-10,-7,-2,-3,-1,-1,NAN
1,-3,0,1,-3,1,1,0,NAN
-2,-3,-6,-5,-1,-2,-1,0,NAN
-2,2,1,2,2,0,0,0,NAN
3,-3,-2,-2,-3,2,1,-3,NAN
2,3,3,-1,-5,-1,-1,-1,NAN
-4,-4,-4,-6,-1,-4,-2,-2,NAN
-4,-5,-7,1,-3,-3,-1,-2,NAN
8,2,1,-1,1,0,0,-3,NAN
-3,0,-2,2,0,-1,0,-3,NAN
-1,-3,-4,-4,-2,-1,-3,-2,NAN
-2,5,14,-2,2,1,-1,-1,NAN
7,2,6,2,3,-1,-1,0,NAN
-12,-4,0,-5,-7,-4,-1,-1,NAN
2,-2,-8,1,-1,-2,1,-2,NAN
-1,-3,-7,-4,0,-1,0,-2,NAN
-2,-1,-6,-3,-3,0,-1,0,NAN
6,-1,4,-1,-1,0,-2,0,NAN
-6,2,2,2,0,-1,0,0,NAN
-1,2,-2,-3,-3,-2,0,0,NAN
-7,-10,-13,0,-1,-3,0,-2,NAN
1,0,6,0,-1,-2,0,-2,NAN
-1,-1,-1,-3,-2,0,-2,-2,NAN
-4,-6,-5,1,1,0,-1,-2,NAN
13,2,-5,-3,-3,1,-3,1,NAN
-3,2,12,4,-2,1,-2,-1,NAN
3,1,0,0,2,-1,-1,-2,NAN
-2,1,-1,-2,1,-3,0,-2,NAN
-8,-3,5,-9,-9,-6,-1,0,NAN
1,-4,-11,-2,0,-1,-2,1,NAN
-1,0,1,9,2,2,-1,-2,NAN
-1,-3,-2,-3,-2,-3,-1,-1,NAN
-5,-3,5,0,3,-1,1,-3,NAN
-6,2,-4,-1,0,-1,0,-2,NAN
0,-4,0,-11,-5,0,-2,-2,NAN
-1,2,3,1,-1,1,-3,0,NAN
0,-7,-7,1,0,-1,-1,1,NAN
-4,-4,-2,3,1,0,-1,-3,NAN
0,1,3,1,1,-1,0,0,NAN
-1,-2,-5,-5,-3,0,-2,-2,NAN
-1,3,4,6,2,-1,-1,0,NAN
0,1,6,-4,-4,-1,0,1,NAN
-4,-5,-10,-8,-4,0,0,0,NAN
0,0,-11,1,8,-2,-3,-2,NAN
-7,-2,18,3,-4,-1,-1,-2,NAN
-3,-2,-8,1,2,-1,-2,0,NAN
1,3,0,-8,0,0,-1,0,NAN
4,0,-7,-4,-2,1,1,-2,NAN
-10,-2,-6,5,1,-2,-2,-2,NAN
1,2,-4,4,0,-1,-2,-2,NAN
-1,2,2,-2,-5,-3,-1,-1,NAN
-9,-9,3,-3,-3,-3,0,-3,NAN
2,-1,-7,-1,-2,0,-1,-2,NAN
3,1,-4,-7,-2,-1,-2,-1,NAN
1,-2,-16,6,1,-1,0,0,NAN
-2,-3,25,5,-6,-1,-2,-1,NAN
6,1,0,-6,-2,-1,0,0,NAN
-1,1,-15,0,1,0,-1,-2,NAN
-5,-2,8,-3,2,0,-2,0,NAN
9,1,-9,8,-2,0,0,1,NAN
-2,-2,3,-12,-3,-2,-2,-4,NAN
-2,-4,-6,0,-7,0,-2,-1,NAN
-2,3,0,-3,0,-1,-1,-4,NAN
-5,-6,-1,-2,-1,0,0,0,NAN
3,4,1,2,2,1,0,-2,NAN
0,-1,0,-1,2,0,0,1,NAN
0,1,1,-7,-2,-3,-2,0,NAN
-3,-1,-6,6,-2,-2,-3,-2,NAN
2,0,11,-8,-2,-2,-2,0,NAN
-8,-1,6,5,0,-3,0,-3,NAN
0,-4,-3,-3,0,1,-1,-2,NAN
3,0,-2,1,1,0,-2,-1,NAN
-11,-7,-10,-2,-3,0,-1,-2,NAN
14,4,-7,-6,-1,-1,-1,2,NAN
-2,-2,4,9,3,1,-1,-1,NAN
7,-2,-3,3,-2,1,-1,-2,NAN
0,0,-2,-10,-3,-2,0,-1,NAN
1,-5,5,-4,-5,-2,-2,-1,NAN
-2,-2,-7,0,-1,-2,0,0,NAN
0,-1,-3,-4,-2,-2,-1,-1,NAN
-1,-1,-3,6,3,1,0,-2,NAN
-1,0,-2,-1,3,-4,0,0,NAN
0,-3,5,-3,-6,-2,-2,-3,NAN
-4,2,5,-12,-4,-2,0,-1,NAN
2,-4,-1,3,0,0,0,-1,NAN
-1,1,-8,1,2,1,1,-1,NAN
-7,-6,4,1,0,0,0,1,NAN
1,-2,-9,-1,0,0,-1,0,NAN
-2,1,-3,-5,-4,-1,-2,-1,NAN
0,-4,0,-7,-1,-1,-2,-3,NAN
5,4,-6,12,3,-2,1,-2,NAN
-1,1,7,-8,-2,-2,-1,-3,NAN
-6,-2,-16,-1,-1,-2,0,-1,NAN
-4,-1,12,4,-6,0,-1,-1,NAN
1,-2,1,-11,0,-2,0,-2,NAN
-3,0,-4,1,0,-1,0,0,NAN
2,2,-4,1,-2,-2,-1,0,NAN
-5,-7,-6,-9,-2,-2,-2,0,NAN
1,0,0,2,-1,0,-2,-2,NAN
0,-3,1,6,4,-1,-2,-1,NAN
-1,0,2,3,1,0,-2,-1,NAN
-7,-3,2,-3,-1,0,0,-1,NAN
-5,-1,-5,-9,-1,1,-1,0,NAN
0,0,-1,0,0,0,-2,-1,NAN
