Timestamp, Rotation x, Rotation y, Rotation z, Marker
40,0.5625,-0.0625,-0.0625,0
60,0.1875,-1.3125,0.8125,0
80,1.1875,-1.125,1.75,0
90,2.25,-1.6875,2.625,0
110,1.375,-2.125,3.25,0
130,-0.0625,-0.375,3.8125,0
150,0.0625,1.1875,0.75,0
170,-0.25,4.5625,-1.75,0
170,-1.1875,6,-3.0625,0
170,-2.5,6.0625,-3.3125,0
220,-1,3.375,-2.5625,0
240,0.875,1.875,-2,0
280,-1.3125,2,-2.3125,0
300,-0.9375,2.5,-1.9375,0
320,0.25,2.4375,-1.75,0
340,-0.4375,2.4375,-1.5,0
360,-1.375,2.1875,-1.5,0
380,-1.4375,2.125,-1.375,0
400,-0.6875,1.875,-0.875,0
420,-0.0625,1.8125,-0.8125,0
440,-0.0625,1.6875,-1,0
460,0.5,1.4375,-0.8125,0
480,0.1875,1.3125,-0.5,0
500,-0.0625,1.1875,-0.25,0
520,0.25,1.1875,-0.25,0
540,0.3125,0.9375,0.1875,0
560,0.25,0.5,0.3125,0
580,0.375,0.5,0.375,0
600,0.25,0.5,0.5,0
620,0,0.3125,0.4375,0
640,0.0625,0.0625,0.75,0
660,0,0.0625,0.6875,0
680,-0.0625,-0.1875,0.3125,0
700,0,-0.1875,0.3125,0
720,0.4375,-0.0625,0.375,0
740,0.1875,0.3125,0.125,0
760,-0.375,0.375,0,0
780,-0.5625,0.375,0.25,0
800,0.0625,0.8125,0.9375,0
820,0.9375,1,1.0625,0
840,0.5625,0.9375,1.375,0
870,-0.75,0.1875,0.9375,0
890,-0.4375,-0.3125,0.875,0
910,0,-0.125,0.375,0
930,-0.3125,0.25,0.3125,0
940,-0.1875,0.3125,0.25,0
960,0.6875,0.125,0.75,0
980,0.625,-0.4375,0.75,0
1000,0.0625,-0.5625,0.875,0
1020,0.375,-0.4375,1.25,0
1040,0.5625,-0.3125,1.75,0
1060,0.4375,1.125,1.875,0
1080,0.375,1.5625,1,0
1100,0.5,1.5625,0.625,0
1120,0.4375,1.3125,0.375,0
1140,0.25,1.5625,-0.9375,0
1160,0.0625,1.0625,-0.5625,0
1180,1,1.625,0.5625,0
1200,1.1875,3.9375,-0.5625,0
1220,0.25,8.5,-1.8125,0
1240,-2.3125,11.0625,-3.0625,0
1260,-2.3125,11.3125,-3.6875,0
1280,0.4375,10.625,-3.0625,0
1300,1.4375,13.25,-2.3125,0
1320,-2.125,19.4375,-1,0
1340,-5.5625,26,-0.5625,0
1360,-5.4375,30.75,-0.5,0
1380,-6.8125,35.5625,-1.375,0
1400,-6.9375,41.1875,0.625,0
1420,-3.0625,45.4375,-2.1875,0
1440,-3.625,49.0625,-5.125,0
1460,-1.4375,50,-11.8125,0
1480,2.625,49.6875,-17.4375,0
1500,5.25,52.5625,-22.125,0
1520,3.4375,56.1875,-29.9375,0
1540,-5.625,57.75,-32.5,0
1560,-14.25,56.8125,-26.75,0
1580,-11.1875,51.9375,-20.625,0
1600,-12.5625,47.875,-15.1875,0
1620,-14.75,44.5625,-14.875,0
1640,-17.625,42.3125,-14.125,0
1660,-22.1875,44.5625,-15.25,0
1680,-21.625,44.5625,-17.125,0
1700,-15.125,41.8125,-19.3125,0
1720,-13.4375,41,-24.125,0
1740,-14.0625,42.5625,-29.3125,0
1760,-9.875,43.375,-32.9375,0
1760,-6.5625,46.1875,-36.1875,0
1780,-4.625,49.6875,-35.9375,0
1800,-4.75,52.125,-35.6875,0
1820,1.9375,46.625,-37.1875,0
1840,2.75,47.25,-38.75,0
1880,-1.1875,58.6875,-36.375,0
1900,2.0625,50.75,-36.75,0
1920,2,55.5,-37.8125,0
1940,3.1875,57.5,-38.0625,0
1960,4.375,59.1875,-40.375,0
1980,2.0625,62.875,-37,0
2000,2.0625,63.875,-37.625,0
2020,7.625,65.9375,-45.25,0
2040,8.0625,62.4375,-46.875,0
2060,7.4375,62.5,-37,0
2080,7.875,63,-31.875,0
2100,7.875,61.4375,-24.375,0
2120,11.8125,53.0625,-21.5625,0
2140,14.625,52.8125,-20.625,0
2160,10.4375,53.625,-19.9375,0
2180,12.625,49.8125,-24.625,0
2200,16.3125,48.9375,-29.0625,0
2220,14.125,52,-40.5,0
2240,16.6875,49.875,-50.9375,0
2260,14.0625,47.4375,-62.875,0
2280,3.3125,45.9375,-78.0625,0
2300,-3.1875,42.6875,-95.0625,0
2320,-13.0625,39.5625,-109.875,0
2340,-25.9375,36.1875,-121.562,0
2360,-32.0625,31.5,-133.312,0
2380,-34.8125,26,-140.688,0
2400,-38.375,18.75,-148.062,0
2420,-45.375,14.125,-152.625,0
2440,-56.6875,12.25,-156.812,0
2460,-69.125,1,-154.062,0
2460,-72.125,-7.5,-156.75,0
2480,-84.3125,-13.5,-156.375,0
2500,-94.25,-14.375,-153.062,0
2520,-96.375,-21.5625,-152.75,0
2520,-99.625,-22.5,-149.312,0
2570,-95.3125,-24.625,-147.562,0
2600,-91.9375,-24.9375,-144.312,0
2620,-92.0625,-23.25,-138.25,0
2640,-87,-19.5625,-132.438,0
2660,-85.25,-15.625,-125.688,0
2680,-82.4375,-9.625,-118.812,0
2700,-72.375,-2.3125,-110.938,0
2720,-63.875,5.25,-102.625,0
2740,-58,11.125,-92.5625,0
2760,-54.3125,16.375,-81.6875,0
2780,-48,20.75,-74.0625,0
2800,-40.1875,24.75,-64.375,0
2820,-33.375,24.75,-56.5,0
2840,-29.5625,26.1875,-51.625,0
2860,-26.875,25.125,-46.5,0
2880,-22.5,21.6875,-39.9375,0
2900,-18.4375,22.25,-33.3125,0
2920,-17.25,22.875,-26.375,0
2940,-17.375,19.375,-19.25,0
2960,-9.9375,15.5,-17.625,0
2980,-7.5625,13.375,-14,0
3000,-9.375,10.875,-6.5625,0
3020,-8.625,6.875,-5.125,0
3040,-5.4375,4.25,-5.125,0
3060,-3.5,2.5625,-2.3125,0
3080,0.9375,1.5625,-5.5,0
3100,2.875,0.1875,-6.9375,0
3120,5.0625,0.8125,-7.875,0
3140,7.8125,0.3125,-8.3125,0
3160,7.9375,1.25,-10,0
3180,6.125,3.25,-11.375,0
3200,5.125,4.1875,-11.125,0
3220,4.5625,4.125,-9.1875,0
3240,4.3125,4.6875,-7.4375,0
3260,2.6875,6.3125,-7.5,0
3280,0.6875,7.8125,-7.125,0
3300,0.9375,7.625,-4.4375,0
3320,2.0625,9.5,-3.875,0
3340,3.5625,8.4375,-3.5,0
3360,3.8125,7.6875,-3.1875,0
3380,2.0625,8.125,-2.375,0
3400,-1.5625,7.9375,-2.25,0
3420,-1.4375,7.75,-3.9375,0
3440,-0.3125,7.6875,-5.1875,0
3450,-1.125,6.8125,-4.4375,0
3470,-1.1875,6.3125,-4.8125,0
3490,-2.5,5.6875,-5.3125,0
3510,-3.6875,5.5,-5.625,0
3530,-4.625,5,-5.25,0
3550,-4.3125,5.6875,-6.0625,0
3570,-2.9375,5.25,-7.1875,0
3590,-1.5625,5.8125,-7.9375,0
3610,0.0625,7.25,-8.625,0
