Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-1,0,0,0,-1,-2,-1,-1,0
5,-2,0,-2,-2,-2,-1,-2,-2,0
10,-3,0,0,-1,-1,-2,0,-1,0
15,1,-2,-2,0,0,-1,0,-1,0
20,-1,-2,0,0,0,1,-1,-2,0
25,-2,-1,-2,0,-1,-1,-2,0,0
30,-3,0,0,0,0,1,-2,0,0
35,-2,-1,0,0,-2,-1,-1,-2,0
40,0,-1,0,0,-1,-1,-1,0,0
45,-1,-1,-1,-1,-1,-1,0,-1,0
50,0,-1,0,0,-1,0,-2,-1,0
55,0,0,-1,-1,-1,-1,0,1,0
60,-1,0,-1,1,-1,-1,-2,-1,0
65,-1,-2,0,-1,0,-2,-1,0,0
70,1,-1,-1,-2,-1,0,-1,-1,0
75,1,0,1,0,-1,0,0,-1,0
80,-1,-2,0,-2,0,0,-1,0,0
85,-3,-1,-2,-1,0,-1,-1,0,0
90,-1,1,-2,0,1,-1,-1,-1,0
95,-1,-1,-1,0,-1,0,-1,-2,0
100,-1,0,-3,0,0,-1,0,-2,0
105,-1,-2,0,1,-1,-2,0,-2,0
110,-2,-1,0,-1,0,-1,0,1,0
115,-3,-1,-2,-2,0,-1,-1,-1,0
120,0,-2,-2,-2,-2,-2,-2,-1,0
125,0,-2,0,0,0,1,0,-2,0
130,1,-2,-1,-2,-3,-2,-2,0,0
135,-1,-1,0,0,0,-1,-2,-1,0
140,0,0,0,-2,-2,0,1,-2,0
145,0,1,1,-2,1,1,-2,0,0
150,0,-2,-1,0,0,1,0,-1,0
155,-2,-1,-1,0,0,-1,-2,1,0
160,-2,-1,0,-1,0,0,-1,0,0
165,0,1,0,0,0,-1,0,-2,0
170,-1,0,-1,0,1,-2,0,-1,0
175,0,0,-1,-1,-1,0,0,-1,0
180,1,1,-1,0,-1,1,-1,-4,0
185,-1,-1,-3,2,-2,0,-1,0,0
190,-1,0,-2,0,-2,-1,-2,-1,0
195,-1,-1,-1,-1,0,-1,-1,-1,0
200,-2,-2,0,-1,-3,-2,0,0,0
205,0,-1,-2,-1,0,-1,-2,0,0
210,0,-1,-1,-1,-2,1,-2,-1,0
215,0,0,-1,0,0,-1,-2,-1,0
220,0,0,0,-1,0,0,-1,0,0
225,-2,-2,0,-1,0,-3,-1,-1,0
230,-1,1,1,-2,-1,0,0,-1,0
235,-1,-2,-1,0,-1,-1,-2,-1,0
240,0,1,-2,0,0,-1,1,0,0
245,-1,-1,-2,-2,0,-1,-1,-2,0
250,-1,0,-3,0,-1,-2,-2,-1,0
255,-1,-1,-1,0,-1,-1,0,-2,0
260,-1,-1,-2,-1,-1,-2,0,-1,0
265,0,-1,0,-1,-1,-1,1,-1,0
270,1,-1,-1,-1,-1,-1,1,-1,0
275,0,0,0,-1,-1,-1,-1,-1,0
280,0,-1,0,0,1,0,-2,0,0
285,0,1,0,-2,0,0,-1,-1,0
290,1,-1,0,-1,-1,-2,1,0,0
295,-1,-2,-1,1,-2,-1,0,1,0
300,0,-1,-1,0,-2,0,0,0,0
305,1,-1,-2,-1,-2,-2,-1,0,0
310,-1,-2,0,-1,0,-1,-2,-1,0
315,0,-3,0,-1,-1,-1,-3,-1,0
320,-1,0,0,-3,-2,-1,-2,-2,0
325,-1,0,2,0,-1,0,-1,-1,0
330,-2,-1,-1,0,1,-1,1,0,0
335,1,0,0,-2,0,-1,1,-3,0
340,0,-1,-1,1,0,1,0,-2,0
345,-2,0,0,-1,-1,-1,0,-1,0
350,-1,-2,-2,-2,0,-1,-1,-1,0
355,0,-1,-2,-1,-1,-1,1,-1,0
360,-1,-3,-1,0,0,-1,1,0,0
365,-1,0,-2,0,0,1,-1,-1,0
370,-1,0,0,2,-1,0,-2,0,0
375,-1,0,0,0,0,-1,0,2,0
