Timestamp, Acceleration x, Acceleration y, Acceleration z, Marker
20,-0.238281,-0.864746,0.48584,0
50,-0.238281,-0.866699,0.485352,0
70,-0.234863,-0.868652,0.486816,0
90,-0.237305,-0.86377,0.488281,0
110,-0.237305,-0.865234,0.481445,0
130,-0.23584,-0.862305,0.48291,0
150,-0.236816,-0.862793,0.480957,0
170,-0.235352,-0.862305,0.484375,0
170,-0.236328,-0.865234,0.490234,0
210,-0.235352,-0.861328,0.484863,0
230,-0.237793,-0.861328,0.484375,0
250,-0.236328,-0.86377,0.486328,0
270,-0.234863,-0.864746,0.48584,0
290,-0.236328,-0.861328,0.48291,0
310,-0.236816,-0.868164,0.494141,0
330,-0.234375,-0.861816,0.495605,0
350,-0.233887,-0.86377,0.489258,0
370,-0.231445,-0.862793,0.491699,0
390,-0.23291,-0.86377,0.489746,0
410,-0.233398,-0.858887,0.493164,0
430,-0.237305,-0.85791,0.491211,0
450,-0.242188,-0.851074,0.488281,0
470,-0.240234,-0.857422,0.494629,0
490,-0.232422,-0.867676,0.489746,0
510,-0.230469,-0.865234,0.487793,0
530,-0.230469,-0.862793,0.493164,0
550,-0.233887,-0.862793,0.491211,0
570,-0.230469,-0.858398,0.496582,0
590,-0.234863,-0.859375,0.493652,0
610,-0.231445,-0.85791,0.495605,0
630,-0.232422,-0.85791,0.491699,0
650,-0.231445,-0.863281,0.498535,0
670,-0.234375,-0.857422,0.497559,0
690,-0.237793,-0.859863,0.491211,0
710,-0.238281,-0.855957,0.492188,0
730,-0.240723,-0.859375,0.491699,0
750,-0.232422,-0.864258,0.499023,0
770,-0.22998,-0.859863,0.494629,0
790,-0.234375,-0.859375,0.498535,0
810,-0.231934,-0.858887,0.501953,0
830,-0.22998,-0.859863,0.500488,0
850,-0.23291,-0.85791,0.501953,0
870,-0.231445,-0.859375,0.500977,0
890,-0.232422,-0.855469,0.501953,0
910,-0.232422,-0.856934,0.498047,0
930,-0.232422,-0.856445,0.499023,0
950,-0.230957,-0.853516,0.499023,0
970,-0.235352,-0.85498,0.496582,0
990,-0.22998,-0.857422,0.500977,0
1010,-0.229492,-0.855957,0.499023,0
1030,-0.231445,-0.854492,0.50293,0
1050,-0.232422,-0.85498,0.506836,0
1070,-0.233887,-0.853516,0.502441,0
1090,-0.233398,-0.853027,0.504395,0
1110,-0.235352,-0.859375,0.509766,0
1130,-0.240723,-0.853027,0.504395,0
1150,-0.238281,-0.85791,0.506348,0
1170,-0.236816,-0.853516,0.506836,0
