Timestamp, Acceleration x, Acceleration y, Acceleration z, Marker
30,-0.54248,-0.858398,0.00341797,0
50,-0.544922,-0.859863,0.0141602,0
70,-0.544922,-0.863281,0.0112305,0
90,-0.546387,-0.868164,0.00634766,0
110,-0.54834,-0.861816,0.00341797,0
120,-0.546387,-0.85498,-0.00390625,0
140,-0.546875,-0.849609,0,0
170,-0.546875,-0.849121,-0.00146484,0
190,-0.55127,-0.85791,-0.00585938,0
210,-0.54834,-0.862793,-0.00683594,0
230,-0.54834,-0.861328,0.00146484,0
250,-0.548828,-0.864746,-0.00244141,0
270,-0.550781,-0.859863,0,0
290,-0.550781,-0.860352,0.00292969,0
310,-0.551758,-0.862793,-0.00195312,0
330,-0.548828,-0.864258,0,0
350,-0.55127,-0.859863,-0.00341797,0
370,-0.552734,-0.857422,0.000488281,0
390,-0.552246,-0.85498,0.00537109,0
410,-0.553711,-0.857422,-0.0102539,0
430,-0.553223,-0.858398,-0.00244141,0
450,-0.549805,-0.852539,-0.00390625,0
470,-0.551758,-0.851562,0.00292969,0
490,-0.54541,-0.854492,0.00146484,0
510,-0.550781,-0.859375,0.000976562,0
530,-0.551758,-0.863281,0.0136719,0
550,-0.554688,-0.870605,-0.000976562,0
570,-0.552246,-0.865723,-0.000488281,0
590,-0.547852,-0.852051,-0.000976562,0
610,-0.546875,-0.857422,0.000488281,0
630,-0.551758,-0.859863,-0.00146484,0
650,-0.551758,-0.864258,0.000488281,0
670,-0.549316,-0.859863,-0.00488281,0
690,-0.554688,-0.854004,-0.00195312,0
710,-0.553711,-0.847168,-0.00292969,0
730,-0.543457,-0.849121,0.00439453,0
750,-0.550781,-0.857422,0.00830078,0
770,-0.554688,-0.859863,0.000488281,0
790,-0.552734,-0.860352,-0.00341797,0
810,-0.555664,-0.864746,0,0
830,-0.54834,-0.864746,-0.00195312,0
850,-0.547363,-0.862793,-0.00244141,0
870,-0.552246,-0.865723,0.00439453,0
890,-0.552734,-0.862793,-0.00341797,0
910,-0.554199,-0.856934,-0.00341797,0
930,-0.547852,-0.851562,0.00488281,0
950,-0.555176,-0.860352,0,0
970,-0.556152,-0.85498,0,0
990,-0.553711,-0.856445,0.000976562,0
1010,-0.552246,-0.85498,-0.00195312,0
1030,-0.553711,-0.849121,-0.000976562,0
1050,-0.54541,-0.847168,-0.00585938,0
1070,-0.545898,-0.852051,0.00292969,0
1090,-0.546875,-0.86084,-0.00537109,0
1110,-0.54834,-0.866211,0.00146484,0
1130,-0.553223,-0.875,0.00292969,0
1150,-0.549316,-0.873047,0,0
1170,-0.54834,-0.870117,0,0
1190,-0.549316,-0.856934,-0.00292969,0
1210,-0.550293,-0.85791,0.00634766,0
1230,-0.559082,-0.854004,0.00195312,0
1250,-0.555176,-0.856934,0.00146484,0
1270,-0.556152,-0.86377,0.00976562,0
1290,-0.555176,-0.862793,0.00634766,0
1310,-0.546875,-0.849121,-0.000976562,0
1330,-0.544922,-0.851562,0.00146484,0
1350,-0.547363,-0.855957,0.00488281,0
1370,-0.54834,-0.867676,-0.000976562,0
1390,-0.547852,-0.865723,0.00488281,0
1410,-0.54834,-0.867188,0.00537109,0
1430,-0.54541,-0.853516,0.00830078,0
1450,-0.546387,-0.854004,0.00341797,0
1470,-0.55127,-0.858398,-0.00341797,0
1480,-0.551758,-0.867676,0.0078125,0
1500,-0.548828,-0.857422,-0.000976562,0
1520,-0.54834,-0.855957,-0.00292969,0
1540,-0.547363,-0.85791,0.000488281,0
1560,-0.550781,-0.85498,0.00244141,0
1580,-0.549805,-0.857422,0.000488281,0
1600,-0.55127,-0.858398,0.00244141,0
1620,-0.549805,-0.856934,-0.0078125,0
1640,-0.546387,-0.859863,-0.00292969,0
1660,-0.544434,-0.855469,-0.00292969,0
1680,-0.550781,-0.860352,-0.000976562,0
1700,-0.544922,-0.85791,0.0102539,0
1720,-0.550293,-0.858398,0.00927734,0
1740,-0.552246,-0.855957,0.00927734,0
1760,-0.546875,-0.862305,0.00732422,0
1780,-0.54541,-0.856445,0.00341797,0
1800,-0.548828,-0.863281,0.000488281,0
1820,-0.554688,-0.858398,0.000488281,0
1840,-0.544922,-0.861328,-0.000976562,0
1860,-0.55127,-0.862305,0.00537109,0
1880,-0.544922,-0.85498,0.00341797,0
1900,-0.538086,-0.853516,0.00830078,0
1920,-0.540039,-0.859863,-0.000488281,0
1940,-0.544922,-0.864258,-0.00244141,0
1960,-0.54541,-0.859863,-0.000488281,0
1980,-0.547363,-0.86084,0.00976562,0
2000,-0.542969,-0.866211,0.00244141,0
2020,-0.54834,-0.867676,-0.00292969,0
2040,-0.547363,-0.859375,0.00341797,0
2060,-0.545898,-0.857422,0.00683594,0
2080,-0.549805,-0.862305,0.00683594,0
2100,-0.549316,-0.854004,0.00146484,0
2120,-0.545898,-0.859375,0.00244141,0
2140,-0.550293,-0.862793,0.0126953,0
2160,-0.54834,-0.862305,0.0112305,0
2180,-0.546387,-0.86084,0.00195312,0
2200,-0.54834,-0.865234,0.00634766,0
2220,-0.541992,-0.862793,0.00341797,0
2240,-0.543457,-0.85791,0.00292969,0
2260,-0.544434,-0.862305,0.00878906,0
2280,-0.544434,-0.868652,0.0151367,0
2300,-0.542969,-0.864258,0.00927734,0
2320,-0.543457,-0.862793,0.00878906,0
2340,-0.541992,-0.864746,0.00878906,0
2360,-0.537598,-0.858887,0.00830078,0
2380,-0.546387,-0.864258,0.00878906,0
2400,-0.547852,-0.86377,0.00488281,0
2420,-0.557129,-0.862305,0.00439453,0
2440,-0.553711,-0.858398,-0.000488281,0
2460,-0.54541,-0.853516,-0.00195312,0
2480,-0.532715,-0.851074,-0.00976562,0
2500,-0.531738,-0.849609,-0.00146484,0
2520,-0.532227,-0.858398,0.0102539,0
2540,-0.537598,-0.871094,0.0102539,0
2560,-0.540527,-0.879395,0.0126953,0
2580,-0.549805,-0.878906,0.0146484,0
2600,-0.549316,-0.866699,0.0175781,0
2620,-0.545898,-0.849609,0.0102539,0
2640,-0.549316,-0.845703,0.0078125,0
2660,-0.552246,-0.853027,-0.000488281,0
2680,-0.545898,-0.85498,0,0
2700,-0.541016,-0.864258,0.00585938,0
2720,-0.540527,-0.872559,0.012207,0
2740,-0.539062,-0.871094,0.00439453,0
2760,-0.537598,-0.875,0.00878906,0
2780,-0.535645,-0.871094,0.0136719,0
2800,-0.540527,-0.866699,0.00927734,0
2820,-0.540527,-0.865234,0.00878906,0
2840,-0.538574,-0.86377,0.0131836,0
2860,-0.54248,-0.869629,0.0205078,0
2880,-0.544922,-0.867676,0.0180664,0
2900,-0.541992,-0.856934,0.0141602,0
2920,-0.54541,-0.85791,0.0126953,0
2940,-0.543945,-0.856934,0.0151367,0
2960,-0.541016,-0.858887,0.0141602,0
2980,-0.542969,-0.868164,0.0102539,0
3000,-0.541016,-0.873535,0.00341797,0
3020,-0.54248,-0.864746,0.0102539,0
3040,-0.542969,-0.859375,0.00634766,0
3060,-0.54248,-0.858398,0.00488281,0
3080,-0.547363,-0.858398,0.00585938,0
3100,-0.544922,-0.85498,0.0107422,0
3120,-0.543457,-0.861328,0.0107422,0
3140,-0.542969,-0.868164,0.0078125,0
3160,-0.544434,-0.859863,0.00878906,0
3180,-0.54248,-0.858887,0.00488281,0
3200,-0.543945,-0.854004,0.0102539,0
3220,-0.546875,-0.856445,0.0102539,0
3240,-0.544922,-0.862305,0.00830078,0
3260,-0.54834,-0.868652,0.0126953,0
3280,-0.547363,-0.869141,0.0141602,0
3300,-0.537109,-0.859863,0.0136719,0
3320,-0.533203,-0.84668,0.0141602,0
3340,-0.537109,-0.844727,0.00976562,0
3360,-0.532227,-0.831543,0.00195312,0
3380,-0.533203,-0.838379,-0.012207,0
3400,-0.533203,-0.85498,-0.00683594,0
3420,-0.529297,-0.865234,-0.00634766,0
3440,-0.529297,-0.875,0.000488281,0
3460,-0.537598,-0.891602,0.0131836,0
3480,-0.538086,-0.903809,0.0234375,0
3500,-0.536621,-0.896973,0.0258789,0
3520,-0.540039,-0.89209,0.0327148,0
3540,-0.538086,-0.882812,0.0356445,0
3560,-0.538086,-0.867676,0.0380859,0
3580,-0.541992,-0.865234,0.0380859,0
3600,-0.543945,-0.859863,0.0410156,0
3620,-0.541016,-0.851562,0.0371094,0
3640,-0.535645,-0.850586,0.0390625,0
3660,-0.542969,-0.847168,0.0375977,0
3680,-0.538086,-0.847656,0.0356445,0
3700,-0.532715,-0.852539,0.0419922,0
3720,-0.530273,-0.855469,0.0415039,0
3740,-0.535156,-0.855469,0.0380859,0
3760,-0.530762,-0.859863,0.0307617,0
3780,-0.526367,-0.870117,0.0375977,0
3800,-0.525391,-0.878418,0.0356445,0
3820,-0.520508,-0.894531,0.034668,0
3840,-0.514648,-0.89502,0.0366211,0
3860,-0.51123,-0.894043,0.0302734,0
3880,-0.514648,-0.891602,0.03125,0
3900,-0.516113,-0.872559,0.027832,0
3920,-0.521484,-0.880371,0.0268555,0
3940,-0.529297,-0.886719,0.0336914,0
3960,-0.537598,-0.874512,0.034668,0
3980,-0.54541,-0.856934,0.0366211,0
4000,-0.556152,-0.85791,0.0390625,0
4020,-0.564941,-0.850586,0.0498047,0
4040,-0.562012,-0.845215,0.0439453,0
4060,-0.554688,-0.853516,0.0410156,0
4070,-0.546387,-0.848633,0.0405273,0
4090,-0.532715,-0.846191,0.0371094,0
4110,-0.526367,-0.846191,0.0283203,0
4130,-0.527344,-0.859863,0.0166016,0
4150,-0.51416,-0.870117,0.0185547,0
4170,-0.514648,-0.872559,0.0229492,0
4190,-0.521484,-0.876465,0.0180664,0
4210,-0.532715,-0.87207,0.0263672,0
4230,-0.538086,-0.859863,0.0307617,0
4250,-0.54834,-0.855957,0.0258789,0
4270,-0.552246,-0.856445,0.015625,0
4290,-0.552734,-0.849609,0.0175781,0
4310,-0.54541,-0.85791,-0.00292969,0
4330,-0.53418,-0.875488,-0.00976562,0
4350,-0.551758,-0.883301,0.027832,0
4370,-0.547852,-0.877441,0.0209961,0
4390,-0.527832,-0.875,0.0219727,0
4410,-0.525879,-0.869141,0.0229492,0
4430,-0.527344,-0.859375,0.034668,0
4450,-0.531738,-0.847168,0.0307617,0
4470,-0.536621,-0.842773,0.0224609,0
4490,-0.53125,-0.855957,0.0307617,0
4510,-0.541504,-0.863281,0.0351562,0
4530,-0.547852,-0.86377,0.0336914,0
4550,-0.538086,-0.858398,0.0249023,0
4570,-0.536621,-0.852051,0.0126953,0
4590,-0.53418,-0.858398,0.00634766,0
4610,-0.538574,-0.86377,0.00830078,0
4630,-0.532715,-0.867676,0.0107422,0
4650,-0.538086,-0.879395,0.012207,0
4670,-0.541016,-0.89209,0.0224609,0
4690,-0.54541,-0.888184,0.0292969,0
4710,-0.54541,-0.877441,0.0253906,0
4730,-0.543945,-0.866211,0.0107422,0
4750,-0.545898,-0.858887,0.00976562,0
4770,-0.536133,-0.852051,0.0102539,0
4790,-0.535645,-0.855469,0.00830078,0
4810,-0.539551,-0.85498,0.00976562,0
4830,-0.54248,-0.854492,0.0146484,0
4850,-0.545898,-0.864746,0.0102539,0
4870,-0.543945,-0.864258,0.0107422,0
4890,-0.541992,-0.856934,0.0180664,0
4910,-0.544434,-0.853516,0.0107422,0
4930,-0.543457,-0.856934,0.0180664,0
4950,-0.54248,-0.862305,0.019043,0
4970,-0.535645,-0.860352,0.0170898,0
4990,-0.541016,-0.862305,0.0170898,0
5010,-0.53418,-0.876465,0.0136719,0
5030,-0.528809,-0.880859,0.00878906,0
5050,-0.535156,-0.880859,0.0161133,0
5070,-0.534668,-0.87793,0.0112305,0
5090,-0.535156,-0.870117,0.00927734,0
5110,-0.536621,-0.87207,0.0131836,0
5130,-0.544922,-0.866211,0.0219727,0
5150,-0.547363,-0.866211,0.0205078,0
5170,-0.547363,-0.862793,0.0292969,0
5190,-0.538574,-0.871094,0.0449219,0
5210,-0.535645,-0.877441,0.0615234,0
5230,-0.526855,-0.876953,0.0654297,0
5250,-0.527344,-0.859863,0.0170898,0
5270,-0.537598,-0.838379,0.00585938,0
5290,-0.547852,-0.827637,-0.00732422,0
5310,-0.54834,-0.828613,-0.0214844,0
5330,-0.551758,-0.84375,-0.034668,0
5350,-0.551758,-0.865723,-0.0317383,0
5370,-0.544434,-0.885742,-0.0224609,0
5390,-0.539551,-0.890137,-0.00244141,0
5410,-0.537598,-0.877441,0.0136719,0
5430,-0.541016,-0.869629,0.0244141,0
5450,-0.536133,-0.862305,0.0249023,0
5470,-0.536621,-0.854004,0.0219727,0
5490,-0.536133,-0.861816,0.0366211,0
5510,-0.541016,-0.873047,0.0375977,0
5530,-0.546387,-0.875488,0.03125,0
5550,-0.54834,-0.858887,0.00488281,0
5570,-0.543945,-0.850586,0.00244141,0
5590,-0.547363,-0.847168,0,0
5610,-0.547852,-0.850098,-0.0078125,0
5630,-0.549805,-0.861328,-0.012207,0
5650,-0.543945,-0.869629,-0.00195312,0
5670,-0.539551,-0.865723,0.00439453,0
5690,-0.537109,-0.860352,0.0219727,0
5710,-0.538574,-0.85498,0.0180664,0
5730,-0.543945,-0.855469,0.0263672,0
5750,-0.541504,-0.863281,0.0175781,0
5770,-0.541504,-0.865723,0.0224609,0
5790,-0.541992,-0.870605,0.015625,0
5810,-0.538086,-0.871094,0.0107422,0
5830,-0.538574,-0.871582,0.0146484,0
5850,-0.546387,-0.866699,0.0209961,0
5870,-0.541992,-0.865234,0.027832,0
5890,-0.540039,-0.863281,0.0170898,0
5910,-0.527344,-0.868164,0.0195312,0
5930,-0.527344,-0.868164,0.0166016,0
5950,-0.530273,-0.86377,0.0170898,0
5970,-0.533691,-0.868164,0.012207,0
5990,-0.537109,-0.866699,0.00878906,0
6010,-0.540527,-0.866211,0.0185547,0
6030,-0.541016,-0.860352,0.0175781,0
6050,-0.541016,-0.859375,0.0131836,0
6070,-0.539062,-0.857422,0.0146484,0
6090,-0.536621,-0.86084,0.0161133,0
6110,-0.536133,-0.867676,0.0180664,0
6130,-0.533691,-0.870117,0.0219727,0
6150,-0.53418,-0.87207,0.0131836,0
6170,-0.531738,-0.868652,0.0131836,0
6190,-0.535645,-0.865723,0.0112305,0
6210,-0.541016,-0.865234,0.0195312,0
6230,-0.54248,-0.863281,0.0136719,0
6250,-0.543457,-0.868164,0.015625,0
6270,-0.540527,-0.860352,0.0151367,0
6290,-0.539551,-0.857422,0.019043,0
6310,-0.53418,-0.85791,0.0185547,0
6330,-0.537598,-0.864258,0.0151367,0
6350,-0.539062,-0.867188,0.0185547,0
6370,-0.536133,-0.872559,0.0185547,0
6390,-0.536133,-0.876465,0.0151367,0
6410,-0.540039,-0.86084,0.00341797,0
6430,-0.53418,-0.858398,0.00732422,0
6450,-0.542969,-0.855469,0.0161133,0
6470,-0.545898,-0.884277,0.0234375,0
6490,-0.547363,-0.913574,-0.0117188,0
6510,-0.543945,-0.925293,0.00537109,0
6530,-0.537598,-0.901367,-0.00195312,0
6550,-0.533203,-0.879883,-0.0273438,0
6570,-0.51709,-0.895508,-0.0488281,0
6590,-0.524414,-0.893066,-0.00292969,0
6610,-0.54248,-0.885254,0.00146484,0
6630,-0.544434,-0.868164,-0.0180664,0
6650,-0.539062,-0.866699,-0.0371094,0
6660,-0.546387,-0.859863,0.00146484,0
6680,-0.567383,-0.857422,0.000976562,0
6700,-0.57959,-0.898926,-0.0375977,0
6720,-0.589355,-0.93457,-0.0742188,0
6740,-0.604492,-0.958984,-0.0727539,0
6760,-0.57666,-1.00146,-0.0698242,0
6780,-0.507812,-1.01025,-0.0454102,0
6800,-0.459961,-0.977539,-0.0522461,0
6820,-0.47168,-0.90625,-0.0517578,0
6840,-0.524414,-0.842773,-0.0786133,0
6860,-0.536621,-0.792969,-0.116211,0
6880,-0.555176,-0.822754,-0.137207,0
6900,-0.52832,-0.893066,-0.153809,0
6920,-0.504883,-0.960449,-0.154785,0
6940,-0.487793,-0.95459,-0.188477,0
6960,-0.507812,-0.924316,-0.216797,0
6980,-0.541016,-0.918457,-0.226562,0
7000,-0.549805,-0.927734,-0.180176,0
7020,-0.538574,-0.938477,-0.135254,0
7040,-0.523926,-0.914062,-0.134766,0
7060,-0.506836,-0.856934,-0.126953,0
7080,-0.495605,-0.804688,-0.124023,0
7100,-0.48584,-0.782715,-0.118164,0
7120,-0.500488,-0.785645,-0.0966797,0
7140,-0.518066,-0.821289,-0.0673828,0
7160,-0.509277,-0.861328,-0.0522461,0
7180,-0.495117,-0.899414,-0.0483398,0
7200,-0.470215,-0.928711,-0.0371094,0
7220,-0.433105,-0.907227,-0.015625,0
7240,-0.412598,-0.876465,0,0
7260,-0.407715,-0.863281,0.0112305,0
7280,-0.390137,-0.870605,0.0180664,0
7300,-0.376953,-0.863281,0.0336914,0
7320,-0.367676,-0.86377,0.0688477,0
7340,-0.357422,-0.868652,0.0693359,0
7360,-0.350586,-0.885254,0.0869141,0
7380,-0.357422,-0.894043,0.106934,0
7400,-0.357422,-0.914062,0.114746,0
7420,-0.358398,-0.917969,0.108398,0
7440,-0.362793,-0.924316,0.114258,0
7460,-0.382324,-0.935547,0.117676,0
7480,-0.382812,-0.946289,0.152344,0
7500,-0.356445,-0.932129,0.212402,0
7520,-0.367676,-0.920898,0.208008,0
7540,-0.414551,-0.936035,0.139648,0
7560,-0.427246,-0.932617,0.0795898,0
7580,-0.441895,-0.904785,0.0844727,0
7600,-0.463379,-0.887695,0.0947266,0
7620,-0.479492,-0.894531,0.0576172,0
7640,-0.481445,-0.916016,0.0322266,0
7660,-0.474121,-0.918945,0.0605469,0
7680,-0.46875,-0.912598,0.0830078,0
7700,-0.469727,-0.912598,0.046875,0
7720,-0.462891,-0.936035,0.0317383,0
7740,-0.442871,-0.956543,0.0131836,0
7760,-0.428711,-0.950684,0.0126953,0
7780,-0.446289,-0.939453,-0.0112305,0
7800,-0.445801,-0.925781,-0.0366211,0
7820,-0.436035,-0.904785,-0.00537109,0
7840,-0.441406,-0.898926,-0.0288086,0
7860,-0.459961,-0.905762,-0.0634766,0
7880,-0.459961,-0.911621,-0.0522461,0
7900,-0.481445,-0.911133,-0.0283203,0
7920,-0.493652,-0.92334,-0.0537109,0
7940,-0.48291,-0.932617,-0.0834961,0
7960,-0.461914,-0.933105,-0.0654297,0
7980,-0.44873,-0.917969,-0.0595703,0
8000,-0.469727,-0.937012,-0.102051,0
8020,-0.473145,-0.941895,-0.124023,0
8040,-0.445801,-0.936035,-0.097168,0
8060,-0.439453,-0.936523,-0.0703125,0
8080,-0.441895,-0.95459,-0.0717773,0
8100,-0.431152,-0.974609,-0.0917969,0
8120,-0.394043,-0.982422,-0.090332,0
8140,-0.367188,-0.986816,-0.0986328,0
8160,-0.359375,-0.996094,-0.119141,0
8180,-0.382324,-0.989258,-0.145996,0
8200,-0.369141,-0.976074,-0.160645,0
8220,-0.345703,-0.973633,-0.152344,0
8240,-0.352051,-0.998047,-0.167969,0
8260,-0.357422,-1.01123,-0.168457,0
8280,-0.372559,-1.0166,-0.172852,0
8300,-0.402832,-1.01611,-0.183105,0
8320,-0.415039,-1.01611,-0.18457,0
8340,-0.423828,-1.0127,-0.175293,0
8360,-0.429688,-0.976074,-0.16748,0
8380,-0.442871,-0.955566,-0.159668,0
