Timestamp, Acceleration x, Acceleration y, Acceleration z, Marker
50,-0.591309,-0.328125,0.18457,0
70,-0.83252,-0.469238,0.311035,0
90,-0.163574,-0.328125,1.24951,0
110,0.40625,-0.119141,1.58936,0
130,-0.0117188,-0.15332,0.781738,0
150,-0.76123,-0.392578,0.115234,0
170,-0.612305,-0.432617,0.671875,0
190,0.232422,-0.20459,1.56738,0
210,0.365234,-0.0805664,1.27979,0
210,-0.475098,-0.294922,0.241699,0
250,-0.813477,-0.490723,0.30957,0
270,-0.13623,-0.294434,1.28174,0
290,0.433105,-0.0878906,1.58643,0
310,-0.00927734,-0.192383,0.74707,0
330,-0.776367,-0.429688,0.0849609,0
350,-0.626465,-0.447266,0.675293,0
370,0.21582,-0.203125,1.55615,0
390,0.310059,-0.0952148,1.24756,0
410,-0.510254,-0.30127,0.245605,0
430,-0.851074,-0.472656,0.266113,0
450,-0.136719,-0.326172,1.2583,0
460,-0.870117,-0.313477,0.699707,0
470,-0.225098,-0.271484,0.925293,0
490,-0.19873,-0.242676,0.868652,0
510,-0.174316,-0.272461,0.872559,0
530,-0.168945,-0.27832,0.878906,0
550,-0.164062,-0.275879,0.875977,0
570,-0.171875,-0.271973,0.870117,0
590,-0.188477,-0.264648,0.875,0
610,-0.193848,-0.258789,0.866699,0
630,-0.178711,-0.244141,0.87207,0
650,-0.17334,-0.231445,0.875,0
670,-0.17041,-0.227539,0.880371,0
690,-0.171387,-0.224609,0.884277,0
710,-0.168457,-0.233887,0.892578,0
730,-0.163574,-0.219238,0.883789,0
750,-0.164551,-0.22168,0.894043,0
770,-0.171387,-0.218262,0.882812,0
790,-0.165527,-0.223633,0.879883,0
810,-0.180664,-0.208984,0.873047,0
820,-0.183594,-0.207031,0.875488,0
840,-0.181641,-0.208984,0.876953,0
860,-0.172852,-0.199219,0.875977,0
880,-0.166504,-0.200195,0.88623,0
900,-0.169434,-0.188965,0.89502,0
920,-0.157715,-0.191406,0.900391,0
940,-0.158691,-0.214355,0.889648,0
960,-0.156738,-0.22168,0.896973,0
980,-0.15625,-0.224121,0.905762,0
1000,-0.161133,-0.219727,0.898926,0
1020,-0.165039,-0.202637,0.893555,0
1040,-0.165527,-0.189941,0.899902,0
1060,-0.167969,-0.160645,0.905762,0
1080,-0.171875,-0.139648,0.897949,0
1100,-0.175293,-0.135742,0.895996,0
1120,-0.177734,-0.147949,0.897461,0
1140,-0.181641,-0.137695,0.892578,0
1160,-0.191895,-0.138672,0.869629,0
1180,-0.191895,-0.173828,0.870117,0
1200,-0.196777,-0.189941,0.873047,0
1220,-0.200195,-0.200195,0.878418,0
1240,-0.20166,-0.220703,0.871582,0
1260,-0.198242,-0.242676,0.886719,0
1280,-0.190918,-0.260742,0.885254,0
1300,-0.182617,-0.263672,0.874023,0
1320,-0.175781,-0.279297,0.868652,0
1340,-0.165039,-0.278809,0.870117,0
1360,-0.165039,-0.266113,0.867188,0
1380,-0.165527,-0.256348,0.866211,0
1400,-0.158691,-0.252441,0.861328,0
1420,-0.163574,-0.26416,0.868652,0
1440,-0.181641,-0.265137,0.881348,0
1460,-0.185547,-0.27002,0.891602,0
1480,-0.191406,-0.275879,0.891113,0
1500,-0.196289,-0.271973,0.869629,0
1520,-0.206055,-0.265137,0.878906,0
1540,-0.205078,-0.248535,0.87207,0
1560,-0.197754,-0.242676,0.87207,0
1580,-0.194824,-0.21582,0.873047,0
1600,-0.194336,-0.202637,0.880859,0
1620,-0.183594,-0.199219,0.880371,0
1640,-0.171387,-0.189453,0.880371,0
1660,-0.171387,-0.186035,0.883789,0
1680,-0.178711,-0.177246,0.873535,0
1700,-0.183105,-0.17334,0.865234,0
1720,-0.175293,-0.180176,0.871582,0
1740,-0.172363,-0.194824,0.878906,0
1760,-0.175781,-0.225098,0.883301,0
1780,-0.169434,-0.219727,0.880859,0
1800,-0.16748,-0.219238,0.884766,0
1820,-0.168457,-0.219727,0.883789,0
1840,-0.170898,-0.224609,0.888184,0
1860,-0.163086,-0.222656,0.880859,0
1880,-0.163086,-0.203613,0.884277,0
1900,-0.167969,-0.194336,0.875977,0
1920,-0.169922,-0.193359,0.868652,0
1940,-0.17041,-0.194824,0.86377,0
1960,-0.165527,-0.193359,0.856934,0
1980,-0.161621,-0.189941,0.862793,0
2000,-0.156738,-0.206055,0.865234,0
2020,-0.144043,-0.209473,0.869141,0
2040,-0.136719,-0.20459,0.87793,0
2060,-0.14209,-0.191895,0.896484,0
2080,-0.149414,-0.178711,0.913574,0
2100,-0.169434,-0.188477,0.930176,0
2120,-0.182617,-0.201172,0.939941,0
2140,-0.193359,-0.205566,0.935059,0
2160,-0.186035,-0.212891,0.91748,0
2180,-0.173828,-0.210938,0.891602,0
2200,-0.17334,-0.21582,0.869629,0
2220,-0.173828,-0.220215,0.86377,0
2240,-0.183594,-0.228516,0.862793,0
2260,-0.192871,-0.229004,0.865723,0
2280,-0.194824,-0.230957,0.862305,0
2300,-0.201172,-0.226074,0.869629,0
2320,-0.199707,-0.222656,0.870605,0
2340,-0.194824,-0.227051,0.870605,0
2360,-0.18457,-0.232422,0.869629,0
2380,-0.174316,-0.248047,0.872559,0
2400,-0.167969,-0.257812,0.877441,0
2420,-0.161133,-0.263672,0.875488,0
2440,-0.160156,-0.267578,0.875977,0
2460,-0.165527,-0.269531,0.873047,0
2480,-0.183105,-0.283691,0.863281,0
2500,-0.190918,-0.283203,0.871582,0
2520,-0.197754,-0.282227,0.867188,0
2540,-0.208496,-0.268555,0.856934,0
2560,-0.208984,-0.258789,0.858398,0
2580,-0.210938,-0.26123,0.855957,0
2600,-0.213379,-0.268555,0.858887,0
2620,-0.20752,-0.280762,0.86377,0
2640,-0.209961,-0.268066,0.864258,0
2660,-0.202148,-0.260742,0.866211,0
2680,-0.20166,-0.263184,0.865234,0
2700,-0.20166,-0.26123,0.861328,0
2720,-0.195801,-0.26709,0.86084,0
2730,-0.182617,-0.271484,0.86084,0
2750,-0.185059,-0.280762,0.863281,0
2770,-0.197754,-0.280273,0.862793,0
2790,-0.208984,-0.260742,0.867188,0
2810,-0.216797,-0.235352,0.870117,0
2830,-0.209961,-0.220703,0.871582,0
2850,-0.192383,-0.236816,0.857422,0
2870,-0.176758,-0.269531,0.866699,0
2890,-0.179199,-0.287109,0.85791,0
2910,-0.190918,-0.302734,0.870605,0
2930,-0.210449,-0.3125,0.88916,0
2950,-0.210449,-0.290039,0.884766,0
2970,-0.183105,-0.268066,0.881348,0
2990,-0.152344,-0.269043,0.870605,0
3010,-0.151367,-0.280762,0.859375,0
3030,-0.137695,-0.302246,0.848633,0
3050,-0.164551,-0.319824,0.859863,0
3070,-0.196289,-0.292969,0.866699,0
3090,-0.216797,-0.272949,0.85791,0
3110,-0.211914,-0.262695,0.84668,0
3130,-0.194824,-0.272461,0.84668,0
3150,-0.183594,-0.287109,0.839844,0
3170,-0.172363,-0.301758,0.850098,0
