Timestamp, Rotation x, Rotation y, Rotation z, Marker
30,3.625,1.1875,-2.3125,0
40,5.1875,1.3125,-2.5625,0
70,7.5625,-0.8125,-4.25,0
90,6.8125,-1.75,-3.6875,0
90,8.5,-0.4375,-1.375,0
110,7,0.125,-1.1875,0
110,1.625,0.25,-2.875,0
110,0.375,0.3125,-3.25,0
150,3.5,1.1875,-3.0625,0
170,7.1875,-2.5625,-0.125,0
210,7.375,-1.625,-2.875,0
240,8.1875,-0.6875,-2.6875,0
250,6.25,-2.9375,-0.1875,0
290,6.5,-0.125,-3.5625,0
320,7.3125,0,-4.375,0
340,7.75,-0.25,-4.5625,0
370,5.5625,-1.9375,-2.9375,0
390,-0.875,-0.25,0.8125,0
410,0.9375,-0.6875,1.3125,0
410,-1.5625,0.4375,1.375,0
430,-1.0625,0.75,-0.25,0
430,0,0.75,-2.1875,0
450,0.875,1.1875,-3.0625,0
460,-1.3125,1.4375,-3.375,0
460,-4.25,3.5,-4.4375,0
460,5.625,-4.4375,2.875,0
480,3.0625,5.5625,-4.0625,0
500,-7.4375,0.75,10.75,0
550,16.5625,-2.9375,-11.6875,0
580,14.375,-0.8125,-4.625,0
600,13.5625,-2,-5.9375,0
620,12.5,-5.5,-11.9375,0
640,3.9375,-8.375,-16.125,0
660,-10.75,-8.9375,-21.75,0
660,-5.5625,-24.25,-75,0
680,7.1875,-29.625,-116.375,0
720,29.125,-41.5625,-156.312,0
740,12.4375,-50.625,-172,0
760,-15.0625,-57.5625,-179.375,0
780,-50.75,-62.9375,-181.562,0
800,-78.625,-65.1875,-191.312,0
820,-83.6875,-71.3125,-201.5,0
840,-79.9375,-77.3125,-199.875,0
860,-78.1875,-81.6875,-185,0
870,-77.625,-81.3125,-167.75,0
890,-78.75,-73.25,-134.25,0
910,-74.8125,-69.6875,-114.125,0
930,-69.1875,-66.5625,-94.25,0
950,-60.6875,-64.375,-79.1875,0
970,-47.0625,-61.6875,-65.4375,0
990,-39.1875,-57.8125,-52.125,0
1010,-30.5,-53.5,-48.375,0
1030,-24.5625,-48.375,-37.5625,0
1050,-10.25,-40.875,-28.1875,0
1070,0.9375,-36.625,-26.1875,0
1090,-0.1875,-32.5625,-23.375,0
1110,4.1875,-21.6875,-1,0
1130,16.8125,-6.1875,19.375,0
1150,25.4375,3.125,25.25,0
1170,19.125,7.5625,20.5,0
1190,9.75,13,7.8125,0
1210,5.25,13.5,-7.1875,0
1230,19.75,14.4375,-13.4375,0
1250,18.8125,5.6875,-18.375,0
1270,20.125,-0.1875,-21.1875,0
1290,16,-6.8125,-8.9375,0
1310,16.1875,-9.3125,-4.6875,0
1330,27.5,-10.375,-13.25,0
1350,25.8125,-11.0625,-17.6875,0
1370,16.5,-11.375,-19.875,0
1390,8.625,-8.625,-18.0625,0
1410,8.4375,-4.75,-17.875,0
1430,11.4375,-2.0625,-24.0625,0
1450,12.625,1.25,-23.875,0
1470,9.6875,1.4375,-19.375,0
1490,5.9375,-1,-15.3125,0
1510,3.6875,-1.4375,-11.1875,0
1530,2,0.5,-10.6875,0
1550,-0.1875,2.75,-10.75,0
1570,1,-1.25,-9.875,0
1590,0.75,-5.125,-8.125,0
1610,0.125,-5.125,-9.625,0
1630,-2.3125,-4.4375,-11.0625,0
1650,-2.75,-2.25,-9.625,0
1670,-2.125,-1.75,-10.1875,0
1690,-1.8125,-2.125,-10.9375,0
1710,-2.1875,-2.4375,-12.3125,0
1730,-3.875,0.0625,-13.5,0
1750,0,1.25,-14.125,0
1770,2.4375,-1.0625,-13.0625,0
1790,-0.625,-2.4375,-15.4375,0
1810,-1.1875,-1.375,-17.375,0
1830,-2.8125,0.625,-18.9375,0
1850,-1.625,-2,-18.6875,0
1870,-3.5625,-4.8125,-18.5,0
1890,-5.5625,-4.1875,-20.125,0
1910,-8.4375,-4.8125,-19.0625,0
1930,-7.75,-8.6875,-17.3125,0
1950,-5.5625,-10,-18.75,0
1970,-7.8125,-9.6875,-20.875,0
1990,-11.3125,-8.8125,-20.75,0
2010,-11.6875,-9.5625,-19.25,0
2030,-7.1875,-10.25,-20.875,0
2050,-4.9375,-11.9375,-23.5625,0
2070,-4.9375,-11.625,-24.5625,0
2090,-6.5625,-11.1875,-25.25,0
2110,-6.75,-11.6875,-24.125,0
2130,-6.625,-9.5625,-23.4375,0
2150,-5,-5.75,-21.0625,0
2170,-4.1875,-3.625,-17.75,0
2190,-4.875,-2.9375,-14.8125,0
2210,-4.625,-1.625,-13,0
2230,-5.375,-0.375,-11.3125,0
2250,-5,0,-9.25,0
2270,-0.625,0.125,-6.5625,0
2290,1.3125,-1.0625,-3.125,0
2310,-0.5,-2.5,-2.1875,0
2330,0.375,-3.125,-3.3125,0
2350,2.1875,-4.4375,-5.0625,0
2370,2.9375,-4.5625,-4.4375,0
2390,2.1875,-3.9375,-4,0
2410,0.625,-1.75,-3.5,0
2430,1.3125,-2.1875,-1.4375,0
2450,2,-2.8125,2.0625,0
2470,3.8125,-2.6875,2.1875,0
2490,6.5,-2.0625,4.375,0
2510,5.5625,-2.6875,4.375,0
2530,5.375,-1.125,4.3125,0
2550,3.875,1.125,3.6875,0
2580,4.5,3.9375,4.9375,0
2590,2.5,4.5,3.4375,0
2610,0.9375,3.5625,3.375,0
2630,0.9375,1.375,4,0
2650,1.625,1.0625,1.9375,0
2670,-0.25,1.25,-1,0
2690,-2,0.9375,-0.6875,0
2710,-0.875,0.8125,-0.6875,0
2730,2.9375,0.4375,-1.1875,0
2750,3.5625,-1.8125,-1.1875,0
2770,3.375,-3.25,-1.6875,0
2790,2.375,-2.9375,-3.9375,0
2800,2.9375,-2.4375,-4.8125,0
2820,2.875,-3.9375,-3.75,0
2840,3.75,-5.3125,-3.5625,0
2860,2,-5.6875,-4.5,0
2880,0.1875,-5.4375,-4.75,0
2900,-3.1875,-5.1875,-4.25,0
2920,-3.625,-5.625,-2.875,0
2940,-3.625,-6.1875,-1.875,0
2960,-2.5,-5.125,-3.8125,0
2980,-3.375,-5.3125,-8.25,0
3000,-3.4375,-6.5,-10.75,0
3020,-0.9375,-5.75,-7.75,0
3040,1.75,-4.6875,-3.375,0
3060,0.5,-3.25,-0.4375,0
3080,-1.6875,-3.25,1.75,0
3120,3.5625,-3.25,0.5625,0
3130,4.25,-2.3125,-0.125,0
3140,4.0625,-0.5,-0.1875,0
3150,5.625,-2.5,0,0
3170,6.375,-4.375,1.25,0
3190,6.875,-3.625,1.9375,0
3210,6.625,-0.625,1.5,0
3230,5.75,0.1875,1.3125,0
3250,5.3125,1.25,0.875,0
3270,4,2.4375,-0.4375,0
