C1,C2,C3,C4,C5,C6,C7,C8,Marker
0,2,2,10,3,5,1,3,NAN
-1,3,-2,1,3,-2,-2,3,NAN
-2,-4,3,6,2,0,2,2,NAN
1,0,0,-3,1,-1,-1,-1,NAN
1,1,1,6,3,1,-3,0,NAN
2,0,-2,-4,-2,-2,-6,-2,NAN
1,1,0,2,-2,1,0,0,NAN
-1,-2,-1,-1,-5,-2,4,0,NAN
-3,-2,-2,-3,-1,0,2,0,NAN
-3,-2,0,-4,2,1,2,-3,NAN
1,-1,-4,-7,-4,-7,-1,0,NAN
1,-3,-1,5,-6,-1,-1,1,NAN
5,5,-1,-18,1,-1,-1,2,NAN
-2,1,3,11,-1,2,-1,-2,NAN
-2,-2,-2,0,-1,0,-3,-1,NAN
-1,-2,3,7,3,-3,-1,1,NAN
-4,-4,-3,-3,1,0,0,-6,NAN
1,-1,0,8,0,0,19,1,NAN
1,-1,-4,-14,-2,-2,-20,-2,NAN
0,1,1,1,-1,-4,-5,0,NAN
-3,0,-1,2,-2,3,3,0,NAN
-1,-4,0,3,-2,-1,-3,-1,NAN
-1,2,0,1,-3,-3,9,0,NAN
-2,0,-3,-4,4,-1,-5,-1,NAN
1,-2,-1,-5,-3,0,-7,-3,NAN
-3,0,-3,-16,-3,1,1,-1,NAN
-1,-2,1,2,-8,-6,-2,-2,NAN
1,0,-2,-9,-2,-1,-2,-1,NAN
-2,-2,1,5,1,3,2,0,NAN
-1,-2,0,3,1,6,-1,0,NAN
-1,-1,0,1,3,1,1,2,NAN
0,-1,-2,3,-3,-2,0,-4,NAN
-1,1,1,11,2,-2,0,1,NAN
1,0,-8,-11,-3,-3,0,-1,NAN
-2,-2,0,0,-2,-1,0,-3,NAN
-2,-1,-1,1,-1,1,-5,2,NAN
-1,-2,-4,-6,-3,-3,-1,-2,NAN
-3,0,4,15,6,-5,13,1,NAN
-1,1,-6,-23,-6,2,-18,-2,NAN
-1,-2,-2,4,1,-2,-3,0,NAN
0,0,0,-1,0,4,2,0,NAN
0,1,2,-1,2,-4,-1,0,NAN
-1,0,1,4,1,-3,-2,0,NAN
-1,-5,-3,1,-4,3,3,-2,NAN
-3,0,-3,-5,-3,-4,-2,-1,NAN
0,-2,1,4,4,4,0,0,NAN
2,1,-2,-4,-12,-6,3,-2,NAN
-7,-3,-2,-11,3,-2,-2,-3,NAN
2,3,0,7,-3,0,-2,-1,NAN
0,-1,-1,-11,-2,0,-3,-3,NAN
-2,0,1,12,4,-2,3,-1,NAN
0,0,-4,-3,1,-2,1,4,NAN
-4,-2,-2,-12,0,-1,2,-4,NAN
-2,-2,0,5,-2,0,-4,-1,NAN
0,-2,-1,2,2,0,1,0,NAN
1,-1,0,-3,-5,-2,4,-1,NAN
1,-2,0,3,3,-3,-1,1,NAN
0,-1,-3,-6,-5,-6,-15,-2,NAN
-1,-2,-3,-4,-4,-2,-3,-1,NAN
1,2,3,9,6,5,6,2,NAN
-1,1,-3,0,3,1,-3,-1,NAN
-2,-4,-5,-5,-7,-3,3,-3,NAN
-1,-5,-2,0,-1,-3,0,-2,NAN
-1,0,2,11,2,1,-5,-1,NAN
0,-4,-2,-11,-4,-2,1,-3,NAN
-4,3,1,-10,0,-1,-6,-2,NAN
-3,2,-1,5,0,-3,3,-1,NAN
0,-2,-2,2,-4,-3,-4,-2,NAN
-1,-4,0,-9,4,2,1,1,NAN
1,3,-2,2,-6,-4,1,-1,NAN
1,-1,2,0,1,4,-1,-2,NAN
0,2,-3,-11,1,-2,13,0,NAN
-4,-4,-7,4,-1,-2,-18,-2,NAN
1,-2,-3,-10,-6,-1,3,-2,NAN
0,0,0,2,5,4,-2,2,NAN
-2,-3,0,-3,-4,-3,0,-3,NAN
1,1,0,0,-1,0,5,0,NAN
-4,-1,-2,0,-3,-4,-2,-1,NAN
-4,0,-1,8,-1,-3,0,-1,NAN
1,2,-2,-14,2,-5,-6,-1,NAN
-1,-1,0,-7,-7,4,-2,0,NAN
0,-4,0,8,1,-2,-3,-3,NAN
0,-3,2,-7,2,1,3,0,NAN
-4,-2,-6,-9,-7,0,-6,-2,NAN
2,0,1,-1,-2,-5,1,-2,NAN
-4,0,0,1,-1,1,1,-1,NAN
-2,-3,0,1,1,1,5,1,NAN
-1,-1,-1,3,2,-1,-11,-2,NAN
-2,0,0,1,-3,-3,10,-6,NAN
0,0,1,1,2,1,-8,0,NAN
0,-2,-4,-1,-2,0,-6,-3,NAN
0,1,2,8,4,2,3,0,NAN
0,0,-1,-3,-7,-6,-2,0,NAN
0,-5,-4,0,7,0,0,-3,NAN
-1,2,-5,-19,-10,0,0,-2,NAN
0,1,0,6,-4,-1,0,-1,NAN
-5,-5,2,5,1,3,-3,-2,NAN
1,0,1,4,1,-3,2,0,NAN
-1,-3,-5,-8,-2,-1,-1,-1,NAN
1,2,3,3,-5,-5,-2,0,NAN
-1,-4,-3,2,4,-2,-1,2,NAN
0,0,2,0,-1,1,1,-2,NAN
0,-3,0,2,-4,-3,11,-2,NAN
