C1,C2,C3,C4,C5,C6,C7,C8,Marker
-3,-5,1,1,-2,-3,1,-2,NAN
-4,-2,-8,-2,-4,-8,-6,-3,NAN
0,1,16,4,3,4,9,2,NAN
-1,-4,-44,-8,-1,0,-14,-1,NAN
-2,-2,16,-1,-3,-4,1,-2,NAN
-1,-1,-5,-2,-2,-2,-2,-2,NAN
1,0,7,1,1,1,-11,2,NAN
-1,0,-14,-2,-2,5,-3,-1,NAN
-1,-6,0,-1,5,-18,-33,-2,NAN
3,11,19,2,4,10,13,6,NAN
0,0,2,-3,-5,2,8,-3,NAN
-1,-1,10,1,0,-1,2,-5,NAN
-2,-8,-16,-2,-8,2,-3,-1,NAN
1,10,5,-1,-4,-4,1,-2,NAN
-1,-3,-10,-2,5,-1,-30,1,NAN
-2,6,25,1,-1,-1,39,-2,NAN
-2,-5,-26,2,-5,2,11,-3,NAN
1,-12,6,-6,-4,-6,13,0,NAN
-5,-1,-20,-1,0,8,-7,-4,NAN
0,-2,17,3,1,-13,-30,-3,NAN
0,5,6,2,7,7,12,-2,NAN
-1,1,1,-4,-3,2,3,2,NAN
-1,-5,-10,-4,-9,-8,14,-5,NAN
-3,-4,-8,3,4,7,-7,-3,NAN
0,6,16,-2,-3,-13,4,0,NAN
-2,-8,-16,-2,-5,2,4,-1,NAN
0,1,-8,-1,5,11,-27,0,NAN
0,1,12,3,-2,-11,-12,0,NAN
1,-1,-10,-2,-7,-6,-14,-2,NAN
-4,-2,-12,-6,-9,-20,2,-5,NAN
1,-6,-21,-3,4,-1,12,4,NAN
-1,-2,-4,-2,-8,18,4,-1,NAN
-2,0,0,-4,-1,-1,-2,-3,NAN
1,0,-7,0,-1,-5,4,1,NAN
4,1,-1,3,5,9,20,2,NAN
0,4,28,4,2,-10,-10,-2,NAN
-2,-10,-41,-2,1,1,-8,-2,NAN
-5,-4,5,0,-3,5,-11,-5,NAN
-7,-1,-2,-5,1,2,1,-2,NAN
0,2,0,1,1,-1,1,1,NAN
8,7,13,-3,-6,-4,-8,-1,NAN
-2,0,0,0,-1,-1,6,-5,NAN
0,-1,1,-1,0,-7,-9,5,NAN
-5,-4,-8,2,8,4,-8,-5,NAN
-5,1,12,1,-5,-6,9,0,NAN
-2,-7,-21,-3,-2,2,-1,-1,NAN
5,-1,8,-1,0,12,3,3,NAN
-2,-9,-4,-1,6,11,13,-2,NAN
-1,8,2,0,0,-19,-34,-1,NAN
1,0,7,-1,-3,2,13,-1,NAN
0,4,3,3,-1,1,3,-4,NAN
7,-3,-6,-3,-5,-15,2,-1,NAN
-14,-5,13,-5,-5,10,-2,-11,NAN
2,-6,31,2,11,-1,8,7,NAN
-10,-30,-64,0,-5,-13,-19,-4,NAN
-19,-13,-3,-5,-7,-11,-1,4,NAN
11,64,9,4,3,1,11,-6,NAN
29,12,45,3,-1,-10,-41,15,NAN
1,-13,-57,-4,-14,-2,30,-11,NAN
-9,-18,34,-7,-3,3,-6,5,NAN
-26,-25,-17,-4,-1,3,8,-11,NAN
-8,0,2,7,3,2,-5,4,NAN
0,1,-13,-4,3,4,12,3,NAN
-5,0,-13,2,-2,-6,-21,-9,NAN
5,-9,0,1,6,16,68,9,NAN
-3,7,-3,-2,-7,-8,-22,-10,NAN
0,-3,18,-7,-10,-18,-31,-1,NAN
5,12,-7,-3,2,10,20,-3,NAN
6,-7,9,1,-1,-6,-11,6,NAN
-5,2,3,1,5,4,4,-7,NAN
-6,-6,-17,-1,-4,-2,-7,-1,NAN
6,2,-5,-5,-6,-9,-6,-3,NAN
6,-1,10,4,0,-1,-7,5,NAN
-9,-15,-42,1,2,5,13,-4,NAN
0,16,39,-1,8,3,-16,-4,NAN
1,7,-36,3,-3,-4,2,-3,NAN
2,-14,-1,-4,-5,-6,-10,3,NAN
-8,15,42,-2,-10,3,1,-2,NAN
7,-17,-21,-2,3,1,5,1,NAN
2,-9,-10,2,6,8,-4,1,NAN
-5,-4,3,-5,1,-6,-8,0,NAN
-8,-18,-22,-8,-6,-2,0,-6,NAN
-7,39,54,9,10,-1,-6,-4,NAN
2,-6,-28,-3,-6,-13,-3,1,NAN
-10,-2,3,2,2,7,-5,2,NAN
44,15,33,-4,-5,-10,7,13,NAN
-10,-13,-59,1,3,20,12,0,NAN
-13,3,-2,-5,-11,-40,-25,-10,NAN
-5,-2,30,5,2,26,9,-6,NAN
-3,-15,-69,-2,2,-7,-2,-2,NAN
5,11,51,3,-5,-6,0,6,NAN
3,1,-6,-8,-6,1,-28,-3,NAN
-13,-18,-30,-6,-7,-5,15,-9,NAN
-11,3,14,3,5,23,9,-5,NAN
13,20,22,3,4,2,11,5,NAN
-8,5,13,-3,-6,-2,19,1,NAN
4,-14,-7,-4,-5,-16,-32,0,NAN
-13,-1,-5,-4,6,-3,-7,-11,NAN
-28,-20,-10,-1,0,-25,-13,-10,NAN
-2,3,-2,1,6,35,-5,0,NAN
47,9,-2,-10,-21,-41,10,2,NAN
9,-2,-13,9,23,-6,-2,16,NAN
4,6,31,-13,-47,-26,-4,9,NAN
-24,-7,20,5,11,24,4,8,NAN
5,21,-2,-4,-18,-7,-1,-7,NAN
-16,-11,-10,0,2,3,21,-13,NAN
-1,-16,3,10,25,6,-18,0,NAN
-17,-5,-14,4,1,-20,-38,-17,NAN
19,9,11,-2,12,-1,-15,-21,NAN
1,7,-3,-5,-19,13,4,7,NAN
8,-4,-3,0,19,17,34,48,NAN
-19,-27,-8,-24,-59,-22,21,-27,NAN
6,-70,-37,7,33,43,-7,10,NAN
-28,97,47,6,-14,-69,-8,-23,NAN
46,22,11,3,0,43,-19,11,NAN
-21,-3,9,-12,-14,-32,-26,-38,NAN
