C1,C2,C3,C4,C5,C6,C7,C8,Marker
1,4,-1,-1,-4,0,20,7,NAN
1,-4,-1,1,11,6,-2,-7,NAN
4,1,0,1,6,-5,-7,3,NAN
-3,-3,-2,-4,-5,2,22,-3,NAN
-3,-1,-2,-6,-15,-16,-5,0,NAN
2,-2,-5,-3,2,5,3,-2,NAN
1,-2,1,1,3,-3,-13,-5,NAN
1,-1,1,0,5,3,0,-1,NAN
-4,-1,0,-1,-4,0,6,1,NAN
-2,-2,-4,-1,-1,-1,5,-3,NAN
2,0,0,1,2,4,-17,-3,NAN
-3,0,1,2,5,-3,0,-1,NAN
-1,2,2,-1,-1,-7,-14,0,NAN
-4,-3,-5,-7,-10,5,20,-5,NAN
1,-2,-2,-1,-2,-1,-6,-4,NAN
-3,-2,0,-1,-4,-2,7,1,NAN
-1,1,1,3,6,4,-16,2,NAN
3,0,1,6,7,-5,-11,-2,NAN
-3,-3,-2,-1,6,11,20,-1,NAN
-2,-1,-5,-9,-12,-17,-16,-1,NAN
-4,-4,-2,-7,-11,-3,2,-3,NAN
-1,-1,-1,-3,-6,-17,-21,-3,NAN
-3,-1,0,0,3,16,49,3,NAN
8,3,2,5,11,9,-66,-1,NAN
0,1,2,6,9,3,16,2,NAN
-3,-5,-6,-14,-20,-18,-21,-6,NAN
0,0,1,-2,-4,-9,-32,-1,NAN
1,2,3,1,-2,2,6,6,NAN
0,-1,-1,0,2,-3,-1,-3,NAN
1,-4,-1,0,2,0,-8,-3,NAN
-3,-1,0,2,5,-1,12,-1,NAN
-2,2,0,0,-3,-2,-6,-2,NAN
0,1,-2,-1,2,4,4,0,NAN
3,-1,-1,0,3,-2,-5,-2,NAN
-4,-1,-1,5,6,5,3,-1,NAN
-4,-2,-3,-6,-16,-8,-3,-2,NAN
-5,-5,-4,-6,-13,-5,10,-1,NAN
0,-3,-2,-2,-3,2,-10,-6,NAN
4,0,2,1,9,1,14,4,NAN
0,2,2,1,3,10,17,6,NAN
-2,0,-3,-3,-5,-15,-8,-2,NAN
1,-1,-2,-2,3,3,-9,-5,NAN
0,-3,-2,-1,-3,6,12,-1,NAN
-2,0,2,3,2,10,-4,-1,NAN
-1,0,-1,3,4,2,7,0,NAN
0,-2,-2,-1,0,-9,-12,-1,NAN
1,1,-1,0,-6,-7,5,1,NAN
-3,-4,-5,-3,1,2,-4,-2,NAN
-2,0,1,0,-2,-5,-5,0,NAN
-4,-4,-5,-2,-3,8,25,-2,NAN
-1,0,-8,-3,-1,-2,-22,-2,NAN
0,0,9,3,2,7,1,1,NAN
0,3,1,1,4,-4,-9,-1,NAN
-2,-2,-3,-2,-6,-7,13,-3,NAN
-3,-2,-1,-1,-2,-3,-30,-6,NAN
-1,-3,-3,-5,-5,-9,12,2,NAN
-1,-1,0,3,4,6,-13,-9,NAN
3,2,-1,-1,0,4,7,10,NAN
-1,-2,-4,-5,-7,-3,7,-5,NAN
-1,1,-5,1,3,-5,-14,-1,NAN
-3,-1,7,0,1,-1,2,-7,NAN
2,0,3,-2,-1,-1,1,13,NAN
-7,-6,0,4,-1,2,-2,-16,NAN
0,3,-3,-3,-1,-4,-5,-2,NAN
-1,0,3,-2,-2,1,5,6,NAN
-3,0,3,4,1,0,-7,8,NAN
10,-1,-1,2,-1,1,4,-15,NAN
2,2,0,1,4,3,11,9,NAN
-3,-3,-7,0,-1,-1,-11,4,NAN
-2,-4,2,-3,-1,-1,-5,-18,NAN
-1,-2,-3,-5,-4,-5,1,3,NAN
-1,-4,1,2,0,-3,-7,-12,NAN
3,0,-1,-1,-1,1,-1,11,NAN
16,-1,-7,-5,-1,-5,-6,-18,NAN
-2,0,-1,-3,-2,4,10,13,NAN
1,-4,-2,-3,-4,-5,-9,-8,NAN
-4,-2,-3,-1,2,0,14,2,NAN
-9,-1,-3,1,-2,-6,-12,-9,NAN
2,1,1,-4,0,3,-4,2,NAN
1,-3,-3,-2,-2,-1,2,1,NAN
-3,-3,-2,-3,-1,2,-1,-9,NAN
-6,0,-1,0,0,-4,-13,2,NAN
1,0,0,0,1,-1,23,5,NAN
-6,-4,-3,0,-1,-7,-5,0,NAN
2,0,-1,-2,-1,10,-21,-5,NAN
0,2,-2,-2,1,5,21,7,NAN
-3,-1,0,2,2,-3,-13,0,NAN
-4,0,0,1,-1,-2,1,1,NAN
-1,0,1,5,8,-2,1,-4,NAN
-4,-5,-9,-11,-18,-15,-14,-3,NAN
-3,-1,0,-5,1,7,1,0,NAN
2,-1,0,-3,-3,-3,10,0,NAN
0,-1,1,2,-1,-6,-12,-2,NAN
-2,1,2,5,9,12,6,6,NAN
-3,-2,-4,-4,-7,-7,7,1,NAN
-2,1,-4,-3,-1,9,0,-3,NAN
-3,-2,-3,-4,4,-21,-4,-2,NAN
0,1,3,2,-7,14,-2,3,NAN
-3,-4,-2,-3,-4,-7,-24,-6,NAN
-1,-1,-1,3,1,4,-2,2,NAN
0,0,-3,-3,-2,2,8,-1,NAN
-2,0,-1,-5,-2,-15,-10,-2,NAN
-4,-5,2,0,-6,-5,-3,-1,NAN
1,-2,-7,-2,2,3,-8,0,NAN
-2,-2,-6,-5,-8,-3,19,-1,NAN
-2,1,-1,-2,6,-2,-20,-6,NAN
-1,-1,-5,-6,-14,-20,-5,-3,NAN
0,-4,1,1,5,7,6,11,NAN
1,-2,-3,-3,-13,-3,-14,-19,NAN
-4,-1,2,2,1,1,16,2,NAN
5,1,2,1,5,1,12,2,NAN
-7,-2,-3,-1,-3,-14,1,-11,NAN
0,1,0,-1,-1,15,-23,-2,NAN
2,0,-1,2,0,-6,-2,18,NAN
-3,-2,-2,-1,-1,-4,12,-1,NAN
2,0,1,-1,-3,6,9,-1,NAN
-4,-2,0,-2,1,-3,14,3,NAN
-5,-4,-3,-1,-4,-5,7,-2,NAN
2,1,-5,-2,3,10,-1,-1,NAN
-5,-3,-4,-7,-10,-18,-5,-10,NAN
-1,1,7,4,2,3,-8,-7,NAN
0,0,9,3,5,5,2,-10,NAN
-2,-2,-14,-9,0,-5,-1,2,NAN
0,1,4,0,-4,3,13,-2,NAN
-1,-1,-8,-6,-4,-4,-37,-2,NAN
-1,0,6,7,10,12,17,2,NAN
-2,-2,-3,-3,-9,-2,-8,3,NAN
3,0,1,-2,-2,-5,-25,3,NAN
5,1,2,4,5,13,61,17,NAN
1,-1,3,-5,-8,-10,-14,-1,NAN
-5,-1,-9,5,12,5,12,3,NAN
-3,-2,-4,-5,1,-5,-12,-4,NAN
-2,-1,4,1,-4,-5,9,3,NAN
-7,-2,-4,4,6,6,-24,-3,NAN
5,12,29,9,2,4,9,7,NAN
6,-3,-21,-25,-1,-2,-3,13,NAN
-9,-3,-4,-1,0,2,-5,-4,NAN
-7,-11,-8,-9,-10,-2,20,-4,NAN
2,4,3,9,1,-2,-22,-1,NAN
-1,-1,5,6,-3,-8,-10,-8,NAN
6,4,2,-1,0,-1,8,4,NAN
0,1,-1,3,1,-2,1,-2,NAN
-6,-8,-4,-2,-2,3,-2,2,NAN
-3,5,5,5,4,2,5,-8,NAN
1,-6,-8,-5,-4,-8,-5,0,NAN
-1,2,5,1,-2,1,1,-2,NAN
-8,-9,-5,0,3,0,-7,-7,NAN
7,-5,-24,-22,-5,-4,7,-4,NAN
8,2,12,-6,-8,-5,-17,2,NAN
-1,-6,-21,4,-3,-5,-2,5,NAN
-6,-4,-14,-16,1,6,9,-1,NAN
-13,-4,21,14,3,2,-5,-6,NAN
-4,-14,-22,-6,0,-3,-4,-33,NAN
15,31,22,11,-1,-1,2,2,NAN
-17,-30,-16,-15,-3,-4,-5,-4,NAN
0,12,4,4,3,0,-1,-4,NAN
-9,-4,5,1,-1,1,1,8,NAN
14,-2,9,-5,-4,-7,-3,-23,NAN
14,9,-19,0,0,3,2,4,NAN
2,4,24,13,3,2,0,27,NAN
-15,-4,-2,-2,-6,-7,-8,-37,NAN
11,2,-16,-5,1,1,1,5,NAN
-19,-14,0,6,-2,-1,-1,6,NAN
11,-7,-9,7,3,-1,-5,-46,NAN
0,-2,38,3,8,6,12,33,NAN
-2,15,-12,-21,-13,-15,-23,-84,NAN
7,11,11,0,-2,-5,-6,-17,NAN
-14,-9,-11,5,5,1,3,14,NAN
2,-7,8,15,2,-2,-2,1,NAN
0,-5,4,-5,-1,1,4,16,NAN
-3,0,4,-1,0,3,5,25,NAN
-1,-17,-1,1,-5,-4,-8,-52,NAN
6,12,-10,-4,-3,-1,-1,-2,NAN
1,-16,-6,-5,0,0,3,14,NAN
-8,6,-7,0,-1,1,0,5,NAN
4,1,11,19,5,-2,-3,16,NAN
10,10,-20,-42,-10,-2,-1,10,NAN
2,-15,-23,6,2,1,5,22,NAN
9,10,20,-2,0,0,-5,-22,NAN
5,-7,-15,-12,-10,-7,-18,-54,NAN
28,6,8,16,6,10,24,86,NAN
-9,-4,6,6,1,0,-6,-14,NAN
22,0,-1,-2,0,-1,-5,5,NAN
-6,3,1,-6,0,-3,1,34,NAN
-8,0,-17,-2,0,-2,-6,-19,NAN
-5,-11,9,0,-2,3,5,16,NAN
21,17,8,6,-1,-7,0,2,NAN
-10,8,-1,-4,8,-13,-10,13,NAN
-23,-11,-5,2,-3,2,16,2,NAN
-9,-15,-17,-14,-13,7,12,-48,NAN
-20,-11,-2,0,-2,-9,-14,-22,NAN
12,3,6,0,0,-1,-22,14,NAN
-7,-8,-11,-2,4,-6,-45,-5,NAN
-16,0,3,3,0,-7,17,12,NAN
5,1,-2,-3,-3,2,29,5,NAN
17,6,8,-3,-6,-2,28,36,NAN
-26,-1,13,11,3,1,1,-13,NAN
4,-9,-20,-4,1,0,-17,33,NAN
-7,-14,-24,-18,-11,-7,-16,-24,NAN
20,11,2,-1,5,10,15,57,NAN
6,-1,10,8,3,-11,-10,-30,NAN
-5,14,20,7,-3,6,-4,21,NAN
-16,0,10,3,6,8,0,30,NAN
-18,-22,-24,-10,-7,-5,-10,-50,NAN
8,6,-4,-2,-3,-6,43,4,NAN
-6,0,-2,-3,1,-7,-18,-19,NAN
-1,-2,-2,0,-2,8,21,-4,NAN
-7,-2,-6,-3,-4,1,1,-3,NAN
10,-1,-4,0,1,-1,-16,-25,NAN
-1,11,7,1,3,-1,8,4,NAN
-12,-14,-5,1,3,-1,-6,-8,NAN
-2,-4,-8,-9,-5,-35,-5,25,NAN
0,0,5,0,-3,67,18,-21,NAN
2,9,4,-1,1,-14,-4,74,NAN
-6,-2,5,1,-3,4,-4,-26,NAN
-10,3,-5,1,4,22,16,-24,NAN
0,-11,-3,-2,-2,-36,-30,-30,NAN
-2,-5,-9,-10,-4,2,11,7,NAN
4,-12,-31,-1,5,-32,-15,-38,NAN
-5,22,34,12,-5,54,23,0,NAN
-1,-1,7,1,-2,5,18,54,NAN
