C1,C2,C3,C4,C5,C6,C7,C8,Marker
1,-1,1,0,-1,2,-1,1,NAN
1,0,1,-1,1,-3,-2,-4,NAN
-3,-1,-1,0,4,5,-3,-9,NAN
3,2,0,0,-1,0,0,8,NAN
0,-1,-1,-2,-1,-2,-13,19,NAN
-5,-3,-2,1,0,0,5,-36,NAN
0,-1,1,-3,-3,-3,-8,-17,NAN
0,-1,1,-2,-1,-1,0,-8,NAN
0,-1,0,0,1,0,-5,0,NAN
2,-1,0,-2,2,1,-4,0,NAN
-1,0,0,-1,-2,-3,5,-6,NAN
-1,2,0,-1,2,2,1,11,NAN
0,2,1,0,-2,0,8,13,NAN
0,0,-1,0,-1,4,3,1,NAN
0,0,0,-1,0,1,1,-8,NAN
-1,0,1,-1,-6,-2,-5,3,NAN
1,-1,0,-2,-1,-4,3,1,NAN
3,0,-1,-1,4,3,2,21,NAN
-3,-2,-2,-2,1,-2,-2,-21,NAN
1,0,-1,0,1,-4,0,11,NAN
-4,-1,0,-2,-1,1,-4,-9,NAN
1,-1,0,1,1,3,4,12,NAN
3,1,-1,-1,-7,-14,28,49,NAN
-2,-1,0,0,-2,0,-6,-3,NAN
-2,-1,-2,-1,3,8,-7,-15,NAN
0,-1,-2,-1,-1,-5,-1,-6,NAN
-1,0,0,-1,-1,-1,0,-11,NAN
1,1,-1,1,-1,2,-9,6,NAN
-2,-1,0,-1,-2,-3,12,11,NAN
-3,-1,0,-3,0,-3,-1,-12,NAN
-1,-1,-1,0,1,4,-4,2,NAN
1,0,1,2,0,-2,5,12,NAN
-3,-1,-2,-1,-7,-2,-9,-14,NAN
-1,-2,1,0,1,2,0,-4,NAN
1,-1,-1,-2,0,-2,-4,-2,NAN
3,-1,0,-2,-1,-1,17,44,NAN
-5,-1,1,1,0,3,-15,-50,NAN
-1,-1,-2,-3,-3,-5,0,2,NAN
1,-1,-1,0,1,0,-1,-6,NAN
-3,-1,1,0,-1,-3,-13,-12,NAN
3,-1,0,1,1,-3,26,43,NAN
2,1,-1,-1,-3,-2,1,6,NAN
-2,0,-1,0,-2,-7,0,7,NAN
-1,0,0,0,1,-2,0,-10,NAN
1,0,-1,-2,1,4,-11,-7,NAN
-3,-1,1,-1,0,1,2,-11,NAN
0,-1,0,0,-3,-2,6,10,NAN
-1,-2,-2,-2,-4,1,-2,-5,NAN
-1,-1,-1,-1,2,0,-8,-10,NAN
0,-1,-1,-1,0,-2,-6,-5,NAN
-1,0,1,-2,-2,2,10,17,NAN
-2,-1,0,-2,0,-3,4,-2,NAN
0,-2,0,0,0,2,-5,-1,NAN
1,0,1,1,0,0,-2,-4,NAN
3,0,-1,-1,-2,1,0,28,NAN
-7,-2,-3,0,2,2,-6,-43,NAN
-1,1,-3,0,-2,-7,-1,7,NAN
-4,-1,-2,0,1,2,-11,-20,NAN
8,1,-2,-2,-1,2,22,61,NAN
-1,2,0,-2,-3,-3,5,16,NAN
1,0,-2,-2,0,0,-7,-10,NAN
0,-1,-1,-3,-1,2,4,10,NAN
-2,-1,1,0,2,8,0,2,NAN
-2,0,-2,-3,-6,-15,-5,-1,NAN
-1,-1,-1,-2,-4,0,-6,-7,NAN
0,-1,-2,0,2,8,6,9,NAN
-3,0,-1,-3,-3,-10,-4,-6,NAN
2,1,0,1,1,4,3,5,NAN
0,-2,0,1,2,1,-2,-4,NAN
-5,-3,-1,-1,-3,-3,0,-8,NAN
1,-1,0,-3,-2,-2,-1,-6,NAN
2,0,0,2,1,1,-3,2,NAN
-2,-2,0,0,-3,-3,-4,3,NAN
-1,-1,0,1,1,1,4,0,NAN
0,0,-2,-1,0,1,-1,0,NAN
1,0,-1,0,0,-1,-1,-1,NAN
0,0,0,-1,1,2,-3,0,NAN
-2,-1,-1,-2,-1,-4,0,-5,NAN
1,0,0,-1,1,1,0,1,NAN
-1,-1,0,0,0,-1,-3,-3,NAN
1,-1,0,0,-2,-1,7,4,NAN
-1,0,1,0,-2,0,1,0,NAN
-3,0,-2,-1,-1,-1,-1,-4,NAN
3,-1,-3,1,1,1,3,34,NAN
0,0,0,-1,-3,-3,0,0,NAN
-3,-1,-1,0,0,4,-5,-10,NAN
0,-1,-2,0,1,-1,-5,32,NAN
3,0,-2,-3,0,2,8,16,NAN
-6,0,-2,0,0,2,-7,-22,NAN
-1,-1,-1,-4,-8,-19,2,8,NAN
-3,0,0,0,1,1,-18,-27,NAN
2,-1,1,-1,0,-1,17,28,NAN
1,-1,-2,0,0,-1,4,12,NAN
-3,-2,-3,-3,-2,3,-13,-19,NAN
1,0,-2,-3,0,-1,6,10,NAN
1,-1,-1,-1,0,0,-7,-6,NAN
3,-2,1,0,0,3,8,19,NAN
-3,-1,0,1,0,-2,-6,-18,NAN
-1,2,2,0,0,0,0,0,NAN
-4,-1,-1,-3,-2,-3,-7,-7,NAN
-2,-1,-2,-2,-3,-6,3,-12,NAN
-4,-2,-2,-1,-8,-16,-9,-19,NAN
-1,0,0,-1,0,6,4,7,NAN
2,1,0,0,0,0,-5,-6,NAN
1,-2,-1,-1,-1,4,4,12,NAN
1,-1,0,2,1,3,0,3,NAN
-3,-1,-2,-3,-2,-4,-4,-8,NAN
3,1,-1,-1,2,4,-4,4,NAN
-1,-1,0,-3,-2,2,6,8,NAN
2,-1,0,0,1,0,-11,0,NAN
-2,0,-2,1,-4,9,15,22,NAN
-2,-2,-1,-2,-4,-19,-1,-1,NAN
-2,0,0,-1,1,0,0,-4,NAN
1,-1,-2,-1,-1,2,5,3,NAN
0,1,-1,0,-3,-3,-7,-9,NAN
-4,-2,1,-2,0,6,0,-21,NAN
1,-3,0,-4,-7,-8,0,6,NAN
0,-1,0,0,0,2,1,-1,NAN
-2,0,-2,2,2,-2,11,15,NAN
-4,-1,0,0,0,2,0,-12,NAN
1,0,-1,-1,-3,-10,-7,-9,NAN
-1,0,-1,0,-2,0,-12,-2,NAN
1,-2,-1,-2,-3,-9,-9,-10,NAN
1,-1,1,-1,-1,0,7,12,NAN
-3,-1,0,-1,-3,-6,-1,-13,NAN
-1,0,-3,0,-1,-1,-5,-10,NAN
-1,1,0,-1,1,0,1,5,NAN
0,0,-2,-2,0,1,-2,-3,NAN
-1,-2,-2,-1,-2,3,-2,2,NAN
-2,0,1,0,-3,0,0,-5,NAN
-3,-1,0,-1,3,3,3,3,NAN
0,-1,-1,-1,-4,-1,-2,-7,NAN
-1,-1,0,0,1,0,-4,-10,NAN
-1,0,-2,1,0,-3,3,16,NAN
1,-1,0,-1,-1,0,2,8,NAN
-4,-1,-2,-2,0,0,-7,-17,NAN
-1,-1,-1,0,0,-2,3,4,NAN
-1,-1,0,-1,2,1,-4,-9,NAN
-2,-1,-2,-3,-4,-8,-2,-3,NAN
0,0,-1,-2,-5,-1,0,1,NAN
-1,0,-1,0,2,2,7,29,NAN
0,-3,-2,-1,4,1,-11,-55,NAN
2,-2,0,-1,1,4,0,-3,NAN
-1,-2,-1,1,1,-3,1,12,NAN
1,1,-2,0,-2,-3,-4,-16,NAN
0,0,2,-1,-2,-5,3,12,NAN
