Timestamp, Rotation x, Rotation y, Rotation z, Marker
30,1.4375,-0.875,-0.3125,0
50,2.125,-0.9375,-0.0625,0
70,2.25,-1.3125,-0.0625,0
90,1.625,-0.9375,0,0
110,0,-0.625,0.5,0
110,-2.4375,-0.4375,0.9375,0
120,-2.875,0.25,1,0
130,-2.75,0.375,1.5625,0
150,-2.75,0.25,0.75,0
170,-2.9375,-0.25,0.125,0
190,-2.1875,-0.1875,0,0
200,-2.125,0.5625,0.5,0
200,-2.8125,0.8125,0.5625,0
220,-3.5,0.875,0.875,0
240,-3.375,1.125,0.75,0
280,-3,0.9375,0.5625,0
300,-1.4375,0.5,0.5625,0
320,-1.5,0.4375,0.3125,0
340,-2.125,0.375,0.375,0
340,-2.5,0.1875,0.0625,0
340,-2.3125,0.375,0.0625,0
390,-1.75,0.3125,0.0625,0
420,-1.3125,-0.125,0.0625,0
430,-0.5,0.125,0.1875,0
450,0,-0.25,0.3125,0
450,0.125,-0.5,0.125,0
460,0.3125,-0.25,0.375,0
480,0,0.0625,0.625,0
500,-0.8125,0.25,0.5,0
520,-1.375,0.3125,-0.125,0
540,-1.5625,0.125,0.0625,0
560,-0.875,-0.125,0.1875,0
590,0.6875,-1,-0.625,0
610,1.25,-0.8125,-0.875,0
630,1.5625,-0.75,-0.625,0
650,1.5,-0.6875,-0.1875,0
660,0.875,-0.5,0,0
680,0.3125,-0.5,0.125,0
700,0.3125,-0.4375,0.3125,0
730,1.9375,-0.8125,-0.0625,0
750,1.75,-0.75,-0.4375,0
770,1.6875,-0.8125,-0.375,0
790,1.375,-1,-0.5,0
810,1.4375,-0.8125,-0.5,0
830,1.6875,-0.6875,-0.625,0
840,1.25,-0.625,-0.625,0
850,2.1875,-0.625,-0.4375,0
870,2.3125,-1.0625,-0.3125,0
870,2,-0.75,-0.125,0
890,1,-0.1875,0.25,0
910,-0.25,0.25,0.1875,0
930,-0.8125,0.3125,-0.1875,0
970,0.125,-0.6875,-0.8125,0
990,0.125,-0.125,-0.875,0
990,-0.375,-0.0625,0,0
990,-1.125,0.1875,0.875,0
990,-1.5,0.0625,1.0625,0
1000,-0.9375,0.0625,0.8125,0
1010,-0.8125,0,0.625,0
1030,-0.9375,0,0.1875,0
1050,-0.875,-0.25,0.25,0
1070,-0.4375,-0.3125,0.3125,0
1090,-0.6875,-0.125,0.125,0
1110,-1.1875,0.25,0.1875,0
1130,-1.5,0.125,0.4375,0
