C1,C2,C3,C4,C5,C6,C7,C8,Marker
4,4,-1,0,-1,0,-1,-1,NAN
-22,-15,0,-3,-1,-1,-1,-3,NAN
-8,3,-2,-1,-1,1,-1,-1,NAN
0,3,-3,0,-1,-1,0,0,NAN
2,-7,-2,-1,-1,0,-1,0,NAN
-3,4,-2,-1,-2,1,-3,-2,NAN
5,-4,-1,-1,0,-2,-3,-1,NAN
-19,-2,0,0,-3,2,-1,-3,NAN
-2,1,0,-1,1,-2,0,2,NAN
11,1,-1,-3,-4,-3,-1,0,NAN
-11,-4,-1,-1,-2,0,0,2,NAN
5,0,-2,-1,-2,2,2,2,NAN
3,-1,-1,2,2,1,0,-1,NAN
3,2,2,1,1,-1,1,1,NAN
7,3,2,0,1,0,-1,0,NAN
5,3,1,-1,1,-3,-1,-3,NAN
1,-4,-1,-1,-1,-1,1,0,NAN
-1,1,-3,-1,1,1,-1,-1,NAN
-2,-1,-1,-1,-2,-1,1,-1,NAN
5,0,0,-2,-2,-1,-1,-1,NAN
-4,0,-1,-2,-2,0,0,-3,NAN
1,1,0,-2,-1,0,-2,0,NAN
4,6,1,-1,-1,-1,1,-1,NAN
-1,-9,-2,0,2,0,-2,1,NAN
2,1,1,-1,-1,0,-2,-3,NAN
-8,-2,-1,0,0,0,0,1,NAN
0,0,-2,-1,0,1,-2,-2,NAN
-2,-1,-2,-3,-1,-1,0,1,NAN
-2,-3,-1,-2,-1,-1,-2,-3,NAN
-3,-1,-2,-2,-1,-1,-1,-1,NAN
-3,-1,-1,0,-2,-3,-1,0,NAN
-1,0,-2,-1,-1,-2,0,0,NAN
0,0,-1,0,-2,-1,-1,0,NAN
-1,-2,-2,1,-2,-1,-2,-1,NAN
1,-2,-1,-1,-3,-3,-1,-2,NAN
2,0,-1,-1,-2,-2,0,-3,NAN
-1,1,0,0,-2,-1,-1,-1,NAN
-1,11,1,0,0,-1,-1,-1,NAN
-2,0,-1,-1,0,0,-2,-1,NAN
-2,0,-4,-1,-2,0,-1,-1,NAN
-5,1,-2,-1,-3,-1,-2,0,NAN
-3,-4,-2,-1,-3,-2,-1,-2,NAN
-8,1,-2,0,-2,-1,-1,-3,NAN
-6,-1,0,-1,-2,-1,-2,0,NAN
1,-1,0,-1,-1,0,2,2,NAN
-1,-1,-1,-1,2,3,1,0,NAN
2,-4,1,0,1,1,0,1,NAN
-19,-5,-1,-2,-1,-1,-1,-2,NAN
-2,-2,-2,-1,-1,-2,-1,-1,NAN
4,-5,-1,0,-2,0,-1,-1,NAN
-7,2,-1,-2,0,-2,-3,-1,NAN
6,1,0,1,-1,1,-3,-1,NAN
0,-3,-1,-3,-1,-1,-1,-2,NAN
2,0,-2,-1,-1,-1,-1,0,NAN
1,0,-3,0,-2,-2,0,-1,NAN
4,-7,1,1,0,-1,-2,-1,NAN
1,2,-1,1,-1,-1,-3,0,NAN
-7,-2,-1,-1,0,-2,0,-3,NAN
-4,0,0,-2,0,-3,-1,-2,NAN
3,3,-2,-1,0,0,1,-1,NAN
-4,2,-2,0,-1,0,-1,0,NAN
0,-7,0,-1,-1,-1,-2,0,NAN
1,-5,0,-1,-1,-1,-2,-2,NAN
3,2,-2,-2,0,-3,-2,-2,NAN
0,-4,0,0,2,0,0,-1,NAN
-5,3,0,-2,-2,-1,0,-1,NAN
3,-4,-1,-3,-2,0,-1,-2,NAN
-5,-2,-1,0,0,0,-1,-1,NAN
-1,1,0,-2,0,-2,0,-1,NAN
4,0,-2,0,-2,-1,-1,-3,NAN
-3,-4,-1,0,-1,-1,1,0,NAN
-33,-2,-2,-2,-2,-1,-1,0,NAN
60,-1,-1,0,-1,-2,0,1,NAN
-9,-3,-1,-1,-1,-1,-1,-1,NAN
4,1,0,0,0,1,0,-2,NAN
-7,1,-2,-1,-1,-1,0,-1,NAN
-14,-3,-2,-1,-2,-3,-1,-1,NAN
2,-3,-3,0,-2,0,-1,1,NAN
8,1,-1,0,-2,-2,-1,0,NAN
7,-3,-1,-1,0,-3,-1,0,NAN
-11,-1,-2,-2,0,1,-3,-3,NAN
8,0,-2,-1,0,-3,-1,-1,NAN
-12,-1,-1,0,-2,1,-4,-2,NAN
8,0,-2,-2,0,-1,-1,1,NAN
-9,-2,-1,-3,-2,-1,0,-2,NAN
-9,1,-1,-1,-2,-1,-1,-1,NAN
1,-1,0,-2,0,0,-1,-1,NAN
5,-1,1,0,-2,-3,-1,0,NAN
-8,0,-2,0,-2,-1,0,-1,NAN
0,-3,-1,-1,0,-2,-3,-3,NAN
-2,2,-2,0,0,-1,-2,0,NAN
7,-5,0,0,-2,2,1,-1,NAN
-12,0,-2,-1,1,-1,-1,-3,NAN
0,-1,0,-1,-2,0,1,-1,NAN
4,-1,-2,-1,-1,-1,-1,-2,NAN
0,2,-2,-2,-1,-2,-3,-4,NAN
-6,-2,-2,0,-2,-1,-1,-2,NAN
1,0,-1,-1,0,0,0,-1,NAN
5,1,0,-2,-1,-2,-2,-2,NAN
6,-4,0,0,0,-2,-2,0,NAN
-3,-1,-2,-2,0,-2,-1,-2,NAN
0,1,-3,0,-2,-1,-5,-1,NAN
-2,-5,-1,-2,-3,0,-1,1,NAN
1,0,0,-2,0,0,-2,-2,NAN
-36,-4,-1,-1,-2,-3,-3,-2,NAN
65,2,-1,-1,-1,0,-1,3,NAN
-7,-4,-3,-2,-1,0,-2,1,NAN
1,1,-1,1,-1,-1,-1,0,NAN
-4,1,-2,-1,-1,0,-1,0,NAN
-20,-1,-1,0,-2,-3,-1,-3,NAN
2,5,-1,-1,-1,1,-2,-1,NAN
7,-8,-2,-1,0,-1,0,-1,NAN
-1,0,1,-1,-1,0,-2,-1,NAN
-12,-4,-2,-1,0,-1,-1,-4,NAN
5,0,-2,-1,-1,0,1,-1,NAN
-10,3,0,0,-2,0,-1,-4,NAN
8,-2,0,0,0,-3,-1,0,NAN
-8,-3,-1,-1,-1,-2,-2,1,NAN
-8,-1,0,0,0,-2,-3,-2,NAN
0,0,-1,-2,0,0,0,0,NAN
9,-2,0,-2,-2,1,0,-1,NAN
-11,3,-1,-3,1,0,-1,-3,NAN
-4,-3,-1,-1,0,-1,-2,-2,NAN
0,0,0,-2,-1,-1,-1,0,NAN
8,-2,-1,0,-1,-1,-1,-1,NAN
-10,-4,-1,-1,-1,0,-2,0,NAN
2,-1,-1,0,-1,-2,0,-1,NAN
-5,-6,-3,-1,-1,-1,0,-1,NAN
-2,-1,-2,0,-1,-1,-1,-2,NAN
0,1,1,0,0,0,-2,-1,NAN
-10,-6,-1,-2,0,0,0,0,NAN
1,3,-1,-1,-2,-1,-1,-1,NAN
2,0,-2,-1,-1,-1,-1,0,NAN
-25,-5,0,-2,-2,-1,-1,-3,NAN
46,4,-1,0,-1,-2,0,0,NAN
-7,-6,-1,-2,0,0,-2,-4,NAN
-4,2,1,0,-1,0,-1,-1,NAN
5,0,-1,-1,-2,-1,0,0,NAN
-18,-2,-1,-1,-1,-1,-1,-1,NAN
0,-4,-2,-2,-2,-1,1,-1,NAN
11,-2,-2,-2,0,0,-4,0,NAN
-19,-2,0,-1,-1,0,-2,-1,NAN
-5,-2,-2,2,-1,-2,-1,-2,NAN
3,1,-1,-1,-2,-1,-1,-1,NAN
-6,-2,0,0,-1,-1,-1,-2,NAN
3,1,-2,0,-1,-2,2,1,NAN
-6,-2,-3,-1,-1,-2,0,-1,NAN
5,8,-1,-1,0,-1,-1,0,NAN
-2,-9,-2,-1,-2,-1,-1,-1,NAN
5,-2,0,-1,-1,-3,0,-1,NAN
1,-2,-2,0,0,-1,-1,-1,NAN
-16,-5,-2,-1,-1,-1,-1,-1,NAN
1,2,-2,-2,-1,-1,-1,-2,NAN
4,-4,-2,0,-1,-1,-1,0,NAN
-3,1,-3,-3,-2,-2,-1,-2,NAN
1,0,-1,0,0,-1,-2,0,NAN
-3,-1,-1,-2,-1,-2,1,-1,NAN
3,0,-2,-1,-2,-2,0,-1,NAN
-18,-2,-1,-3,-1,-2,-2,-3,NAN
24,3,0,-1,0,-1,-2,0,NAN
-6,-1,-3,-1,-1,-2,0,-2,NAN
-6,0,-1,-1,-1,0,0,-1,NAN
4,0,-2,-1,-1,-1,-2,-1,NAN
-11,-3,-1,0,-4,-2,-3,0,NAN
10,5,-1,-1,-1,0,-3,1,NAN
5,-5,0,-3,-1,-2,-2,0,NAN
-12,-3,2,0,-1,-1,1,0,NAN
0,0,-1,-1,-2,-2,1,-3,NAN
-1,-1,-1,-2,-3,0,-2,0,NAN
-2,3,-1,-1,0,-1,-1,-1,NAN
4,-6,0,0,0,-1,-1,2,NAN
-2,1,-1,0,-1,0,0,0,NAN
0,0,0,-2,-1,-2,-1,0,NAN
-2,1,-2,-1,-1,-1,-1,-3,NAN
0,4,-2,-1,-2,-2,0,-1,NAN
0,0,0,-2,-2,-1,0,-1,NAN
-8,-4,0,-1,0,0,0,-1,NAN
3,0,0,-2,-1,1,-2,0,NAN
1,0,1,0,0,-2,0,-3,NAN
-7,-11,-2,-4,-1,-1,-2,-1,NAN
-1,16,0,0,1,1,2,-2,NAN
-1,-3,-2,-1,0,-2,-2,-1,NAN
4,1,-3,-2,-2,1,-1,-2,NAN
-2,1,-1,0,-1,-2,0,0,NAN
0,-5,-1,0,-1,-2,-2,-3,NAN
-11,-1,-1,-1,-1,1,-1,0,NAN
-5,2,-2,-1,-1,-1,-1,-1,NAN
-1,-4,-1,-1,-1,-1,-1,0,NAN
-1,-5,0,-2,0,-1,-1,1,NAN
0,2,-1,1,-1,-1,-1,-2,NAN
1,-7,-2,-1,1,0,-3,-2,NAN
-3,4,0,-1,0,1,-1,-1,NAN
0,-3,-2,-2,-1,-1,-3,-2,NAN
-2,0,-1,0,-1,-3,-1,1,NAN
-1,1,-1,-1,-1,1,1,-1,NAN
-17,-3,0,-1,-2,-2,0,-2,NAN
33,2,0,1,-1,0,-1,0,NAN
-2,-4,-1,0,0,-1,0,-1,NAN
-5,-2,1,-1,-1,-1,-1,-2,NAN
4,-3,-1,-1,1,-3,-1,1,NAN
-14,-4,-1,-1,-2,-1,-1,-2,NAN
2,-4,-2,-2,-1,-1,-3,-1,NAN
5,-1,-2,-2,-1,-1,1,-1,NAN
-9,0,0,1,-1,-1,-2,-2,NAN
-6,-3,0,-3,-2,-3,-2,0,NAN
7,0,0,-1,-1,0,-1,-1,NAN
-6,-2,0,-2,-1,-2,-2,-3,NAN
21,7,-2,-1,-1,0,-2,0,NAN
-8,-8,-2,0,-1,0,0,-1,NAN
0,-4,-1,-1,-1,0,0,-1,NAN
-2,-1,0,0,-1,1,0,-1,NAN
-2,0,-4,0,0,0,-2,0,NAN
0,0,0,-1,-1,0,-2,-2,NAN
-4,-1,-1,-1,1,-2,0,-1,NAN
1,-2,-3,-2,-3,-1,-1,-2,NAN
3,-3,-2,0,-1,-2,-1,-1,NAN
-4,0,-1,-2,-2,-1,-3,-3,NAN
-7,-2,-1,0,-1,0,-1,0,NAN
1,1,-1,-2,0,-2,-1,-1,NAN
0,-2,-1,-1,-1,-2,1,-3,NAN
-4,-2,-2,-1,-1,-1,0,-1,NAN
2,2,-1,-1,-1,0,-1,-3,NAN
1,-1,-1,-2,-2,-1,-2,0,NAN
-11,0,-2,-2,-1,1,0,-2,NAN
0,-1,-2,0,0,-3,0,1,NAN
-3,-3,-3,-2,-4,-1,0,-1,NAN
-8,-5,-2,-2,-1,-1,0,0,NAN
6,13,1,-1,1,-1,-1,-2,NAN
-5,2,-1,0,-1,0,-1,0,NAN
5,-4,-3,-1,0,0,-2,-2,NAN
3,-2,-2,0,-2,0,-2,-1,NAN
-12,-6,-2,-2,-2,-2,-1,-1,NAN
2,1,-1,0,-1,0,-2,0,NAN
1,2,-1,0,-1,0,-2,0,NAN
4,0,-1,0,-2,0,-1,-1,NAN
4,-3,-1,-1,-1,1,-1,0,NAN
-3,-2,0,-2,0,-3,0,0,NAN
5,-2,-1,-2,-1,-2,-2,0,NAN
-14,-3,-1,-1,-1,-2,0,0,NAN
1,-2,-2,0,-2,-1,0,-1,NAN
3,-1,-1,0,-2,-3,1,-3,NAN
-6,-3,1,-2,0,-1,-1,-3,NAN
3,2,-1,-1,-1,-1,0,-3,NAN
-25,-4,0,-2,-2,-1,-2,-3,NAN
51,3,-2,0,0,0,0,2,NAN
-8,-2,-2,-3,-1,-3,-3,-1,NAN
-4,5,-1,1,2,-1,-2,-3,NAN
6,-7,-1,-2,-2,1,-1,0,NAN
-20,-7,-3,-2,-1,-2,-1,-1,NAN
0,2,-2,-1,-1,0,0,-2,NAN
7,-4,-1,-3,-2,-1,-2,0,NAN
-10,0,-2,1,0,-2,-1,-1,NAN
-9,-4,0,-2,-1,-1,0,-1,NAN
6,3,-1,0,0,-1,1,-2,NAN
-2,-3,0,-2,-1,0,-1,-3,NAN
-2,-3,0,0,-2,-3,-1,1,NAN
-8,-2,-1,-1,0,-1,-1,-3,NAN
2,-3,0,-1,-3,-2,-2,0,NAN
1,1,-1,-3,0,-2,-1,0,NAN
6,-1,1,0,0,0,-1,-2,NAN
-1,-3,-1,-1,0,-1,0,-2,NAN
-8,-3,-1,-1,-1,0,-1,0,NAN
1,0,-1,0,-3,-1,-2,0,NAN
5,0,-1,-2,-1,1,-3,-1,NAN
-3,-3,-1,-3,1,0,-1,0,NAN
3,-2,-2,1,-1,0,-1,0,NAN
0,3,-2,-1,1,-1,0,-1,NAN
3,-6,-2,-1,-2,-3,-1,-1,NAN
-8,3,0,-1,-2,-1,-2,-2,NAN
0,1,0,-2,-2,-1,0,-2,NAN
3,-1,-1,-1,-1,-1,-1,-2,NAN
-1,3,-1,-1,0,0,-1,-1,NAN
-4,0,-1,0,-2,0,0,-2,NAN
2,2,0,-3,-1,0,-2,-1,NAN
-24,-4,1,0,1,-1,0,-1,NAN
41,0,-1,-2,-1,-2,-1,0,NAN
-10,-2,0,-2,-1,0,-2,0,NAN
-6,-1,-1,-2,-2,-2,-1,-1,NAN
10,2,-3,-2,-1,-1,-1,0,NAN
-13,0,-2,-3,-1,-1,0,-2,NAN
-1,-2,-2,0,0,-1,1,-2,NAN
4,2,0,0,0,-1,-2,-1,NAN
-10,-5,-2,-1,-1,-2,1,-1,NAN
3,3,0,-1,0,-2,1,1,NAN
0,-3,0,-2,0,-1,-1,-1,NAN
-8,-4,-2,0,0,-1,1,0,NAN
4,1,-1,-1,-1,-2,0,-1,NAN
-7,-3,-1,-3,-1,1,-1,-1,NAN
2,1,-1,1,-3,0,-2,-2,NAN
1,0,-1,0,0,-1,-1,-2,NAN
3,-4,-2,0,0,-1,-1,-1,NAN
-1,1,-2,-1,-2,-2,-1,-2,NAN
-6,1,-2,-1,-1,0,-2,-1,NAN
-9,-8,-3,-3,-1,-3,-3,-2,NAN
-1,1,0,2,2,-5,-7,-11,NAN
-1,-1,-2,-5,-3,10,9,11,NAN
3,2,0,-1,-1,-1,-1,-2,NAN
1,-3,-1,-1,-1,-2,-2,-1,NAN
1,-1,0,0,-3,-2,0,0,NAN
-16,-3,0,1,1,-3,-6,-4,NAN
-2,-5,-2,-3,-2,-4,2,-3,NAN
-28,13,0,-2,0,0,4,-2,NAN
57,2,-1,-2,0,-1,-2,5,NAN
-19,-4,0,1,1,-1,-3,-2,NAN
-3,0,-2,-3,-2,-1,-1,-1,NAN
3,-7,-3,-1,-2,-3,-1,-2,NAN
-15,-2,-1,-2,-3,0,1,3,NAN
-1,0,0,0,1,-3,-2,-2,NAN
4,-4,-1,0,0,-3,-5,-3,NAN
-2,-2,0,1,0,0,-2,0,NAN
-12,-2,-1,-1,-2,-1,0,-2,NAN
8,-2,-2,-3,-1,-3,-1,-6,NAN
-10,0,-2,-1,-2,-3,-4,1,NAN
9,-1,-2,-1,-1,-1,-2,0,NAN
-5,-3,-1,0,-2,1,-2,3,NAN
-1,-2,-1,2,-1,-5,0,-7,NAN
1,1,-1,-2,-1,3,-14,-1,NAN
2,-2,1,0,-1,1,0,1,NAN
-2,0,-2,-1,0,-1,-5,1,NAN
-2,0,-1,-1,-1,-1,5,-1,NAN
-2,-4,-3,-1,1,-4,-9,0,NAN
7,-3,0,-1,-1,-1,7,2,NAN
-12,-1,0,-1,-2,2,5,-4,NAN
1,0,-2,-1,2,3,-6,1,NAN
0,0,-2,1,-2,-3,14,-1,NAN
2,1,-3,-2,-2,1,-21,0,NAN
-3,-2,-1,-1,2,-3,6,-1,NAN
-1,0,0,-1,-6,-7,-6,0,NAN
2,0,-1,-1,2,3,-5,1,NAN
0,0,-1,0,0,-2,-7,-4,NAN
-4,-1,1,0,1,6,-4,-3,NAN
4,1,1,1,2,-3,-4,5,NAN
-2,-1,-1,1,-2,-3,2,-2,NAN
1,-3,-3,-1,-2,0,8,-1,NAN
-1,0,0,-1,-3,-2,1,-2,NAN
-2,-2,-1,-2,-1,-1,-8,-4,NAN
-1,-1,-1,0,-1,-1,-1,-1,NAN
2,2,-1,-3,-2,-5,-4,-4,NAN
6,-3,-1,-2,-3,0,7,-2,NAN
0,-2,-5,-3,-3,0,5,2,NAN
2,2,2,-2,0,-2,0,0,NAN
5,-2,-1,-1,1,1,4,1,NAN
-12,-5,-1,-1,-1,-5,-12,-4,NAN
0,0,-2,-2,-1,-1,-2,-4,NAN
1,-7,-3,-1,-2,1,3,1,NAN
3,9,1,0,-1,-2,-2,-1,NAN
15,1,-3,-3,-4,-4,-4,4,NAN
-11,-1,0,0,1,4,12,-1,NAN
-7,-10,-1,1,-1,-1,2,-4,NAN
0,10,-1,-3,-1,-2,0,1,NAN
-3,-1,-2,-1,-1,-1,2,6,NAN
10,-11,1,0,2,2,-2,-8,NAN
7,23,-1,0,0,-2,-5,3,NAN
-23,-15,-4,-1,1,5,8,-1,NAN
-16,1,2,1,0,-5,-11,-6,NAN
21,3,0,-5,-5,6,16,17,NAN
-19,-6,0,-1,1,1,2,-1,NAN
8,-2,2,1,-4,-3,-3,-7,NAN
9,-3,-8,-3,-3,-1,1,7,NAN
0,-14,-8,-1,-2,-5,-4,2,NAN
4,2,8,3,-1,0,-2,-5,NAN
5,26,0,-1,0,1,1,4,NAN
-36,-14,-1,-3,0,2,3,-5,NAN
5,-7,-3,0,-3,-5,-7,-7,NAN
11,0,-1,-5,-2,-3,2,-1,NAN
-7,1,-1,-2,-1,-4,-6,-3,NAN
-4,-10,-10,-3,-3,-4,-7,-9,NAN
-16,7,1,-5,-2,-2,-13,-5,NAN
-2,-9,4,1,-4,-2,2,-2,NAN
-5,-10,2,4,2,1,9,2,NAN
20,19,5,0,1,1,-3,4,NAN
-17,-8,-2,1,-1,3,0,2,NAN
25,1,-3,-7,-5,-5,-7,-3,NAN
3,14,8,0,0,1,0,7,NAN
1,-23,-7,3,2,3,4,-4,NAN
8,-1,1,-2,-2,-5,-7,-6,NAN
-7,25,1,-2,-1,-1,2,0,NAN
-6,-36,-19,-6,-6,-3,-8,-10,NAN
-10,3,2,1,0,-2,-2,-2,NAN
-11,16,3,-1,-1,1,-2,-5,NAN
14,-39,-19,-2,-3,-2,2,6,NAN
7,0,12,-2,-6,-8,-10,-10,NAN
0,42,16,-3,0,4,8,12,NAN
3,-8,-3,2,4,2,3,2,NAN
-33,3,-1,2,1,-3,2,0,NAN
18,-26,-9,-4,-2,-3,-1,3,NAN
0,-8,-1,1,2,1,-1,-5,NAN
6,17,8,-1,-4,0,4,5,NAN
-1,-6,-3,-3,0,-2,-6,-8,NAN
-10,-15,-13,1,0,5,-2,1,NAN
-2,-1,-9,-3,-5,-11,-5,-7,NAN
-27,22,9,-2,-2,-1,-1,-10,NAN
36,-2,4,3,1,6,-7,-10,NAN
-14,-6,1,0,2,-5,9,10,NAN
8,-4,-2,-4,-3,0,2,-2,NAN
-20,-36,-15,-2,0,-12,-11,-7,NAN
