Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,12,5,4,7,11,10,37,70,0
5,-6,-6,-1,-12,-28,-12,-6,-7,0
10,-3,1,-7,5,4,-4,-7,0,0
15,6,41,93,48,38,0,-16,3,0
20,-4,-45,-93,-46,-15,-4,-7,-1,0
25,-14,-6,-1,-7,1,7,13,1,0
30,-2,-10,-16,-22,-20,-9,-2,-8,0
35,-1,-2,-7,-6,-19,-21,-33,17,0
40,23,7,28,22,8,2,-5,-18,0
45,-72,10,17,11,15,19,0,-13,0
50,-1,5,2,8,3,1,19,16,0
55,-10,-13,-18,-2,-7,-16,-13,-60,0
60,14,8,15,3,9,-5,23,12,0
65,16,-9,-18,-1,-1,0,7,57,0
70,-1,5,16,5,7,13,17,7,0
75,22,-5,-14,-10,-3,19,7,-34,0
80,-13,-5,3,-2,-9,-23,-20,-6,0
85,36,-1,5,-2,-1,14,28,-11,0
90,-18,23,18,16,17,-15,-11,4,0
95,-20,8,-13,-7,-7,-2,-10,19,0
100,-21,-2,4,5,-11,0,-26,-97,0
105,16,-10,-23,-19,2,-6,-21,-20,0
110,-5,-11,-5,-8,-9,3,-20,-15,0
115,-8,-15,-15,-7,-3,9,25,27,0
120,-3,23,25,16,12,1,18,24,0
125,9,7,12,8,1,8,2,0,0
130,-11,-19,-14,-11,-11,-8,-24,-42,0
135,-11,-7,-11,-10,-4,-9,7,3,0
140,-2,3,-4,-4,9,0,-7,2,0
145,3,1,4,-6,-34,-10,15,3,0
150,0,-3,-2,-4,2,1,5,-5,0
155,-2,4,6,11,4,-3,-1,-13,0
160,5,3,6,5,1,1,27,5,0
165,-17,-20,-22,-11,-9,-16,-55,-50,0
170,1,-4,13,10,0,3,-10,-25,0
175,19,5,9,-11,-2,-6,-18,-1,0
180,-28,-14,-24,0,11,7,0,5,0
185,7,-23,-7,1,8,7,11,-1,0
190,-1,-15,-24,-19,-17,-21,-49,-22,0
195,12,20,13,3,-2,19,58,54,0
200,1,0,7,-2,-8,-7,-3,2,0
205,-13,-3,4,2,5,25,35,-15,0
210,4,5,2,9,10,-11,-4,31,0
215,-2,-2,-5,2,2,-10,-16,7,0
220,2,-7,1,-2,-6,-12,-25,5,0
225,0,5,-2,-3,-7,56,56,18,0
230,6,6,7,5,17,-16,-9,13,0
235,-3,-2,-9,-8,-7,-2,-8,2,0
240,0,-2,3,-7,-16,-26,-11,15,0
245,-8,-1,1,-1,-5,22,-3,-75,0
250,-1,5,0,0,6,-20,-9,23,0
255,-11,-16,-13,-8,-6,-17,-63,-66,0
260,0,-2,-2,4,10,-19,-91,-46,0
265,-6,5,4,-8,-20,10,38,54,0
270,10,11,1,-2,-1,35,71,10,0
275,-7,-7,-2,5,-2,1,11,9,0
280,3,-1,-4,-4,-6,6,-6,-5,0
285,-2,3,-1,3,9,-49,2,12,0
290,-6,-1,-2,-2,4,13,-44,-13,0
295,2,9,18,11,3,1,-17,-4,0
300,7,9,8,7,10,42,87,12,0
305,8,6,15,16,9,-20,-26,21,0
310,-10,-21,-41,-33,-21,-4,10,-10,0
315,-1,1,-3,7,13,-8,16,-25,0
320,0,2,1,-8,-19,3,3,-25,0
325,3,7,9,3,7,-21,-57,22,0
330,0,1,9,6,-2,27,46,-4,0
335,3,1,-3,-2,8,17,14,0,0
340,-2,0,0,6,8,8,30,7,0
345,11,4,-1,0,5,-6,11,11,0
350,0,8,19,5,-14,-7,-3,20,0
355,-10,-14,-25,-8,-9,-19,-9,18,0
360,3,0,-8,-2,5,19,27,12,0
365,1,3,-4,-5,6,5,-11,0,0
370,0,-6,-4,4,24,10,27,11,0
375,-1,4,11,-6,-32,-15,-16,12,0
380,1,1,8,1,-12,-14,-3,28,0
385,2,6,5,9,0,-9,-23,-7,0
390,-4,-5,0,-5,10,40,24,-10,0
395,-5,-10,-15,-6,8,10,-9,1,0
400,-2,-1,-4,-2,-5,-13,-7,-20,0
405,6,2,1,1,7,0,7,22,0
410,-2,-1,2,3,-13,-21,-34,-8,0
415,0,0,2,-2,1,1,2,-1,0
420,-3,-2,-1,-6,-2,-6,8,-18,0
425,3,0,-4,-2,3,-4,-19,10,0
430,8,15,7,10,1,1,-4,27,0
435,-7,-5,-11,-9,-8,-8,-14,-30,0
440,-10,-11,-1,1,3,-1,-27,-14,0
445,-3,-7,-7,-4,4,-3,-6,-3,0
450,-3,-13,-8,1,6,4,38,15,0
455,12,31,21,0,-6,3,-14,6,0
460,3,-3,-8,-10,-13,5,34,11,0
465,1,5,2,-1,-11,-29,-5,-5,0
470,-6,10,11,3,6,11,-61,-17,0
475,-8,-13,-2,4,15,-21,36,-2,0
480,2,14,9,6,18,16,-75,-3,0
485,-1,-7,-11,-16,-12,-4,-12,3,0
490,-5,10,-1,-2,-8,-25,3,-33,0
495,0,-10,-2,7,-3,-18,-58,7,0
500,-3,0,4,10,4,-33,18,2,0
505,18,26,10,6,11,40,89,29,0
510,-6,-20,-9,8,51,74,56,22,0
515,-3,-11,-20,-27,-57,-65,-30,19,0
520,6,0,10,26,46,3,8,-2,0
525,1,7,-1,-13,-23,23,12,4,0
530,-10,0,4,10,27,-14,-78,-29,0
535,-3,-27,-11,-9,-21,34,58,32,0
540,-4,-7,-12,-12,-12,38,26,18,0
545,-19,-27,-11,-2,2,-53,-87,-38,0
550,6,7,6,-3,-16,-5,53,5,0
555,-13,-1,-4,-2,13,10,-46,-52,0
560,12,2,8,3,-1,-10,-27,8,0
565,-11,-17,-8,-4,-1,3,15,-10,0
570,2,-20,-20,-6,-17,-9,3,16,0
575,6,27,30,27,65,22,-2,18,0
580,12,6,-4,-20,-83,-6,78,27,0
585,8,5,5,6,7,-1,-11,13,0
590,1,5,2,0,-6,-25,-70,-20,0
595,0,-2,-8,-3,7,20,38,-5,0
600,-13,-11,-10,-7,3,-31,-98,-19,0
605,0,3,7,6,17,25,95,8,0
610,-3,-3,-7,-5,-10,-8,-36,-30,0
615,-3,2,10,-3,-21,3,48,7,0
620,-6,-21,-17,-7,8,-1,-5,-16,0
625,3,6,4,5,-6,6,-16,-25,0
630,-41,-9,-9,-12,-21,-29,12,-1,0
635,29,-2,1,6,17,10,1,10,0
640,6,20,0,-3,3,14,70,14,0
645,-24,-46,-9,1,6,-2,-12,3,0
650,43,-2,5,4,-8,-18,-51,-1,0
655,-31,3,-7,-10,-7,6,43,2,0
660,0,7,4,2,4,15,23,2,0
665,-18,-1,5,7,7,-16,-57,-21,0
670,2,-10,-20,-19,-19,-2,31,12,0
675,-23,-9,13,8,-1,-5,-26,-14,0
680,-7,1,-14,0,10,4,-17,-11,0
685,2,13,-2,-5,-3,1,8,-5,0
690,-11,2,2,-4,-7,-3,6,2,0
695,12,2,-1,0,6,8,-2,-1,0
700,-5,-7,7,10,8,1,-14,-3,0
705,-22,5,2,5,0,-4,-23,-1,0
710,28,15,2,-5,-8,-2,6,-2,0
715,12,-10,-6,-3,-9,-7,-36,-14,0
720,20,-1,-1,-6,-8,-6,45,-1,0
725,-12,10,-2,-3,2,2,-56,-54,0
730,-7,-5,12,5,5,3,55,1,0
735,37,8,-9,-3,2,21,-7,5,0
740,-26,-8,6,2,3,-9,-27,-4,0
745,23,3,-3,-6,-8,-3,11,25,0
750,-12,-9,-6,-4,-7,-12,-47,-61,0
755,5,4,4,4,5,13,15,-4,0
760,-8,-1,3,0,-2,10,-6,0,0
765,1,-2,-4,-8,-12,-16,-16,14,0
770,8,14,15,10,2,-9,-12,9,0
775,-11,-11,-7,-5,-4,-1,23,-7,0
780,-5,14,2,-2,6,20,-40,-8,0
785,9,-12,2,-2,4,-1,17,6,0
790,-7,28,3,6,-7,-6,11,16,0
795,-8,0,-2,-3,0,6,-4,-7,0
800,15,0,-1,-3,0,-4,3,3,0
805,8,1,-4,1,9,53,21,2,0
810,-15,-7,0,-1,0,-37,9,9,0
815,11,14,5,2,-4,-4,5,13,0
820,-18,-8,-2,-3,-4,4,-49,-34,0
825,-2,3,-3,0,-9,-36,-5,-11,0
830,6,-2,3,1,5,11,12,8,0
835,-12,0,0,1,-1,7,27,-4,0
840,4,-3,-1,-4,-3,-38,-24,7,0
845,6,4,0,-3,-1,-5,31,16,0
850,-2,-9,-2,-1,-11,-2,-1,-12,0
855,-7,-3,-4,-3,-1,-3,-13,-12,0
860,4,4,3,4,-2,8,7,0,0
865,2,-4,-3,-4,-1,5,-5,0,0
870,-8,-2,4,1,-2,0,3,14,0
875,1,-4,-4,-3,3,6,-1,10,0
880,2,0,0,-1,0,-4,4,8,0
885,1,0,5,1,0,-6,3,4,0
890,8,-4,-5,-5,-1,14,10,8,0
895,-11,-6,-1,-1,-3,-16,-22,-6,0
900,14,7,0,-3,2,3,14,-1,0
905,0,-6,-4,-2,11,11,17,7,0
910,7,6,-1,-3,4,13,-1,0,0
915,-9,-5,-6,0,-2,-11,-13,0,0
920,13,-4,2,1,-3,-1,15,9,0
925,-8,0,-1,0,-1,12,2,-14,0
930,1,10,6,2,-2,-20,-26,1,0
935,-4,-18,-10,-4,2,19,42,4,0
940,0,-5,-3,-1,0,3,19,-2,0
945,0,-4,1,1,-2,-11,-47,-9,0
950,-13,-4,2,3,5,15,2,-36,0
955,18,3,0,1,-2,-23,-49,-13,0
960,-8,-1,-14,-11,-9,8,53,-5,0
965,0,-1,-1,-1,-4,-13,-53,1,0
970,9,6,6,0,3,12,100,52,0
975,-3,5,2,-1,-1,-3,-8,0,0
980,-11,-19,-9,-3,-2,-7,-29,-6,0
985,4,13,3,2,0,-12,-11,-2,0
990,-9,-15,-6,-4,1,4,-33,-24,0
995,1,7,6,3,0,-13,5,26,0
1000,7,1,2,2,2,6,-17,21,0
1005,-1,6,4,0,1,11,38,12,0
1010,1,-5,-4,-3,-3,-3,-20,-10,0
1015,-5,2,-3,-6,-6,-11,-27,-16,0
1020,4,1,0,0,4,-1,42,37,0
1025,4,-4,5,5,6,15,70,5,0
1030,2,9,-2,0,-1,8,0,-6,0
1035,-5,-3,0,1,5,6,-11,5,0
1040,8,8,7,7,8,1,22,28,0
