Timestamp, Rotation x, Rotation y, Rotation z, Marker
40,6.0625,7,9.3125,0
60,-11.625,12.25,3.5625,0
80,-11.375,22.6875,-25,0
100,0.6875,5.5625,-34.125,0
120,11.5625,-15.625,-39.125,0
140,0.4375,-19.375,-43.75,0
140,-14.625,-11.6875,-45.5625,0
150,-7.4375,-19.8125,-38,0
190,-19.875,-50.375,-20.75,0
210,-44.5,-69.8125,3.1875,0
230,-45.4375,-62.75,18.625,0
250,-35.5,-47.125,21.0625,0
270,-44.75,-45,22.9375,0
290,-38.8125,-57.1875,18.625,0
310,-29.125,-51.1875,33.25,0
330,-13.4375,-21.75,34.625,0
350,-11.5625,-13.4375,29,0
370,-4.8125,-11,24.75,0
390,-7.375,7.3125,9.6875,0
410,-13.5625,19.4375,5.625,0
430,-11.9375,25.75,-5.0625,0
450,-15.8125,11.0625,-2.9375,0
470,-11.75,0.875,14.8125,0
490,-9.0625,-5.125,24.6875,0
510,-8.4375,-7.4375,25.6875,0
530,-4.8125,-15.8125,24.75,0
550,-14.8125,-25.0625,23.1875,0
570,-24.625,-57.9375,28.625,0
590,-27.25,-65.125,32.375,0
610,-31.0625,-67.25,43.5,0
630,-19,-51.625,39.75,0
650,-30.0625,-52.9375,22.5,0
670,-36.5625,-51.1875,34.125,0
690,-29.3125,-55.625,54.5625,0
710,-12,-48.4375,49.5625,0
730,-10.3125,-22.875,25.5625,0
750,-11.625,-5.6875,8.0625,0
770,-16.375,14.1875,-0.375,0
790,-11.1875,22.4375,-0.625,0
810,-5.375,26.25,5.875,0
830,-3,39,7.25,0
850,2.875,60.625,1,0
870,6.8125,66.1875,-11.3125,0
890,13.875,60.3125,-23.0625,0
910,20.3125,50,-39.1875,0
930,14.875,45.875,-45.5,0
950,11.75,33.9375,-40.8125,0
970,10.5625,11.0625,-39.125,0
990,18.125,2.125,-40.1875,0
1010,19.1875,0.25,-35.125,0
1030,16.6875,3.5625,-36.375,0
1050,11,-12.0625,-36.5625,0
1070,4.8125,-18.5,-28.5,0
1090,3.8125,-16,-19.125,0
1110,4.375,-10.625,-18.6875,0
1130,-1.5,-1.0625,-23.5,0
1150,-10.4375,-1.875,-23.75,0
1170,-17.25,-5.125,-19.3125,0
1190,-17.25,-6.375,-11.375,0
1210,-13.4375,-4.4375,-3.5,0
1230,-7.6875,-4.1875,8.375,0
1250,0.75,7.5,19.875,0
1270,12.375,26.375,26.875,0
1290,24.5625,56.875,35.125,0
1310,34.375,88.5,32.5625,0
1330,23.0625,91.5,8.625,0
1350,2.5,61.8125,-13.75,0
1370,-0.3125,25.1875,-16.125,0
1390,2.6875,19.5,-10.875,0
1410,4.0625,28.625,-6.75,0
1430,0.875,21.75,-5.0625,0
1450,-10.375,-0.4375,-2,0
1470,-8.6875,-37.4375,8.8125,0
1490,-5,-52.875,8.8125,0
1510,-8.6875,-52.25,7.125,0
1530,-5.5,-26.8125,0.6875,0
1550,-6.8125,-4.8125,-11.5,0
1570,-9.4375,-0.0625,-11.0625,0
1590,-4.25,3.5625,-6.5625,0
1610,-3.3125,4.25,-2.375,0
1630,1.25,6.75,6.1875,0
1650,1.9375,6.4375,11,0
1670,-1.9375,0.4375,6.75,0
1690,-5.625,8.5625,-6.5,0
1710,-19.375,23.1875,-15.875,0
1730,-13.5625,14.75,-7.8125,0
1750,-7,1.3125,5.5625,0
1770,-8.625,-6.6875,14.0625,0
1790,-7.6875,-16.25,4.75,0
1810,-16.25,-16.0625,-14.1875,0
1830,-17.125,-28.75,-15,0
1850,-14.6875,-35.3125,-7.6875,0
1870,-13.5,-32.0625,0.0625,0
1890,-5.375,-33.625,9.5,0
1910,-4.375,-20.25,7.125,0
1930,-11.3125,-4.875,0.5,0
1950,-11,0.8125,3.8125,0
1970,-9.5625,-1.6875,6.75,0
1990,-6,-5.875,8.1875,0
2010,-8.3125,-4.375,1.5,0
2030,-9.875,1,-2.75,0
2050,-7.8125,3.9375,-5.9375,0
2070,-5,4.75,-3.0625,0
2090,-1.3125,0.625,3,0
2110,1.75,-10.6875,11.6875,0
2130,1.875,-23.875,21.4375,0
2150,7.1875,-23.375,22,0
2170,7.75,-17.1875,14.9375,0
2190,6.4375,-8.1875,13.625,0
2210,8,-10.3125,12.25,0
2230,4.8125,-4.375,15.375,0
2250,0.875,3.1875,11.5625,0
2270,-1.1875,15.5625,1.6875,0
2290,-1.75,23.0625,-2.8125,0
2310,2.625,29.375,-3.125,0
2330,-2.5625,19,-5.1875,0
2340,-3.8125,-2.3125,-7.75,0
2360,-6.1875,-17.9375,-4.5,0
2380,1.1875,-15.875,4.875,0
2400,3.5,-14.4375,-6,0
2420,0.9375,-6.1875,-9.875,0
2440,-3.9375,-2.5,-11.9375,0
2460,1.5625,-10,-2.75,0
2480,5.0625,-18.25,8.9375,0
2500,10.625,-26.5625,19.8125,0
2520,16.125,-13.75,12.4375,0
2540,13.3125,-13.9375,-4.6875,0
2560,7.1875,-6.6875,-12.875,0
2580,4.875,-7.25,-9.625,0
2600,12.6875,-17.625,-4.1875,0
2620,21.125,-23.75,0.625,0
2640,18.5625,-8.3125,-2.9375,0
2660,17,17.75,-9.875,0
2680,15.125,40.0625,-22.4375,0
2700,13.3125,39.875,-28.5,0
2720,14.875,25.375,-36.875,0
2740,12.0625,7.5,-35.25,0
2760,12.375,-1.25,-21.5625,0
2780,10.4375,0.5,-15.75,0
2800,6.4375,-15.8125,-5.1875,0
2820,8,-11.3125,-3.5,0
2840,-0.0625,-11.3125,-21.25,0
2860,-16.125,-0.5625,-23.0625,0
2880,-16.5,-15.875,-16.5,0
