Timestamp, Angle x, Angle y, Angle z, Marker
30,-0.450333,0.313415,0.146658,0
50,-0.450333,0.313415,0.146658,0
70,-0.450675,0.314218,0.146685,0
90,-0.450785,0.314858,0.146659,0
110,-0.450909,0.315024,0.146743,0
130,-0.450897,0.315621,0.146608,0
150,-0.450897,0.315621,0.146608,0
170,-0.45073,0.316112,0.146641,0
190,-0.450864,0.316647,0.146652,0
210,-0.450837,0.317274,0.146643,0
230,-0.450638,0.317824,0.146927,0
240,-0.450716,0.318524,0.147152,0
240,-0.451025,0.319264,0.147454,0
280,-0.451336,0.320127,0.147732,0
290,-0.451661,0.320837,0.147908,0
310,-0.451876,0.321552,0.148115,0
330,-0.451852,0.321657,0.148077,0
350,-0.451855,0.32178,0.148053,0
370,-0.451992,0.321794,0.148035,0
390,-0.451992,0.321794,0.148035,0
410,-0.451995,0.321917,0.148011,0
430,-0.452132,0.321931,0.147993,0
450,-0.452132,0.321931,0.147993,0
470,-0.452109,0.322036,0.147955,0
490,-0.452109,0.322036,0.147955,0
510,-0.452246,0.32205,0.147937,0
520,-0.452249,0.322173,0.147913,0
540,-0.452112,0.322159,0.147931,0
560,-0.452252,0.322296,0.147889,0
580,-0.452236,0.322326,0.148015,0
600,-0.452239,0.322449,0.14799,0
620,-0.453128,0.322539,0.147965,0
640,-0.458593,0.323176,0.148056,0
660,-0.468324,0.323238,0.14955,0
680,-0.474901,0.320554,0.148058,0
700,-0.48635,0.313181,0.144064,0
720,-0.500714,0.30343,0.141627,0
740,-0.508053,0.290284,0.137635,0
760,-0.513746,0.269493,0.126421,0
780,-0.517047,0.238783,0.108645,0
800,-0.516677,0.197248,0.0927004,0
840,-0.527867,0.0864716,0.0577719,0
860,-0.541433,0.0167284,0.0410967,0
880,-0.558825,-0.0626156,0.0274989,0
910,-0.625571,-0.353516,0.00357827,0
930,-0.645702,-0.463177,0.00583545,0
950,-0.67083,-0.574119,0.017359,0
970,-0.703883,-0.684051,0.0355869,0
990,-0.746564,-0.790081,0.0637144,0
1010,-0.800811,-0.890127,0.10749,0
1030,-0.866393,-0.981947,0.166587,0
1060,-1.03772,-1.13697,0.33959,0
1080,-1.14812,-1.19631,0.45275,0
1100,-1.27421,-1.24362,0.579222,0
1120,-1.4132,-1.28029,0.719463,0
1140,-1.56365,-1.30674,0.874412,0
1160,-1.71742,-1.3233,1.03529,0
1180,-1.86743,-1.33197,1.1926,0
1200,-2.00543,-1.33562,1.33938,0
1220,-2.13127,-1.33461,1.47382,0
1230,-2.32617,-1.32172,1.6862,0
1250,-2.40623,-1.31175,1.776,0
1270,-2.47905,-1.3005,1.85967,0
1290,-2.54288,-1.28609,1.93564,0
1310,-2.59847,-1.27134,2.00207,0
1330,-2.64674,-1.25707,2.06148,0
1350,-2.68593,-1.24406,2.11352,0
1370,-2.71339,-1.23063,2.15568,0
1390,-2.73224,-1.21723,2.18801,0
1410,-2.7433,-1.20688,2.21148,0
1430,-2.74316,-1.19853,2.22488,0
1450,-2.73518,-1.19025,2.2299,0
1470,-2.72097,-1.18293,2.22776,0
1490,-2.70811,-1.17907,2.22551,0
1510,-2.69855,-1.17744,2.22285,0
1530,-2.69024,-1.17612,2.21979,0
1550,-2.68047,-1.1719,2.21699,0
1570,-2.67366,-1.16586,2.21739,0
1590,-2.67361,-1.16234,2.2213,0
1610,-2.67508,-1.16109,2.22469,0
1630,-2.67386,-1.1619,2.22438,0
1650,-2.66658,-1.16357,2.21948,0
1670,-2.65506,-1.16511,2.2118,0
1690,-2.64653,-1.16666,2.20944,0
1710,-2.64317,-1.1671,2.21141,0
1730,-2.64256,-1.16787,2.21331,0
1750,-2.63965,-1.17,2.2105,0
1770,-2.6302,-1.17298,2.20128,0
1790,-2.61957,-1.17568,2.19188,0
1810,-2.61195,-1.17705,2.18498,0
1830,-2.6072,-1.17834,2.17992,0
1850,-2.60548,-1.17997,2.17753,0
1870,-2.60647,-1.18143,2.17804,0
1890,-2.61097,-1.18198,2.1821,0
1910,-2.61812,-1.18249,2.18825,0
1930,-2.62504,-1.18269,2.19413,0
1950,-2.63215,-1.18248,2.2006,0
1970,-2.63959,-1.18147,2.20783,0
1990,-2.64533,-1.18006,2.2136,0
2010,-2.64992,-1.17865,2.21773,0
2030,-2.65474,-1.17684,2.2218,0
2050,-2.66065,-1.17563,2.22671,0
2070,-2.66651,-1.17419,2.23142,0
2090,-2.67168,-1.17253,2.23569,0
2110,-2.67688,-1.17083,2.24043,0
2130,-2.68059,-1.16969,2.24355,0
2150,-2.68325,-1.16916,2.24515,0
2170,-2.68764,-1.16869,2.249,0
2190,-2.69286,-1.16781,2.25391,0
2210,-2.69936,-1.16697,2.26076,0
2230,-2.70831,-1.16443,2.27128,0
2250,-2.71776,-1.16176,2.28197,0
2270,-2.72694,-1.16084,2.29158,0
2290,-2.7356,-1.16082,2.29955,0
2310,-2.74263,-1.16116,2.30586,0
2330,-2.74743,-1.16183,2.31114,0
2350,-2.74737,-1.16165,2.31287,0
2370,-2.74603,-1.16165,2.3136,0
2390,-2.7463,-1.16152,2.31565,0
2400,-2.74707,-1.1614,2.31815,0
2410,-2.74289,-1.16162,2.31548,0
2430,-2.73491,-1.16211,2.30864,0
2440,-2.72056,-1.16262,2.29504,0
2460,-2.70713,-1.1635,2.28164,0
2480,-2.69619,-1.16296,2.27051,0
2500,-2.68566,-1.16293,2.25829,0
2520,-2.67613,-1.16398,2.24638,0
2540,-2.6704,-1.16481,2.23786,0
2560,-2.66699,-1.16573,2.23195,0
2580,-2.66365,-1.16652,2.22623,0
2600,-2.65896,-1.16724,2.21891,0
2620,-2.6547,-1.16835,2.21201,0
2640,-2.65186,-1.16916,2.20637,0
2660,-2.65075,-1.1695,2.20273,0
2680,-2.65139,-1.16934,2.20149,0
2700,-2.65343,-1.16878,2.20168,0
2720,-2.65548,-1.16809,2.20193,0
2740,-2.65756,-1.16827,2.2016,0
2760,-2.65961,-1.16949,2.2017,0
2780,-2.66147,-1.16928,2.20268,0
2800,-2.66412,-1.1686,2.20544,0
2820,-2.66769,-1.16748,2.20928,0
2840,-2.67169,-1.16672,2.2139,0
2860,-2.67667,-1.16523,2.22018,0
2880,-2.68216,-1.16377,2.22654,0
2900,-2.68593,-1.16276,2.22973,0
2920,-2.69003,-1.16192,2.23305,0
2940,-2.6941,-1.15983,2.23735,0
2960,-2.69914,-1.15765,2.24233,0
2980,-2.70492,-1.15534,2.24763,0
3000,-2.71045,-1.15315,2.25312,0
3030,-2.7285,-1.14768,2.26997,0
3050,-2.7377,-1.14598,2.27955,0
3070,-2.74405,-1.14418,2.28681,0
3090,-2.7482,-1.14303,2.29168,0
3090,-2.75466,-1.13969,2.30125,0
3110,-2.76368,-1.13292,2.3109,0
3130,-2.76377,-1.13224,2.31,0
3150,-2.76403,-1.13142,2.30959,0
3170,-2.76335,-1.12983,2.30843,0
