C1,C2,C3,C4,C5,C6,C7,C8,Marker
-2,1,-1,5,-15,0,0,0,NAN
-2,-1,7,29,-19,6,-2,-2,NAN
-4,-6,-17,-39,3,-13,-3,-7,NAN
-1,-1,2,-31,-35,41,4,-4,NAN
3,0,-1,-18,28,2,4,-1,NAN
1,0,-7,-4,-10,-15,-7,4,NAN
-4,1,14,35,21,-43,-5,0,NAN
4,-3,3,13,12,21,4,0,NAN
-14,-1,-8,-5,-11,13,5,-1,NAN
-6,-6,-3,-31,-14,-5,-25,-8,NAN
8,-1,-1,-6,-10,11,-2,0,NAN
-2,-1,-8,4,9,-12,10,0,NAN
-6,-3,1,0,-9,2,8,-2,NAN
2,0,4,9,-13,-9,-26,-2,NAN
1,-1,-7,-6,-6,-14,-2,-2,NAN
-3,-3,0,-18,-1,-4,-1,-4,NAN
-2,1,3,5,16,25,7,3,NAN
1,-1,0,6,-10,32,10,1,NAN
-1,-3,1,-3,-20,-70,-17,-3,NAN
-2,0,-2,9,15,-24,1,0,NAN
-1,-2,-9,-8,-5,26,-1,1,NAN
-1,-1,-5,12,11,-23,-6,-6,NAN
-2,0,1,2,-13,12,1,-1,NAN
-2,0,-4,1,-2,-30,0,2,NAN
5,-2,-1,-9,2,24,3,0,NAN
-3,-1,-2,7,7,-5,9,2,NAN
-2,-1,1,0,-14,-15,-10,-8,NAN
0,-1,-1,1,13,9,10,2,NAN
4,0,4,12,3,-10,-9,-1,NAN
-3,1,-3,-5,-3,27,6,1,NAN
-2,-1,-1,5,2,3,-5,-3,NAN
-6,-1,3,-6,-4,-1,2,-2,NAN
1,-1,-5,0,2,-32,-4,-2,NAN
-3,-2,-7,-11,-4,-19,4,-3,NAN
-5,-2,0,3,23,29,-3,-1,NAN
-1,-2,-7,-10,-40,-48,-6,-1,NAN
-2,-1,0,-5,0,18,3,1,NAN
-2,-2,1,-4,18,22,3,1,NAN
0,0,-3,-1,-9,-6,-1,2,NAN
0,1,-1,-4,5,-2,-5,0,NAN
2,1,2,1,-3,3,-8,0,NAN
0,-1,-6,0,-5,-20,-4,0,NAN
-3,-1,-2,0,-1,3,-1,3,NAN
2,-4,-4,-5,-7,0,0,-8,NAN
-3,1,1,1,5,0,-4,-4,NAN
-1,-1,0,-3,-4,-8,-3,0,NAN
0,-2,0,-1,-2,2,3,1,NAN
0,-1,5,0,3,1,6,1,NAN
0,-1,-5,-6,-3,0,-1,-9,NAN
-1,-1,2,-2,-4,-6,-2,17,NAN
-1,-2,-3,-1,-1,-2,-10,-4,NAN
-1,-2,-1,-2,-1,-2,2,5,NAN
-1,-1,-1,-1,0,8,3,-16,NAN
-5,0,-1,1,1,-6,-4,-2,NAN
2,1,-1,0,0,0,3,-1,NAN
-3,-1,0,-2,0,4,2,-7,NAN
-2,-2,0,0,1,3,3,18,NAN
-5,-2,-2,-2,2,-3,-19,-30,NAN
-1,0,-3,-3,-14,-23,-2,-3,NAN
-1,-2,-2,-2,-3,0,-3,3,NAN
-2,-1,0,0,4,15,-3,5,NAN
-2,-1,-7,-2,1,12,4,-7,NAN
-1,-1,3,-2,4,6,5,0,NAN
-3,-2,2,0,0,0,1,-9,NAN
-3,-2,-1,-4,-2,-12,-9,-10,NAN
1,0,2,0,-2,1,4,8,NAN
-1,-1,-4,0,4,1,-5,-2,NAN
0,-2,-5,0,3,4,4,-1,NAN
-3,-3,0,1,1,-9,-16,-8,NAN
-1,-1,-1,0,-1,0,-6,4,NAN
-5,-2,-3,0,-3,-8,2,39,NAN
-4,-3,1,-2,-2,5,6,-55,NAN
5,0,-1,0,2,2,-14,-7,NAN
1,2,1,0,1,0,8,5,NAN
-6,-1,-1,-3,2,6,8,10,NAN
-2,-2,-7,1,2,-8,-7,-36,NAN
0,0,6,1,-2,-6,6,4,NAN
0,-2,-1,-6,-7,-4,-16,-5,NAN
-2,-1,-2,-2,-3,-21,-13,-18,NAN
0,-1,-2,1,3,14,8,12,NAN
-4,-1,1,-5,-7,-16,-9,-22,NAN
