C1,C2,C3,C4,C5,C6,C7,C8,Marker
-19,-6,-4,0,-6,-2,-1,-5,NAN
10,1,-3,-1,-4,-2,-1,4,NAN
6,-3,-3,-10,-15,-5,-8,-1,NAN
-6,-3,-3,-6,-2,-2,-2,0,NAN
2,-4,-1,-10,-3,6,0,10,NAN
-21,-5,-3,4,0,-7,-5,-31,NAN
1,-1,-2,13,4,-2,-3,-5,NAN
-4,-1,-2,1,-2,0,1,-1,NAN
0,4,2,-6,-1,-4,-1,9,NAN
9,-1,-3,-5,-5,-9,-1,1,NAN
-22,-2,3,6,6,12,5,6,NAN
21,-3,-8,-4,-9,-10,-14,-25,NAN
-12,-3,0,3,3,4,3,-8,NAN
-4,1,-2,-6,-3,-2,1,22,NAN
-18,-3,-4,-6,-4,-10,-4,-26,NAN
0,1,6,3,1,10,1,2,NAN
21,6,1,3,1,-5,3,28,NAN
16,7,1,0,0,5,3,4,NAN
-25,-16,-5,-4,0,-5,-7,-15,NAN
1,-2,-6,-5,-2,-1,2,15,NAN
14,2,1,1,-1,-4,-9,-12,NAN
2,-15,-7,-3,1,2,-1,9,NAN
7,25,10,-2,1,2,6,21,NAN
-37,-18,-4,-2,0,-3,-1,-33,NAN
34,6,-4,1,-4,0,-1,2,NAN
-44,20,7,2,0,3,0,-5,NAN
48,-2,-5,-4,-3,-3,1,15,NAN
-50,-20,-6,-3,-4,-6,-5,-30,NAN
-88,-11,-6,-6,-5,-7,-10,-31,NAN
-33,-28,-6,1,0,-2,-5,-16,NAN
5,17,4,0,-2,-1,1,6,NAN
2,3,-6,-5,-5,-1,-3,4,NAN
92,-4,2,0,-1,0,8,47,NAN
-62,-15,-8,3,0,-3,-8,-99,NAN
-56,-17,-11,-6,1,-4,-10,-3,NAN
-13,-5,0,-8,-6,1,-8,4,NAN
4,11,2,10,5,0,0,-8,NAN
39,9,5,1,0,-2,4,40,NAN
13,-25,-2,4,12,10,15,2,NAN
10,-10,-11,-10,-15,-15,-8,-11,NAN
32,14,5,12,5,1,-1,21,NAN
-8,11,14,4,-2,-1,-4,3,NAN
