C1,C2,C3,C4,C5,C6,C7,C8,Marker
1,3,4,-2,-2,2,-5,-7,NAN
0,-1,-1,-2,0,-2,-2,2,NAN
-6,-6,-2,-4,-4,-2,-3,-1,NAN
-1,1,2,4,2,8,6,-4,NAN
3,0,2,-4,-10,-1,2,2,NAN
5,-1,-3,-5,0,-1,-2,-5,NAN
-1,1,0,6,1,-3,-2,-1,NAN
-2,-2,1,0,0,-2,-2,1,NAN
3,2,3,-1,-2,5,3,5,NAN
2,-3,-2,-1,3,0,2,13,NAN
-11,2,2,-5,-4,-2,0,-9,NAN
-9,0,1,-3,-3,-11,-3,-6,NAN
6,1,3,2,0,12,1,-1,NAN
-4,-2,-2,0,0,-3,1,-4,NAN
21,2,0,1,3,3,0,4,NAN
-8,-3,-1,-4,-4,0,-5,5,NAN
-5,1,1,-3,-2,-8,-5,-3,NAN
5,1,-1,-2,-2,0,-2,-4,NAN
-1,1,-2,1,-1,-9,-4,-1,NAN
1,1,-1,3,1,1,0,-2,NAN
-8,-3,-3,-3,-1,-1,-1,0,NAN
-8,-4,-2,-4,-3,-2,-4,-6,NAN
-2,0,1,3,1,2,0,-3,NAN
1,2,0,-1,-1,-3,2,1,NAN
-3,-2,-4,-6,-5,9,-1,-1,NAN
3,-2,0,0,0,-16,-3,-2,NAN
-2,1,2,-1,0,8,-2,-1,NAN
1,-2,0,0,0,-1,-2,-18,NAN
-4,-1,-2,-2,4,-3,-3,1,NAN
-1,-1,-1,-1,1,-2,-2,-1,NAN
3,-2,-2,-2,-10,-5,-1,-3,NAN
3,1,2,1,5,-2,-3,5,NAN
-18,-6,-3,0,-3,-4,-1,1,NAN
8,1,-5,-4,-1,2,-5,-7,NAN
-3,0,-1,-2,2,-3,7,-2,NAN
-2,1,2,1,0,10,1,7,NAN
8,0,-4,-2,-2,-19,-3,5,NAN
-21,-6,-2,0,-1,7,0,0,NAN
6,-1,0,-2,-3,-1,-4,-1,NAN
-1,-3,-1,-4,-2,3,-4,6,NAN
-3,0,0,0,1,-4,-1,-11,NAN
-1,0,0,0,-3,0,1,-1,NAN
8,1,-1,-3,-1,0,1,8,NAN
-8,-3,-1,1,-2,-2,-1,-10,NAN
-6,-5,-3,1,1,-5,-7,-4,NAN
5,1,-1,-3,-2,-6,0,-1,NAN
-12,-3,0,1,4,10,9,-3,NAN
-4,2,0,-8,-8,-9,-17,3,NAN
11,-3,2,15,6,-1,-6,-5,NAN
-17,-4,-2,0,-2,1,1,0,NAN
4,0,-1,-6,0,-9,0,-1,NAN
-5,-1,-4,-5,1,6,9,-1,NAN
-2,-1,0,-1,-3,3,2,0,NAN
1,-1,0,-3,-2,-1,-3,-1,NAN
2,1,0,2,0,-4,-4,4,NAN
0,0,0,-3,0,-1,0,-5,NAN
0,1,-2,-5,1,2,0,1,NAN
8,-3,-2,3,1,2,0,8,NAN
-5,0,0,-6,-3,-5,-5,-19,NAN
-2,-2,0,1,0,-5,3,0,NAN
-1,1,-2,-2,0,2,-2,-8,NAN
11,2,-2,-1,-3,-2,-2,4,NAN
-7,-1,-2,1,-1,1,-4,1,NAN
7,-1,-1,2,-1,-2,1,-2,NAN
-11,-2,-5,-2,-2,0,3,1,NAN
-11,-3,-1,-4,2,-1,1,-4,NAN
13,0,1,-6,-12,0,-5,8,NAN
-5,-6,-3,1,-3,1,5,-1,NAN
11,2,-2,-6,1,-1,-3,2,NAN
0,1,1,6,2,2,-5,-5,NAN
-4,-1,-1,2,-2,0,-1,-1,NAN
0,0,-2,-6,-3,-3,-1,0,NAN
-1,-1,-3,-7,-4,-1,-1,-6,NAN
0,-2,0,-1,0,3,0,-1,NAN
10,-2,-1,-2,2,0,3,9,NAN
-9,-1,-1,-1,-1,-2,-5,-5,NAN
5,-1,0,0,-3,-4,-5,-3,NAN
-1,1,1,-2,-3,-3,-4,-5,NAN
-6,1,1,0,-1,3,0,-2,NAN
14,2,-4,0,0,-1,-1,4,NAN
-12,-3,0,3,0,-1,1,3,NAN
10,4,-2,-2,-1,0,0,-5,NAN
-12,-3,-1,-1,0,-4,-3,10,NAN
1,-1,-2,2,0,-2,-5,-19,NAN
0,-1,0,-3,0,5,2,10,NAN
-2,-1,1,7,-3,-2,-2,5,NAN
2,-2,1,0,3,-4,11,-3,NAN
-4,-3,-3,-1,1,4,-10,0,NAN
1,-1,-2,-3,-5,-6,-3,1,NAN
-2,0,-2,-6,-2,1,4,0,NAN
5,2,2,2,2,2,-17,-5,NAN
-2,-5,-2,-2,-3,-7,2,6,NAN
1,1,-2,0,-2,0,3,-3,NAN
10,-3,-2,-2,-3,-3,3,6,NAN
-30,-5,2,0,-1,0,4,-9,NAN
17,3,-1,0,-2,-1,2,-7,NAN
-7,-1,-2,-4,-1,-3,-5,-4,NAN
-9,0,-1,-2,-1,-3,2,3,NAN
12,1,-3,-1,-2,2,-2,-1,NAN
-13,-6,0,0,1,-2,-2,0,NAN
12,0,1,0,1,-1,4,2,NAN
-35,-7,-2,-3,0,-1,-2,-20,NAN
4,1,-1,-2,-1,0,-4,3,NAN
-1,-1,-3,-1,0,-4,-6,-10,NAN
6,-1,2,1,-1,4,34,-1,NAN
6,-2,-2,-3,-1,1,-25,2,NAN
-6,2,-3,-3,-1,-2,-11,9,NAN
2,-3,-2,1,0,-4,-6,2,NAN
-4,-4,-1,-2,-1,-3,-2,3,NAN
0,0,1,-1,1,2,12,-12,NAN
-3,-1,-1,-2,-2,0,5,-12,NAN
12,0,0,-2,0,-1,1,18,NAN
-20,2,0,2,2,1,-5,-3,NAN
12,-3,-2,0,-3,1,5,7,NAN
4,7,-1,-3,-3,-3,-8,0,NAN
-6,-3,-1,1,0,0,4,0,NAN
16,3,1,1,0,0,-4,8,NAN
-37,-10,-6,-8,1,-3,-3,-25,NAN
9,-1,-2,0,1,-2,-1,33,NAN
16,5,5,20,-3,-5,5,5,NAN
-8,-4,-4,-2,3,8,-2,-7,NAN
-1,1,2,4,-1,-4,1,9,NAN
2,-2,-3,-7,-1,2,9,29,NAN
-17,-3,-4,-9,-1,5,-7,-44,NAN
12,0,-1,-9,-8,-9,-13,6,NAN
2,-3,-4,-1,1,1,11,19,NAN
-16,1,4,8,1,-2,-3,-12,NAN
18,-2,-9,-36,-2,13,-3,15,NAN
-41,-13,-5,13,-23,-28,-13,-15,NAN
45,13,3,14,13,4,-2,1,NAN
-29,-3,6,11,3,27,8,-26,NAN
10,4,1,6,1,-25,1,54,NAN
4,0,-6,-47,-12,-12,-5,-22,NAN
-19,-13,-4,4,-15,12,-7,19,NAN
-1,1,0,13,19,-6,-5,-49,NAN
-90,-17,-13,-19,-22,9,0,-96,NAN
82,20,8,10,9,28,8,78,NAN
17,10,11,2,-7,-30,3,82,NAN
-31,-14,-24,-19,-12,-16,-18,-63,NAN
9,2,1,7,9,3,2,31,NAN
55,-1,10,2,0,-4,1,11,NAN
-50,-5,3,5,4,5,-7,-64,NAN
5,-11,-11,-10,-5,1,12,35,NAN
-1,-2,-10,-3,1,-11,2,-9,NAN
41,13,8,19,2,5,-8,25,NAN
-11,3,14,-3,4,11,1,-13,NAN
-6,-2,-7,-7,-5,-6,9,17,NAN
-10,5,-1,3,1,-3,-14,-17,NAN
-38,-22,-23,-2,7,4,-7,-17,NAN
12,15,10,-4,-2,-5,-7,-22,NAN
-40,-17,8,-3,-9,-7,2,-9,NAN
44,4,-9,4,2,3,10,28,NAN
-35,-7,-14,-6,1,-1,-7,-31,NAN
22,-15,-31,-14,-3,-4,2,6,NAN
5,21,45,17,3,4,3,14,NAN
40,20,19,10,4,4,7,34,NAN
-36,-5,17,3,4,-3,-1,-10,NAN
13,-7,-13,-4,-1,-1,-1,-6,NAN
26,1,-15,-9,-2,1,-1,15,NAN
-22,-10,-2,-3,-1,-2,-5,-10,NAN
-32,-7,-15,-2,-2,-2,-1,-22,NAN
10,2,-1,-6,-3,1,2,16,NAN
22,-6,-3,1,-1,-3,-5,-1,NAN
-25,-13,-4,-1,-1,-2,-3,-3,NAN
3,7,1,-2,-2,3,3,-1,NAN
21,30,26,9,0,3,0,9,NAN
-11,-3,5,4,3,-6,-7,-5,NAN
-14,-10,-22,-6,-2,-2,-1,-2,NAN
-6,-26,-24,-10,-4,0,2,-12,NAN
10,7,23,2,1,2,1,10,NAN
-11,4,17,7,3,-2,-6,-19,NAN
-17,1,-3,-2,-6,-2,-3,-2,NAN
39,9,6,4,2,1,4,9,NAN
-20,-21,-24,-6,-3,-5,-6,-17,NAN
-4,-24,-38,-14,-11,-4,-3,2,NAN
2,19,19,1,-1,-1,-2,0,NAN
-5,11,8,3,2,-1,0,-2,NAN
-6,-2,6,-4,-3,-3,-1,-4,NAN
24,2,24,7,1,-1,1,8,NAN
7,-5,-7,5,0,0,-1,-1,NAN
-22,-2,-6,-4,2,0,-2,-5,NAN
-5,-1,-8,-6,-2,-1,1,-4,NAN
19,1,-19,-2,-2,-1,-2,3,NAN
-4,-7,12,3,-3,-2,-3,5,NAN
-2,4,8,0,2,1,2,-3,NAN
7,-5,-11,-1,-2,0,-1,-5,NAN
-12,-2,-4,-4,-2,-2,0,10,NAN
15,3,3,1,1,-3,1,2,NAN
-14,-9,7,3,-3,0,-1,-4,NAN
18,-1,-12,-5,-3,-1,-3,8,NAN
-13,-3,-11,-7,-2,-2,0,-10,NAN
-5,-8,4,-1,1,1,0,8,NAN
-8,3,-5,2,3,-1,-2,-6,NAN
-4,-3,3,-2,-8,-3,-2,-5,NAN
6,11,2,-5,5,-2,0,4,NAN
2,-9,-4,11,2,0,0,-1,NAN
3,-2,-2,0,-3,-1,0,1,NAN
-13,-9,-4,0,0,-2,-1,-13,NAN
13,0,-3,-3,1,-1,0,0,NAN
-13,3,-1,-13,-1,2,-1,-5,NAN
-16,-3,3,1,-2,-3,-2,0,NAN
18,-2,-3,-1,-2,-1,-2,2,NAN
-14,-4,-8,-12,-3,-2,-3,-2,NAN
17,2,2,12,-5,-3,-1,0,NAN
3,4,5,8,0,1,0,0,NAN
-27,-10,-6,-5,0,-1,0,-7,NAN
18,3,-1,-1,-1,-1,-3,-2,NAN
9,-2,-2,-13,-1,-2,0,6,NAN
-18,2,-2,-14,-6,-1,0,-2,NAN
-5,3,3,18,8,-1,-3,-8,NAN
0,-3,-2,6,1,0,-4,4,NAN
6,2,-1,-3,-1,1,0,0,NAN
7,-1,1,1,1,-2,-1,1,NAN
-12,0,-1,-6,2,1,1,0,NAN
-5,1,-1,2,-2,-1,0,-8,NAN
8,5,3,0,0,0,-3,1,NAN
-3,-6,-4,-3,0,2,-2,-3,NAN
12,9,-1,-8,-5,-3,0,3,NAN
6,2,-1,-4,-3,0,-3,2,NAN
-19,-2,-2,0,-1,-1,1,-3,NAN
-14,1,4,11,-2,-2,2,-1,NAN
14,-3,-5,-1,2,-1,-1,3,NAN
5,-3,-2,-10,-4,-2,1,5,NAN
-5,-3,-3,2,2,0,-1,-6,NAN
-1,4,0,0,0,1,0,-2,NAN
-15,-6,0,-1,-1,-1,-2,-2,NAN
9,-2,-3,-1,3,0,0,-1,NAN
-9,-5,-5,-8,-6,0,5,-18,NAN
-12,-1,0,0,3,-2,0,7,NAN
12,-3,-2,-8,-4,-1,-1,1,NAN
-2,1,-1,7,2,-2,-2,1,NAN
-14,-3,2,2,-2,-4,-5,-6,NAN
8,-8,-1,-5,-4,2,0,-3,NAN
-4,0,-4,-4,0,-4,0,3,NAN
6,0,0,2,1,1,0,0,NAN
-5,1,0,-5,-2,3,-1,5,NAN
9,-2,-3,-11,5,5,-1,-1,NAN
-15,-5,0,17,-5,-18,-7,-3,NAN
8,4,6,28,7,-3,0,-3,NAN
-4,-9,-5,-9,-2,8,4,-10,NAN
9,9,2,-8,-7,-4,-9,5,NAN
-12,-3,-2,-9,4,9,-1,-9,NAN
-10,-3,-8,-18,-12,1,-1,-6,NAN
9,4,9,15,10,-25,-15,1,NAN
-4,-3,-2,1,-4,-7,3,8,NAN
-7,1,-4,-2,-1,9,2,-6,NAN
0,-3,-3,-15,-6,1,3,13,NAN
0,3,2,2,3,2,-3,3,NAN
2,-2,-1,6,1,2,2,-16,NAN
-4,-1,0,-1,-4,-7,-5,7,NAN
0,-4,-8,-20,-3,-14,-1,-2,NAN
8,2,6,19,14,17,2,15,NAN
0,1,4,26,2,4,7,3,NAN
-3,-4,-7,-14,-9,5,8,-6,NAN
-8,-3,-2,-13,3,2,-1,-1,NAN
-3,-1,-4,-19,-2,-2,3,-2,NAN
0,-2,3,11,18,32,3,-3,NAN
3,-1,1,-3,-19,-30,-6,0,NAN
-8,-3,-3,3,-2,-11,-2,-2,NAN
-3,0,-3,-7,-14,-21,0,1,NAN
4,2,-1,-10,-4,7,-10,-17,NAN
5,2,2,-3,4,6,2,23,NAN
-10,-6,-3,-1,-5,1,5,-9,NAN
0,-2,-3,-12,-18,-3,2,31,NAN
-2,2,2,18,4,-11,-8,-32,NAN
0,-3,-2,4,7,-24,-9,-9,NAN
-7,-4,-3,4,-8,11,-6,-4,NAN
2,-1,-5,-12,2,17,22,9,NAN
2,-1,-2,-7,-12,4,2,11,NAN
-3,0,-3,12,8,-29,-39,-34,NAN
0,1,2,11,5,15,6,38,NAN
-2,-3,-1,-8,-2,1,5,-25,NAN
-3,-4,-5,-15,-11,-19,1,-2,NAN
-5,-6,-6,-11,1,19,9,18,NAN
-1,5,7,2,10,5,-3,5,NAN
7,0,0,6,7,15,-11,-4,NAN
0,0,0,-6,-3,-11,31,-2,NAN
4,-2,-2,-7,3,20,3,69,NAN
-2,0,0,8,-12,-11,-7,-14,NAN
1,0,1,5,4,-9,11,-2,NAN
-3,-2,-5,-5,-3,3,-23,-20,NAN
-3,-2,-5,-12,2,5,7,-18,NAN
5,4,9,9,2,-2,4,6,NAN
-2,2,4,12,1,-3,-11,-12,NAN
-2,-4,-2,1,-5,-7,-8,3,NAN
5,1,0,0,0,5,15,38,NAN
-9,-3,-4,-7,-1,-7,-15,-60,NAN
0,-6,-7,-11,-5,-7,-4,-8,NAN
-7,-13,-22,-19,-15,2,3,-12,NAN
2,3,2,9,-35,12,11,69,NAN
-1,-9,24,15,37,-9,-11,-54,NAN
4,34,17,10,0,-3,-10,35,NAN
7,-3,0,-9,3,-2,5,14,NAN
-1,-7,-14,-5,-6,-27,-4,-49,NAN
-1,-13,-20,-10,-12,21,11,41,NAN
6,-10,1,3,5,-3,-12,-13,NAN
-12,5,6,-2,7,0,-9,16,NAN
-1,1,1,-2,8,14,-2,-81,NAN
-1,0,-6,-10,1,-61,-7,93,NAN
-11,-11,-4,7,-42,14,-6,-91,NAN
2,0,-3,-2,-1,-1,0,42,NAN
-3,1,3,0,6,8,-7,8,NAN
17,8,-4,-12,12,0,10,3,NAN
-15,-8,-4,3,-56,-5,9,-7,NAN
6,3,7,6,24,1,-2,1,NAN
1,0,5,3,5,2,-10,-24,NAN
-6,-6,-12,-11,-1,-4,6,42,NAN
33,12,4,2,27,2,-7,55,NAN
-6,-7,-1,-1,-12,-7,-2,82,NAN
-8,-1,3,3,25,-4,4,-97,NAN
-14,-10,-8,-4,-40,9,-16,49,NAN
-9,-7,-2,-3,7,-18,21,-18,NAN
15,13,10,9,6,-10,-34,24,NAN
9,5,0,-1,21,-6,7,18,NAN
1,2,1,6,-8,20,4,-27,NAN
-11,-8,-10,-12,14,3,10,0,NAN
-2,1,0,-14,-20,-3,-14,-8,NAN
-4,-7,2,38,5,14,-14,-9,NAN
-4,4,4,1,5,14,-7,-72,NAN
3,-1,-5,-6,14,-28,-23,19,NAN
1,3,0,-3,-12,1,18,-16,NAN
-7,-3,-6,-16,-17,0,16,6,NAN
2,1,3,5,7,1,-2,-7,NAN
-1,-10,-8,-1,-6,-2,4,32,NAN
-5,4,-5,-15,-6,-9,2,-38,NAN
-10,-6,-3,-3,-3,-16,-7,2,NAN
-3,3,2,1,6,0,-2,-38,NAN
-4,-6,-8,-25,-1,21,12,38,NAN
-3,-5,7,37,19,14,-5,-36,NAN
2,-2,-5,-18,7,-22,5,72,NAN
5,4,1,5,-17,-8,5,50,NAN
-6,2,2,8,10,2,-31,-115,NAN
-8,-6,-9,-15,-4,-3,3,21,NAN
-2,-3,-4,-2,-6,6,-2,0,NAN
3,-1,-1,0,-10,-11,5,-33,NAN
-14,-10,-4,-6,3,11,16,36,NAN
3,6,5,1,-3,-8,-15,-94,NAN
7,12,6,1,-9,12,12,5,NAN
1,4,1,-4,29,-6,-13,27,NAN
-2,-4,-3,6,-55,0,-1,-10,NAN
-3,-8,-3,4,58,6,15,60,NAN
-6,-1,1,-2,0,5,-16,-23,NAN
2,3,1,1,-10,22,15,17,NAN
3,-1,-2,-6,1,-34,-3,34,NAN
-3,-5,-6,-2,-18,-2,4,4,NAN
1,-1,-1,-2,-11,5,-4,2,NAN
-4,-2,-3,-5,13,2,4,10,NAN
-1,1,2,8,11,11,-5,-11,NAN
-2,-4,-4,-7,-15,-10,4,-28,NAN
3,-1,2,2,13,2,-4,62,NAN
-13,-3,0,0,-14,-7,-3,-69,NAN
8,6,4,0,10,5,-5,31,NAN
21,2,-5,-9,-9,4,-1,37,NAN
-1,1,3,4,-9,-27,7,-89,NAN
-6,-7,-9,-5,-3,23,15,83,NAN
-12,-6,-3,-1,4,9,-26,-4,NAN
-13,-4,-1,-1,5,-5,2,5,NAN
11,1,-4,-6,-7,6,2,-1,NAN
1,6,7,2,8,-13,-10,-29,NAN
6,1,1,5,-17,-3,19,-2,NAN
-11,-5,-5,-5,-6,-10,-14,-21,NAN
14,-1,0,-1,-2,-3,0,26,NAN
-8,-5,-1,1,1,4,7,-22,NAN
-6,9,-2,-6,6,-1,-10,3,NAN
-13,5,6,3,-3,-2,-3,-25,NAN
-4,-9,-4,-2,-22,3,3,26,NAN
21,-1,-3,-1,-1,-3,-3,-30,NAN
-48,-19,-4,-2,11,-2,-2,4,NAN
41,5,-6,-3,-11,-9,4,24,NAN
-4,0,-2,-7,4,17,1,-21,NAN
-3,-8,-6,1,-8,-20,-9,76,NAN
14,5,7,6,8,-8,2,20,NAN
-25,-2,1,-4,-3,-1,-8,-106,NAN
6,-8,-5,-4,0,-1,8,59,NAN
-1,17,2,1,-8,0,-7,-4,NAN
10,3,1,-1,5,-1,2,0,NAN
-1,-2,-2,0,1,5,0,26,NAN
1,0,2,4,1,-1,-12,-11,NAN
-8,-15,1,0,-4,-4,-4,-34,NAN
-1,3,-9,-9,2,0,6,-15,NAN
1,8,8,1,-1,4,6,11,NAN
4,-4,-4,-1,1,-4,-6,-10,NAN
3,-1,-2,-2,2,2,9,7,NAN
5,-7,-2,1,-3,-11,-11,0,NAN
-3,-13,-6,-5,-1,-2,5,17,NAN
-16,1,0,-2,-2,6,8,36,NAN
-13,4,1,0,0,-1,-16,-65,NAN
11,-15,-6,-2,-3,0,-1,1,NAN
-5,10,-4,3,-2,-1,-1,2,NAN
-2,13,7,3,4,0,7,4,NAN
18,9,6,4,1,4,-6,22,NAN
-9,-13,-5,-4,1,2,3,-71,NAN
10,13,7,3,-1,-2,-10,20,NAN
-7,-11,-8,-5,2,-2,-5,-17,NAN
