C1,C2,C3,C4,C5,C6,C7,C8,Marker
-15,-5,-2,0,-1,1,-1,-4,NAN
7,0,0,-2,1,0,1,7,NAN
-4,-1,-1,0,1,-1,-3,-21,NAN
-5,0,-2,-1,-2,-2,-1,3,NAN
4,1,-1,-3,-2,-3,-2,-2,NAN
-4,-1,-1,-1,-1,3,3,-2,NAN
0,-1,2,-2,-1,2,0,3,NAN
2,0,-1,-1,1,-4,-8,-1,NAN
-3,0,0,0,-3,-1,-1,2,NAN
2,-1,-6,-7,-2,-6,0,5,NAN
7,-2,-2,0,1,3,2,9,NAN
-1,-1,0,4,2,1,4,2,NAN
-9,-2,0,5,4,-2,0,-2,NAN
-1,-3,-1,-1,-7,-4,-5,-18,NAN
-4,2,-1,-22,-6,-2,-2,-20,NAN
-2,-5,-4,3,-3,-2,-2,11,NAN
17,0,3,23,3,-2,2,1,NAN
-23,1,0,10,8,12,1,-4,NAN
16,4,1,3,6,-2,2,36,NAN
-32,-12,-5,-14,-6,2,-4,-3,NAN
12,1,-5,-13,-4,-4,-3,-51,NAN
14,4,2,0,1,-5,0,37,NAN
-13,3,-1,-5,-5,-3,-1,-44,NAN
29,5,1,-1,4,1,5,44,NAN
50,7,3,1,1,3,4,-17,NAN
-9,0,-5,-4,-5,-5,-9,26,NAN
-16,0,0,5,1,2,-1,-26,NAN
-32,-3,1,3,0,-3,-1,3,NAN
-28,-17,-8,-3,-4,-6,-7,-1,NAN
37,10,7,1,0,-2,1,36,NAN
-3,-2,-3,-2,-1,-1,1,5,NAN
18,-13,-5,-1,-1,-1,7,-9,NAN
-6,4,-1,-2,-2,0,-2,-4,NAN
-10,-1,2,-2,0,-1,-8,-1,NAN
18,8,1,0,0,0,14,1,NAN
16,2,0,0,1,-1,-14,9,NAN
-50,-15,-1,-2,-2,-1,-18,2,NAN
31,7,2,0,1,1,0,4,NAN
-1,-5,1,0,-1,2,1,-8,NAN
-96,-13,-10,-5,-5,-4,4,-35,NAN
65,19,6,1,5,4,18,31,NAN
-1,8,-4,-4,-4,-3,-5,-36,NAN
-41,1,4,0,-1,-1,-7,-20,NAN
25,-13,-7,-4,-2,-2,5,32,NAN
-28,6,7,4,4,3,0,5,NAN
54,-18,-18,-5,-4,-3,3,-11,NAN
10,-17,-4,-1,1,0,-1,18,NAN
-50,22,10,4,2,0,-5,-22,NAN
39,0,6,2,4,1,1,-9,NAN
-109,-17,-8,1,0,0,5,-4,NAN
67,14,-12,-9,-2,0,-5,23,NAN
-6,-24,-10,-7,-3,-4,-9,-13,NAN
45,17,10,13,3,2,5,19,NAN
-48,-10,-15,-3,-3,-4,-8,-29,NAN
3,3,30,13,0,-3,-3,13,NAN
-9,5,18,3,-2,3,3,20,NAN
36,7,-18,-6,-4,-4,-2,-25,NAN
-20,1,31,3,0,0,0,2,NAN
30,-3,-33,-5,-5,-2,-4,0,NAN
-36,-4,-16,-15,-4,-1,2,-8,NAN
1,-15,-15,-11,-8,-5,-4,-3,NAN
20,-18,-36,-7,-2,-3,-1,10,NAN
-18,34,45,7,4,0,0,-9,NAN
31,-7,20,15,0,0,1,4,NAN
-7,28,7,-4,-3,-2,-2,-5,NAN
-48,-4,15,2,2,1,0,2,NAN
24,-12,-35,-1,-2,-4,-4,0,NAN
-10,-32,-19,-11,-5,-2,-1,-5,NAN
-34,16,-5,-3,-4,-3,3,-7,NAN
29,-4,-13,-5,-4,-1,-7,11,NAN
-15,-4,26,-6,-4,-2,-1,-7,NAN
44,26,5,3,2,-1,-3,-3,NAN
-24,-30,0,8,0,1,3,6,NAN
21,21,8,3,2,0,2,5,NAN
-27,-13,-12,-5,-2,0,-1,-9,NAN
25,-4,-18,-5,1,-2,-4,4,NAN
-45,-4,-1,-4,-1,1,-1,-8,NAN
31,-6,13,2,-1,-2,-1,-1,NAN
-38,-14,-3,2,-1,-1,-3,-11,NAN
20,21,-15,-8,-2,0,1,8,NAN
25,6,24,4,-2,-3,-2,-7,NAN
-16,-12,-11,5,3,1,0,4,NAN
0,18,31,2,1,0,1,1,NAN
7,3,-9,2,-2,0,0,2,NAN
2,-13,-31,-10,-4,-2,-7,-15,NAN
0,-8,30,-2,-3,-3,0,4,NAN
6,-9,-29,-3,-2,-3,-1,4,NAN
-26,12,8,0,0,-1,0,-1,NAN
6,-32,-41,-9,-3,-1,-3,-3,NAN
41,28,47,7,-4,-2,-1,4,NAN
-61,-3,6,-4,-3,0,-4,-20,NAN
1,19,31,15,5,3,1,-1,NAN
-1,12,11,9,2,-2,1,13,NAN
17,-14,-34,-14,-3,-2,0,0,NAN
-36,-31,-40,-10,-5,-1,-1,-6,NAN
23,4,10,-3,-1,-2,-1,9,NAN
8,-5,11,-2,1,0,0,-2,NAN
-25,3,-9,-2,-1,0,0,-7,NAN
11,-1,1,3,-3,-3,-1,1,NAN
-2,-12,-22,-4,12,-1,-3,-7,NAN
1,-3,19,-13,-12,-2,-4,-8,NAN
8,25,30,23,8,2,-1,-8,NAN
23,4,-2,14,8,0,0,14,NAN
32,6,7,4,-6,-2,-2,-3,NAN
-61,-24,-10,-7,2,-1,2,7,NAN
-10,-3,-22,-18,-5,-1,2,-1,NAN
12,-5,3,-5,-2,-2,-4,-11,NAN
-11,-8,0,0,-3,0,1,-3,NAN
62,6,-14,-6,-1,1,-2,1,NAN
-57,-14,-12,-19,-10,-5,-3,-9,NAN
0,9,11,1,12,1,0,2,NAN
42,-3,11,13,-7,2,0,8,NAN
-14,6,-1,-6,-2,-4,-1,-4,NAN
27,1,-7,44,16,1,-1,3,NAN
-17,-5,-5,-6,-3,-7,1,-6,NAN
-29,-6,-7,-7,-4,-3,-1,-9,NAN
12,6,5,-4,-1,4,0,8,NAN
14,-5,-8,-15,-2,-1,-2,2,NAN
6,6,-1,-3,1,0,-4,-1,NAN
-14,-9,-6,-13,-13,-6,-2,-1,NAN
-8,-5,6,6,0,-4,-2,-3,NAN
-9,11,-1,-11,-3,0,-1,-5,NAN
34,-1,0,0,-4,-3,-3,2,NAN
-39,-8,-5,-7,-1,-2,0,-1,NAN
17,-1,-3,-21,6,8,-1,-2,NAN
-16,-7,-6,-10,-13,-9,-2,-2,NAN
3,8,8,25,4,-4,-3,0,NAN
20,6,4,9,-2,2,6,-1,NAN
-40,-8,1,14,6,-1,-5,-6,NAN
9,-9,-8,-1,7,8,4,2,NAN
-4,2,-3,-12,-6,-11,-4,3,NAN
9,8,8,9,1,-14,-6,1,NAN
1,-3,2,12,3,23,4,-1,NAN
-8,-3,-4,-4,-4,-10,4,-2,NAN
14,-2,-3,-7,-4,4,2,-22,NAN
-25,-8,0,-6,4,-8,-9,-1,NAN
-5,0,-8,-25,-18,-13,2,-7,NAN
-1,-3,4,19,-8,7,-11,8,NAN
-4,-3,-3,7,6,6,-1,-2,NAN
1,1,-3,-9,-1,10,4,0,NAN
0,4,4,4,6,22,11,2,NAN
-3,-9,-12,-24,-27,-13,-8,5,NAN
-8,-3,-4,-13,2,5,-10,3,NAN
2,2,2,4,-1,-12,3,-4,NAN
1,3,3,4,-9,-40,-17,1,NAN
2,4,5,6,23,17,-3,17,NAN
-10,-11,-12,-16,-8,18,29,-31,NAN
2,1,1,7,10,7,-10,-4,NAN
-1,0,1,1,-3,-4,1,-10,NAN
0,1,2,-5,0,-25,-7,-3,NAN
-6,0,2,5,0,-1,2,7,NAN
5,-5,-6,-13,2,34,10,26,NAN
-10,-19,-17,0,-13,-32,3,-2,NAN
6,11,3,13,15,8,-17,-3,NAN
3,7,8,-15,-10,-15,-6,4,NAN
3,14,17,11,0,18,6,-15,NAN
1,-4,-1,16,11,12,3,-9,NAN
-7,-14,-14,-13,1,20,10,15,NAN
7,8,-2,6,-8,-15,-2,5,NAN
10,9,12,7,-3,12,-1,26,NAN
-1,10,13,3,-2,-24,-8,-37,NAN
-6,-6,-5,-9,-3,6,22,-52,NAN
-12,-7,-4,-7,-21,3,-22,15,NAN
6,-6,-13,13,24,34,12,13,NAN
3,1,-3,4,5,-15,-2,11,NAN
-4,2,2,-7,-12,-5,-4,-18,NAN
3,9,7,7,5,-26,-6,-4,NAN
-6,-7,11,8,-4,-2,3,13,NAN
5,7,3,13,11,23,-18,-4,NAN
5,-4,-5,-12,-6,-12,3,79,NAN
-9,-5,-7,-5,2,19,12,-43,NAN
-4,-6,-11,-7,-10,-38,-17,-29,NAN
-5,-8,-6,-8,2,11,-1,28,NAN
4,7,7,6,2,-2,-3,6,NAN
3,0,3,5,5,7,3,1,NAN
-9,-10,-14,-15,-6,-24,1,-12,NAN
5,5,1,-2,-9,-14,14,51,NAN
1,10,15,12,5,29,-7,-47,NAN
-3,-10,-13,-3,-1,-7,-17,0,NAN
-7,-9,-16,-12,-7,-39,-15,-17,NAN
3,4,0,2,2,25,30,2,NAN
