Timestamp, Acceleration x, Acceleration y, Acceleration z, Marker
40,-0.423828,-0.507812,0.709473,0
60,-0.447266,-0.524902,0.691406,0
80,-0.439453,-0.505859,0.682617,0
100,-0.435059,-0.501953,0.678223,0
120,-0.441895,-0.494629,0.689941,0
130,-0.481934,-0.504883,0.672363,0
130,-0.470703,-0.521973,0.669922,0
180,-0.45166,-0.51709,0.658203,0
200,-0.449219,-0.504395,0.677246,0
220,-0.438477,-0.492188,0.695312,0
240,-0.429688,-0.491211,0.693848,0
260,-0.428711,-0.508301,0.6875,0
280,-0.429199,-0.522461,0.69043,0
300,-0.425781,-0.515137,0.688477,0
310,-0.414062,-0.511719,0.680176,0
330,-0.425293,-0.500977,0.693848,0
350,-0.422852,-0.509277,0.674316,0
370,-0.408203,-0.51123,0.675293,0
390,-0.42627,-0.508301,0.685059,0
410,-0.430664,-0.521484,0.689941,0
430,-0.429688,-0.521973,0.686523,0
450,-0.430176,-0.515625,0.680176,0
470,-0.423828,-0.506348,0.696777,0
490,-0.416504,-0.505859,0.710938,0
510,-0.421875,-0.492188,0.70752,0
530,-0.431152,-0.491211,0.695312,0
550,-0.432617,-0.495117,0.699219,0
570,-0.426758,-0.484375,0.697266,0
590,-0.427246,-0.505859,0.696777,0
610,-0.426758,-0.504395,0.70459,0
630,-0.428711,-0.493652,0.693359,0
650,-0.430176,-0.486328,0.699707,0
670,-0.439941,-0.48291,0.709473,0
690,-0.440918,-0.502441,0.703125,0
710,-0.42041,-0.480469,0.712891,0
730,-0.443848,-0.467285,0.711914,0
750,-0.420898,-0.480469,0.709961,0
770,-0.406738,-0.475098,0.717773,0
790,-0.397461,-0.47998,0.718262,0
810,-0.410645,-0.475098,0.731934,0
830,-0.404297,-0.460938,0.718262,0
850,-0.408203,-0.475098,0.726074,0
870,-0.387207,-0.478027,0.734863,0
890,-0.405273,-0.464844,0.73291,0
910,-0.402344,-0.472168,0.725586,0
930,-0.39502,-0.48877,0.720703,0
950,-0.408203,-0.469238,0.724121,0
