C1,C2,C3,C4,C5,C6,C7,C8,Marker
-1,1,0,1,3,-2,-10,-3,NAN
-4,-4,-3,1,-6,9,-52,-14,NAN
3,-1,-1,-3,13,15,80,21,NAN
-4,-3,-5,-6,-12,-10,-29,-13,NAN
-1,-1,-3,-2,-5,-14,50,4,NAN
0,1,1,2,4,41,48,6,NAN
-5,-1,-2,1,-6,-7,-43,-21,NAN
0,0,-2,5,11,27,31,3,NAN
-1,-3,-3,-5,-13,-42,-71,-9,NAN
-2,0,1,0,1,-20,-5,-13,NAN
-3,-2,0,4,-3,1,-16,2,NAN
-2,-1,-4,-8,-3,15,97,32,NAN
0,-2,-2,-5,-6,-17,-32,-10,NAN
2,-1,2,8,18,49,17,-7,NAN
2,-1,-2,3,2,-41,-54,9,NAN
-1,-2,-3,-14,-9,-5,0,1,NAN
2,0,1,2,2,-1,56,0,NAN
-1,-1,2,0,2,-25,-27,-6,NAN
-2,0,-2,2,13,24,-21,-4,NAN
2,0,2,2,-6,-43,-55,1,NAN
1,-1,-1,-2,-1,-2,-19,2,NAN
-1,-1,-5,-5,-7,2,-28,-5,NAN
-1,-3,-1,3,5,6,5,-5,NAN
0,-2,0,-9,-10,5,53,7,NAN
-3,0,0,1,4,-36,-80,-7,NAN
1,3,3,3,2,46,80,12,NAN
-1,-2,-1,-7,-9,7,1,-1,NAN
0,-2,-1,-7,-3,-12,-8,-4,NAN
1,1,1,1,-8,-29,-27,2,NAN
-3,-3,-1,-3,-12,-56,-91,-18,NAN
2,-2,-2,-5,-10,3,32,9,NAN
-3,-2,0,1,4,-26,-113,-17,NAN
-1,-1,-3,3,7,54,102,5,NAN
-4,-3,-3,-2,-7,-18,-56,-13,NAN
0,1,3,1,11,36,-7,-8,NAN
3,0,0,1,3,24,26,16,NAN
-3,0,-3,-9,-7,-14,0,1,NAN
-1,0,1,3,9,35,77,2,NAN
-3,-4,-4,0,-2,2,-13,-6,NAN
1,0,1,0,-3,10,82,11,NAN
0,1,5,8,21,4,-35,-8,NAN
0,-3,-2,6,13,11,-29,2,NAN
-1,0,-4,-11,-33,-9,21,8,NAN
2,3,0,1,-3,-33,-106,-15,NAN
0,1,2,4,15,2,-54,-9,NAN
2,0,-1,0,-4,-41,42,11,NAN
-2,1,2,3,1,-18,4,4,NAN
-7,-3,-1,-1,-1,10,18,-7,NAN
-3,0,-2,-5,-3,-11,-128,-13,NAN
-2,-1,-2,7,2,16,66,7,NAN
-2,-5,-2,-15,-7,0,14,-3,NAN
-3,-2,-2,-5,-3,8,-52,-5,NAN
8,6,8,15,13,10,-46,4,NAN
-2,-2,0,3,2,2,-29,-10,NAN
-2,-4,-4,-1,3,1,30,4,NAN
0,0,-4,-3,-3,7,10,0,NAN
2,3,5,7,7,22,16,0,NAN
4,2,2,-2,-6,-19,3,3,NAN
-2,-4,-3,-8,-6,1,-27,-4,NAN
0,-3,-1,0,3,-11,-5,6,NAN
0,-2,0,3,-1,-11,-8,-2,NAN
1,1,-1,-5,4,20,5,0,NAN
-2,1,0,7,22,-1,-51,-10,NAN
3,0,-1,-5,-9,24,109,34,NAN
-2,-2,-5,-11,-14,19,47,2,NAN
-5,-2,-1,6,17,26,6,-6,NAN
-1,0,-1,-8,-13,-6,-5,-1,NAN
1,-2,-1,-5,-2,-19,-16,1,NAN
-1,0,-3,-3,3,-7,-18,-5,NAN
2,-1,2,-3,-2,19,-19,3,NAN
0,-1,-2,-3,-7,-20,24,-3,NAN
-4,1,2,8,17,2,-75,-8,NAN
-4,-4,-6,-9,-7,20,27,-4,NAN
-1,-2,-1,-4,5,-4,-9,3,NAN
3,6,4,7,16,-4,13,4,NAN
-2,-1,-3,2,0,24,16,-1,NAN
0,-2,1,-3,3,-22,-15,-2,NAN
-2,-2,-3,-2,-17,-18,-19,-6,NAN
-4,-2,2,3,-15,-30,-84,-10,NAN
3,2,0,-1,2,0,90,11,NAN
0,-1,1,-2,-4,-33,4,11,NAN
1,-2,0,8,8,-1,23,0,NAN
-3,-4,-7,-15,-18,-15,6,-1,NAN
1,3,2,-4,3,17,9,-3,NAN
-2,-2,-2,-4,-3,9,6,-4,NAN
0,1,0,3,3,-24,-16,-4,NAN
0,-3,-4,-6,-7,-15,-16,6,NAN
2,2,0,0,-1,6,29,-2,NAN
-2,-1,3,3,16,14,18,-2,NAN
-1,-1,-2,-9,-35,-29,48,-4,NAN
3,3,1,6,15,28,27,4,NAN
-2,-1,-1,-5,-14,-12,9,1,NAN
-3,-2,-3,-8,-7,-17,-21,-7,NAN
-2,-2,-3,-4,5,4,-41,-2,NAN
-1,1,-1,0,3,18,37,2,NAN
-2,1,2,9,8,-10,3,-2,NAN
-3,-1,-1,-3,-16,-32,-67,-11,NAN
0,-2,0,-4,7,16,20,3,NAN
-1,-1,-5,-6,-18,-21,-39,-8,NAN
-1,-2,-3,-4,-1,3,-53,-7,NAN
4,1,0,-1,-1,-8,32,7,NAN
0,-1,2,11,7,0,-42,-1,NAN
-2,1,-1,-5,-5,10,8,-3,NAN
0,-1,-2,-8,-4,-26,-24,1,NAN
-1,0,2,1,-4,6,-4,-1,NAN
-3,-4,-5,-9,-6,-25,-37,-7,NAN
2,2,1,11,13,32,36,4,NAN
-1,-1,-2,0,-4,-17,-39,-1,NAN
0,-2,1,-4,1,4,29,7,NAN
1,0,-1,-1,1,7,51,9,NAN
0,0,0,2,8,22,-47,0,NAN
-5,-1,0,-1,-3,13,-75,-40,NAN
5,1,-1,2,4,-11,48,52,NAN
-1,1,0,-3,-8,4,-28,0,NAN
-6,-3,-6,-4,-7,0,-21,-6,NAN
11,3,2,-1,-1,-27,-12,28,NAN
-4,0,2,8,9,22,-72,-44,NAN
9,2,1,-3,5,-5,104,48,NAN
1,3,3,0,-1,-7,-55,-30,NAN
-6,0,-2,-1,-3,16,-16,7,NAN
-3,-3,-1,0,-3,-8,-27,-35,NAN
-8,-4,-2,4,-9,-25,-119,-2,NAN
6,-2,-4,-11,-3,22,126,90,NAN
1,-1,-1,-2,-1,-20,-26,-32,NAN
-4,-1,-4,0,2,-6,9,-1,NAN
-4,1,0,4,-2,18,15,-45,NAN
-15,-6,-6,-8,-2,-32,-128,-50,NAN
10,3,1,0,4,32,127,35,NAN
-6,-2,-1,0,2,-12,-101,-49,NAN
6,1,1,4,6,13,126,85,NAN
2,1,-1,3,-1,-4,21,66,NAN
-9,2,0,-6,-2,-20,-105,-111,NAN
-1,-1,-3,-7,4,35,39,30,NAN
0,-2,-1,0,-3,0,64,43,NAN
18,7,6,9,11,4,36,95,NAN
7,4,4,10,11,10,43,-15,NAN
-2,-1,-3,2,-10,-10,7,-23,NAN
5,1,-3,-5,-4,10,55,53,NAN
-12,-5,0,-7,7,8,-83,-92,NAN
-2,-2,-2,-6,-16,-9,-43,-11,NAN
2,1,3,-4,8,12,23,-12,NAN
-2,1,0,6,1,-3,-16,9,NAN
-4,-1,-2,-7,-11,-5,1,-16,NAN
2,0,0,7,24,9,-1,13,NAN
0,0,-1,-1,13,29,1,-20,NAN
0,1,-1,-2,-21,10,-2,8,NAN
3,-1,-4,-11,-20,-10,29,36,NAN
4,-1,2,-2,3,6,-4,63,NAN
-6,2,5,12,11,-7,-8,-78,NAN
1,-3,-1,1,1,13,18,13,NAN
7,0,-2,-7,-17,-10,44,92,NAN
-21,-4,-2,3,3,-11,-33,-126,NAN
-5,-2,-1,7,-1,-5,-11,-19,NAN
10,1,-2,-7,-2,3,24,66,NAN
-8,-6,-2,0,-2,6,38,-71,NAN
10,6,7,9,7,0,-19,-16,NAN
26,-1,-3,-11,-5,3,23,96,NAN
-13,3,2,2,0,-9,-36,-67,NAN
