C1,C2,C3,C4,C5,C6,C7,C8,Marker
0,-3,-3,3,-3,0,7,-1,NAN
2,1,10,10,0,-2,-1,1,NAN
-1,-1,-3,-13,-3,-2,-23,1,NAN
-1,-1,-4,-8,3,4,10,1,NAN
-2,-1,-6,-2,4,-2,-1,4,NAN
-1,0,5,4,5,13,12,-3,NAN
0,0,3,1,-4,-12,-7,-6,NAN
4,3,4,4,0,6,4,3,NAN
0,0,-3,-2,-2,-1,1,0,NAN
0,0,-8,-4,1,1,-2,2,NAN
1,0,0,0,-2,-5,1,-4,NAN
1,2,7,3,0,-5,3,1,NAN
1,-2,-3,-2,-1,4,-6,-1,NAN
-1,0,-2,-1,2,3,13,3,NAN
-2,0,6,6,5,-1,-18,-4,NAN
2,-2,-9,-9,-8,-9,-1,4,NAN
-1,-1,3,8,2,8,-3,-3,NAN
-3,-4,3,-13,-3,1,7,-3,NAN
-4,-1,-8,2,3,4,19,5,NAN
-1,-1,-5,-12,2,-3,-27,-9,NAN
1,-1,-3,4,1,-2,22,8,NAN
-4,-4,-7,-5,-16,-6,-17,-7,NAN
-4,1,8,5,5,1,-5,-1,NAN
-2,-2,-2,1,-3,-1,13,-5,NAN
0,0,-3,0,0,-4,0,-2,NAN
-4,1,1,5,5,8,6,0,NAN
1,-4,-12,-22,-7,-4,-10,-1,NAN
-2,-1,-2,7,3,10,3,-1,NAN
-2,6,15,21,6,-2,3,-1,NAN
3,-3,-10,-27,-6,-5,-13,-3,NAN
1,0,-4,2,-4,0,5,1,NAN
0,-4,-13,-16,-3,-3,-4,1,NAN
-3,0,7,0,5,24,11,0,NAN
-1,1,5,3,-8,-26,-15,-3,NAN
3,0,-7,-10,-6,-13,-6,-1,NAN
5,0,0,5,3,4,4,2,NAN
1,0,2,-4,-2,-4,-2,-1,NAN
-3,-3,0,4,4,10,15,7,NAN
0,-4,-8,2,-1,-3,11,3,NAN
-6,-1,6,7,3,5,2,1,NAN
-5,-2,-1,-8,-6,-2,9,2,NAN
1,2,-1,6,4,2,-8,-12,NAN
-3,-4,-3,-14,-1,-1,-6,5,NAN
-6,3,7,20,5,4,5,0,NAN
3,-5,-12,-22,-9,-21,-15,-1,NAN
-6,-3,-6,-5,-3,17,11,0,NAN
2,11,8,9,-4,-6,4,1,NAN
18,-11,-12,3,-2,-2,-12,0,NAN
-9,-12,7,-7,0,-1,-2,0,NAN
4,-3,-6,-2,-2,-5,1,1,NAN
1,1,-7,-10,-1,3,4,-2,NAN
-3,5,4,0,0,2,4,1,NAN
-3,1,0,-4,-5,-1,-2,13,NAN
1,-6,-4,-11,0,-3,0,4,NAN
12,-4,2,19,4,1,-1,-5,NAN
-3,7,14,11,1,0,2,21,NAN
3,10,8,-14,2,4,-4,-29,NAN
