Timestamp, Acceleration x, Acceleration y, Acceleration z, Marker
10,-0.369629,-0.794434,0.378418,0
50,-0.37207,-0.79248,0.382324,0
70,-0.376465,-0.805176,0.387695,0
90,-0.380859,-0.825195,0.385254,0
110,-0.370605,-0.822754,0.389648,0
130,-0.378418,-0.824707,0.397949,0
130,-0.395508,-0.822266,0.399902,0
160,-0.390625,-0.815918,0.382324,0
180,-0.381348,-0.802734,0.372559,0
200,-0.390625,-0.797852,0.35791,0
220,-0.394531,-0.786621,0.337402,0
240,-0.382812,-0.785645,0.32666,0
260,-0.383301,-0.794434,0.330566,0
280,-0.391602,-0.811035,0.35498,0
300,-0.379395,-0.832031,0.368652,0
320,-0.365723,-0.838867,0.390625,0
340,-0.366699,-0.831055,0.398926,0
360,-0.36377,-0.810059,0.408203,0
380,-0.365234,-0.791016,0.421875,0
400,-0.376953,-0.787109,0.428223,0
410,-0.387207,-0.789062,0.438477,0
430,-0.385742,-0.791504,0.42334,0
450,-0.39209,-0.806152,0.422363,0
470,-0.385742,-0.834473,0.415527,0
490,-0.383789,-0.825684,0.414062,0
510,-0.382812,-0.825684,0.416016,0
530,-0.456055,-0.819336,0.360352,0
560,-0.43457,-0.903809,0.481934,0
580,-0.467773,-0.826172,0.153809,0
600,-0.379883,-0.862793,0.549805,0
620,-0.428223,-0.833496,0.447266,0
640,-0.40625,-0.847168,0.427734,0
660,-0.367676,-0.812012,0.422852,0
680,-0.386719,-0.808105,0.426758,0
700,-0.393066,-0.788086,0.412598,0
720,-0.38916,-0.780273,0.37793,0
740,-0.378418,-0.748047,0.350586,0
760,-0.411621,-0.748047,0.348633,0
780,-0.430176,-0.76709,0.354004,0
800,-0.432129,-0.771484,0.317871,0
820,-0.426758,-0.800293,0.314941,0
840,-0.424805,-0.847168,0.31543,0
860,-0.396484,-0.873535,0.321777,0
880,-0.385254,-0.882812,0.322266,0
900,-0.382812,-0.870605,0.300293,0
920,-0.394043,-0.869629,0.299316,0
940,-0.396484,-0.880859,0.279785,0
960,-0.411621,-0.873047,0.283691,0
980,-0.433594,-0.858398,0.279297,0
1000,-0.439453,-0.855957,0.261719,0
1020,-0.434082,-0.850586,0.241699,0
1040,-0.422852,-0.859375,0.242188,0
1060,-0.411133,-0.850586,0.249512,0
1080,-0.396973,-0.837891,0.253906,0
1100,-0.415039,-0.819336,0.280762,0
1120,-0.415527,-0.804199,0.290527,0
1140,-0.402344,-0.805176,0.291016,0
1160,-0.409668,-0.805176,0.303711,0
1180,-0.425781,-0.810547,0.303711,0
1200,-0.436523,-0.819336,0.307129,0
1220,-0.44873,-0.830566,0.306152,0
1240,-0.433594,-0.850098,0.275391,0
1260,-0.405273,-0.858887,0.250977,0
1280,-0.384277,-0.842285,0.230957,0
1300,-0.385742,-0.841309,0.241211,0
1320,-0.402832,-0.863281,0.248047,0
1340,-0.413086,-0.881836,0.263672,0
1360,-0.422852,-0.901367,0.283691,0
1380,-0.438965,-0.880371,0.320312,0
1400,-0.451172,-0.847168,0.324219,0
1420,-0.430176,-0.823242,0.320801,0
1440,-0.414062,-0.814941,0.326172,0
1460,-0.416504,-0.809082,0.318359,0
1480,-0.413574,-0.828613,0.317871,0
1500,-0.408203,-0.838379,0.315918,0
1520,-0.394531,-0.841309,0.311035,0
1540,-0.39502,-0.842773,0.30127,0
1560,-0.399414,-0.834473,0.308594,0
1580,-0.405273,-0.832031,0.319336,0
1600,-0.408691,-0.82959,0.306641,0
1620,-0.390625,-0.824219,0.297852,0
1640,-0.410156,-0.83252,0.305176,0
1660,-0.412109,-0.82666,0.319336,0
1680,-0.411621,-0.832031,0.32666,0
1700,-0.42627,-0.853516,0.338867,0
1720,-0.413574,-0.861816,0.334473,0
1740,-0.412109,-0.851074,0.372559,0
1760,-0.421387,-0.851074,0.371094,0
1780,-0.388184,-0.878906,0.352051,0
1800,-0.351074,-0.893066,0.354004,0
1820,-0.421387,-0.86377,0.361816,0
1840,-0.432617,-0.859863,0.330078,0
1860,-0.362793,-0.843262,0.32373,0
1880,-0.362305,-0.826172,0.319824,0
1900,-0.373535,-0.811523,0.330078,0
1920,-0.389648,-0.81543,0.316895,0
