C1,C2,C3,C4,C5,C6,C7,C8,Marker
0,-2,-1,0,-1,0,0,1,NAN
-2,-1,-1,-2,-2,9,-2,-1,NAN
0,-2,-1,-1,-1,6,1,-1,NAN
-2,-3,-3,-3,-4,-24,-7,-2,NAN
0,0,1,1,-1,-5,1,-1,NAN
0,0,-1,-1,-1,-2,2,0,NAN
0,-2,-2,-2,0,9,2,0,NAN
1,0,-1,0,4,17,3,-2,NAN
-2,-1,0,-2,-2,-5,-5,-2,NAN
-1,-2,0,0,-1,-4,0,-1,NAN
-3,-1,0,-3,-5,-26,-6,-1,NAN
-1,-2,-3,-2,-1,-3,0,0,NAN
0,0,0,0,-1,-6,-8,-1,NAN
-1,0,0,-1,-1,-1,2,0,NAN
-3,-2,-2,-1,-1,-4,2,-2,NAN
0,0,1,0,4,19,-2,5,NAN
0,0,-3,-2,-1,-3,0,-2,NAN
-1,-1,0,0,2,-1,-9,-1,NAN
-1,-2,-3,-1,-2,12,7,-3,NAN
-1,-1,1,-1,-4,-22,1,1,NAN
-1,0,-1,1,3,18,4,2,NAN
1,-1,-2,-1,-2,-3,-1,-3,NAN
-1,-1,-1,-2,-3,6,-1,-3,NAN
-2,-1,-2,-1,1,2,0,-1,NAN
-1,-1,0,-1,-5,-18,-3,0,NAN
-2,0,0,-1,4,17,9,2,NAN
-1,0,0,-1,-2,-9,-11,-3,NAN
-1,-1,-1,-2,-1,16,6,1,NAN
-3,-1,-1,0,-1,-12,-8,-3,NAN
-1,-3,-2,-2,-5,4,-5,-1,NAN
-1,1,0,1,4,3,2,1,NAN
-2,-2,-1,0,-2,-4,3,-3,NAN
2,0,0,-2,2,7,1,1,NAN
-1,-2,-2,-1,-4,-11,-5,-1,NAN
-1,-2,-1,-2,-2,0,2,0,NAN
0,0,-1,0,1,1,-10,-3,NAN
-3,-3,-3,-4,-7,-22,-2,-1,NAN
0,0,-1,1,-2,-10,-4,-1,NAN
-3,-1,-4,-2,-2,-4,1,-2,NAN
-1,2,-1,0,0,-4,-4,0,NAN
-1,-3,-3,-1,-2,3,2,-1,NAN
1,0,-1,1,2,5,-1,-1,NAN
