C1,C2,C3,C4,C5,C6,C7,C8,Marker
0,0,-2,-1,-1,-5,-4,-1,NAN
-1,0,-2,-1,-1,1,3,0,NAN
-2,-1,-1,-2,-3,-3,-3,-2,NAN
-1,-2,-2,-1,2,-4,-9,-1,NAN
-2,-1,1,-1,-2,-9,-4,-1,NAN
-1,-1,-1,-3,-4,8,3,2,NAN
-1,-2,-3,-1,-2,-15,-12,-1,NAN
-4,-3,-3,-4,-6,-7,1,-3,NAN
-3,-1,-3,0,4,14,-4,-3,NAN
1,0,-1,1,3,0,3,-1,NAN
-1,-1,-1,0,-2,3,-1,-2,NAN
-1,-2,-1,-2,-1,-10,-5,1,NAN
-2,-1,-3,-2,-4,3,1,0,NAN
-3,-3,-1,0,0,-1,-2,-3,NAN
0,1,-2,0,0,1,0,0,NAN
0,-3,0,-2,-1,0,1,-2,NAN
-2,-2,-2,-1,-3,-9,-2,-1,NAN
-2,-2,0,-1,-1,0,-4,-3,NAN
0,-1,1,-1,-1,0,4,-1,NAN
-1,-2,-3,-2,3,9,-2,0,NAN
-2,-2,0,-2,0,-3,-6,-2,NAN
-3,-3,-2,-1,-2,4,3,1,NAN
-2,-2,-1,0,-7,-28,1,1,NAN
-2,0,0,0,8,38,4,0,NAN
0,-1,0,0,0,0,0,0,NAN
-1,-2,-1,-3,-4,-7,1,-2,NAN
-2,-2,-1,-1,-2,4,4,-1,NAN
0,-1,-1,-1,-5,-8,-6,-2,NAN
0,-1,-2,-2,1,1,2,-2,NAN
0,0,-1,-1,-3,-6,-1,0,NAN
-3,-2,-3,-1,-1,-3,-2,-2,NAN
-1,0,0,-1,2,2,0,0,NAN
-1,-2,-2,-1,2,2,-1,-2,NAN
0,0,-1,-2,-2,-5,-2,-3,NAN
-2,-1,-1,-1,-2,6,1,1,NAN
0,1,-3,-2,-3,-12,-2,-2,NAN
0,-1,-1,-1,0,-2,2,0,NAN
-1,-2,-1,-2,0,1,-4,-1,NAN
1,-1,-1,-1,-1,-6,-1,-4,NAN
-2,-1,0,-1,-2,0,-1,-1,NAN
0,1,0,-1,-1,0,-2,0,NAN
-1,-1,-1,-2,-7,-7,-3,-2,NAN
0,0,1,-1,8,18,4,0,NAN
-1,-1,-1,1,-1,0,0,0,NAN
2,1,-1,0,0,12,9,2,NAN
-3,-2,-2,0,-1,-18,-26,-4,NAN
-1,-1,0,-1,-4,-6,-5,-2,NAN
0,0,1,0,-2,-1,4,1,NAN
-2,-2,1,0,-2,-6,-8,-4,NAN
-1,-2,-3,-2,3,18,9,0,NAN
-1,-3,-2,-1,-3,-15,-6,-1,NAN
1,-1,0,-1,0,-9,-5,-3,NAN
0,-1,-2,0,-3,-10,-1,-2,NAN
-1,0,1,0,-1,-6,7,-1,NAN
-1,-2,-2,-2,2,16,-2,-1,NAN
-2,-1,-2,-2,0,4,2,-2,NAN
-2,-1,-1,-3,-6,-5,1,-1,NAN
-1,-1,1,1,3,-5,-13,-6,NAN
2,1,0,-1,-3,-7,3,1,NAN
-3,-3,-2,-1,-3,2,-2,-2,NAN
-3,-1,0,-2,0,1,-6,-2,NAN
0,0,-3,0,-1,12,8,2,NAN
-2,0,-2,0,-1,-11,-6,-2,NAN
0,-1,0,0,1,9,3,-2,NAN
-2,-2,-3,-2,-3,-12,-4,-2,NAN
2,-1,1,0,4,11,7,1,NAN
-1,-2,-3,-2,1,-5,-5,-1,NAN
0,-2,-1,-1,2,6,0,-1,NAN
-2,-1,-2,-3,-8,-31,-3,0,NAN
-1,-1,1,0,2,6,3,2,NAN
-2,-1,-1,-3,-4,7,16,2,NAN
-1,2,0,2,1,-9,-12,-3,NAN
-1,-1,-2,-1,0,5,1,0,NAN
-1,-1,0,-2,-2,-6,-3,-1,NAN
0,1,-1,0,0,-1,-2,-1,NAN
-1,-3,0,-2,-3,6,20,2,NAN
-1,-2,-3,-2,-1,3,-11,-4,NAN
-1,-1,-2,0,0,-7,5,1,NAN
0,-1,1,0,2,8,-2,0,NAN
-1,-2,-2,-2,-3,-6,-6,-2,NAN
-2,0,2,-1,1,7,0,-2,NAN
0,-1,-1,-3,-5,-7,0,-1,NAN
0,-1,0,1,-3,-12,-9,-4,NAN
-1,-1,-2,-3,-3,-9,-4,-1,NAN
0,-1,1,0,6,19,8,0,NAN
-2,-1,-2,-3,-1,0,4,-2,NAN
0,0,-1,-1,-3,-9,-17,-3,NAN
0,-3,0,-1,-1,-2,-4,-1,NAN
-1,-2,-1,-1,-2,-2,-3,-2,NAN
0,-2,-1,-1,-1,1,0,-1,NAN
-3,0,-2,0,-5,-7,5,-1,NAN
-2,0,-3,-1,4,10,-5,-4,NAN
-2,-2,-2,-3,-6,-27,13,0,NAN
0,0,-1,2,1,-9,-11,-2,NAN
0,-1,-1,-1,0,3,6,1,NAN
-2,-2,-1,-3,-6,-11,-9,-1,NAN
-2,-2,-1,1,2,10,-1,0,NAN
-2,0,-2,-2,-2,6,-2,-1,NAN
0,-1,2,-1,0,4,3,-1,NAN
0,0,-2,-1,-1,-1,5,0,NAN
-1,-2,-3,-1,0,8,-21,-4,NAN
0,0,-2,2,-2,-10,-1,-1,NAN
-1,-1,-1,-1,-1,0,-2,-2,NAN
0,-1,0,0,-1,5,1,0,NAN
1,0,-1,-1,-1,-7,-2,-1,NAN
-3,-2,-2,-2,-2,2,1,-1,NAN
-2,0,0,-1,1,-6,-4,-1,NAN
0,-2,-1,-2,0,-1,0,-1,NAN
-1,-1,1,0,1,-1,3,-2,NAN
-2,0,0,-3,-1,-5,-3,-2,NAN
1,-2,1,-2,-1,4,3,0,NAN
0,-2,-3,-1,-3,-7,-2,0,NAN
1,0,-1,0,0,4,-3,0,NAN
-1,-2,-2,-2,0,4,-1,0,NAN
-2,-2,-3,-1,-2,1,9,0,NAN
-1,0,0,-1,-4,-21,-11,-2,NAN
-1,-2,-1,0,0,14,6,2,NAN
-2,0,-3,0,-2,-2,0,-1,NAN
-1,-2,-3,-2,-3,-14,-1,-1,NAN
0,-1,-2,2,1,18,2,-1,NAN
1,-1,1,-1,-2,-1,1,0,NAN
-2,-2,0,-2,-3,5,-1,-1,NAN
0,1,1,1,2,5,2,0,NAN
-3,-2,-2,-3,-3,-8,-5,-3,NAN
-1,1,1,1,-2,-1,0,-1,NAN
2,0,0,1,0,5,-5,0,NAN
-3,-3,-2,-2,-1,3,-5,-1,NAN
-1,0,-1,-2,-1,2,-6,-3,NAN
0,-1,-1,-1,0,2,9,0,NAN
-1,-1,-1,1,-5,-14,-9,-2,NAN
-1,-2,-1,0,6,9,-6,-1,NAN
1,-1,-2,1,0,-2,3,0,NAN
-3,0,-2,-3,0,-4,-4,-1,NAN
0,-1,-2,-1,-1,2,3,-1,NAN
-2,-1,0,-2,-5,-22,-3,-1,NAN
-1,-1,2,-1,-1,3,2,-1,NAN
-1,-1,-2,-2,-5,-14,-6,-2,NAN
0,-1,2,1,5,24,8,-1,NAN
-2,-2,-5,-2,-3,4,1,-1,NAN
0,-1,0,-1,2,-1,2,-1,NAN
-1,0,-2,-1,-1,-10,-11,-2,NAN
-2,-3,-2,-3,-3,15,9,0,NAN
0,-2,-1,-2,-4,-17,-7,-2,NAN
-1,-1,0,-1,-1,0,1,1,NAN
-1,-2,-2,0,-2,-5,-3,-2,NAN
0,0,-1,0,1,3,0,-1,NAN
-2,-2,-1,-1,0,7,1,-2,NAN
-2,-1,-2,-2,-2,-5,-2,-2,NAN
-2,0,0,0,0,2,4,0,NAN
-1,-2,-3,-3,-4,-14,0,-2,NAN
-1,0,-1,0,3,8,-1,-1,NAN
