C1,C2,C3,C4,C5,C6,C7,C8,Marker
0,-2,-1,-2,-1,-1,-3,8,NAN
-2,0,-1,-1,0,-1,0,-1,NAN
0,-2,-2,-2,-1,1,-1,-1,NAN
-1,-1,-1,-1,0,-1,-1,0,NAN
0,-1,0,-2,-2,0,2,-4,NAN
-4,-1,1,0,0,-2,7,10,NAN
-2,-2,-2,-2,-1,-4,-8,-13,NAN
-2,-2,-1,-3,0,-1,-1,-1,NAN
-1,-1,0,0,0,-1,-1,-4,NAN
-1,0,-1,-3,-1,0,0,0,NAN
-1,0,1,0,-1,-2,0,0,NAN
-2,0,-2,-2,-2,-3,-1,0,NAN
-4,-3,-5,-3,-2,-4,-6,-10,NAN
-2,-3,-3,-2,-4,-3,-5,-3,NAN
-4,-2,-4,-1,0,-1,-2,-1,NAN
-4,-2,-1,0,-2,-2,-4,-5,NAN
1,0,0,0,0,0,4,13,NAN
2,-1,-1,-1,-1,-2,-7,-7,NAN
-2,-1,0,-2,-2,-3,0,0,NAN
-1,0,-2,-2,-2,0,-10,-10,NAN
-3,-1,-2,1,0,0,0,-4,NAN
-1,-3,-1,0,0,-2,1,-5,NAN
-1,-1,-1,-2,-2,1,-2,1,NAN
2,-1,-1,0,0,-2,1,1,NAN
0,-1,-2,-3,-1,0,-1,1,NAN
-1,0,-1,-2,-1,-2,0,0,NAN
-1,-2,0,-1,-1,0,-2,0,NAN
-2,1,-1,1,-2,-2,-2,-1,NAN
-2,-1,0,0,2,0,-2,-4,NAN
-1,-1,-2,-2,-1,-4,-1,-2,NAN
-1,-1,-1,-1,-1,-3,0,-2,NAN
1,0,0,-1,-3,0,9,7,NAN
3,-1,0,-1,-1,0,-5,1,NAN
-1,-2,-2,-1,-1,0,-3,-3,NAN
-2,1,-1,1,0,-1,2,-1,NAN
-2,-1,-1,-2,1,1,-1,-2,NAN
-1,0,-2,-2,-2,-2,1,0,NAN
-2,-1,-1,0,0,1,0,-1,NAN
1,2,1,-1,0,0,5,6,NAN
-1,-1,-1,0,1,-3,-4,-6,NAN
1,-1,-2,-4,-2,-1,0,-2,NAN
-1,0,0,-1,-2,-2,-3,-7,NAN
-2,-2,-3,0,-3,-2,-1,-2,NAN
-2,0,-2,0,-1,-1,-1,-1,NAN
-1,0,0,-1,-1,-1,-3,-3,NAN
2,-1,-1,-2,-2,-1,3,4,NAN
0,-1,-1,-1,-2,-2,-1,-3,NAN
-2,-2,-2,-1,-2,0,3,6,NAN
-2,-1,-3,0,-1,-3,-1,-2,NAN
-1,-1,-1,1,1,0,-3,-1,NAN
0,-1,-1,-1,0,-1,-1,0,NAN
-1,-1,-2,-2,-2,-1,-3,-3,NAN
-3,-2,-1,-1,-2,-2,3,-3,NAN
-3,0,-1,-2,1,0,-3,-2,NAN
-1,-1,-1,0,1,0,2,-7,NAN
0,-1,0,-1,1,0,-1,-2,NAN
-1,-1,0,-1,-2,-2,1,3,NAN
-1,-1,0,0,0,-1,-2,0,NAN
-1,-2,-1,-2,-1,0,-5,-6,NAN
-2,-2,-2,-1,0,-2,0,7,NAN
-1,-2,-1,0,-2,-1,-11,-16,NAN
1,-2,-2,-2,-2,-2,1,0,NAN
1,-1,-4,-4,-1,-3,-1,3,NAN
-2,-1,0,-1,-1,-1,-2,-1,NAN
-2,-2,0,-2,2,0,-1,6,NAN
-1,-1,0,1,-2,1,-2,0,NAN
-4,-1,-1,-2,-3,-2,-8,-12,NAN
-2,0,-1,-1,0,-1,-5,-6,NAN
0,-2,-2,-1,-2,-2,3,1,NAN
-4,-2,-2,-2,-2,-1,-1,-3,NAN
0,-1,-2,-2,-3,0,0,1,NAN
1,-1,0,-1,-1,0,-3,-4,NAN
-1,0,-1,0,0,-1,1,-2,NAN
-2,-1,-2,0,-1,-2,0,3,NAN
-3,-1,1,-1,-2,-2,0,2,NAN
