C1,C2,C3,C4,C5,C6,C7,C8,Marker
-2,10,3,-14,-4,5,-14,3,NAN
-4,-11,-20,-15,-13,-9,8,3,NAN
-11,-1,-19,-1,-5,-3,-14,-20,NAN
6,5,21,8,13,20,37,1,NAN
-18,-17,-8,-13,-24,-54,-92,-36,NAN
17,23,5,18,44,91,81,41,NAN
-6,-24,6,-1,-10,12,-20,0,NAN
-3,-15,-19,-21,-26,-75,-62,7,NAN
16,11,18,28,32,12,41,23,NAN
-2,3,-13,9,4,10,-9,-14,NAN
3,2,6,10,-1,16,31,9,NAN
-1,-5,3,-2,-7,-35,-41,-12,NAN
-2,16,31,3,9,-4,36,6,NAN
-4,-1,-22,-13,4,4,-27,14,NAN
-2,-5,2,8,3,-18,11,13,NAN
-10,-4,-22,-11,-4,11,-10,-20,NAN
3,4,-34,14,-1,0,8,-10,NAN
7,11,5,5,5,12,7,7,NAN
1,4,-1,8,18,10,28,4,NAN
6,6,19,-6,-24,-33,-21,9,NAN
-11,-11,-26,-46,-44,-19,-11,-2,NAN
-4,-2,12,-1,-7,11,20,-1,NAN
0,-1,-12,13,16,16,21,4,NAN
5,13,23,26,12,4,10,-9,NAN
-3,8,-18,-8,15,-1,11,-3,NAN
8,-20,41,18,-15,-19,-7,-6,NAN
-9,-10,-22,-14,-18,-12,-19,-9,NAN
20,10,-5,-8,-2,0,45,35,NAN
-15,-13,-7,-2,-11,37,-6,-22,NAN
6,11,-2,-2,21,-26,-23,16,NAN
6,-3,5,15,15,1,0,4,NAN
-20,-19,-14,-24,-37,-31,-52,-24,NAN
12,10,15,14,3,10,65,14,NAN
4,3,-17,-10,9,33,15,58,NAN
-6,-3,-12,-21,-20,-14,-26,-17,NAN
0,-19,-13,27,26,-21,-57,-1,NAN
-2,0,9,3,7,19,-16,-8,NAN
-5,0,-24,-21,-15,6,46,4,NAN
15,50,30,-2,-18,-10,2,19,NAN
-10,-18,-21,-6,9,29,42,1,NAN
1,-59,-38,6,10,-1,-21,20,NAN
-8,-14,-17,-6,-1,8,-28,-10,NAN
5,11,15,9,18,-16,-26,-3,NAN
-11,-2,-6,-26,-30,-32,-23,-31,NAN
9,17,10,9,1,23,12,39,NAN
-15,-9,-34,-22,-12,-26,-35,-32,NAN
-1,-8,14,15,5,10,14,4,NAN
5,16,19,14,14,12,1,2,NAN
-11,-2,1,-7,-12,-51,-31,-20,NAN
5,9,10,4,12,58,60,6,NAN
-7,-37,-63,-32,-27,-44,-31,13,NAN
7,14,43,17,18,26,9,19,NAN
7,17,11,3,6,-2,-4,2,NAN
-4,-16,-15,17,3,1,-20,-15,NAN
-3,6,13,-18,-4,-1,-2,-5,NAN
-8,-21,10,-25,-42,-24,-23,3,NAN
11,31,5,2,9,-4,17,4,NAN
-8,6,5,15,17,24,-6,-41,NAN
-8,-17,3,7,4,6,-8,-3,NAN
0,2,-6,-6,5,-21,-19,-5,NAN
-3,3,10,-11,-24,-10,-17,-7,NAN
0,12,5,-4,-11,-19,0,5,NAN
-6,2,10,-2,9,35,-7,-22,NAN
3,5,-14,5,7,24,38,29,NAN
11,8,18,2,-2,-22,-9,-1,NAN
9,10,19,9,22,17,15,13,NAN
-8,-3,10,0,-4,-2,21,-4,NAN
-1,-3,-16,-2,2,-7,-3,-23,NAN
-6,-10,-10,-7,-4,2,-12,-14,NAN
1,-31,-13,-4,-6,-34,-23,9,NAN
5,45,44,11,9,10,-13,-8,NAN
-5,-31,-17,-2,-4,3,37,-23,NAN
-10,-8,6,1,-4,1,-5,24,NAN
-2,-10,-15,-12,-5,-11,-45,-11,NAN
-1,-8,-5,-7,-17,-22,33,8,NAN
6,25,5,25,15,0,-9,8,NAN
-10,-8,4,-13,-2,-7,-26,-18,NAN
3,1,5,9,13,30,69,14,NAN
-11,-13,-19,-10,-12,-56,-45,-15,NAN
5,3,4,-9,-4,54,26,13,NAN
-5,-11,-16,-9,-7,-20,-40,4,NAN
3,20,18,11,7,-1,49,9,NAN
-8,-2,-13,-6,0,10,-1,-6,NAN
-5,-12,-14,-15,4,-3,11,4,NAN
11,-16,-27,2,-4,28,44,26,NAN
1,16,13,-8,-16,-35,-35,-20,NAN
0,-13,-1,13,16,42,61,7,NAN
5,2,-4,-18,-9,-7,-33,26,NAN
-6,23,36,23,13,7,1,-8,NAN
4,14,-3,0,-9,-4,13,-5,NAN
3,-15,-8,9,15,6,11,-2,NAN
-5,9,0,-11,-22,-37,-14,-1,NAN
-3,-19,-22,-5,-2,31,58,-10,NAN
-3,16,16,2,-2,6,-20,11,NAN
0,5,8,1,-1,17,8,-4,NAN
-1,-10,-18,-17,-24,-58,-29,-4,NAN
0,15,11,-3,-2,-16,-18,-5,NAN
-10,-13,0,12,10,31,16,-8,NAN
2,-3,-21,9,30,21,-34,-1,NAN
-4,10,13,-4,-6,1,30,-8,NAN
-5,-36,-45,-24,-26,-51,-30,-9,NAN
-5,1,-20,-11,-1,-9,-32,-27,NAN
2,-41,-8,19,23,20,0,4,NAN
-6,14,4,-13,-21,-30,-14,-4,NAN
0,12,8,-2,-3,26,4,-4,NAN
-8,-32,-31,-16,-15,-37,-42,-1,NAN
0,23,16,3,9,32,47,10,NAN
-2,3,5,20,22,8,-26,-15,NAN
1,-9,-1,5,10,-26,-34,-1,NAN
-2,2,4,-11,-13,-21,5,-7,NAN
2,3,-6,-10,-27,-15,-2,9,NAN
1,-3,5,6,16,11,16,-22,NAN
-5,7,-13,-1,-1,1,-14,-23,NAN
2,2,14,10,6,-2,-25,-2,NAN
3,6,4,0,-4,1,25,5,NAN
-1,-3,-15,-14,3,0,-26,-6,NAN
-2,2,-3,3,-7,-4,16,-1,NAN
-5,-4,10,10,6,22,37,2,NAN
1,6,8,-2,0,-2,-22,-2,NAN
3,-21,-3,5,2,-27,-30,6,NAN
-3,5,-1,-23,-27,-12,0,0,NAN
8,9,17,-2,-13,10,14,20,NAN
-11,1,4,6,9,-6,-13,-14,NAN
1,5,18,8,-6,12,-9,-1,NAN
8,5,3,7,22,-17,45,19,NAN
1,0,8,-5,1,29,29,-7,NAN
-3,2,-11,-5,-8,-48,-40,-23,NAN
-3,3,3,16,23,47,37,-3,NAN
-6,-9,-3,-10,-6,-23,-22,-12,NAN
-9,-8,-21,-18,-38,-9,13,-7,NAN
2,0,-11,-6,10,2,-29,-1,NAN
2,-13,-3,9,22,47,30,10,NAN
1,43,42,14,3,-39,-53,17,NAN
-7,-73,-44,-10,7,-2,-6,-9,NAN
-5,-11,-21,-27,-41,-16,-4,-4,NAN
3,8,3,3,10,17,22,13,NAN
2,9,12,7,1,41,61,3,NAN
7,22,14,18,20,2,0,15,NAN
-1,1,-5,-3,-8,-4,10,1,NAN
-7,-7,-1,0,10,22,-19,-22,NAN
-4,-7,-11,2,4,3,-5,-13,NAN
-1,6,6,-9,-3,10,-6,2,NAN
-3,-10,1,-2,-11,-42,-17,-5,NAN
-4,14,-4,-20,-33,1,27,3,NAN
0,-25,-39,-2,7,13,17,19,NAN
-2,1,21,17,1,-8,-33,-15,NAN
2,6,9,2,14,21,20,15,NAN
-1,-8,-8,-7,-13,-30,-18,7,NAN
2,6,18,-5,-2,-2,-11,-7,NAN
1,18,14,-4,-2,-7,-16,6,NAN
4,-39,-44,8,21,-2,17,8,NAN
-1,16,0,3,-13,-15,-28,-1,NAN
-7,-16,-6,-18,-9,14,30,-5,NAN
-3,8,7,0,0,-11,-29,-11,NAN
0,14,18,-2,-15,-10,-1,-3,NAN
-8,4,-6,1,12,-2,-7,-20,NAN
6,-10,-13,0,10,15,-8,-20,NAN
-1,25,38,11,-1,-21,-17,-3,NAN
-2,-23,-24,-20,-17,8,16,10,NAN
-1,-10,-4,-8,-19,-25,13,8,NAN
-12,2,5,-4,-3,4,-29,-14,NAN
11,10,2,14,29,28,68,39,NAN
2,2,0,-6,-12,0,-15,4,NAN
-2,16,28,16,11,2,0,-8,NAN
-2,-57,-65,-14,-2,17,18,-1,NAN
4,0,-10,-4,-12,-27,-9,17,NAN
-6,4,7,-12,-7,-23,11,-4,NAN
3,-5,5,9,10,48,13,12,NAN
1,20,26,2,1,-4,10,5,NAN
-8,-21,-33,1,11,-1,9,-11,NAN
1,7,9,3,0,39,28,-5,NAN
-1,-1,-4,-9,-5,-42,-36,-5,NAN
0,12,12,-6,-8,-1,8,3,NAN
-7,-27,-41,-8,-18,-12,-28,-12,NAN
-1,9,14,13,12,-4,-15,-15,NAN
2,9,8,6,19,15,16,1,NAN
3,-2,14,5,-2,6,1,6,NAN
-8,-8,-5,-11,-13,-11,-13,-10,NAN
-1,6,3,-2,-3,13,5,1,NAN
1,-5,-12,-4,-2,1,-6,-2,NAN
-5,2,20,5,0,-26,-47,-8,NAN
0,14,14,2,7,21,38,11,NAN
5,10,11,7,4,-2,-1,32,NAN
-1,-32,-17,-5,1,-30,-13,-15,NAN
2,35,35,0,-3,4,-20,-10,NAN
-2,-26,-40,-9,-2,19,10,-9,NAN
1,-7,-18,14,11,6,14,2,NAN
-2,2,3,0,5,3,2,11,NAN
-3,0,-8,-7,0,-4,-1,2,NAN
-1,-6,2,-20,-33,-43,-32,-13,NAN
-9,-8,-16,-15,-13,-20,-32,-26,NAN
5,3,6,8,7,11,25,13,NAN
-2,-9,-9,2,9,39,26,-3,NAN
-3,10,3,-7,-8,-25,-22,-8,NAN
-4,4,18,6,-2,6,-2,-21,NAN
0,-10,-12,1,11,12,3,1,NAN
-1,4,13,3,-6,-20,-2,7,NAN
-1,11,5,1,3,-1,-18,-5,NAN
7,7,7,-12,-12,9,1,2,NAN
-2,-11,-33,7,1,-6,23,0,NAN
-5,-9,3,5,4,12,5,-8,NAN
1,11,15,1,5,6,-5,5,NAN
5,-2,1,9,16,12,9,16,NAN
-13,6,6,-16,-25,-10,-20,-53,NAN
-2,-11,-22,-8,-8,-2,-16,-11,NAN
1,1,3,-2,6,24,45,4,NAN
-3,5,14,2,-1,-14,-6,19,NAN
6,-3,0,6,8,34,16,19,NAN
-2,5,3,10,14,3,12,10,NAN
2,-3,0,-4,3,-19,-36,-14,NAN
