C1,C2,C3,C4,C5,C6,C7,C8,Marker
-7,6,3,1,-3,-1,-1,-5,NAN
-2,1,2,1,-4,-2,-4,-4,NAN
-6,-4,-3,-1,-3,-1,-2,-2,NAN
3,-13,-3,0,-2,1,-2,-1,NAN
-2,8,-3,-2,-1,0,1,0,NAN
-1,5,-3,-1,-2,-1,-3,-2,NAN
-11,-5,1,1,-3,0,-2,-3,NAN
-2,-6,-3,-1,-3,1,1,0,NAN
7,8,2,0,-1,0,-2,0,NAN
-6,-3,-5,-2,-2,0,0,0,NAN
3,2,1,-3,1,-2,0,-1,NAN
0,4,2,-1,-1,-3,-2,0,NAN
-18,-17,-5,-2,-3,-2,-2,-3,NAN
14,8,9,2,0,-1,2,0,NAN
-1,-6,-3,-2,-1,-2,-4,-4,NAN
-2,1,0,-2,-1,0,0,-2,NAN
-8,-9,-4,-1,0,0,-2,0,NAN
0,9,-2,-3,-2,-3,-3,-3,NAN
-3,0,-1,0,0,0,0,-1,NAN
2,3,2,-1,0,-2,-4,-2,NAN
6,-12,0,1,-1,-1,2,1,NAN
-6,-3,-3,-2,2,1,1,-3,NAN
-10,-3,-5,-2,-2,-2,-2,-6,NAN
17,1,-2,-1,-2,0,-1,0,NAN
-2,-4,-3,-2,0,-2,-2,-2,NAN
-2,-3,-1,-2,-2,-2,-1,1,NAN
-1,1,1,-2,-2,-1,-3,0,NAN
-10,-1,2,-1,0,-1,1,-4,NAN
33,2,-3,-3,-2,0,0,1,NAN
-4,-1,-3,-1,-2,-3,-3,-3,NAN
-8,-23,-7,-2,-2,1,3,1,NAN
-1,14,0,-2,1,-2,-2,0,NAN
-5,8,3,1,-1,0,-4,-2,NAN
-14,-23,-4,-1,0,-1,-2,-2,NAN
5,0,3,1,1,1,0,-1,NAN
-2,-13,-3,-2,0,-1,0,1,NAN
-7,0,-1,-1,-2,-1,-1,-2,NAN
-7,-4,0,-3,-2,-2,-3,-3,NAN
14,8,2,0,-1,0,-1,1,NAN
-5,-5,-3,-1,-2,-1,2,-1,NAN
-8,3,0,-1,-3,-3,-1,-2,NAN
2,4,0,0,0,1,-1,-1,NAN
1,2,-2,-2,-1,-3,0,2,NAN
-2,-14,-2,-2,0,-1,-1,-2,NAN
2,15,0,-1,-1,0,-1,1,NAN
3,2,4,-2,-2,0,-1,-2,NAN
-1,6,0,2,1,-2,1,-2,NAN
-15,-7,-2,-2,0,-1,-3,-2,NAN
7,-14,-4,-3,-1,-2,0,-1,NAN
2,3,0,0,2,0,-1,2,NAN
-5,1,0,-2,-2,-2,-3,0,NAN
-6,3,0,-1,-1,0,0,-1,NAN
-7,-5,-2,-1,1,1,-1,-2,NAN
6,9,-2,0,-3,0,0,1,NAN
0,-6,-1,-1,-1,-2,-3,-2,NAN
4,-1,-4,-2,-2,-1,-2,1,NAN
-3,9,6,1,1,0,-2,-1,NAN
3,2,-1,-1,3,0,2,-1,NAN
-7,-2,-3,-2,0,1,-1,0,NAN
-2,-3,0,2,-1,-1,-1,-1,NAN
-6,-7,-5,-1,0,0,-1,-1,NAN
-4,-3,-2,0,-1,-3,-1,-3,NAN
3,1,0,-1,-1,-1,-2,1,NAN
3,2,0,-1,-1,-1,-1,-2,NAN
-3,-8,-4,-2,1,-1,-1,-1,NAN
-17,1,0,-1,-4,-2,-2,-3,NAN
6,5,-1,-2,-3,0,1,-2,NAN
-5,-1,2,-1,-1,-3,-4,-2,NAN
-5,-5,-1,-2,-2,-1,1,-2,NAN
-5,-10,-3,-3,3,1,-2,-1,NAN
-1,7,-1,0,-3,-1,0,-1,NAN
2,-1,-3,-1,0,0,0,-1,NAN
-4,1,2,-1,0,-2,-1,-1,NAN
8,-1,0,-3,-1,-3,-1,0,NAN
-4,-5,-1,-1,-2,-1,-1,-1,NAN
4,2,-1,1,0,1,-1,-2,NAN
-3,-3,-4,-1,0,-1,1,-1,NAN
-6,-14,-5,-3,-4,-2,-1,-2,NAN
19,32,5,0,2,-1,-1,-1,NAN
-18,-8,0,0,0,-4,-2,-3,NAN
-4,-3,0,-1,-1,-2,-2,-1,NAN
0,-1,-4,-4,-2,0,-3,-1,NAN
-14,-15,-4,-2,1,-3,2,-1,NAN
-2,-4,0,0,-1,0,0,1,NAN
2,-4,-3,-2,-1,-2,-2,0,NAN
0,29,8,2,1,-2,-2,0,NAN
21,-7,0,0,-3,-4,-1,0,NAN
-1,4,0,-1,-1,-1,0,-2,NAN
-7,-16,-4,1,-2,-4,-1,0,NAN
-2,-2,-2,0,-5,-2,0,-3,NAN
-10,-6,-3,-1,-2,-1,-5,-1,NAN
5,3,3,-1,1,-4,-1,-2,NAN
4,2,-3,-2,-3,-1,-3,-1,NAN
4,-5,-3,0,-2,1,1,1,NAN
-4,2,1,-1,1,0,-2,-1,NAN
4,-4,-3,-3,-2,-1,-1,-1,NAN
-8,-3,0,-1,0,-1,1,-4,NAN
8,14,3,0,-2,-2,1,0,NAN
-12,-11,-2,-1,-1,0,-2,-1,NAN
-1,1,-2,-1,-1,-2,0,0,NAN
-2,-6,-4,-1,-2,-1,0,-2,NAN
-7,-1,0,1,1,1,1,1,NAN
-1,3,-2,-3,-1,-3,-2,-4,NAN
7,1,-2,0,0,-1,-1,2,NAN
5,3,-2,-1,-2,-1,-1,1,NAN
-9,-8,-2,-1,1,-1,-3,-2,NAN
-7,-2,0,-3,-1,-1,-2,-3,NAN
5,0,-2,0,0,1,-1,-1,NAN
-5,-5,1,-1,-2,-2,0,-1,NAN
2,8,0,-2,-1,0,-3,-3,NAN
-1,-4,-1,-1,-2,-1,-1,0,NAN
-10,-4,-2,-3,-1,0,-4,-2,NAN
-3,-4,-3,-2,0,-2,-1,-1,NAN
2,-12,-7,-2,-3,-2,-2,0,NAN
-5,7,5,1,0,-1,-2,-6,NAN
4,3,-1,0,-2,-2,-2,0,NAN
0,3,2,-1,2,-1,0,0,NAN
13,1,0,0,2,0,0,3,NAN
-6,-3,-2,-1,1,0,0,-1,NAN
-3,0,-1,-2,-2,-2,0,-2,NAN
-4,3,-1,-1,1,2,0,2,NAN
-14,-25,-6,0,-1,1,0,1,NAN
2,19,1,0,-2,1,0,2,NAN
4,-4,0,-1,-1,-4,-1,0,NAN
-7,0,0,1,1,0,0,0,NAN
-3,-6,-5,-3,-3,-3,-1,-2,NAN
2,-15,-5,-1,-2,1,0,-1,NAN
-5,4,3,0,0,0,-2,-2,NAN
13,9,0,0,-2,-2,-1,-1,NAN
-5,-2,-1,-1,0,-2,-1,-3,NAN
-4,-14,-5,-2,1,0,0,-2,NAN
-1,-2,0,-1,-1,0,1,0,NAN
8,-3,0,-1,-1,-2,-4,-4,NAN
6,4,1,-2,0,0,0,1,NAN
-2,7,-1,-2,-3,-2,-1,0,NAN
-3,-5,-4,0,1,-1,-1,-3,NAN
-9,-4,-3,-1,-1,-2,-2,-2,NAN
-10,-3,-1,1,1,-3,-2,-2,NAN
39,-6,-4,-1,-1,-1,1,5,NAN
-1,5,-1,-1,-4,-1,1,0,NAN
-1,1,0,0,-1,1,0,-1,NAN
3,2,-1,-3,0,-2,-3,-1,NAN
-10,0,2,-2,-2,-2,-2,-1,NAN
2,-5,-4,-3,-1,0,-1,-1,NAN
-1,-12,0,-1,-2,-3,-1,-2,NAN
8,22,2,-3,0,1,0,-1,NAN
-8,-7,-2,-2,-1,-4,-3,-3,NAN
0,-4,-2,-2,0,-2,-1,-1,NAN
-5,-1,0,-1,-2,-1,-3,-1,NAN
7,-8,-1,2,-2,-1,0,2,NAN
-5,-2,-2,-1,0,-3,-1,-2,NAN
10,8,0,-2,-2,-1,-2,2,NAN
-5,-1,-1,0,-1,2,-1,-1,NAN
-7,-7,-1,-2,0,1,0,-2,NAN
0,4,-2,0,0,-2,-3,0,NAN
-2,3,4,-1,-3,-2,-2,-3,NAN
-8,-2,-3,-3,0,-2,-1,-1,NAN
-9,0,3,-1,-2,-1,-1,-1,NAN
-10,-25,-6,-1,0,-1,1,-3,NAN
5,21,2,-1,1,1,0,0,NAN
-3,2,1,-2,-2,-2,-2,-1,NAN
6,2,1,-1,-1,-3,0,-2,NAN
-4,-8,-3,-1,-1,-2,-4,-2,NAN
-9,-11,-3,-1,-1,0,1,-2,NAN
6,3,-1,0,-1,2,-1,0,NAN
4,0,-2,-2,-2,-1,-1,1,NAN
0,3,-1,-2,-1,-2,-1,1,NAN
-8,-12,-5,-2,-1,-1,-2,-2,NAN
1,9,0,-2,-2,-4,-3,-3,NAN
-1,-15,-4,-2,0,0,-2,-1,NAN
-8,14,4,-1,-1,-1,-2,0,NAN
5,1,-1,-3,-1,0,0,-3,NAN
-17,-14,-5,-1,0,1,1,-3,NAN
29,4,0,0,0,0,-2,4,NAN
-14,-6,-2,-3,1,0,-1,-2,NAN
