Timestamp, Rotation x, Rotation y, Rotation z, Marker
40,24.0625,-0.375,-1.1875,0
50,29.125,-0.5,-8.125,0
70,32.75,1.25,-15.25,0
80,35.3125,3.875,-15.75,0
100,33.3125,3.125,-14.875,0
120,33.625,5.9375,-15.3125,0
140,28.875,7.0625,-19.1875,0
170,25.0625,9.375,-5.375,0
190,22.3125,11.5,0.0625,0
210,-14.75,1.8125,-2.25,0
230,-2.5625,-6.5,-6.4375,0
240,7.375,-9.375,-4,0
260,5.5,-17.8125,-2.4375,0
280,-8.875,-10.375,2.9375,0
300,-20.8125,-7.1875,0.8125,0
330,-15.1875,-15.125,-5.6875,0
350,0.375,-12.9375,-0.5625,0
360,1.75,-10.875,0.5,0
360,-2.4375,-8.9375,-4.25,0
390,-16.0625,-6.6875,-2.3125,0
420,-13.25,3.6875,-7.125,0
440,-8.875,4,-9,0
460,-8.5,5.8125,-6.875,0
490,-2.1875,1.8125,1.375,0
510,-1.5625,3.5625,3,0
530,3.75,4.75,-2.0625,0
550,2.25,3.75,-6.1875,0
590,11.375,4.5625,5.6875,0
610,-5.5,5.1875,4.3125,0
630,-11.375,6.25,1.375,0
640,-4.375,1.875,-0.0625,0
670,9.375,-4.25,5.625,0
690,6.1875,3.0625,0.375,0
700,-5.0625,3.125,-4.0625,0
720,-10.5625,1.6875,-2,0
730,-1.125,0.8125,2.125,0
740,-1.375,1.8125,3.625,0
760,-4.375,-0.0625,1.9375,0
780,-10.9375,-1.5625,-0.0625,0
790,-7.875,1.625,-3.6875,0
810,0.75,3.625,-6.375,0
830,6.75,5.8125,-0.75,0
840,-5.625,-1.1875,-0.125,0
860,-6.3125,0.5,0.25,0
880,-3.875,4.4375,0.4375,0
890,-12.0625,-2.9375,2.4375,0
920,-14,-4.75,-3.0625,0
940,-11.3125,-5.8125,-2.3125,0
970,-2.1875,-10.875,2.6875,0
990,4.0625,-10.4375,5.125,0
1010,4.25,-6.875,6.3125,0
1030,-0.4375,-7.125,1.75,0
1050,0.1875,-5.4375,0.6875,0
1070,4.1875,-2.8125,0.75,0
1090,9.875,-0.0625,2.3125,0
1110,10.4375,3.3125,-0.25,0
1130,9.375,5.5,-2.5,0
1150,8.625,7,-1.5,0
1170,8.6875,4.4375,1.75,0
1190,5.8125,2.6875,2.25,0
1210,2.75,1.75,4.5625,0
1230,3.25,0.4375,7.0625,0
1250,2,1.4375,3.6875,0
1280,1.375,-0.3125,3.375,0
1300,3.625,-1.875,2.25,0
1320,4.375,-2.375,1.625,0
1340,2.1875,0.5625,0.8125,0
1360,2.9375,0.1875,-1.5,0
1380,0.9375,-0.9375,-0.6875,0
1400,1.25,-0.25,1.5625,0
1430,-3.375,2.625,-0.6875,0
1450,-2.5625,1.625,0.9375,0
1470,-1.375,0.375,2.1875,0
1490,1.0625,0.625,2.375,0
1510,1.6875,2,1.375,0
1530,-7.0625,2.5625,2.6875,0
1550,-8.5,0.75,2.125,0
1570,-7.6875,-2.5,2.125,0
1590,0.5,-0.9375,3.75,0
1610,5.4375,1.625,0.3125,0
1630,7.0625,0.375,-1.1875,0
1650,4.5625,-1,-1.3125,0
1670,5.5,4.375,-4.375,0
1690,10.1875,5,-3.5,0
1710,10.625,3.8125,-1.625,0
1730,4.875,1.125,2.9375,0
1750,2.75,-0.125,3.6875,0
1770,5.625,2,-1.125,0
1790,2.1875,3.6875,-1.125,0
1810,6.9375,2.25,7.75,0
1830,9.3125,-0.0625,10.6875,0
1850,12.0625,0.5,11.3125,0
1870,11.25,-5.6875,8,0
1890,10.5625,-7.4375,11,0
1900,12.6875,-6.3125,7.0625,0
1910,-1.1875,-1.5,-3.75,0
1930,-1.4375,-2.1875,-6.0625,0
1940,1.25,-5.4375,-2.8125,0
1960,-2.4375,5.9375,-14.375,0
1980,4.3125,6.75,-15.5625,0
2000,9.25,7.1875,-9.875,0
2010,10.75,8.0625,-2.625,0
2030,6,0.875,7.75,0
2050,3.375,-0.1875,6,0
2070,1.9375,2.3125,4.6875,0
2090,-2.625,1.875,2.875,0
2110,-5.625,-2.5625,2.125,0
2120,-6.75,-8.0625,-0.5,0
2140,-1.125,-7.25,-2.625,0
2160,2.6875,-2,-3.3125,0
2180,5.6875,-2.875,-5.625,0
2190,7.9375,-5.0625,-5.9375,0
2210,6.6875,-3.25,-3.6875,0
2230,8.125,-6.5,-1,0
2250,6.3125,-12.25,2.875,0
2270,3.1875,-10.875,8.8125,0
2290,-2.5625,-12.3125,12,0
2310,-3.875,-13.125,9.875,0
2330,0.875,-7.5625,7.5,0
2340,-2.5,-2.375,8.25,0
2360,-0.1875,-4.0625,10.9375,0
2380,-6.3125,-5.375,19.75,0
2400,-2.0625,-1.375,18.9375,0
2420,-0.5,-0.0625,18,0
2460,-1.25,5.875,7.125,0
2490,-13.4375,0.0625,0.625,0
2510,-8.1875,-0.1875,0.75,0
2530,-0.4375,2.6875,-8.375,0
2540,-8.9375,-2.25,0.9375,0
2560,-3.5,-1.3125,0.875,0
2580,2.1875,1,-3.625,0
2590,-1,3.9375,-2.375,0
2600,-4.0625,-2.875,0.6875,0
2610,-6.75,-4.75,1.5,0
2630,-12.5625,-6.25,1.3125,0
2650,-5.25,-3.1875,0.375,0
2670,-4.625,-6.6875,3.1875,0
2690,-5.375,-4.3125,2,0
2710,1.125,-0.9375,-2.5,0
2740,6.875,7.125,0.5625,0
2750,-4,5.4375,-7,0
2790,-40.5625,6.75,-40.4375,0
2810,-48.8125,7.3125,-51.5625,0
2830,-41,5.375,-64.3125,0
2850,-38.4375,5.875,-68.5,0
2870,-41,2.1875,-68.5,0
2890,-36.625,-2.75,-72.5625,0
2910,-41.9375,-6,-71.0625,0
2930,-50.25,-8.3125,-70.0625,0
2950,-62.6875,-11.5,-68.0625,0
2970,-66.875,-12.875,-65.75,0
2990,-61.625,-15.4375,-63.3125,0
3010,-57.0625,-14.375,-51.125,0
3030,-66.375,-12.75,-45.4375,0
3050,-65.6875,-14.3125,-40.875,0
3070,-60.75,-15.4375,-33.5625,0
3090,-58.4375,-14.3125,-28.25,0
3110,-47.4375,-10.8125,-25.875,0
3130,-36.1875,-11.0625,-20.9375,0
3150,-34.375,-10.625,-13.0625,0
3170,-36.875,-10.0625,-11.5625,0
3190,-37.375,-10.0625,-10.3125,0
3210,-26.6875,-7.5,-8.5625,0
3230,-16.5,-7.6875,-8.9375,0
3250,-0.3125,-5.625,-10.4375,0
3270,5.6875,-5.9375,-13.75,0
3290,11.3125,-7.25,-14.25,0
3310,16.1875,-3.6875,-12.9375,0
3330,20,-3.6875,-6.0625,0
3350,25.4375,-4.625,2.75,0
3370,22.9375,-0.75,8.3125,0
3390,15.875,4.125,12,0
3410,11.8125,3.0625,14.4375,0
3430,6.875,3.0625,16.5,0
3450,11.5625,6.9375,18.625,0
3470,15.9375,10.0625,16.4375,0
3490,19.9375,14.4375,12.8125,0
3510,19.1875,12.1875,10.3125,0
3530,10.4375,4.875,13.875,0
3550,5.625,-2.125,18.5625,0
3570,11.4375,2,13.25,0
3590,11.75,4.25,5.375,0
3610,7.6875,6.4375,0.625,0
3630,5.8125,7.875,-0.125,0
3650,4.5625,4.625,0.9375,0
3670,0.4375,-0.8125,2.3125,0
3690,2.6875,-0.8125,5.0625,0
3710,7.3125,2.625,4.0625,0
3730,3.25,4.4375,3.3125,0
3750,-4.5625,4.25,2.8125,0
3770,-8.625,1.3125,2.5625,0
3790,-3.5,-0.375,2,0
3800,4.5625,0.375,1.6875,0
3820,11.1875,2.125,1.4375,0
3840,15.0625,2.9375,1.1875,0
3860,9.5,2.125,0.75,0
3880,3.8125,-0.625,2.75,0
3900,-5.25,0.1875,3,0
3920,-9.625,0.875,1.1875,0
3940,-10.9375,-0.625,0.8125,0
3960,-7.6875,-3.4375,1,0
3980,-5.0625,-3.6875,-3.9375,0
4000,-0.75,-4.9375,-2.375,0
4020,3.0625,-1.5625,-0.625,0
4040,6.3125,0.6875,-1.1875,0
4060,6.6875,1.75,-0.9375,0
4080,-0.4375,2.625,-2.25,0
4100,-4.3125,1.75,-2.375,0
4120,-2.4375,1,-4.5,0
4140,-1.625,0.5625,-3.125,0
4160,2.6875,-0.5,-2.6875,0
4180,5.5,-1.5,-4.4375,0
4200,-0.6875,-2.125,-6.9375,0
4220,-2.5,-2.1875,-5.8125,0
4240,-0.75,-5.25,-4.5625,0
4260,-1.375,-1.8125,-3.75,0
4280,-1.75,4.1875,-9.0625,0
4300,-6.5,2.5,-9.625,0
4320,-8.875,0.875,-1.375,0
4340,4.25,1.3125,1.6875,0
4360,8.3125,1.375,-0.5625,0
4380,5.125,1.75,-0.125,0
4400,0.625,-0.4375,2.9375,0
4420,-2.4375,-3.6875,3.75,0
4440,-2.625,-2.375,1.875,0
4460,2.5,-0.5625,-1.6875,0
4480,-2.6875,-2,-3.5,0
4500,-5.875,-2.6875,-1.5625,0
4520,-2.8125,-2.8125,-1.25,0
4540,-1.0625,-1.75,-1.75,0
4560,0.375,-0.25,-2.4375,0
4580,-2.0625,0.75,-1.3125,0
4600,-4.5625,2.8125,-1.5,0
4620,-1.8125,1.6875,-2.1875,0
4640,1.6875,1.625,-0.3125,0
4660,4.4375,1.0625,1.625,0
4680,4.0625,1.5625,1.8125,0
4700,-0.5625,2.3125,0.75,0
4720,-0.375,1.6875,-0.5625,0
4740,0.5,1.9375,-0.5,0
4760,2.0625,2.375,-1,0
4780,5.125,-0.0625,1.375,0
4800,4.5625,-2.4375,2.5,0
4820,5.625,-0.6875,0.4375,0
4840,-3.375,0.875,-6.375,0
4860,-9.125,-2.125,-6.875,0
4880,-6.25,-3.875,-3.875,0
4900,-8,-3.6875,-0.375,0
4920,-1.125,-3.0625,-0.6875,0
4940,0.1875,-3.625,-1.75,0
4960,-2.6875,-0.375,-1.4375,0
4980,1.4375,-0.3125,0.6875,0
5000,4.375,3.125,6.8125,0
5020,6.875,4.0625,5.3125,0
5040,7.1875,0.5625,2.5,0
5060,10.625,-0.5625,6.8125,0
5080,16.9375,0.875,8.5625,0
5100,11.875,4.875,4.0625,0
