C1,C2,C3,C4,C5,C6,C7,C8,Marker
-4,-3,-14,-5,-3,-7,-81,-26,NAN
-2,-13,-24,-4,4,2,5,7,NAN
-6,-4,5,13,3,9,83,12,NAN
4,-1,-11,-1,5,5,-21,-12,NAN
-4,2,22,-8,-18,10,93,20,NAN
6,8,12,11,9,3,-33,2,NAN
2,7,18,17,5,19,19,2,NAN
-2,-2,-18,-18,-2,-15,-66,-29,NAN
-7,-5,25,-1,-9,4,42,-19,NAN
0,7,-23,13,-3,-16,6,-14,NAN
4,2,-22,-6,5,-3,-8,17,NAN
2,-2,3,-11,1,11,28,16,NAN
-2,0,-7,3,8,0,-30,11,NAN
-9,-12,-22,-17,-15,-15,-27,-1,NAN
-1,-1,6,26,-10,-19,6,-5,NAN
-1,1,-3,-19,-4,2,25,-26,NAN
1,0,-15,-12,5,2,-30,-22,NAN
2,7,31,26,6,-5,0,-14,NAN
-10,-9,-1,-4,-12,-28,-14,-26,NAN
2,2,2,-13,5,13,9,-14,NAN
-2,-1,3,18,0,-1,2,-7,NAN
2,-4,-7,-3,-4,-3,7,2,NAN
-1,-3,-5,-9,1,3,-11,-16,NAN
5,1,14,12,4,-1,0,14,NAN
-3,-6,-7,-5,-5,-1,-24,-7,NAN
-1,-1,1,-3,-2,5,31,4,NAN
1,-5,-31,-15,0,5,18,-18,NAN
3,4,-16,-17,-6,-14,-33,-25,NAN
-5,-6,7,2,-7,21,35,29,NAN
-3,1,4,9,-8,-3,6,20,NAN
-4,0,4,8,2,2,7,8,NAN
-4,-4,3,4,4,-5,-18,-7,NAN
1,4,9,6,-1,-2,2,13,NAN
-3,-3,-1,0,-1,0,-13,-1,NAN
-2,0,8,17,2,-5,-23,-10,NAN
1,0,6,16,4,-5,10,5,NAN
3,2,1,0,-5,-9,15,-7,NAN
0,-2,-8,-6,-8,-9,5,18,NAN
2,-3,1,0,2,-7,-32,26,NAN
-1,-10,-7,-18,-2,0,12,17,NAN
-2,-2,-11,-15,-4,-6,-12,-3,NAN
2,-1,7,7,5,8,5,10,NAN
2,-3,7,11,0,6,1,13,NAN
2,0,-3,-7,3,0,10,12,NAN
3,-3,-5,2,2,10,25,7,NAN
9,6,7,3,1,0,-9,20,NAN
-3,-6,-4,-4,0,0,11,12,NAN
9,6,8,6,4,6,2,-4,NAN
-7,-2,11,17,-5,-12,-1,-3,NAN
-3,-4,-14,-11,-2,7,-15,-2,NAN
-2,0,4,0,-4,-7,1,-8,NAN
1,2,1,1,-1,6,5,-9,NAN
2,5,18,18,3,2,3,-2,NAN
-1,-5,-25,-25,-1,-6,5,-13,NAN
0,-3,-2,-3,-3,-2,-8,-6,NAN
0,4,9,12,3,-4,-4,-1,NAN
-2,0,-1,-2,-2,-8,-15,-8,NAN
1,0,-5,0,0,7,18,0,NAN
-4,-10,-5,-2,0,-1,-4,4,NAN
5,17,27,29,2,3,-6,-2,NAN
-1,-3,-4,5,1,7,8,-24,NAN
4,13,21,4,-5,-7,-6,8,NAN
3,-1,-9,-16,-2,-5,-6,-1,NAN
-4,-21,-9,-7,-2,-1,-2,0,NAN
3,37,17,5,-4,-8,-5,-10,NAN
-3,21,4,-7,1,1,12,-3,NAN
