Timestamp, Angle x, Angle y, Angle z, Marker
20,-0.4338,0.727833,-1.24895,0
50,-0.433977,0.728419,-1.24822,0
70,-0.433683,0.728904,-1.24721,0
90,-0.433328,0.729563,-1.24579,0
110,-0.433431,0.73012,-1.24454,0
130,-0.434078,0.73084,-1.2435,0
140,-0.434622,0.731545,-1.24302,0
140,-0.434562,0.731539,-1.24283,0
180,-0.434367,0.731923,-1.24322,0
200,-0.433633,0.73208,-1.24338,0
220,-0.433239,0.732122,-1.24336,0
240,-0.43337,0.732185,-1.24346,0
260,-0.436346,0.732385,-1.24228,0
280,-0.443418,0.730601,-1.24149,0
300,-0.447381,0.726731,-1.24527,0
320,-0.438046,0.721206,-1.24708,0
340,-0.420306,0.712416,-1.24717,0
360,-0.410459,0.696384,-1.25279,0
380,-0.407818,0.671756,-1.25848,0
400,-0.409213,0.636501,-1.26481,0
420,-0.408722,0.59337,-1.27402,0
440,-0.40647,0.541256,-1.28632,0
460,-0.406101,0.479863,-1.29962,0
480,-0.411335,0.410782,-1.31084,0
500,-0.425234,0.332465,-1.318,0
520,-0.443569,0.248185,-1.32446,0
540,-0.467608,0.156368,-1.33102,0
560,-0.494187,0.0612166,-1.33626,0
580,-0.522006,-0.0362324,-1.33869,0
600,-0.550283,-0.131296,-1.33879,0
600,-0.576798,-0.224417,-1.33703,0
620,-0.602539,-0.312114,-1.33533,0
660,-0.624103,-0.39513,-1.33273,0
680,-0.645696,-0.473587,-1.32434,0
700,-0.665588,-0.551041,-1.31223,0
720,-0.685415,-0.62223,-1.29904,0
740,-0.703414,-0.688037,-1.28587,0
760,-0.723249,-0.748183,-1.27044,0
780,-0.745962,-0.803763,-1.24831,0
800,-0.770837,-0.852816,-1.22129,0
820,-0.796335,-0.896589,-1.19483,0
840,-0.824644,-0.936243,-1.16687,0
860,-0.851648,-0.971906,-1.13819,0
880,-0.875233,-1.00621,-1.11093,0
900,-0.901448,-1.03853,-1.07958,0
920,-0.931104,-1.06886,-1.04653,0
940,-0.959264,-1.09713,-1.01555,0
960,-0.992115,-1.12296,-0.980843,0
980,-1.02467,-1.14496,-0.944201,0
1000,-1.05305,-1.16418,-0.911012,0
1020,-1.08115,-1.17962,-0.881482,0
1040,-1.10629,-1.19207,-0.855341,0
1060,-1.12608,-1.20363,-0.832437,0
1080,-1.141,-1.21459,-0.814321,0
1100,-1.15405,-1.22344,-0.799182,0
1120,-1.16641,-1.23106,-0.784894,0
1140,-1.17807,-1.23752,-0.770671,0
1160,-1.19359,-1.24281,-0.752331,0
1180,-1.2104,-1.24758,-0.733,0
1200,-1.2272,-1.25289,-0.712575,0
1220,-1.24893,-1.25768,-0.686982,0
1240,-1.27278,-1.26303,-0.660114,0
1260,-1.29785,-1.26834,-0.62983,0
1280,-1.32387,-1.27306,-0.599364,0
1300,-1.34723,-1.27836,-0.574,0
1320,-1.371,-1.28225,-0.54888,0
1340,-1.38586,-1.28474,-0.531919,0
1360,-1.38831,-1.28617,-0.529477,0
1380,-1.38465,-1.28603,-0.532522,0
1400,-1.382,-1.28705,-0.534905,0
1420,-1.38303,-1.28896,-0.532607,0
1440,-1.38276,-1.29156,-0.532786,0
1450,-1.3835,-1.29346,-0.532914,0
1470,-1.38361,-1.29505,-0.532631,0
1490,-1.38311,-1.29711,-0.532766,0
1510,-1.38445,-1.29948,-0.5319,0
1530,-1.39194,-1.30226,-0.525373,0
1550,-1.4023,-1.30589,-0.516311,0
1570,-1.41261,-1.30901,-0.506678,0
1590,-1.42198,-1.31253,-0.499277,0
1610,-1.42974,-1.31426,-0.492634,0
1630,-1.43439,-1.31513,-0.489375,0
1650,-1.43582,-1.31435,-0.488812,0
1670,-1.43685,-1.31259,-0.489363,0
1690,-1.44423,-1.30981,-0.484498,0
1710,-1.4586,-1.30601,-0.471902,0
1730,-1.47289,-1.30347,-0.458923,0
1750,-1.48559,-1.30184,-0.448468,0
1770,-1.4978,-1.3001,-0.437631,0
1790,-1.51146,-1.29877,-0.424002,0
1810,-1.52168,-1.29926,-0.413617,0
1830,-1.52546,-1.30085,-0.408569,0
1850,-1.52785,-1.3028,-0.404957,0
1870,-1.53065,-1.3039,-0.399356,0
1880,-1.53522,-1.30624,-0.392169,0
1900,-1.54169,-1.3083,-0.383005,0
1920,-1.55133,-1.30838,-0.370271,0
1940,-1.56256,-1.30793,-0.355204,0
1960,-1.57072,-1.30603,-0.343164,0
1980,-1.57699,-1.30434,-0.3339,0
2000,-1.58151,-1.30253,-0.324994,0
2020,-1.58456,-1.30032,-0.316797,0
2040,-1.5883,-1.29959,-0.308731,0
2060,-1.5999,-1.29987,-0.291696,0
2080,-1.6201,-1.30234,-0.266566,0
2100,-1.6423,-1.30636,-0.242128,0
2120,-1.66547,-1.3103,-0.217791,0
2140,-1.68101,-1.31336,-0.201385,0
2160,-1.69747,-1.31592,-0.184785,0
2180,-1.70768,-1.31758,-0.174826,0
2200,-1.71439,-1.3174,-0.167532,0
2220,-1.72149,-1.31674,-0.16051,0
2240,-1.72993,-1.31678,-0.15222,0
2260,-1.73812,-1.31682,-0.144959,0
2280,-1.74621,-1.31657,-0.138532,0
2300,-1.75326,-1.31524,-0.132932,0
2320,-1.76519,-1.31311,-0.123556,0
2340,-1.77983,-1.31132,-0.114029,0
2360,-1.79443,-1.31051,-0.107254,0
2380,-1.80854,-1.30954,-0.102081,0
2400,-1.81357,-1.30651,-0.105934,0
2420,-1.80299,-1.3011,-0.124432,0
2440,-1.77427,-1.29543,-0.158851,0
2460,-1.7178,-1.29585,-0.223695,0
2480,-1.63288,-1.29922,-0.319155,0
2500,-1.5154,-1.29861,-0.447414,0
2520,-1.37484,-1.28848,-0.595835,0
2540,-1.22132,-1.2652,-0.754331,0
2560,-1.07534,-1.22771,-0.901234,0
2580,-0.951101,-1.17406,-1.02206,0
2600,-0.850801,-1.10377,-1.11756,0
2620,-0.766085,-1.0219,-1.19251,0
2640,-0.689453,-0.930694,-1.25464,0
2660,-0.624297,-0.830581,-1.30375,0
2680,-0.572849,-0.724545,-1.33941,0
