Timestamp, Angle x, Angle y, Angle z, Marker
30,1.93284,-0.851364,-0.768009,0
50,1.93301,-0.851387,-0.768076,0
70,1.93301,-0.851387,-0.768076,0
90,1.93301,-0.851387,-0.768076,0
110,1.93301,-0.851387,-0.768076,0
130,1.93301,-0.851387,-0.768076,0
140,1.93301,-0.851387,-0.768076,0
140,1.93301,-0.851387,-0.768076,0
190,1.93301,-0.851387,-0.768076,0
210,1.93293,-0.851366,-0.768109,0
230,1.93293,-0.851366,-0.768109,0
250,1.93293,-0.851366,-0.768109,0
270,1.93297,-0.851274,-0.768126,0
290,1.93297,-0.851274,-0.768126,0
310,1.93297,-0.851274,-0.768126,0
330,1.93297,-0.851274,-0.768126,0
350,1.93297,-0.851274,-0.768126,0
370,1.93297,-0.851274,-0.768126,0
390,1.93279,-0.851162,-0.767916,0
410,1.93275,-0.851254,-0.7679,0
430,1.93275,-0.851254,-0.7679,0
450,1.93292,-0.851276,-0.767967,0
470,1.93275,-0.851254,-0.7679,0
490,1.93275,-0.851254,-0.7679,0
510,1.93272,-0.851142,-0.76795,0
530,1.93289,-0.851164,-0.768016,0
550,1.93289,-0.851164,-0.768016,0
570,1.93272,-0.851142,-0.76795,0
590,1.93346,-0.851359,-0.768191,0
610,1.93417,-0.851465,-0.768483,0
630,1.9343,-0.851375,-0.768599,0
650,1.93412,-0.851262,-0.768389,0
670,1.9343,-0.851375,-0.768599,0
690,1.93412,-0.851262,-0.768389,0
710,1.9343,-0.851375,-0.768599,0
730,1.9343,-0.851375,-0.768599,0
750,1.93487,-0.851275,-0.768697,0
770,1.93579,-0.851311,-0.769071,0
790,1.93593,-0.851221,-0.769187,0
810,1.93593,-0.851221,-0.769187,0
830,1.93579,-0.851311,-0.769071,0
850,1.93579,-0.851311,-0.769071,0
870,1.93579,-0.851311,-0.769071,0
890,1.93593,-0.851221,-0.769187,0
910,1.93593,-0.851221,-0.769187,0
930,1.93593,-0.851221,-0.769187,0
950,1.93593,-0.851221,-0.769187,0
970,1.93593,-0.851221,-0.769187,0
990,1.93593,-0.851221,-0.769187,0
1010,1.93593,-0.851221,-0.769187,0
