Timestamp, Rotation x, Rotation y, Rotation z, Marker
60,4.4375,7,-1.875,0
80,6.75,6.3125,-3.8125,0
100,7.625,7,-4.25,0
120,7.1875,8.5,-3.5,0
140,6.125,9.375,-2.3125,0
150,2.8125,9.0625,-3.875,0
170,0.625,7.375,-6.875,0
190,2.5,5.0625,-8.625,0
210,5.375,4.5625,-7.6875,0
210,5.375,6.25,-2.3125,0
250,2.75,9.625,1.4375,0
270,2.75,6.125,3.125,0
290,7.5,4,4.1875,0
300,7.5625,6.125,5.4375,0
320,1.3125,8.5,8.125,0
340,-3.1875,9.5625,10.5625,0
360,-2.4375,6.375,10.125,0
370,3.9375,-1.375,15.5625,0
400,-6.0625,-23.6875,7.9375,0
420,-8.1875,-27.75,0.75,0
420,-8.0625,-27.3125,-11.8125,0
440,-10.875,-25.1875,-28.3125,0
450,-14.125,-27.5625,-40.3125,0
470,-11.5,-29.1875,-59.25,0
490,-14.9375,-35.6875,-81.0625,0
510,-0.5,-45.75,-89.6875,0
530,15.1875,-50.875,-97.5,0
550,5.1875,-52.0625,-99.8125,0
570,-16.25,-51.875,-91.3125,0
590,-24.4375,-52.875,-78.8125,0
610,-19,-53.625,-69.5,0
630,-18.375,-48.9375,-64.1875,0
650,-22.875,-43.5,-59.625,0
670,-29,-33.6875,-50.25,0
680,-32.5625,-26.125,-38.8125,0
700,-29.0625,-18.5,-26.3125,0
720,-20.3125,-12.125,-12.625,0
740,-18.625,-8.875,4.5,0
760,-27.5,-5.8125,28.75,0
780,-29.4375,0.6875,52.6875,0
800,-2.6875,0.0625,61.625,0
820,17,3.375,65.0625,0
840,25.75,2.75,64.8125,0
860,32.375,3.875,60.8125,0
880,37.0625,11.1875,51.5,0
900,37.1875,12.4375,41.5,0
920,44.25,5.875,37.8125,0
940,54.375,-1.875,32.5625,0
960,51.375,-9.0625,34.8125,0
980,33.1875,-12.125,35.125,0
1000,17.5625,-8.0625,36.0625,0
1020,12.875,-2.8125,39.875,0
1040,9.0625,2.8125,45,0
1060,-0.625,6.6875,46.75,0
1080,-9.125,7.0625,45.0625,0
1100,-11.5,7.125,40.5625,0
1120,-7.9375,4.875,36.375,0
1130,-3.9375,-1.125,29.375,0
1130,-0.6875,-5.75,-3.75,0
1150,8.625,-8.625,-14.625,0
1150,14.1875,-9.25,-21.1875,0
1170,15,-7.3125,-23.5625,0
1190,13.4375,-2.0625,-20,0
1210,12.5,0.0625,-14.8125,0
1230,12.375,3.75,-7.4375,0
1250,9.625,10.6875,0,0
1310,-2.375,38.625,39.3125,0
1350,15.125,37.25,32.125,0
1370,18.75,41.6875,25.0625,0
1390,25.1875,38.875,16.1875,0
1410,16.25,23.5,-6,0
1430,12.0625,10.6875,-15.1875,0
1450,11.875,1.75,-20.8125,0
1470,7.8125,2.25,-22.9375,0
1490,-1.5625,2.5625,-15.6875,0
1510,-14.3125,4.5,-4.75,0
1530,-23.375,10.9375,2.4375,0
1550,-29.875,14.8125,11.625,0
1570,-33.5625,12.9375,15.125,0
1590,-26.4375,6.8125,15.75,0
1610,-18,5.1875,7.0625,0
1630,-9.6875,3.3125,-1.25,0
1650,-0.4375,1.4375,-7.4375,0
1670,7.75,3,-11.5625,0
1690,14.3125,5.6875,-12.375,0
1710,14.3125,7.3125,-12,0
1730,11.375,6.875,-9.8125,0
1750,8.375,7.1875,-8.375,0
1770,6.5,7.25,-5.1875,0
1790,4.9375,6.5625,-2.875,0
1810,4.125,5.8125,-3.4375,0
1830,3.875,5.0625,-4.1875,0
1850,-0.0625,4.1875,-2.0625,0
1870,-3.625,3.5625,0.4375,0
1890,-5.8125,2.9375,2.625,0
1910,-6.3125,1.875,4.1875,0
1930,-7.3125,0.875,5,0
1950,-7.1875,-0.125,5,0
1970,-5.8125,-0.4375,3.1875,0
1990,-4.9375,0.375,1.9375,0
2010,-4,0.3125,2.25,0
2050,-2.75,0.75,2.625,0
2100,0.5625,-2.625,2.125,0
2120,2,-3.5,-0.0625,0
2140,0.3125,-3.625,-1.3125,0
2160,-0.625,-4.125,-0.3125,0
2180,-1.0625,-3.75,1.375,0
2210,-1.6875,-2.4375,1.8125,0
2230,-2.9375,-1.8125,1.6875,0
2250,-2.9375,-0.1875,1.5625,0
2270,-1.6875,-0.75,1.0625,0
2310,0.4375,0.625,-0.3125,0
2330,-0.6875,0.6875,0.375,0
2350,0.375,0.75,0.625,0
2370,0.625,0.6875,0.25,0
2390,0.5625,0.3125,1.5625,0
2410,-0.4375,0.625,2.25,0
2430,-1.375,0.3125,2.8125,0
2450,-0.9375,-0.1875,2.6875,0
2470,0.0625,-0.25,2.25,0
2490,0.25,-0.1875,1.875,0
2510,-0.25,0.0625,1.875,0
2530,0.1875,0.8125,1.1875,0
2550,0.75,1.4375,0.875,0
2570,1.5625,1.9375,1.375,0
2590,2,2.125,0.5,0
2610,2.125,1.625,0.125,0
2630,2.0625,1.625,0.5,0
2650,0.5625,1.5625,1,0
2670,0.625,1.375,0.9375,0
2690,0.3125,1.125,1.1875,0
2710,0.5,1.125,1.375,0
2730,1.5625,0.9375,0.9375,0
2750,2.5625,0.75,0.5,0
2770,3.3125,0.5,0.125,0
2790,3.5625,0.6875,-0.25,0
2810,2.875,0.9375,-0.0625,0
2830,2.6875,0.75,0,0
2860,2.6875,-0.4375,0.3125,0
2880,2.0625,-1.0625,0.625,0
2900,1.1875,-1.25,0.4375,0
2910,0.375,-1.125,0.375,0
2930,0.875,-1,0.1875,0
2950,1.375,-1.3125,0.4375,0
2970,1.5,-0.6875,0.375,0
2990,0.9375,-0.3125,0.375,0
3010,0.4375,0.25,0,0
3030,-0.0625,0.625,-0.3125,0
3050,-0.625,0.625,0.1875,0
3070,0.625,0.5,0.125,0
3090,0.6875,0.5,-0.375,0
3110,0.0625,0.5625,-0.4375,0
3130,-0.75,1.125,-0.5,0
3150,-1.1875,1.1875,-0.0625,0
3160,-0.9375,1,0.125,0
3190,-0.625,-0.25,0.125,0
3220,2.375,-2.8125,2.75,0
3240,2.0625,-2.9375,2.3125,0
3260,-2,-4.0625,4.9375,0
3280,0.875,-3.125,4.625,0
3300,-2.875,-2.9375,5.5,0
3320,-7.8125,-2,7.4375,0
3340,-11.6875,-2.0625,8,0
3360,-14,-0.9375,6,0
3380,-14.625,-0.875,5.9375,0
3400,-13.125,-0.125,4.4375,0
3420,-9.5625,1.0625,2.375,0
3440,-6.3125,2.5,0.5625,0
3460,-3.25,3.75,-0.875,0
3480,0.125,5.0625,-2.1875,0
3500,4.125,5.4375,-3.25,0
3520,7.1875,5.4375,-4.5625,0
3550,9.875,4.875,-5.875,0
3570,8.875,4.4375,-4.8125,0
3590,7.375,3.5625,-3.0625,0
3610,6.125,3.3125,-1.4375,0
3630,3.75,3.125,-0.375,0
3650,0.25,2.3125,1.25,0
3670,0.25,1.4375,2.1875,0
3690,-0.375,1,2.25,0
3710,-3.8125,1.5625,2.5,0
3720,-2.125,1.375,2.125,0
3740,-0.1875,1.0625,1.125,0
3770,0.625,1.3125,-0.625,0
3790,1.875,1.4375,-0.625,0
3810,3.25,0.4375,-0.9375,0
3830,2.8125,0.1875,-1.3125,0
3850,1.0625,0.4375,-1,0
3870,-0.3125,0.375,-0.0625,0
3890,-0.8125,0.125,0.375,0
3910,-0.25,-0.125,0.1875,0
3930,-1.0625,-0.1875,0.5625,0
3950,-1.9375,0.3125,0.875,0
3970,-1.25,-0.3125,1.5,0
3990,0.9375,-2.6875,1.75,0
4010,0.3125,-1.3125,1.9375,0
4030,-3.0625,4.75,-3.25,0
4050,-2.3125,7.25,-4.75,0
4070,15.875,7.4375,-5.375,0
4090,29.6875,1.1875,-14,0
4110,33.0625,-1.0625,-29.125,0
4130,11.75,4.1875,-41.125,0
4150,-12,13.375,-52.4375,0
4170,-12.6875,11.5625,-62.25,0
4190,-7.4375,-4.8125,-72.5,0
4210,-15.75,-18.4375,-78.0625,0
4230,-28.9375,-35.5625,-77.6875,0
4240,-28.6875,-52,-69.6875,0
4260,-15.625,-62.375,-60.1875,0
4280,-4,-67.5,-49.25,0
4300,-0.3125,-69.25,-35.125,0
4320,-2.5,-66.5,-19.75,0
4340,-5.5,-61.875,-1.375,0
4360,-6.5625,-56,20.5625,0
4380,-5.625,-47.1875,39.9375,0
4400,-7.0625,-36.375,54.9375,0
4420,-5.375,-22.1875,63.25,0
4440,-2.125,-10.5625,69.875,0
4460,4.5,3.8125,71.6875,0
