C1,C2,C3,C4,C5,C6,C7,C8,Marker
0,-2,-9,-23,-8,-8,1,-12,NAN
-1,-3,-3,-7,-4,-4,-17,-1,NAN
0,-2,5,8,-2,10,49,5,NAN
-1,3,-14,5,0,-1,-21,-8,NAN
-4,0,4,12,5,-1,-3,-7,NAN
-4,-1,5,-6,-10,-13,-12,-9,NAN
-6,-10,20,0,3,8,-1,0,NAN
-4,-2,-40,-11,-12,-7,-2,-1,NAN
-7,-16,-2,6,-9,-7,-4,-2,NAN
6,-4,-47,15,21,4,-4,-4,NAN
3,0,-13,4,0,-2,-7,2,NAN
-1,2,28,-5,-19,-1,9,-2,NAN
-1,6,13,-1,4,-2,-10,0,NAN
-2,-5,-6,4,-5,2,9,2,NAN
-2,-1,3,5,11,0,-8,-12,NAN
3,-2,1,49,14,8,10,19,NAN
1,4,16,41,92,18,1,4,NAN
-4,1,13,-64,-21,-8,2,0,NAN
-7,-17,-68,-81,-96,-34,-17,-15,NAN
-10,-13,-13,16,21,-22,-33,-14,NAN
-2,-5,9,47,3,-7,-10,1,NAN
-3,0,14,54,57,15,-3,1,NAN
8,11,29,83,55,35,40,24,NAN
7,7,14,-9,72,30,29,9,NAN
-2,-4,-19,-91,-53,-14,2,-11,NAN
-6,-7,-20,-68,-80,-30,-13,-3,NAN
-5,-5,-13,18,19,-26,-41,-9,NAN
-7,-5,5,61,21,1,0,-31,NAN
-2,-1,0,-15,-5,9,-2,-13,NAN
-3,-2,-2,-8,-13,0,-5,-6,NAN
-3,0,0,-10,-15,-6,-12,-6,NAN
0,0,14,-7,-16,7,14,2,NAN
-3,-6,-23,3,-10,-7,-2,0,NAN
1,-1,30,-22,-10,-1,3,3,NAN
0,-1,-29,-10,-8,-6,-8,1,NAN
-1,4,31,7,-3,6,1,-3,NAN
1,-2,-13,-4,5,8,12,10,NAN
-1,-4,23,0,-7,-1,4,-2,NAN
-2,-4,-21,2,-7,-7,-4,-1,NAN
-1,-2,-2,-5,15,0,-11,-6,NAN
-3,0,2,-10,-13,-7,3,-1,NAN
-2,2,-7,-3,-20,-1,-12,-6,NAN
-1,-2,13,-6,8,-1,3,1,NAN
-3,-4,-16,4,-5,-5,-1,0,NAN
-4,-1,6,4,5,-7,-17,-14,NAN
1,-1,-10,6,7,6,3,-2,NAN
2,3,6,1,-7,9,20,-11,NAN
7,0,-12,-3,-2,-1,10,46,NAN
1,0,7,0,0,-3,8,3,NAN
-3,1,-4,4,4,4,-5,-8,NAN
-1,-2,9,3,0,1,-19,-11,NAN
-4,-3,-13,-5,-3,-6,-2,-23,NAN
-3,-1,4,-8,-10,-7,-3,2,NAN
3,0,-13,3,-1,-6,-9,4,NAN
-2,-3,5,-3,0,1,9,5,NAN
-2,-3,0,-4,-3,-2,-8,-9,NAN
3,-2,-1,-4,-4,0,-5,1,NAN
0,0,-8,3,6,1,3,-5,NAN
0,1,4,-2,-1,-3,-2,2,NAN
-2,-2,-5,-4,-7,-2,-2,2,NAN
1,0,0,2,0,2,3,5,NAN
-1,0,-2,-1,5,-1,-5,-4,NAN
2,-1,0,0,-3,0,2,6,NAN
-4,-1,-4,-3,-3,-5,-4,-7,NAN
3,-1,3,6,0,1,1,4,NAN
2,-2,-3,-5,0,-2,-4,3,NAN
-1,-2,-1,-5,-4,-3,-1,1,NAN
-4,-1,0,-4,-1,0,-6,-22,NAN
1,-1,-7,4,2,3,3,30,NAN
